Russia, Exposure to risk (period 1x10)     Last modified: 11-Nov-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1960-1969      0     10694661.47  11182660.19  21877321.66 
1960-1969      1     11046002.15  11521141.26  22567143.41 
1960-1969      2     11452308.62  11932416.78  23384725.40 
1960-1969      3     11832132.40  12317179.19  24149311.59 
1960-1969      4     12190139.75  12678509.07  24868648.82 
1960-1969      5     12525576.38  13013657.38  25539233.76 
1960-1969      6     12732555.41  13213291.90  25945847.31 
1960-1969      7     12811140.55  13284223.37  26095363.92 
1960-1969      8     12810983.53  13275148.04  26086131.57 
1960-1969      9     12717209.74  13173880.34  25891090.08 
1960-1969     10     12582314.78  13043177.50  25625492.29 
1960-1969     11     12409782.78  12887727.91  25297510.69 
1960-1969     12     12131407.34  12617192.71  24748600.05 
1960-1969     13     11811250.60  12302223.23  24113473.83 
1960-1969     14     11286140.89  11782434.72  23068575.61 
1960-1969     15     10473572.29  10968149.74  21441722.03 
1960-1969     16      9633999.17  10123700.93  19757700.10 
1960-1969     17      8941849.83   9416163.45  18358013.28 
1960-1969     18      8570430.33   8995974.07  17566404.39 
1960-1969     19      8489803.00   8818997.62  17308800.63 
1960-1969     20      8483328.88   8708397.44  17191726.32 
1960-1969     21      8642488.15   8793417.22  17435905.37 
1960-1969     22      8932045.22   9058361.48  17990406.70 
1960-1969     23      9165161.60   9259530.73  18424692.33 
1960-1969     24      9483611.98   9537702.34  19021314.32 
1960-1969     25      9897614.05   9919113.23  19816727.28 
1960-1969     26     10312965.85  10292024.03  20604989.88 
1960-1969     27     10723915.61  10660984.94  21384900.56 
1960-1969     28     10884733.80  10790261.86  21674995.66 
1960-1969     29     10906986.74  10783142.49  21690129.24 
1960-1969     30     10884086.68  10722701.73  21606788.41 
1960-1969     31     10836519.98  10609264.34  21445784.33 
1960-1969     32     10773771.65  10462601.66  21236373.31 
1960-1969     33     10744183.93  10294253.64  21038437.57 
1960-1969     34     10853691.78  10146760.03  21000451.81 
1960-1969     35     11009326.06   9964894.28  20974220.34 
1960-1969     36     11199895.81   9774978.74  20974874.55 
1960-1969     37     11185059.73   9407206.29  20592266.02 
1960-1969     38     10928999.90   8859469.38  19788469.27 
1960-1969     39     10538958.68   8212562.69  18751521.36 
1960-1969     40     10013629.56   7474833.99  17488463.55 
1960-1969     41      9497964.77   6761133.05  16259097.83 
1960-1969     42      8929058.08   6038867.83  14967925.91 
1960-1969     43      8308716.32   5350738.57  13659454.88 
1960-1969     44      7868243.79   4895360.13  12763603.92 
1960-1969     45      7621934.94   4648782.33  12270717.27 
1960-1969     46      7515736.83   4544766.66  12060503.49 
1960-1969     47      7541339.36   4549400.59  12090739.94 
1960-1969     48      7662824.81   4597347.67  12260172.48 
1960-1969     49      7884428.89   4677224.39  12561653.28 
1960-1969     50      8072863.71   4737230.68  12810094.39 
1960-1969     51      8133880.20   4718799.46  12852679.66 
1960-1969     52      8245235.00   4721584.07  12966819.07 
1960-1969     53      8396563.15   4756861.81  13153424.97 
1960-1969     54      8424474.84   4715320.65  13139795.49 
1960-1969     55      8241974.77   4554666.44  12796641.21 
1960-1969     56      8018091.63   4344823.68  12362915.30 
1960-1969     57      7786404.04   4110985.66  11897389.70 
1960-1969     58      7454582.14   3832092.59  11286674.73 
1960-1969     59      7214344.61   3574117.42  10788462.03 
1960-1969     60      6944019.79   3324887.00  10268906.79 
1960-1969     61      6620719.86   3086728.16   9707448.01 
1960-1969     62      6298629.21   2860546.37   9159175.58 
1960-1969     63      5950907.06   2634842.88   8585749.94 
1960-1969     64      5648277.12   2449700.69   8097977.80 
1960-1969     65      5318752.93   2270734.65   7589487.58 
1960-1969     66      5000069.37   2108290.91   7108360.28 
1960-1969     67      4689228.39   1963493.54   6652721.93 
1960-1969     68      4354686.03   1823614.36   6178300.39 
1960-1969     69      4037464.20   1699910.27   5737374.47 
1960-1969     70      3730332.71   1568240.26   5298572.96 
1960-1969     71      3521534.56   1458780.37   4980314.93 
1960-1969     72      3333294.88   1361866.18   4695161.06 
1960-1969     73      3067685.15   1242163.48   4309848.63 
1960-1969     74      2835147.31   1130933.39   3966080.70 
1960-1969     75      2597943.40   1018842.92   3616786.32 
1960-1969     76      2385994.66    914975.99   3300970.65 
1960-1969     77      2193203.98    822136.00   3015339.98 
1960-1969     78      1984778.44    726640.50   2711418.95 
1960-1969     79      1794822.27    641147.92   2435970.19 
1960-1969     80      1545879.43    551863.68   2097743.11 
1960-1969     81      1349528.17    475550.16   1825078.33 
1960-1969     82      1163628.26    404359.09   1567987.34 
1960-1969     83       986651.51    337291.01   1323942.52 
1960-1969     84       831521.31    279445.04   1110966.35 
1960-1969     85       690280.92    227800.03    918080.95 
1960-1969     86       565143.84    183050.60    748194.43 
1960-1969     87       458354.41    145301.59    603656.00 
1960-1969     88       368355.36    114091.28    482446.64 
1960-1969     89       296553.92     89691.55    386245.46 
1960-1969     90       233744.49     69566.17    303310.66 
1960-1969     91       183330.66     54055.65    237386.30 
1960-1969     92       146890.42     42671.20    189561.62 
1960-1969     93       115263.54     32794.95    148058.49 
1960-1969     94        90501.59     25252.79    115754.38 
1960-1969     95        70491.33     19551.67     90043.00 
1960-1969     96        53989.03     15028.90     69017.93 
1960-1969     97        40615.62     11295.59     51911.21 
1960-1969     98        29745.72      8223.21     37968.93 
1960-1969     99        21072.73      5793.98     26866.71 
1960-1969    100        15071.40      4108.62     19180.02 
1960-1969    101        10738.71      2911.05     13649.76 
1960-1969    102         7579.53      2057.21      9636.74 
1960-1969    103         5279.20      1434.48      6713.69 
1960-1969    104         3640.65       989.37      4630.02 
1960-1969    105         2469.84       671.29      3141.13 
1960-1969    106         1651.07       449.32      2100.40 
1960-1969    107         1093.46       298.18      1391.63 
1960-1969    108          714.98       194.58       909.55 
1960-1969    109          459.83       124.42       584.25 
1960-1969    110+         716.66       177.02       893.67 
1970-1979      0     10309071.98  10688621.00  20997692.98 
1970-1979      1      9967068.25  10276507.50  20243575.75 
1970-1979      2      9781427.56  10085879.11  19867306.67 
1970-1979      3      9645637.45   9944299.64  19589937.09 
1970-1979      4      9555971.38   9854424.01  19410395.39 
1970-1979      5      9512905.48   9812860.90  19325766.38 
1970-1979      6      9574533.30   9864062.86  19438596.16 
1970-1979      7      9724823.46  10010342.97  19735166.43 
1970-1979      8      9949945.01  10244362.20  20194307.20 
1970-1979      9     10236626.68  10567586.87  20804213.55 
1970-1979     10     10568708.29  10960215.50  21528923.79 
1970-1979     11     10916902.98  11366998.04  22283901.02 
1970-1979     12     11302950.32  11791357.85  23094308.17 
1970-1979     13     11637422.44  12119932.06  23757354.50 
1970-1979     14     11952078.22  12433892.24  24385970.46 
1970-1979     15     12235525.36  12696281.45  24931806.80 
1970-1979     16     12397973.37  12838157.35  25236130.72 
1970-1979     17     12480785.93  12894167.99  25374953.92 
1970-1979     18     12499534.43  12921971.23  25421505.66 
1970-1979     19     12407837.44  12870666.98  25278504.43 
1970-1979     20     12337678.61  12805382.21  25143060.82 
1970-1979     21     12143139.52  12581372.17  24724511.69 
1970-1979     22     11871572.41  12298051.81  24169624.22 
1970-1979     23     11586920.98  12001111.34  23588032.33 
1970-1979     24     11065392.20  11452511.45  22517903.65 
1970-1979     25     10289745.62  10626538.13  20916283.75 
1970-1979     26      9477340.85   9781197.85  19258538.70 
1970-1979     27      8807204.65   9048772.71  17855977.37 
1970-1979     28      8443394.82   8618051.18  17061446.00 
1970-1979     29      8330777.73   8432542.72  16763320.46 
1970-1979     30      8342910.04   8373984.29  16716894.33 
1970-1979     31      8490525.04   8432995.68  16923520.72 
1970-1979     32      8760450.23   8638658.51  17399108.74 
1970-1979     33      8960257.05   8761598.43  17721855.47 
1970-1979     34      9261179.91   8997007.53  18258187.44 
1970-1979     35      9634156.35   9314794.98  18948951.33 
1970-1979     36      9988883.59   9607496.72  19596380.31 
1970-1979     37     10393245.98   9944547.31  20337793.30 
1970-1979     38     10537721.19  10049694.33  20587415.52 
1970-1979     39     10543077.13  10019065.62  20562142.75 
1970-1979     40     10521057.48   9943600.46  20464657.95 
1970-1979     41     10449911.73   9820630.96  20270542.70 
1970-1979     42     10379952.84   9657647.57  20037600.41 
1970-1979     43     10348227.27   9467781.17  19816008.44 
1970-1979     44     10424134.32   9282588.75  19706723.08 
1970-1979     45     10601802.20   9101547.36  19703349.55 
1970-1979     46     10770959.25   8893952.36  19664911.61 
1970-1979     47     10799380.51   8523825.13  19323205.64 
1970-1979     48     10600197.04   8020812.93  18621009.97 
1970-1979     49     10233888.88   7419170.77  17653059.65 
1970-1979     50      9732218.09   6737509.64  16469727.73 
1970-1979     51      9226772.00   6057491.67  15284263.67 
1970-1979     52      8657697.27   5380910.80  14038608.06 
1970-1979     53      8056290.26   4739806.72  12796096.98 
1970-1979     54      7611397.63   4296337.26  11907734.89 
1970-1979     55      7396066.50   4062559.53  11458626.02 
1970-1979     56      7269687.46   3936605.81  11206293.27 
1970-1979     57      7245493.26   3895888.10  11141381.37 
1970-1979     58      7338120.86   3901299.56  11239420.42 
1970-1979     59      7480160.58   3927265.43  11407426.01 
1970-1979     60      7608553.97   3955886.98  11564440.96 
1970-1979     61      7601414.87   3871840.75  11473255.62 
1970-1979     62      7639495.49   3814439.76  11453935.24 
1970-1979     63      7717232.22   3764506.21  11481738.43 
1970-1979     64      7680003.40   3663633.51  11343636.91 
1970-1979     65      7462273.71   3465401.67  10927675.38 
1970-1979     66      7165108.55   3231211.65  10396320.20 
1970-1979     67      6835185.09   2970535.79   9805720.88 
1970-1979     68      6482044.17   2700220.43   9182264.59 
