Scotland, Exposure to risk (period 1x10)     Last modified: 29-Jul-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1855-1859      0       231408.52    241317.45    472725.98 
1855-1859      1       212313.35    218862.25    431175.60 
1855-1859      2       199606.04    205769.29    405375.33 
1855-1859      3       190301.27    196205.27    386506.54 
1855-1859      4       182702.28    188433.37    371135.65 
1855-1859      5       176188.53    182060.87    358249.40 
1855-1859      6       170600.20    176600.80    347201.00 
1855-1859      7       165952.43    172069.02    338021.45 
1855-1859      8       162443.74    168284.66    330728.39 
1855-1859      9       160766.85    164832.12    325598.97 
1855-1859     10       160306.33    161548.93    321855.26 
1855-1859     11       159979.11    158491.37    318470.48 
1855-1859     12       159869.47    155706.37    315575.84 
1855-1859     13       159940.00    153023.48    312963.48 
1855-1859     14       159720.08    149630.07    309350.15 
1855-1859     15       159240.79    145681.27    304922.07 
1855-1859     16       158678.55    141683.48    300362.03 
1855-1859     17       157665.90    137293.35    294959.26 
1855-1859     18       155753.57    132365.15    288118.72 
1855-1859     19       152206.78    126940.16    279146.94 
1855-1859     20       147568.56    121237.97    268806.53 
1855-1859     21       142996.35    115628.43    258624.78 
1855-1859     22       138894.25    110467.14    249361.39 
1855-1859     23       135395.51    106231.10    241626.61 
1855-1859     24       131781.77    103272.30    235054.07 
1855-1859     25       128055.36    101232.80    229288.16 
1855-1859     26       124541.61     99422.70    223964.31 
1855-1859     27       120749.36     97411.41    218160.77 
1855-1859     28       116595.56     94984.54    211580.11 
1855-1859     29       112770.03     92347.91    205117.94 
1855-1859     30       109249.91     89611.13    198861.05 
1855-1859     31       105686.26     86845.44    192531.71 
1855-1859     32       102463.81     84393.80    186857.61 
1855-1859     33        99878.03     82503.65    182381.68 
1855-1859     34        98112.80     81295.40    179408.21 
1855-1859     35        96900.03     80548.15    177448.19 
1855-1859     36        95752.95     79855.88    175608.83 
1855-1859     37        94365.30     78936.23    173301.53 
1855-1859     38        92398.34     77526.51    169924.85 
1855-1859     39        89541.50     75476.27    165017.77 
1855-1859     40        86087.69     72990.97    159078.67 
1855-1859     41        82619.23     70448.15    153067.38 
1855-1859     42        79443.58     68132.05    147575.63 
1855-1859     43        76900.92     66258.55    143159.48 
1855-1859     44        75311.75     64869.68    140181.43 
1855-1859     45        74446.35     63847.64    138294.00 
1855-1859     46        73780.42     62957.57    136737.99 
1855-1859     47        72994.76     61916.81    134911.57 
1855-1859     48        71635.04     60417.57    132052.61 
1855-1859     49        69110.13     58182.35    127292.47 
1855-1859     50        65723.13     55405.09    121128.23 
1855-1859     51        62223.72     52529.17    114752.90 
1855-1859     52        58910.48     49821.42    108731.90 
1855-1859     53        56396.70     47678.62    104075.33 
1855-1859     54        55779.00     46682.65    102461.65 
1855-1859     55        56520.74     46500.23    103020.97 
1855-1859     56        57302.08     46351.48    103653.56 
1855-1859     57        57837.77     45985.56    103823.34 
1855-1859     58        57465.13     44986.75    102451.87 
1855-1859     59        54859.32     42641.98     97501.29 
1855-1859     60        50688.61     39358.73     90047.34 
1855-1859     61        46526.40     36056.30     82582.70 
1855-1859     62        42612.02     32937.69     75549.71 
1855-1859     63        39307.24     30256.40     69563.64 
1855-1859     64        37221.08     28378.53     65599.61 
1855-1859     65        36004.72     27076.89     63081.61 
1855-1859     66        34866.40     25856.01     60722.42 
1855-1859     67        33656.47     24603.64     58260.11 
1855-1859     68        32251.51     23272.74     55524.24 
1855-1859     69        30515.19     21877.45     52392.64 
1855-1859     70        28518.73     20432.55     48951.29 
1855-1859     71        26437.18     18958.37     45395.55 
1855-1859     72        24352.44     17512.89     41865.33 
1855-1859     73        22398.33     16147.42     38545.75 
1855-1859     74        20816.28     14918.21     35734.49 
1855-1859     75        19512.30     13788.49     33300.79 
1855-1859     76        18223.89     12674.97     30898.87 
1855-1859     77        16924.56     11562.21     28486.78 
1855-1859     78        15553.03     10420.40     25973.43 
1855-1859     79        13987.37      9190.97     23178.34 
1855-1859     80        13197.63      8455.53     21653.16 
1855-1859     81        11506.38      7245.07     18751.45 
1855-1859     82         9871.07      6130.07     16001.14 
1855-1859     83         8342.01      5128.84     13470.85 
1855-1859     84         6962.36      4251.65     11214.01 
1855-1859     85         5754.97      3492.22      9247.19 
1855-1859     86         4727.80      2842.16      7569.96 
1855-1859     87         3861.85      2283.72      6145.57 
1855-1859     88         3134.67      1804.03      4938.70 
1855-1859     89         2524.34      1395.92      3920.26 
1855-1859     90         2012.32      1058.02      3070.34 
1855-1859     91         1590.21       793.42      2383.63 
1855-1859     92         1242.61       592.55      1835.16 
1855-1859     93          960.35       445.43      1405.77 
1855-1859     94          734.73       340.89      1075.62 
1855-1859     95          552.53       261.27       813.80 
1855-1859     96          408.46       196.69       605.15 
1855-1859     97          297.95       146.15       444.11 
1855-1859     98          214.68       107.43       322.11 
1855-1859     99          149.40        75.25       224.66 
1855-1859    100           99.84        50.26       150.09 
1855-1859    101           66.95        33.23       100.19 
1855-1859    102           43.26        20.21        63.47 
1855-1859    103           26.96        10.83        37.79 
1855-1859    104           16.11         4.98        21.09 
1855-1859    105            8.80         1.31        10.11 
1855-1859    106            3.93         0.00         3.93 
1855-1859    107            0.81         0.00         0.81 
1855-1859    108            0.00         0.00         0.00 
1855-1859    109            0.00         0.00         0.00 
1855-1859    110+           0.00         0.00         0.00 
1860-1869      0       495154.06    515832.56   1010986.62 
1860-1869      1       451014.36    464387.54    915401.90 
1860-1869      2       425583.67    437675.56    863259.22 
1860-1869      3       409060.09    420910.69    829970.78 
1860-1869      4       396742.84    408732.79    805475.63 
1860-1869      5       386905.95    399152.26    786058.21 
1860-1869      6       378621.72    390951.99    769573.71 
1860-1869      7       371369.49    383488.44    754857.92 
1860-1869      8       364431.65    376229.12    740660.77 
1860-1869      9       357894.17    369043.50    726937.67 
1860-1869     10       351439.05    361629.35    713068.41 
1860-1869     11       344637.36    353728.00    698365.36 
1860-1869     12       338140.74    345738.34    683879.08 
1860-1869     13       332202.46    337681.53    669883.99 
1860-1869     14       327190.09    329530.85    656720.94 
1860-1869     15       322732.33    321222.22    643954.55 
1860-1869     16       318406.26    312759.10    631165.36 
1860-1869     17       314588.18    304561.13    619149.31 
1860-1869     18       311595.21    296778.61    608373.82 
1860-1869     19       308988.77    288721.72    597710.49 
1860-1869     20       306117.06    280147.33    586264.39 
1860-1869     21       302820.96    271407.32    574228.28 
1860-1869     22       299009.85    262700.20    561710.05 
1860-1869     23       294694.21    254124.03    548818.25 
1860-1869     24       289153.68    245194.04    534347.71 
1860-1869     25       282475.06    235940.76    518415.82 
1860-1869     26       275345.98    226880.29    502226.27 
1860-1869     27       268115.02    218336.39    486451.42 
1860-1869     28       261042.64    210687.01    471729.65 
1860-1869     29       253421.74    203776.69    457198.44 
1860-1869     30       245516.89    197334.55    442851.44 
1860-1869     31       238202.19    191471.74    429673.93 
1860-1869     32       231561.41    186229.29    417790.70 
1860-1869     33       225451.52    181590.73    407042.25 
1860-1869     34       219605.37    177577.68    397183.05 
1860-1869     35       213861.78    173895.31    387757.09 
1860-1869     36       208174.52    170221.63    378396.15 
1860-1869     37       202451.44    166487.58    368939.03 
1860-1869     38       196749.51    162660.67    359410.18 
1860-1869     39       191456.66    158850.66    350307.32 
1860-1869     40       186576.27    155163.37    341739.64 
1860-1869     41       181964.14    151653.05    333617.19 
1860-1869     42       177654.23    148324.11    325978.34 
1860-1869     43       173533.92    145106.21    318640.14 
1860-1869     44       169430.97    141941.39    311372.35 
1860-1869     45       165248.43    138716.63    303965.05 
1860-1869     46       160946.38    135298.36    296244.73 
1860-1869     47       156522.55    131685.76    288208.31 
1860-1869     48       151998.33    127902.10    279900.44 
1860-1869     49       147377.45    123933.35    271310.79 
1860-1869     50       142802.81    119933.78    262736.59 
1860-1869     51       138482.61    116103.04    254585.65 
1860-1869     52       134545.40    112507.86    247053.26 
1860-1869     53       130940.22    109123.05    240063.27 
1860-1869     54       127323.60    105747.31    233070.91 
1860-1869     55       123595.77    102292.02    225887.79 
1860-1869     56       119910.63     98811.67    218722.31 
1860-1869     57       116247.81     95286.65    211534.46 
