Netherlands, Exposure to risk (period 1x10), 	Last modified: 13 Jan 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1850-1859        0            461968.17       476669.33       938637.50
1850-1859        1            401492.83       408930.33       810423.17
1850-1859        2            374611.00       381380.67       755991.67
1850-1859        3            356284.67       362357.33       718642.00
1850-1859        4            345942.00       351387.00       697329.00
1850-1859        5            340529.33       345859.50       686388.83
1850-1859        6            335699.00       340998.17       676697.17
1850-1859        7            330382.83       335670.17       666053.00
1850-1859        8            324908.50       330271.00       655179.50
1850-1859        9            320656.33       326105.17       646761.50
1850-1859       10            322645.83       327898.33       650544.17
1850-1859       11            322973.67       328558.50       651532.17
1850-1859       12            324525.67       330311.00       654836.67
1850-1859       13            326244.33       332620.17       658864.50
1850-1859       14            325585.17       332540.50       658125.67
1850-1859       15            321619.17       328296.50       649915.67
1850-1859       16            317209.33       323479.00       640688.33
1850-1859       17            311666.00       317328.33       628994.33
1850-1859       18            304460.67       309663.67       614124.33
1850-1859       19            298559.00       301615.17       600174.17
1850-1859       20            293035.33       294522.00       587557.33
1850-1859       21            287025.83       286924.67       573950.50
1850-1859       22            280158.00       278596.67       558754.67
1850-1859       23            276055.00       271547.50       547602.50
1850-1859       24            271662.50       265330.50       536993.00
1850-1859       25            270277.33       262622.17       532899.50
1850-1859       26            267766.00       259347.00       527113.00
1850-1859       27            266208.50       257519.17       523727.67
1850-1859       28            264399.67       255486.33       519886.00
1850-1859       29            260811.17       251844.00       512655.17
1850-1859       30            255207.33       246688.00       501895.33
1850-1859       31            249926.00       241616.33       491542.33
1850-1859       32            243895.00       236625.83       480520.83
1850-1859       33            237865.50       231065.50       468931.00
1850-1859       34            230921.17       225233.50       456154.67
1850-1859       35            223168.17       217651.83       440820.00
1850-1859       36            215975.50       210568.33       426543.83
1850-1859       37            209078.50       203472.83       412551.33
1850-1859       38            202692.83       197175.33       399868.17
1850-1859       39            198555.17       192402.67       390957.83
1850-1859       40            191944.67       186156.83       378101.50
1850-1859       41            187028.00       180772.33       367800.33
1850-1859       42            182117.67       175502.50       357620.17
1850-1859       43            177354.50       170231.67       347586.17
1850-1859       44            172618.50       164812.83       337431.33
1850-1859       45            168563.83       160205.67       328769.50
1850-1859       46            164648.67       155792.67       320441.33
1850-1859       47            161983.67       152735.17       314718.83
1850-1859       48            158981.67       149037.50       308019.17
1850-1859       49            156614.33       146033.67       302648.00
1850-1859       50            154220.83       143464.50       297685.33
1850-1859       51            153271.67       142202.67       295474.33
1850-1859       52            150472.17       139441.00       289913.17
1850-1859       53            147271.33       135960.17       283231.50
1850-1859       54            143449.33       131147.33       274596.67
1850-1859       55            139737.33       126279.83       266017.17
1850-1859       56            135402.83       121238.33       256641.17
1850-1859       57            130793.67       115981.33       246775.00
1850-1859       58            125848.00       110357.83       236205.83
1850-1859       59            120169.67       104126.67       224296.33
1850-1859       60            113762.50        96692.33       210454.83
1850-1859       61            109104.67        90753.17       199857.83
1850-1859       62            104605.50        85509.00       190114.50
1850-1859       63             99945.50        80909.67       180855.17
1850-1859       64             94728.33        76329.17       171057.50
1850-1859       65             89682.33        71758.50       161440.83
1850-1859       66             84207.17        66782.83       150990.00
1850-1859       67             78582.33        61728.00       140310.33
1850-1859       68             72403.83        56508.83       128912.67
1850-1859       69             66883.33        52147.33       119030.67
1850-1859       70             60608.00        47863.50       108471.50
1850-1859       71             55719.00        43947.83        99666.83
1850-1859       72             50056.33        39069.00        89125.33
1850-1859       73             45001.67        34986.50        79988.17
1850-1859       74             40087.67        31187.17        71274.83
1850-1859       75             35468.67        27703.33        63172.00
1850-1859       76             31348.00        24845.00        56193.00
1850-1859       77             28066.67        21836.00        49902.67
1850-1859       78             25038.83        19386.67        44425.50
1850-1859       79             21616.33        16624.00        38240.33
1850-1859       80             18422.83        13989.67        32412.50
1850-1859       81             15766.83        11847.17        27614.00
1850-1859       82             13275.00         9915.50        23190.50
1850-1859       83             10857.33         8121.67        18979.00
1850-1859       84              8745.17         6466.67        15211.83
1850-1859       85              6982.33         5125.00        12107.33
1850-1859       86              5417.50         3952.50         9370.00
1850-1859       87              4146.83         2960.17         7107.00
1850-1859       88              3122.33         2199.50         5321.83
1850-1859       89              2364.00         1715.50         4079.50
1850-1859       90              1750.17         1232.83         2983.00
1850-1859       91              1261.33          857.67         2119.00
1850-1859       92               870.40          606.50         1476.90
1850-1859       93               589.57          400.59          990.15
1850-1859       94               408.00          274.92          682.92
1850-1859       95               274.11          180.83          454.94
1850-1859       96               183.93          111.33          295.26
1850-1859       97               113.32           73.17          186.49
1850-1859       98                66.11           42.83          108.95
1850-1859       99                39.11           21.33           60.45
1850-1859      100                15.35            6.13           21.48
1850-1859      101                 4.31            0.91            5.22
1850-1859      102                 1.22            0.06            1.28
1850-1859      103                 0.07            0.00            0.07
1850-1859      104                 0.00            0.00            0.00
1850-1859      105                 0.00            0.00            0.00
1850-1859      106                 0.00            0.00            0.00
1850-1859      107                 0.00            0.00            0.00
