Canada, Exposure to risk (period 1x10)     Last modified: 11-Aug-2014, MPv5 (May07)

   Year      Age       Female          Male         Total
1921-1929      0       942035.22    950856.81   1892892.04 
1921-1929      1       953666.95    967172.67   1920839.61 
1921-1929      2       965837.11    984137.22   1949974.33 
1921-1929      3       972657.55    994134.23   1966791.78 
1921-1929      4       974298.72    997521.39   1971820.11 
1921-1929      5       971333.96    995042.83   1966376.79 
1921-1929      6       964392.36    987490.91   1951883.27 
1921-1929      7       954036.35    975620.57   1929656.92 
1921-1929      8       940851.30    960248.58   1901099.88 
1921-1929      9       925366.33    942091.84   1867458.17 
1921-1929     10       907434.42    920874.24   1828308.67 
1921-1929     11       887257.54    896640.93   1783898.47 
1921-1929     12       868974.49    875392.24   1744366.74 
1921-1929     13       854406.14    859788.27   1714194.41 
1921-1929     14       841739.93    847252.97   1688992.90 
1921-1929     15       827972.89    833429.40   1661402.29 
1921-1929     16       814178.63    819868.84   1634047.47 
1921-1929     17       798152.03    802510.07   1600662.10 
1921-1929     18       778645.99    779287.39   1557933.38 
1921-1929     19       757150.23    752926.85   1510077.08 
1921-1929     20       736256.45    727832.83   1464089.28 
1921-1929     21       715345.13    703141.33   1418486.46 
1921-1929     22       697153.03    683162.85   1380315.88 
1921-1929     23       683154.37    670105.09   1353259.46 
1921-1929     24       671910.24    661672.93   1333583.17 
1921-1929     25       660719.12    653534.70   1314253.83 
1921-1929     26       650061.19    646362.18   1296423.37 
1921-1929     27       639078.13    639736.62   1278814.75 
1921-1929     28       627176.95    633090.11   1260267.06 
1921-1929     29       615044.09    626950.60   1241994.69 
1921-1929     30       603397.52    621586.67   1224984.19 
1921-1929     31       591812.87    616362.01   1208174.88 
1921-1929     32       582446.12    614252.33   1196698.45 
1921-1929     33       576147.73    616338.42   1192486.16 
1921-1929     34       571487.94    620550.99   1192038.94 
1921-1929     35       566490.23    624190.52   1190680.75 
1921-1929     36       561601.00    627752.32   1189353.32 
1921-1929     37       553673.07    626139.28   1179812.35 
1921-1929     38       541216.92    616879.02   1158095.94 
1921-1929     39       525968.28    602759.10   1128727.38 
1921-1929     40       510903.03    588586.40   1099489.43 
1921-1929     41       495450.30    573516.26   1068966.56 
1921-1929     42       480759.74    558831.24   1039590.98 
1921-1929     43       467605.68    545508.82   1013114.50 
1921-1929     44       455235.90    532645.22    987881.12 
1921-1929     45       442278.73    518494.35    960773.09 
1921-1929     46       429222.64    503607.71    932830.35 
1921-1929     47       415522.03    487795.57    903317.60 
1921-1929     48       400728.95    470738.96    871467.91 
1921-1929     49       385239.90    452767.51    838007.40 
1921-1929     50       370028.51    434839.55    804868.06 
1921-1929     51       354969.73    417088.00    772057.73 
1921-1929     52       339856.09    398016.18    737872.26 
1921-1929     53       324797.85    377182.50    701980.35 
1921-1929     54       310071.19    355702.83    665774.03 
1921-1929     55       295473.97    334499.37    629973.34 
1921-1929     56       280922.01    313100.05    594022.07 
1921-1929     57       268380.28    295748.34    564128.62 
1921-1929     58       258552.85    284300.49    542853.34 
1921-1929     59       250386.81    276487.98    526874.79 
1921-1929     60       242236.70    268464.05    510700.75 
1921-1929     61       234432.35    261010.93    495443.28 
1921-1929     62       225365.05    251606.12    476971.16 
1921-1929     63       214198.32    238754.17    452952.49 
1921-1929     64       201880.40    223977.50    425857.90 
1921-1929     65       189983.55    209991.72    399975.27 
1921-1929     66       178242.34    196298.31    374540.65 
1921-1929     67       167138.13    183229.87    350368.00 
1921-1929     68       156961.26    171099.41    328060.66 
1921-1929     69       147381.63    159621.53    307003.16 
1921-1929     70       137806.76    148136.18    285942.94 
1921-1929     71       128477.24    136909.60    265386.84 
1921-1929     72       118991.22    125736.63    244727.84 
1921-1929     73       109121.35    114467.30    223588.65 
1921-1929     74        99164.73    103334.70    202499.43 
1921-1929     75        89588.72     92652.62    182241.33 
1921-1929     76        80267.16     82360.06    162627.22 
1921-1929     77        71627.02     72779.00    144406.02 
1921-1929     78        63854.15     64074.49    127928.63 
1921-1929     79        57129.66     56227.89    113357.55 
1921-1929     80        56380.98     50253.36    106634.34 
1921-1929     81        49461.81     43348.21     92810.02 
1921-1929     82        43101.58     37192.49     80294.06 
1921-1929     83        36882.29     31304.19     68186.48 
1921-1929     84        31238.34     26069.01     57307.35 
1921-1929     85        25988.15     21267.59     47255.74 
1921-1929     86        21270.86     17039.65     38310.51 
1921-1929     87        17164.15     13456.77     30620.93 
1921-1929     88        13720.42     10536.74     24257.16 
1921-1929     89        10865.15      8172.63     19037.78 
1921-1929     90         8439.87      6195.34     14635.21 
1921-1929     91         6545.20      4693.55     11238.74 
1921-1929     92         5106.31      3544.27      8650.59 
1921-1929     93         3822.70      2592.29      6414.99 
1921-1929     94         2773.46      1892.03      4665.50 
1921-1929     95         1979.48      1348.40      3327.88 
1921-1929     96         1398.67       965.02      2363.69 
1921-1929     97          986.21       682.12      1668.33 
1921-1929     98          680.52       466.11      1146.63 
1921-1929     99          454.77       330.24       785.01 
1921-1929    100          298.93       231.39       530.32 
1921-1929    101          190.31       149.26       339.57 
1921-1929    102          118.28        93.70       211.98 
1921-1929    103           70.73        56.93       127.66 
1921-1929    104           40.18        32.75        72.93 
1921-1929    105           20.90        17.25        38.16 
1921-1929    106            8.94         7.56        16.50 
1921-1929    107            2.31         2.10         4.41 
1921-1929    108            0.27         0.49         0.76 
1921-1929    109            0.00         0.00         0.00 
1921-1929    110+           0.00         0.00         0.00 
1930-1939      0       994912.33   1026837.07   2021749.41 
1930-1939      1      1006538.46   1034971.58   2041510.04 
1930-1939      2      1022524.43   1049213.29   2071737.72 
1930-1939      3      1037832.39   1063204.18   2101036.57 
1930-1939      4      1052086.71   1076496.79   2128583.50 
1930-1939      5      1065094.03   1088832.65   2153926.68 
1930-1939      6      1076674.17   1099978.75   2176652.92 
1930-1939      7      1086609.00   1109689.25   2196298.25 
1930-1939      8      1094723.64   1117721.00   2212444.63 
1930-1939      9      1100819.45   1123839.78   2224659.23 
1930-1939     10      1105182.80   1128349.54   2233532.35 
1930-1939     11      1108109.18   1131584.72   2239693.90 
1930-1939     12      1106999.27   1130500.46   2237499.74 
1930-1939     13      1100690.44   1123718.91   2224409.35 
1930-1939     14      1090442.69   1112700.56   2203143.25 
1930-1939     15      1078546.34   1100312.84   2178859.18 
1930-1939     16      1064420.85   1086072.70   2150493.56 
1930-1939     17      1049858.07   1070959.00   2120817.08 
1930-1939     18      1035977.40   1055764.27   2091741.67 
1930-1939     19      1021840.59   1040075.07   2061915.66 
1930-1939     20      1005967.28   1022984.44   2028951.72 
1930-1939     21       989254.88   1004939.66   1994194.54 
1930-1939     22       968897.01    985382.77   1954279.77 
1930-1939     23       943560.22    964005.14   1907565.36 
1930-1939     24       914988.28    941441.77   1856430.05 
1930-1939     25       886696.49    918930.99   1805627.47 
1930-1939     26       858498.89    896573.70   1755072.59 
1930-1939     27       830642.40    874215.36   1704857.76 
1930-1939     28       803769.92    851998.86   1655768.79 
1930-1939     29       778180.99    830353.13   1608534.12 
1930-1939     30       753009.76    809281.50   1562291.26 
1930-1939     31       727820.50    788507.93   1516328.43 
1930-1939     32       707832.43    771031.92   1478864.36 
1930-1939     33       695390.36    758247.91   1453638.26 
1930-1939     34       688087.47    748832.72   1436920.19 
1930-1939     35       680896.02    739833.39   1420729.42 
1930-1939     36       674521.46    731605.74   1406127.19 
1930-1939     37       668211.68    724335.40   1392547.08 
1930-1939     38       661003.77    717735.35   1378739.12 
1930-1939     39       653088.32    711652.00   1364740.32 
1930-1939     40       645806.82    705946.34   1351753.16 
1930-1939     41       639143.76    700380.91   1339524.66 
1930-1939     42       630175.46    694836.09   1325011.55 
1930-1939     43       617683.96    689177.80   1306861.76 
1930-1939     44       602828.70    683109.35   1285938.05 
1930-1939     45       587810.37    676369.67   1264180.04 
1930-1939     46       571983.06    668910.02   1240893.09 
1930-1939     47       556942.84    659805.26   1216748.09 
1930-1939     48       543626.76    648553.89   1192180.65 
1930-1939     49       531114.86    635314.30   1166429.16 
1930-1939     50       517810.34    621237.91   1139048.26 
1930-1939     51       504379.47    606624.23   1111003.71 
1930-1939     52       488766.75    588513.84   1077280.59 
1930-1939     53       469905.86    565730.75   1035636.60 
1930-1939     54       448961.43    539796.09    988757.52 
1930-1939     55       428355.70    513677.09    942032.79 
1930-1939     56       407795.82    487085.96    894881.78 
1930-1939     57       387630.01    460862.85    848492.85 
1930-1939     58       368347.35    435817.23    804164.58 
1930-1939     59       349912.28    411845.42    761757.70 
1930-1939     60       331513.93    387705.64    719219.58 
1930-1939     61       313044.41    363311.40    676355.81 
1930-1939     62       296906.86    341778.69    638685.54 
1930-1939     63       284143.83    324410.04    608553.87 
1930-1939     64       273631.29    309868.61    583499.90 
1930-1939     65       263172.07    295476.90    558648.97 
1930-1939     66       253189.74    281766.76    534956.50 
1930-1939     67       242664.17    267641.28    510305.45 
1930-1939     68       230839.95    252300.67    483140.62 
1930-1939     69       218209.98    236257.03    454467.01 
1930-1939     70       206010.36    220930.26    426940.63 
1930-1939     71       194191.48    206153.14    400344.63 
1930-1939     72       181722.48    191136.08    372858.56 
1930-1939     73       168335.34    175679.99    344015.34 
1930-1939     74       154417.97    160058.74    314476.71 
1930-1939     75       140782.86    144893.25    285676.11 
1930-1939     76       127439.29    130229.93    257669.22 
1930-1939     77       114313.54    115860.19    230173.72 
1930-1939     78       101496.88    101784.60    203281.48 
1930-1939     79        89129.62     88209.42    177339.05 
1930-1939     80        84966.80     78499.23    163466.03 
1930-1939     81        73971.21     67374.66    141345.88 
1930-1939     82        64037.70     57211.47    121249.17 
1930-1939     83        54438.22     47509.83    101948.06 
1930-1939     84        45634.57     38776.65     84411.22 
1930-1939     85        37719.69     31164.82     68884.51 
1930-1939     86        30801.42     24691.81     55493.22 
1930-1939     87        24734.93     19223.57     43958.50 
1930-1939     88        19520.87     14768.68     34289.55 
1930-1939     89        15310.87     11181.41     26492.28 
1930-1939     90        11779.80      8302.42     20082.22 
1930-1939     91         8909.66      6173.45     15083.11 
1930-1939     92         6742.72      4592.69     11335.41 
1930-1939     93         4989.06      3332.98      8322.03 
1930-1939     94         3626.46      2383.92      6010.37 
1930-1939     95         2565.36      1685.90      4251.26 
1930-1939     96         1774.51      1177.64      2952.15 
1930-1939     97         1210.36       798.56      2008.92 
1930-1939     98          807.24       520.08      1327.32 
1930-1939     99          539.20       346.74       885.93 
1930-1939    100          356.25       228.92       585.17 
1930-1939    101          222.91       142.46       365.37 
1930-1939    102          135.05        86.23       221.28 
1930-1939    103           78.92        49.36       128.28 
1930-1939    104           44.00        26.13        70.12 
1930-1939    105           22.46        11.53        33.98 
1930-1939    106            9.25         2.76        12.01 
1930-1939    107            1.91         0.21         2.12 
1930-1939    108            0.09         0.00         0.09 
1930-1939    109            0.00         0.00         0.00 
1930-1939    110+           0.00         0.00         0.00 
1940-1949      0      1328262.17   1398039.95   2726302.12 
1940-1949      1      1258561.29   1317945.38   2576506.67 
1940-1949      2      1205088.84   1256973.54   2462062.38 
1940-1949      3      1161543.26   1207189.24   2368732.50 
1940-1949      4      1126934.95   1167462.80   2294397.75 
1940-1949      5      1100365.31   1136765.56   2237130.87 
1940-1949      6      1080954.63   1114104.03   2195058.66 
1940-1949      7      1067800.39   1098439.67   2166240.06 
1940-1949      8      1060026.98   1088775.35   2148802.33 
1940-1949      9      1056733.65   1084103.59   2140837.24 
1940-1949     10      1057571.10   1083955.96   2141527.06 
1940-1949     11      1062227.22   1087890.23   2150117.44 
1940-1949     12      1067033.16   1092076.57   2159109.73 
1940-1949     13      1070001.37   1094380.67   2164382.04 
1940-1949     14      1071905.81   1095457.32   2167363.13 
1940-1949     15      1075096.58   1098027.34   2173123.91 
1940-1949     16      1078625.67   1101375.73   2180001.40 
1940-1949     17      1081901.29   1102890.55   2184791.84 
1940-1949     18      1084645.05   1101471.48   2186116.53 
1940-1949     19      1086382.91   1097625.03   2184007.95 
1940-1949     20      1087183.70   1093340.53   2180524.23 
1940-1949     21      1087417.74   1088582.64   2176000.38 
1940-1949     22      1083152.57   1080602.26   2163754.83 
1940-1949     23      1072554.71   1068348.42   2140903.13 
1940-1949     24      1057390.72   1053079.67   2110470.39 
1940-1949     25      1041409.00   1037149.07   2078558.07 
1940-1949     26      1024018.88   1020087.07   2044105.95 
1940-1949     27      1005789.45   1003396.97   2009186.42 
1940-1949     28       987423.55    988030.70   1975454.25 
1940-1949     29       968682.01    973375.18   1942057.19 
1940-1949     30       948804.81    957811.36   1906616.17 
1940-1949     31       928167.12    941611.51   1869778.63 
1940-1949     32       906854.62    925350.40   1832205.02 
1940-1949     33       884920.38    909128.44   1794048.82 
1940-1949     34       862634.42    892830.98   1755465.39 
1940-1949     35       840364.21    876464.82   1716829.03 
1940-1949     36       818167.75    860336.41   1678504.15 
1940-1949     37       796551.49    843139.21   1639690.70 
1940-1949     38       775873.96    824321.10   1600195.06 
1940-1949     39       756085.59    804640.70   1560726.29 
1940-1949     40       736656.57    785433.24   1522089.81 
1940-1949     41       717517.03    766459.80   1483976.83 
1940-1949     42       700144.57    748780.03   1448924.60 
1940-1949     43       685192.25    733100.04   1418292.29 
1940-1949     44       671962.24    718967.81   1390930.05 
1940-1949     45       658979.74    704957.62   1363937.36 
1940-1949     46       646281.82    690934.10   1337215.92 
1940-1949     47       634234.04    678944.29   1313178.33 
1940-1949     48       622770.66    669727.28   1292497.94 
1940-1949     49       611605.85    662218.98   1273824.83 
1940-1949     50       600518.53    654487.62   1255006.15 
1940-1949     51       589584.56    646772.17   1236356.74 
1940-1949     52       577546.93    637968.48   1215515.41 
1940-1949     53       563766.59    627292.63   1191059.22 
1940-1949     54       548715.57    615055.19   1163770.76 
1940-1949     55       533582.81    602558.71   1136141.51 
1940-1949     56       518237.46    589738.41   1107975.87 
1940-1949     57       502121.58    574812.20   1076933.78 
1940-1949     58       485077.33    557092.43   1042169.76 
1940-1949     59       467369.25    537301.24   1004670.49 
1940-1949     60       449391.00    516988.52    966379.53 
1940-1949     61       431101.93    495972.65    927074.58 
1940-1949     62       412917.67    474432.09    887349.76 
1940-1949     63       395108.77    452659.73    847768.51 
1940-1949     64       377524.76    430634.88    808159.64 
1940-1949     65       359763.37    408153.73    767917.10 
1940-1949     66       341955.20    385390.13    727345.33 
1940-1949     67       324164.39    362493.42    686657.81 
1940-1949     68       306387.71    339534.47    645922.18 
1940-1949     69       288665.76    316651.24    605317.00 
1940-1949     70       271091.93    293943.81    565035.74 
1940-1949     71       253782.31    271508.26    525290.57 
1940-1949     72       236415.35    249544.85    485960.20 
1940-1949     73       218895.80    228210.90    447106.69 
1940-1949     74       201434.45    207541.18    408975.63 
1940-1949     75       184381.57    187477.86    371859.42 
1940-1949     76       167756.91    168068.92    335825.82 
1940-1949     77       151715.98    149706.62    301422.60 
1940-1949     78       136398.44    132537.94    268936.39 
1940-1949     79       121815.56    116512.98    238328.54 
1940-1949     80       115671.00    103713.73    219384.72 
1940-1949     81       102455.58     90281.29    192736.87 
1940-1949     82        89536.23     77388.15    166924.38 
1940-1949     83        76808.28     65053.77    141862.05 
1940-1949     84        65078.36     53896.48    118974.84 
1940-1949     85        54193.34     43937.27     98130.61 
1940-1949     86        44254.98     35261.92     79516.90 
1940-1949     87        35511.04     27728.15     63239.18 
1940-1949     88        28165.02     21413.66     49578.67 
1940-1949     89        21968.66     16170.25     38138.91 
1940-1949     90        16769.82     11913.67     28683.49 
1940-1949     91        12699.70      8771.36     21471.06 
1940-1949     92         9484.67      6382.75     15867.42 
1940-1949     93         6869.62      4494.94     11364.56 
1940-1949     94         4885.17      3092.58      7977.76 
1940-1949     95         3412.18      2118.07      5530.25 
1940-1949     96         2327.14      1454.44      3781.58 
1940-1949     97         1540.04       951.42      2491.46 
1940-1949     98          991.07       600.46      1591.53 
1940-1949     99          641.07       386.00      1027.07 
1940-1949    100          401.48       238.34       639.82 
1940-1949    101          242.74       140.31       383.05 
1940-1949    102          144.08        82.40       226.47 
1940-1949    103           85.46        48.14       133.60 
1940-1949    104           50.33        26.31        76.64 
1940-1949    105           28.56        13.43        41.98 
1940-1949    106           14.81         8.01        22.82 
1940-1949    107            6.78         5.88        12.66 
1940-1949    108            3.35         3.85         7.20 
1940-1949    109            1.45         2.68         4.14 
1940-1949    110+           0.97         6.06         7.02 
1950-1959      0      1941065.86   2033570.25   3974636.11 
1950-1959      1      1916628.57   2002819.25   3919447.82 
1950-1959      2      1888709.51   1971691.52   3860401.03 
1950-1959      3      1852124.07   1932119.54   3784243.60 
1950-1959      4      1808100.18   1885299.02   3693399.20 
1950-1959      5      1757815.50   1832415.71   3590231.22 
1950-1959      6      1702648.21   1774637.82   3477286.03 
1950-1959      7      1643778.91   1713186.84   3356965.75 
1950-1959      8      1582519.60   1649256.31   3231775.91 
1950-1959      9      1520134.43   1584050.02   3104184.45 
1950-1959     10      1457295.85   1518324.43   2975620.28 
1950-1959     11      1394715.56   1452880.55   2847596.11 
1950-1959     12      1336554.62   1391008.09   2727562.72 
1950-1959     13      1285230.89   1334751.28   2619982.16 
1950-1959     14      1240278.31   1284054.97   2524333.27 
1950-1959     15      1197862.86   1236113.62   2433976.47 
1950-1959     16      1157637.73   1190679.17   2348316.90 
1950-1959     17      1128992.69   1156232.09   2285224.77 
1950-1959     18      1115870.03   1136454.74   2252324.78 
1950-1959     19      1114088.85   1127733.19   2241822.05 
1950-1959     20      1114479.77   1121287.13   2235766.90 
1950-1959     21      1117620.16   1117066.19   2234686.35 
1950-1959     22      1124668.19   1119987.22   2244655.40 
1950-1959     23      1134881.20   1131115.24   2265996.44 
1950-1959     24      1147035.54   1147215.44   2294250.99 
1950-1959     25      1160599.44   1164600.60   2325200.04 
1950-1959     26      1175580.00   1184671.28   2360251.29 
1950-1959     27      1186222.62   1196469.44   2382692.06 
1950-1959     28      1189630.75   1194396.42   2384027.17 
1950-1959     29      1187606.16   1183049.46   2370655.62 
1950-1959     30      1185124.59   1172585.13   2357709.73 
1950-1959     31      1181347.03   1160812.68   2342159.71 
1950-1959     32      1174151.88   1149453.66   2323605.55 
1950-1959     33      1163023.24   1140287.62   2303310.86 
1950-1959     34      1148553.66   1131909.01   2280462.66 
1950-1959     35      1132150.45   1121288.48   2253438.93 
1950-1959     36      1113948.99   1109165.27   2223114.26 
1950-1959     37      1092991.70   1094818.27   2187809.98 
1950-1959     38      1069044.52   1077631.70   2146676.22 
1950-1959     39      1042818.54   1058186.37   2101004.91 
1950-1959     40      1015488.55   1037986.83   2053475.38 
1950-1959     41       987165.76   1016829.34   2003995.10 
1950-1959     42       958137.93    994650.33   1952788.26 
1950-1959     43       928744.79    971666.25   1900411.03 
1950-1959     44       899262.80    947864.02   1847126.82 
1950-1959     45       869561.35    923503.51   1793064.86 
1950-1959     46       839615.47    898593.44   1738208.91 
1950-1959     47       811428.93    873356.67   1684785.60 
1950-1959     48       786013.21    847882.73   1633895.95 
1950-1959     49       762608.28    822278.35   1584886.63 
1950-1959     50       739489.66    796684.56   1536174.22 
