Ukraine, Exposure to risk (period 1x10)     Last modified: 14-Aug-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1960-1969      0      3668018.96   3870085.11   7538104.07 
1960-1969      1      3748184.70   3946090.67   7694275.38 
1960-1969      2      3814648.75   4010935.68   7825584.43 
1960-1969      3      3879368.75   4073655.57   7953024.32 
1960-1969      4      3939748.38   4132562.88   8072311.25 
1960-1969      5      3990765.15   4181550.25   8172315.39 
1960-1969      6      4012401.42   4200144.27   8212545.69 
1960-1969      7      4008206.25   4194003.90   8202210.14 
1960-1969      8      3992954.06   4176432.57   8169386.63 
1960-1969      9      3965410.15   4142943.11   8108353.26 
1960-1969     10      3933042.74   4100066.32   8033109.06 
1960-1969     11      3899232.07   4052711.69   7951943.76 
1960-1969     12      3825063.32   3963665.10   7788728.42 
1960-1969     13      3730337.13   3851638.60   7581975.73 
1960-1969     14      3600056.27   3701484.09   7301540.37 
1960-1969     15      3432795.89   3507911.62   6940707.52 
1960-1969     16      3284551.56   3326653.59   6611205.15 
1960-1969     17      3168963.56   3173768.27   6342731.83 
1960-1969     18      3124493.99   3092551.98   6217045.98 
1960-1969     19      3147599.23   3087545.52   6235144.75 
1960-1969     20      3183721.88   3106900.39   6290622.27 
1960-1969     21      3273963.61   3166672.61   6440636.22 
1960-1969     22      3437506.99   3293377.63   6730884.61 
1960-1969     23      3586341.63   3413271.47   6999613.10 
1960-1969     24      3721746.52   3532290.19   7254036.71 
1960-1969     25      3817078.63   3630211.32   7447289.94 
1960-1969     26      3854839.77   3667486.28   7522326.05 
1960-1969     27      3889806.98   3690972.09   7580779.07 
1960-1969     28      3877841.29   3670157.39   7547998.68 
1960-1969     29      3862400.10   3646101.17   7508501.28 
1960-1969     30      3839356.92   3614780.26   7454137.18 
1960-1969     31      3796284.35   3557964.38   7354248.73 
1960-1969     32      3733746.06   3470379.57   7204125.63 
1960-1969     33      3686192.44   3369328.04   7055520.48 
1960-1969     34      3722038.63   3306868.54   7028907.17 
