Slovakia, Exposure to risk (period 1x10)     Last modified: 29-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1950-1959      0       454901.03    480940.63    935841.67 
1950-1959      1       442244.45    465022.60    907267.05 
1950-1959      2       434630.34    455750.58    890380.92 
1950-1959      3       424421.17    443820.39    868241.56 
1950-1959      4       411773.13    429533.72    841306.85 
1950-1959      5       398852.77    414549.73    813402.50 
1950-1959      6       386204.30    399821.68    786025.99 
1950-1959      7       373146.17    384846.36    757992.52 
1950-1959      8       359857.25    369986.86    729844.11 
1950-1959      9       347324.07    356193.24    703517.31 
1950-1959     10       336976.95    344844.26    681821.20 
1950-1959     11       327654.47    334503.13    662157.60 
1950-1959     12       318115.78    323859.36    641975.15 
1950-1959     13       310893.78    315959.83    626853.61 
1950-1959     14       306850.77    311829.94    618680.71 
1950-1959     15       303286.31    308415.78    611702.09 
1950-1959     16       300132.06    304811.86    604943.93 
1950-1959     17       298457.68    302023.49    600481.17 
1950-1959     18       297502.83    299810.60    597313.43 
1950-1959     19       296966.99    297593.72    594560.71 
1950-1959     20       296835.88    295663.54    592499.42 
1950-1959     21       297350.23    294824.94    592175.18 
1950-1959     22       298533.11    294824.82    593357.93 
1950-1959     23       300282.95    295583.88    595866.83 
1950-1959     24       301837.96    296459.16    598297.12 
1950-1959     25       303745.48    297267.33    601012.81 
1950-1959     26       306421.39    299042.23    605463.62 
1950-1959     27       308503.29    300855.65    609358.94 
1950-1959     28       309252.16    301268.34    610520.50 
1950-1959     29       308112.42    299614.08    607726.50 
1950-1959     30       303132.14    294202.14    597334.28 
1950-1959     31       292496.05    283512.84    576008.89 
1950-1959     32       276748.63    267908.07    544656.71 
1950-1959     33       260274.93    251482.44    511757.37 
1950-1959     34       246837.50    237731.74    484569.24 
1950-1959     35       238321.83    228057.59    466379.42 
1950-1959     36       232296.46    220733.03    453029.48 
1950-1959     37       226162.09    214038.01    440200.10 
1950-1959     38       219746.37    207880.12    427626.49 
1950-1959     39       215450.45    204144.66    419595.11 
1950-1959     40       214780.11    203854.29    418634.40 
1950-1959     41       220910.78    210038.46    430949.25 
1950-1959     42       232934.54    222150.93    455085.47 
1950-1959     43       243575.13    232892.83    476467.96 
1950-1959     44       250550.55    239862.27    490412.81 
1950-1959     45       250894.06    240366.70    491260.76 
1950-1959     46       247151.97    236663.57    483815.54 
1950-1959     47       242930.12    232436.28    475366.40 
1950-1959     48       239096.23    228394.16    467490.40 
1950-1959     49       235616.33    224674.35    460290.68 
1950-1959     50       230475.39    218939.21    449414.60 
1950-1959     51       224141.56    211141.29    435282.85 
1950-1959     52       218185.03    203153.52    421338.56 
1950-1959     53       212845.71    195845.55    408691.27 
