Croatia, Exposure to risk (period 1x10)     Last modified: 21-Apr-2017, MPv5 (May07)

   Year      Age       Female          Male         Total
2002-2009      0       159288.02    168126.72    327414.74 
2002-2009      1       159009.33    168031.50    327040.83 
2002-2009      2       160012.00    169148.17    329160.17 
2002-2009      3       162608.17    171588.50    334196.67 
2002-2009      4       166152.83    174976.50    341129.33 
2002-2009      5       170850.00    179832.17    350682.17 
2002-2009      6       175590.67    184821.00    360411.67 
2002-2009      7       179913.33    189003.00    368916.33 
2002-2009      8       183820.00    192804.00    376624.00 
2002-2009      9       186472.17    195509.17    381981.33 
2002-2009     10       188775.33    197962.83    386738.17 
2002-2009     11       190978.50    200319.17    391297.67 
2002-2009     12       192002.00    201319.67    393321.67 
2002-2009     13       192774.00    201956.83    394730.83 
2002-2009     14       194245.50    203300.00    397545.50 
2002-2009     15       196514.67    205684.33    402199.00 
2002-2009     16       199496.83    208566.83    408063.66 
2002-2009     17       203725.50    212605.67    416331.16 
2002-2009     18       207810.83    216548.67    424359.50 
2002-2009     19       211248.83    220184.00    431432.83 
2002-2009     20       214971.17    224297.67    439268.84 
2002-2009     21       218744.17    228365.67    447109.83 
2002-2009     22       222184.67    232342.17    454526.83 
2002-2009     23       225259.17    235728.00    460987.17 
2002-2009     24       227079.67    237750.00    464829.67 
2002-2009     25       228009.33    238199.17    466208.50 
2002-2009     26       228284.83    237604.83    465889.67 
2002-2009     27       228329.33    236792.83    465122.16 
2002-2009     28       227909.67    235548.83    463458.50 
2002-2009     29       227174.17    233780.83    460955.00 
2002-2009     30       226119.33    231772.83    457892.17 
2002-2009     31       224657.50    229592.67    454250.17 
2002-2009     32       223547.33    227711.00    451258.33 
2002-2009     33       223704.17    227166.67    450870.83 
2002-2009     34       224644.67    227610.67    452255.33 
2002-2009     35       227244.00    229345.00    456589.00 
2002-2009     36       230504.33    231964.84    462469.17 
2002-2009     37       233238.50    234110.83    467349.33 
2002-2009     38       235600.67    235836.50    471437.17 
2002-2009     39       239359.67    238970.33    478330.00 
2002-2009     40       243902.00    242834.00    486736.00 
2002-2009     41       248057.67    246474.33    494532.00 
2002-2009     42       251570.17    249718.83    501289.00 
2002-2009     43       253763.67    251885.01    505648.67 
2002-2009     44       254934.17    253033.84    507968.00 
2002-2009     45       257512.00    255362.01    512874.01 
2002-2009     46       260951.00    258829.67    519780.66 
2002-2009     47       262974.00    262060.83    525034.83 
2002-2009     48       263578.00    263863.34    527441.33 
2002-2009     49       263140.50    263793.00    526933.50 
2002-2009     50       261079.50    261641.17    522720.67 
2002-2009     51       258926.50    259009.84    517936.34 
2002-2009     52       257608.33    256332.34    513940.67 
2002-2009     53       254426.17    251180.00    505606.17 
2002-2009     54       249492.17    243671.17    493163.34 
2002-2009     55       243847.83    234235.17    478083.01 
2002-2009     56       234781.67    221314.67    456096.34 
2002-2009     57       223774.00    207468.17    431242.17 
2002-2009     58       216542.17    196928.84    413471.01 
2002-2009     59       212129.50    189128.51    401258.01 
2002-2009     60       207328.17    181858.85    389187.02 
2002-2009     61       203711.83    176398.50    380110.34 
2002-2009     62       202209.83    172813.84    375023.67 
2002-2009     63       202111.33    170437.49    372548.82 
2002-2009     64       206412.33    171460.83    377873.16 
2002-2009     65       212679.33    174104.33    386783.66 
2002-2009     66       216324.83    174378.33    390703.16 
2002-2009     67       217269.34    172171.83    389441.17 
2002-2009     68       217546.50    168830.01    386376.51 
2002-2009     69       217438.00    164464.34    381902.34 
2002-2009     70       215820.83    158503.33    374324.16 
2002-2009     71       213116.49    152227.51    365344.00 
2002-2009     72       208162.99    144749.67    352912.66 
2002-2009     73       200971.33    135605.34    336576.67 
2002-2009     74       192347.67    125378.17    317725.84 
2002-2009     75       182793.67    114085.18    296878.85 
2002-2009     76       172668.50    102355.34    275023.84 
2002-2009     77       161690.83     90691.84    252382.67 
2002-2009     78       150172.00     79558.01    229730.01 
2002-2009     79       138078.66     68721.01    206799.67 
2002-2009     80       125982.44     58574.32    184556.76 
2002-2009     81       114453.42     49635.83    164089.26 
2002-2009     82       102184.91     41804.03    143988.94 
2002-2009     83        87061.25     34011.11    121072.36 
2002-2009     84        70587.98     26606.28     97194.26 
2002-2009     85        56131.55     20463.58     76595.12 
2002-2009     86        44231.99     15654.38     59886.37 
2002-2009     87        35334.55     12435.44     47769.99 
2002-2009     88        28161.37     10015.41     38176.78 
2002-2009     89        22208.22      7908.48     30116.70 
2002-2009     90        17322.21      6066.60     23388.82 
2002-2009     91        13913.78      4714.03     18627.81 
2002-2009     92        11471.42      3701.17     15172.59 
2002-2009     93         9140.47      2868.68     12009.15 
2002-2009     94         6959.89      2096.20      9056.09 
2002-2009     95         4918.07      1426.72      6344.80 
2002-2009     96         3242.88       895.19      4138.07 
2002-2009     97         2073.74       540.65      2614.38 
2002-2009     98         1240.79       316.56      1557.35 
2002-2009     99          728.28       182.37       910.64 
2002-2009    100          418.37       104.36       522.73 
2002-2009    101          231.50        55.17       286.67 
2002-2009    102          107.67        26.17       133.83 
2002-2009    103           45.33        14.00        59.33 
2002-2009    104           17.17         6.17        23.33 
2002-2009    105            5.83         1.33         7.17 
2002-2009    106            4.83         1.50         6.33 
2002-2009    107            2.17         1.00         3.17 
2002-2009    108            0.67         0.00         0.67 
2002-2009    109            0.17         0.00         0.17 
2002-2009    110+           0.00         0.00         0.00 
2010-2015      0       119032.84    126763.67    245796.51 
2010-2015      1       121889.67    129391.67    251281.33 
2010-2015      2       123323.33    130565.83    253889.17 
2010-2015      3       123669.00    130598.83    254267.83 
2010-2015      4       123836.00    130610.00    254446.00 
2010-2015      5       123340.17    130164.83    253505.00 
2010-2015      6       121499.33    128410.67    249910.00 
2010-2015      7       119760.67    126626.17    246386.83 
2010-2015      8       119166.00    125878.67    245044.67 
2010-2015      9       119820.00    126481.50    246301.50 
2010-2015     10       121192.33    127828.33    249020.67 
2010-2015     11       123796.17    130274.33    254070.50 
2010-2015     12       128155.83    134604.00    262759.83 
2010-2015     13       133108.33    139854.83    272963.17 
2010-2015     14       137432.33    144447.50    281879.83 
2010-2015     15       140606.33    147385.33    287991.67 
2010-2015     16       142715.83    149296.83    292012.67 
2010-2015     17       143475.00    150288.50    293763.50 
2010-2015     18       143662.67    150617.83    294280.50 
2010-2015     19       144182.83    151147.33    295330.17 
2010-2015     20       144943.50    151605.33    296548.83 
2010-2015     21       146578.50    153542.50    300121.00 
2010-2015     22       148747.33    155871.17    304618.50 
2010-2015     23       151803.83    158425.83    310229.67 
2010-2015     24       155175.67    161125.00    316300.67 
2010-2015     25       158440.67    164228.83    322669.50 
2010-2015     26       161844.33    167803.50    329647.83 
2010-2015     27       164876.00    170808.33    335684.33 
2010-2015     28       167485.17    173570.83    341056.00 
2010-2015     29       170073.83    176590.67    346664.50 
2010-2015     30       172007.00    178979.17    350986.17 
2010-2015     31       172732.83    179831.17    352564.00 
2010-2015     32       172802.33    179962.00    352764.33 
2010-2015     33       172936.00    179596.33    352532.33 
2010-2015     34       172514.00    178636.17    351150.17 
2010-2015     35       171464.00    177133.50    348597.50 
2010-2015     36       170290.67    175194.33    345485.00 
2010-2015     37       169244.33    173514.00    342758.33 
2010-2015     38       168481.83    172238.17    340720.00 
2010-2015     39       167168.67    170597.50    337766.17 
2010-2015     40       166176.50    169113.67    335290.17 
2010-2015     41       166533.83    168656.83    335190.66 
2010-2015     42       167650.50    169095.33    336745.83 
2010-2015     43       170032.50    170585.00    340617.50 
2010-2015     44       173232.00    172822.17    346054.17 
2010-2015     45       176523.00    175305.33    351828.33 
2010-2015     46       179329.67    177501.33    356831.00 
2010-2015     47       181768.83    179382.33    361151.17 
2010-2015     48       184301.17    181087.17    365388.33 
2010-2015     49       186249.50    182262.50    368512.00 
2010-2015     50       187418.50    182807.67    370226.17 
2010-2015     51       189040.33    183822.67    372863.00 
2010-2015     52       190777.17    184779.67    375556.83 
2010-2015     53       192620.50    185899.50    378520.00 
2010-2015     54       194039.17    186841.67    380880.83 
2010-2015     55       194225.33    187606.17    381831.50 
2010-2015     56       193709.33    187291.50    381000.83 
2010-2015     57       192745.50    185608.34    378353.84 
2010-2015     58       190445.50    182808.17    373253.67 
2010-2015     59       186942.17    178531.84    365474.00 
2010-2015     60       183880.67    173610.67    357491.34 
2010-2015     61       180176.50    166602.00    346778.50 
2010-2015     62       175926.83    158696.83    334623.67 
2010-2015     63       170885.33    150837.67    321723.00 
2010-2015     64       163245.33    140677.50    303922.84 
2010-2015     65       153808.50    129067.67    282876.17 
2010-2015     66       145923.00    119330.00    265253.00 
2010-2015     67       141192.50    113174.83    254367.33 
2010-2015     68       138027.67    108458.16    246485.83 
2010-2015     69       135931.00    104854.66    240785.67 
2010-2015     70       138207.83    104709.17    242917.00 
2010-2015     71       142095.67    105378.00    247473.66 
2010-2015     72       143908.17    104285.17    248193.33 
2010-2015     73       143502.00    101540.16    245042.16 
2010-2015     74       141911.00     97513.17    239424.17 
2010-2015     75       139656.17     93127.67    232783.83 
2010-2015     76       136200.00     87658.17    223858.17 
2010-2015     77       131873.33     81653.17    213526.50 
2010-2015     78       126329.67     75145.34    201475.00 
2010-2015     79       119651.16     68276.34    187927.50 
2010-2015     80       111514.00     61151.50    172665.50 
2010-2015     81       102084.83     53721.00    155805.83 
2010-2015     82        91723.67     46282.33    138006.01 
2010-2015     83        81057.17     39085.67    120142.84 
2010-2015     84        70853.97     32191.80    103045.78 
2010-2015     85        60917.02     25928.28     86845.31 
2010-2015     86        51568.60     20556.09     72124.68 
2010-2015     87        43508.49     16115.99     59624.48 
2010-2015     88        36251.98     12441.19     48693.17 
2010-2015     89        29395.53      9463.36     38858.89 
2010-2015     90        22874.12      7137.74     30011.86 
2010-2015     91        16811.61      5098.01     21909.62 
2010-2015     92        11595.66      3388.41     14984.07 
2010-2015     93         7574.18      2175.18      9749.35 
2010-2015     94         4812.12      1384.16      6196.28 
2010-2015     95         3149.39       894.23      4043.63 
2010-2015     96         2122.16       599.50      2721.65 
2010-2015     97         1509.46       444.30      1953.75 
2010-2015     98         1097.47       310.81      1408.29 
2010-2015     99          750.57       201.56       952.13 
2010-2015    100          522.31       128.96       651.27 
2010-2015    101          297.35        76.14       373.49 
2010-2015    102          142.66        38.28       180.94 
2010-2015    103           76.31        19.66        95.97 
2010-2015    104           36.98         8.81        45.79 
2010-2015    105           15.53         3.30        18.83 
2010-2015    106            4.97         0.33         5.30 
2010-2015    107            1.33         0.00         1.33 
2010-2015    108            0.17         0.00         0.17 
2010-2015    109            0.00         0.00         0.00 
2010-2015    110+           0.00         0.00         0.00 
