Czech Republic, Exposure to risk (period 1x10)     Last modified: 02-Oct-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1950-1959      0       793998.19    838061.18   1632059.37 
1950-1959      1       806906.16    848619.47   1655525.63 
1950-1959      2       824528.26    865925.06   1690453.32 
1950-1959      3       838410.16    879175.55   1717585.71 
1950-1959      4       842560.97    881486.22   1724047.19 
1950-1959      5       839180.51    875905.11   1715085.62 
1950-1959      6       834648.87    869500.18   1704149.04 
1950-1959      7       824067.83    857218.63   1681286.46 
1950-1959      8       805672.76    837048.06   1642720.82 
1950-1959      9       784004.66    813451.40   1597456.06 
1950-1959     10       760056.26    787126.64   1547182.89 
1950-1959     11       731485.05    755900.94   1487385.98 
1950-1959     12       696672.39    718434.78   1415107.17 
1950-1959     13       659994.23    679474.02   1339468.25 
1950-1959     14       632032.54    649794.50   1281827.05 
1950-1959     15       612467.28    628967.34   1241434.63 
1950-1959     16       595339.79    611017.00   1206356.80 
1950-1959     17       585383.10    600356.66   1185739.75 
1950-1959     18       583890.81    597870.04   1181760.85 
1950-1959     19       587609.30    600507.73   1188117.03 
1950-1959     20       595421.71    607512.03   1202933.74 
1950-1959     21       606741.28    618226.13   1224967.42 
1950-1959     22       620716.59    632266.71   1252983.30 
1950-1959     23       636396.62    649032.13   1285428.75 
1950-1959     24       653315.80    664387.26   1317703.06 
1950-1959     25       670269.23    675552.90   1345822.14 
1950-1959     26       687171.11    685564.61   1372735.73 
1950-1959     27       702164.48    694242.34   1396406.82 
1950-1959     28       713706.11    700036.56   1413742.67 
1950-1959     29       718851.35    699785.09   1418636.44 
1950-1959     30       713666.24    689828.23   1403494.47 
1950-1959     31       691418.87    664229.20   1355648.07 
1950-1959     32       656922.16    628065.28   1284987.44 
1950-1959     33       623317.46    593819.31   1217136.78 
1950-1959     34       596601.73    567051.62   1163653.35 
1950-1959     35       584565.61    555281.83   1139847.44 
1950-1959     36       581681.40    552726.51   1134407.91 
1950-1959     37       578936.02    550525.43   1129461.45 
1950-1959     38       576697.45    549411.92   1126109.37 
1950-1959     39       579180.67    553007.34   1132188.01 
1950-1959     40       591867.44    566346.56   1158214.00 
1950-1959     41       620661.71    595024.88   1215686.58 
1950-1959     42       659007.80    632264.61   1291272.41 
1950-1959     43       694579.29    666247.93   1360827.22 
1950-1959     44       719505.70    689766.27   1409271.97 
1950-1959     45       726431.91    696360.37   1422792.28 
1950-1959     46       722501.45    692534.96   1415036.41 
1950-1959     47       717172.05    686835.04   1404007.09 
1950-1959     48       711041.07    679350.34   1390391.41 
1950-1959     49       702265.44    667749.41   1370014.85 
1950-1959     50       690619.04    651971.28   1342590.32 
1950-1959     51       677183.54    632740.64   1309924.18 
1950-1959     52       663185.25    611623.15   1274808.40 
1950-1959     53       648163.12    588645.92   1236809.04 
1950-1959     54       633426.39    565454.97   1198881.36 
1950-1959     55       617920.70    541626.53   1159547.23 
1950-1959     56       598948.06    515089.76   1114037.82 
1950-1959     57       577396.04    486453.27   1063849.31 
1950-1959     58       554541.95    457547.74   1012089.69 
1950-1959     59       531493.05    430117.11    961610.15 
1950-1959     60       508741.79    404174.30    912916.09 
1950-1959     61       487607.71    380870.27    868477.97 
1950-1959     62       467234.92    359837.24    827072.16 
1950-1959     63       446375.11    340033.85    786408.96 
1950-1959     64       425669.31    321412.58    747081.89 
1950-1959     65       406067.55    303773.57    709841.11 
1950-1959     66       387114.12    287348.88    674463.00 
1950-1959     67       369064.01    272195.82    641259.84 
1950-1959     68       350788.32    256484.39    607272.70 
1950-1959     69       331535.76    240248.49    571784.25 
1950-1959     70       312681.83    225065.31    537747.14 
1950-1959     71       294069.90    210106.11    504176.01 
1950-1959     72       274006.07    194509.73    468515.79 
1950-1959     73       253311.73    178705.93    432017.66 
1950-1959     74       233271.53    163284.91    396556.44 
1950-1959     75       213136.48    148266.04    361402.52 
1950-1959     76       193157.55    133603.64    326761.20 
1950-1959     77       173207.01    119082.19    292289.20 
1950-1959     78       153217.56    104940.20    258157.75 
