Germany, Exposure to risk (period 1x10), 	Last modified: 29 Mar 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1990-1999        0           3947811.84      4163299.17      8111111.01
1990-1999        1           4025734.83      4242034.33      8267769.17
1990-1999        2           4093249.50      4312291.50      8405541.00
1990-1999        3           4149841.33      4370941.50      8520782.83
1990-1999        4           4206887.50      4428692.17      8635579.67
1990-1999        5           4259364.00      4482625.00      8741989.00
1990-1999        6           4299202.33      4523359.67      8822562.00
1990-1999        7           4335186.83      4561524.00      8896710.83
1990-1999        8           4369217.67      4596590.17      8965807.83
1990-1999        9           4377434.50      4602385.67      8979820.17
1990-1999       10           4356870.83      4579484.83      8936355.67
1990-1999       11           4318992.83      4539476.33      8858469.17
1990-1999       12           4276051.67      4493139.00      8769190.67
1990-1999       13           4237233.00      4452101.33      8689334.33
1990-1999       14           4201964.67      4417627.17      8619591.83
1990-1999       15           4178676.33      4398099.50      8576775.83
1990-1999       16           4167012.83      4389741.17      8556754.00
1990-1999       17           4175143.00      4398677.50      8573820.50
1990-1999       18           4248026.33      4463885.83      8711912.17
1990-1999       19           4382616.33      4581561.00      8964177.33
1990-1999       20           4570649.00      4764501.83      9335150.83
1990-1999       21           4802713.83      5005212.67      9807926.50
1990-1999       22           5058046.50      5288323.17     10346369.67
1990-1999       23           5330111.00      5596862.17     10926973.17
1990-1999       24           5613535.50      5921308.83     11534844.33
1990-1999       25           5895980.33      6248640.83     12144621.17
1990-1999       26           6168628.50      6563157.67     12731786.17
1990-1999       27           6399783.33      6825108.17     13224891.50
1990-1999       28           6565877.50      7009130.17     13575007.67
1990-1999       29           6677311.33      7126118.00     13803429.33
1990-1999       30           6733315.67      7184726.50     13918042.17
1990-1999       31           6725962.83      7171815.17     13897778.00
1990-1999       32           6672054.17      7111019.00     13783073.17
1990-1999       33           6588170.33      7014423.17     13602593.50
1990-1999       34           6479590.17      6884873.67     13364463.83
1990-1999       35           6354207.17      6730315.50     13084522.67
1990-1999       36           6215771.33      6557360.33     12773131.67
1990-1999       37           6084556.50      6390758.17     12475314.67
1990-1999       38           5962494.33      6238948.50     12201442.83
1990-1999       39           5851622.00      6103085.83     11954707.83
1990-1999       40           5752989.17      5982419.50     11735408.67
1990-1999       41           5648345.17      5860458.67     11508803.83
1990-1999       42           5531210.67      5724917.00     11256127.67
1990-1999       43           5385020.17      5560150.00     10945170.17
1990-1999       44           5201627.00      5357044.67     10558671.67
1990-1999       45           5070084.83      5212002.83     10282087.67
1990-1999       46           5012320.83      5152689.67     10165010.50
1990-1999       47           4955659.50      5098170.50     10053830.00
1990-1999       48           4949437.33      5095363.83     10044801.17
1990-1999       49           5017513.83      5164875.17     10182389.00
1990-1999       50           5108108.67      5251128.83     10359237.50
1990-1999       51           5204307.83      5335441.83     10539749.67
1990-1999       52           5297653.50      5412923.67     10710577.17
1990-1999       53           5409323.17      5504763.67     10914086.83
1990-1999       54           5559343.67      5632537.67     11191881.33
1990-1999       55           5646513.17      5695309.67     11341822.83
1990-1999       56           5602685.17      5619565.50     11222250.67
1990-1999       57           5515868.00      5492457.17     11008325.17
1990-1999       58           5388624.50      5321277.67     10709902.17
