Greece, Exposure to risk (period 1x10)     Last modified: 25-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1981-1989      0       542700.89    581256.23   1123957.12 
1981-1989      1       570865.88    609868.93   1180734.81 
1981-1989      2       591653.18    630732.22   1222385.41 
1981-1989      3       609741.54    649032.28   1258773.82 
1981-1989      4       626093.52    665050.74   1291144.27 
1981-1989      5       640122.16    679443.93   1319566.09 
1981-1989      6       651112.64    690372.26   1341484.90 
1981-1989      7       657699.19    696174.48   1353873.67 
1981-1989      8       660162.69    698052.95   1358215.64 
1981-1989      9       659907.12    696206.84   1356113.96 
1981-1989     10       660615.93    695833.50   1356449.43 
1981-1989     11       664089.60    699084.64   1363174.24 
1981-1989     12       669273.71    704754.56   1374028.28 
1981-1989     13       675222.46    711157.51   1386379.96 
1981-1989     14       678940.05    714557.49   1393497.54 
1981-1989     15       679284.43    714718.89   1394003.32 
1981-1989     16       678545.36    712861.55   1391406.91 
1981-1989     17       676524.63    707739.82   1384264.45 
1981-1989     18       673609.57    698287.43   1371897.00 
1981-1989     19       670125.32    689260.04   1359385.37 
1981-1989     20       666954.96    683015.27   1349970.24 
1981-1989     21       662589.90    674674.64   1337264.53 
1981-1989     22       654582.91    662483.01   1317065.92 
1981-1989     23       647938.01    650800.21   1298738.21 
1981-1989     24       644205.47    641508.98   1285714.45 
1981-1989     25       641991.43    634905.28   1276896.70 
1981-1989     26       640219.26    631111.66   1271330.92 
1981-1989     27       636080.13    626867.02   1262947.15 
1981-1989     28       631275.81    622428.96   1253704.77 
1981-1989     29       626173.04    618446.65   1244619.69 
1981-1989     30       618921.25    613316.40   1232237.65 
1981-1989     31       609145.37    605155.52   1214300.89 
1981-1989     32       601795.41    597438.49   1199233.90 
1981-1989     33       600107.58    594609.99   1194717.57 
1981-1989     34       599848.23    593727.71   1193575.94 
1981-1989     35       599710.63    592097.99   1191808.62 
1981-1989     36       597224.42    587774.43   1184998.85 
1981-1989     37       586286.20    576768.92   1163055.12 
1981-1989     38       570942.70    560734.45   1131677.15 
1981-1989     39       559619.85    547085.05   1106704.89 
1981-1989     40       559326.26    543664.92   1102991.18 
1981-1989     41       563325.51    545350.89   1108676.40 
1981-1989     42       562023.17    542278.79   1104301.96 
1981-1989     43       558399.63    535314.58   1093714.21 
1981-1989     44       556798.64    530098.88   1086897.52 
1981-1989     45       562940.01    533420.14   1096360.15 
1981-1989     46       577847.55    546315.20   1124162.74 
1981-1989     47       594262.68    562071.56   1156334.24 
1981-1989     48       607621.01    577006.98   1184627.99 
1981-1989     49       609648.47    585181.61   1194830.09 
1981-1989     50       610382.76    589129.73   1199512.49 
1981-1989     51       614584.70    593081.51   1207666.21 
1981-1989     52       614707.12    594059.30   1208766.42 
1981-1989     53       614055.01    593140.17   1207195.18 
1981-1989     54       608056.66    587691.29   1195747.95 
1981-1989     55       600717.87    577377.30   1178095.17 
1981-1989     56       588866.03    560779.41   1149645.44 
1981-1989     57       571617.42    540837.39   1112454.81 
1981-1989     58       554421.80    516927.50   1071349.29 
1981-1989     59       533027.12    491503.07   1024530.19 
1981-1989     60       512650.82    469156.58    981807.40 
1981-1989     61       488168.45    441690.87    929859.32 
1981-1989     62       461225.06    411153.88    872378.94 
1981-1989     63       438869.00    383691.09    822560.10 
1981-1989     64       415089.81    359057.80    774147.61 
1981-1989     65       400722.46    344425.82    745148.28 
1981-1989     66       395190.73    337312.97    732503.70 
1981-1989     67       387540.77    330762.35    718303.12 
1981-1989     68       384888.23    324498.71    709386.94 
1981-1989     69       383166.33    317249.27    700415.60 
1981-1989     70       382204.71    311168.94    693373.65 
1981-1989     71       376557.02    304835.10    681392.12 
1981-1989     72       362349.62    295342.95    657692.57 
1981-1989     73       350582.37    284675.24    635257.61 
1981-1989     74       335652.44    270650.20    606302.64 
1981-1989     75       320315.14    254025.50    574340.65 
1981-1989     76       304693.11    237790.77    542483.88 
1981-1989     77       279805.72    218776.07    498581.79 
1981-1989     78       252877.09    198384.38    451261.47 
1981-1989     79       231510.40    178871.71    410382.11 
1981-1989     80       216083.88    159155.51    375239.38 
1981-1989     81       196839.76    140196.56    337036.32 
1981-1989     82       175501.72    122266.01    297767.74 
1981-1989     83       153510.74    105199.93    258710.67 
1981-1989     84       132567.76     89203.58    221771.33 
1981-1989     85       113178.69     74335.03    187513.72 
1981-1989     86        95579.55     60785.96    156365.50 
1981-1989     87        79257.47     48959.05    128216.52 
1981-1989     88        64152.23     39132.18    103284.40 
1981-1989     89        50415.86     30910.92     81326.78 
1981-1989     90        39635.14     23977.31     63612.45 
1981-1989     91        31934.69     18443.47     50378.16 
1981-1989     92        25345.70     14073.26     39418.97 
1981-1989     93        19483.13     10595.92     30079.05 
1981-1989     94        14821.96      7939.74     22761.70 
1981-1989     95        11404.39      5931.62     17336.02 
1981-1989     96         8805.42      4410.80     13216.23 
1981-1989     97         6671.62      3233.82      9905.44 
1981-1989     98         4894.84      2309.84      7204.68 
1981-1989     99         3344.91      1535.33      4880.24 
1981-1989    100         2175.83       968.79      3144.62 
1981-1989    101         1473.82       641.96      2115.78 
1981-1989    102         1000.10       418.55      1418.65 
1981-1989    103          660.35       266.39       926.74 
1981-1989    104          420.04       165.76       585.80 
1981-1989    105          260.40       100.05       360.45 
1981-1989    106          160.99        58.14       219.13 
1981-1989    107           97.08        32.24       129.33 
1981-1989    108           55.76        16.25        72.01 
1981-1989    109           30.26         6.52        36.78 
1981-1989    110+          20.53         1.42        21.95 
1990-1999      0       496937.16    527293.96   1024231.11 
1990-1999      1       504005.47    533024.31   1037029.77 
1990-1999      2       511239.50    539230.52   1050470.02 
1990-1999      3       520351.55    548021.66   1068373.21 
1990-1999      4       532309.92    560082.02   1092391.94 
1990-1999      5       546720.49    574751.61   1121472.10 
1990-1999      6       563370.38    592879.87   1156250.25 
1990-1999      7       582751.63    614016.37   1196768.00 
1990-1999      8       603484.05    636520.43   1240004.48 
1990-1999      9       625972.66    662528.24   1288500.90 
1990-1999     10       647693.88    688040.91   1335734.78 
1990-1999     11       667604.56    711497.40   1379101.96 
1990-1999     12       686623.20    733687.90   1420311.10 
1990-1999     13       705197.93    754400.28   1459598.21 
1990-1999     14       722222.33    772803.10   1495025.43 
1990-1999     15       738037.96    788202.05   1526240.01 
1990-1999     16       749506.93    797808.63   1547315.56 
1990-1999     17       756506.49    802175.02   1558681.52 
1990-1999     18       761203.83    806400.17   1567604.00 
1990-1999     19       764649.53    810529.67   1575179.19 
1990-1999     20       769498.94    812753.33   1582252.26 
1990-1999     21       776117.27    814720.24   1590837.51 
1990-1999     22       785052.85    818299.24   1603352.10 
1990-1999     23       790929.80    818720.81   1609650.61 
1990-1999     24       793212.66    815834.95   1609047.61 
1990-1999     25       793163.32    810757.97   1603921.29 
1990-1999     26       790759.14    803147.60   1593906.74 
1990-1999     27       788159.08    795274.69   1583433.77 
1990-1999     28       785010.79    787073.30   1572084.09 
1990-1999     29       781455.23    779136.09   1560591.32 
1990-1999     30       777255.60    771454.72   1548710.33 
1990-1999     31       771034.92    762821.76   1533856.67 
1990-1999     32       762513.98    752998.59   1515512.57 
1990-1999     33       754757.80    743900.35   1498658.15 
1990-1999     34       750600.58    738239.87   1488840.45 
1990-1999     35       746585.40    734060.79   1480646.19 
1990-1999     36       739412.22    728370.02   1467782.23 
1990-1999     37       731956.20    722724.01   1454680.22 
1990-1999     38       725077.95    718617.24   1443695.19 
1990-1999     39       716311.05    712776.22   1429087.27 
1990-1999     40       704765.33    702629.49   1407394.82 
1990-1999     41       692974.71    691958.14   1384932.85 
1990-1999     42       687060.06    686541.11   1373601.17 
1990-1999     43       685021.84    685733.94   1370755.78 
1990-1999     44       683176.60    683855.21   1367031.81 
1990-1999     45       678148.30    677207.66   1355355.97 
1990-1999     46       664424.16    663252.80   1327676.97 
1990-1999     47       647050.28    645507.39   1292557.67 
1990-1999     48       631174.23    627566.80   1258741.03 
1990-1999     49       625664.18    617946.04   1243610.22 
1990-1999     50       628688.28    616856.14   1245544.42 
1990-1999     51       625645.18    611794.59   1237439.77 
1990-1999     52       622850.80    605979.15   1228829.95 
1990-1999     53       620261.07    600079.19   1220340.26 
1990-1999     54       624441.22    599382.53   1223823.75 
1990-1999     55       632243.70    604083.93   1236327.63 
1990-1999     56       642210.70    612288.63   1254499.32 
1990-1999     57       654874.35    620881.77   1275756.13 
1990-1999     58       666366.99    629850.34   1296217.33 
1990-1999     59       672952.56    634627.66   1307580.22 
1990-1999     60       675069.92    633773.68   1308843.59 
1990-1999     61       674627.20    630586.70   1305213.90 
1990-1999     62       671089.75    624155.19   1295244.94 
1990-1999     63       663475.51    614513.83   1277989.34 
1990-1999     64       656114.45    601988.04   1258102.49 
1990-1999     65       642647.73    580646.90   1223294.63 
1990-1999     66       618872.34    552352.66   1171224.99 
1990-1999     67       593760.87    522367.89   1116128.77 
1990-1999     68       568676.34    492031.48   1060707.82 
1990-1999     69       540182.26    459842.14   1000024.41 
1990-1999     70       510302.48    425608.51    935911.00 
1990-1999     71       479698.69    391624.01    871322.70 
1990-1999     72       450227.10    359219.79    809446.89 
