Northern Ireland, Exposure to risk (period 1x10)     Last modified: 29-Jan-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
1922-1929      0       102292.56    107193.35    209485.91 
1922-1929      1       100401.56    103989.86    204391.42 
1922-1929      2       100204.77    103570.04    203774.81 
1922-1929      3        99300.59    102546.44    201847.04 
1922-1929      4        97715.58    100661.25    198376.83 
1922-1929      5        96179.67     98829.78    195009.45 
1922-1929      6        94753.13     97212.20    191965.33 
1922-1929      7        93642.46     95871.53    189513.99 
1922-1929      8        92667.43     94616.48    187283.91 
1922-1929      9        91696.22     93297.31    184993.54 
1922-1929     10        91194.20     92413.49    183607.69 
1922-1929     11        91832.21     92774.54    184606.76 
1922-1929     12        93260.57     93878.14    187138.71 
1922-1929     13        94809.16     94821.13    189630.29 
1922-1929     14        95971.49     95192.69    191164.18 
1922-1929     15        96360.98     94885.83    191246.81 
1922-1929     16        96119.25     93992.04    190111.29 
1922-1929     17        95511.65     92846.82    188358.46 
1922-1929     18        94563.38     91290.58    185853.96 
1922-1929     19        93468.70     89162.57    182631.27 
1922-1929     20        92335.63     86851.16    179186.78 
1922-1929     21        91387.80     84939.42    176327.22 
1922-1929     22        90150.55     82935.79    173086.34 
1922-1929     23        88622.16     80512.51    169134.67 
1922-1929     24        87160.43     78013.54    165173.97 
1922-1929     25        86052.04     75801.23    161853.26 
1922-1929     26        85080.87     73896.04    158976.91 
1922-1929     27        83461.45     71979.13    155440.58 
1922-1929     28        81043.03     69833.33    150876.36 
1922-1929     29        78245.26     67345.70    145590.95 
1922-1929     30        75306.06     64674.89    139980.95 
1922-1929     31        73237.97     62957.42    136195.39 
1922-1929     32        71080.32     61310.83    132391.15 
1922-1929     33        68770.97     59466.80    128237.77 
1922-1929     34        66821.43     57872.46    124693.89 
1922-1929     35        66227.31     57314.16    123541.47 
1922-1929     36        66384.99     57401.83    123786.83 
1922-1929     37        65822.25     56978.74    122800.99 
1922-1929     38        64493.81     55863.99    120357.80 
1922-1929     39        63146.88     54673.73    117820.61 
1922-1929     40        61757.36     53852.67    115610.03 
1922-1929     41        61163.48     54117.45    115280.94 
1922-1929     42        60257.36     53877.22    114134.58 
1922-1929     43        58850.65     52876.78    111727.42 
1922-1929     44        57582.46     51946.64    109529.09 
1922-1929     45        57855.99     52445.98    110301.96 
1922-1929     46        58901.17     53919.63    112820.79 
1922-1929     47        58673.29     54358.62    113031.91 
