Poland, Exposure to risk (period 1x10)     Last modified: 26-Nov-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1958-1959      0       697368.46    732913.61   1430282.07 
1958-1959      1       700364.90    732055.81   1432420.71 
1958-1959      2       704387.14    737175.44   1441562.59 
1958-1959      3       704601.08    736792.32   1441393.41 
1958-1959      4       697727.04    726891.06   1424618.10 
1958-1959      5       690071.20    717986.59   1408057.79 
1958-1959      6       682833.29    710207.51   1393040.80 
1958-1959      7       673056.39    699194.43   1372250.82 
1958-1959      8       654214.97    679692.17   1333907.13 
1958-1959      9       628118.27    652392.95   1280511.22 
1958-1959     10       603745.58    626691.10   1230436.68 
1958-1959     11       570729.40    590382.04   1161111.44 
1958-1959     12       504298.86    518604.13   1022902.99 
1958-1959     13       423530.18    433692.96    857223.14 
1958-1959     14       384326.18    391926.00    776252.18 
1958-1959     15       377238.69    383832.93    761071.63 
1958-1959     16       378870.43    386395.28    765265.71 
1958-1959     17       396148.51    406666.51    802815.02 
1958-1959     18       417122.91    433097.62    850220.53 
1958-1959     19       427887.14    447627.65    875514.79 
1958-1959     20       433568.99    449905.70    883474.69 
1958-1959     21       443239.23    451646.38    894885.61 
1958-1959     22       453723.31    456170.56    909893.87 
1958-1959     23       456299.01    457186.28    913485.29 
1958-1959     24       452043.38    453575.98    905619.36 
1958-1959     25       455480.45    457550.04    913030.50 
1958-1959     26       468849.51    471589.95    940439.46 
1958-1959     27       484633.09    488058.71    972691.80 
1958-1959     28       493612.99    494859.60    988472.59 
1958-1959     29       487230.53    482467.18    969697.71 
1958-1959     30       473929.35    459372.50    933301.85 
1958-1959     31       463558.20    433796.60    897354.80 
1958-1959     32       469507.67    421592.16    891099.83 
1958-1959     33       478186.09    417975.73    896161.82 
1958-1959     34       467630.48    404410.38    872040.86 
1958-1959     35       453849.14    391782.51    845631.65 
1958-1959     36       428094.11    372372.59    800466.71 
1958-1959     37       391331.28    346897.25    738228.53 
1958-1959     38       366994.45    327276.14    694270.59 
1958-1959     39       325269.67    284368.09    609637.76 
1958-1959     40       267958.16    230603.48    498561.65 
1958-1959     41       245667.05    211762.55    457429.60 
1958-1959     42       260168.25    221148.63    481316.89 
1958-1959     43       300403.61    250667.16    551070.77 
1958-1959     44       346533.78    291658.51    638192.29 
1958-1959     45       371349.12    317932.82    689281.94 
1958-1959     46       377686.48    326803.51    704489.98 
1958-1959     47       375879.35    330222.56    706101.91 
1958-1959     48       375912.65    335032.61    710945.26 
1958-1959     49       370630.16    332714.09    703344.25 
1958-1959     50       362058.00    325683.14    687741.14 
1958-1959     51       356675.56    320548.61    677224.16 
1958-1959     52       345547.10    306839.38    652386.48 
1958-1959     53       332650.43    290377.97    623028.39 
1958-1959     54       321390.56    279575.45    600966.01 
1958-1959     55       312946.51    270830.41    583776.92 
1958-1959     56       304427.97    259252.53    563680.50 
1958-1959     57       299904.38    245380.34    545284.72 
1958-1959     58       292575.26    229299.66    521874.92 
1958-1959     59       267479.74    208097.23    475576.97 
1958-1959     60       248832.28    192032.09    440864.38 
1958-1959     61       241142.50    181297.64    422440.14 
1958-1959     62       231103.19    168710.42    399813.61 
1958-1959     63       217624.68    155397.32    373022.01 
1958-1959     64       199294.50    141690.85    340985.35 
1958-1959     65       181224.77    127049.16    308273.93 
1958-1959     66       164241.76    112823.12    277064.88 
1958-1959     67       155480.67    104304.37    259785.03 
1958-1959     68       152777.13     99454.79    252231.92 
1958-1959     69       147896.66     94519.07    242415.73 
1958-1959     70       141140.27     88594.51    229734.78 
1958-1959     71       128875.06     80070.06    208945.12 
1958-1959     72       117190.67     71569.02    188759.69 
1958-1959     73       107218.71     63671.80    170890.51 
1958-1959     74        94637.33     56035.63    150672.96 
1958-1959     75        85477.25     50189.14    135666.39 
1958-1959     76        76830.23     44208.73    121038.96 
1958-1959     77        65981.02     37845.80    103826.82 
1958-1959     78        59093.81     33263.14     92356.95 
1958-1959     79        52714.81     28908.34     81623.16 
1958-1959     80        45093.89     24640.43     69734.33 
1958-1959     81        39127.22     20920.47     60047.69 
1958-1959     82        34429.38     17834.03     52263.42 
1958-1959     83        29590.39     15031.22     44621.61 
1958-1959     84        24323.80     12226.48     36550.28 
1958-1959     85        19530.18      9441.31     28971.49 
1958-1959     86        15149.59      7039.86     22189.45 
1958-1959     87        11980.12      5388.11     17368.23 
1958-1959     88         9667.17      4146.98     13814.16 
1958-1959     89         6991.58      2946.21      9937.78 
1958-1959     90         5022.44      2085.09      7107.52 
1958-1959     91         3836.87      1479.80      5316.67 
1958-1959     92         2748.97       992.48      3741.45 
1958-1959     93         1996.82       660.39      2657.21 
1958-1959     94         1443.95       446.88      1890.83 
1958-1959     95          955.72       293.61      1249.33 
1958-1959     96          580.70       170.45       751.15 
1958-1959     97          375.65       109.57       485.22 
1958-1959     98          211.00        75.50       286.49 
1958-1959     99           75.48        28.80       104.28 
1958-1959    100           42.72        12.20        54.92 
1958-1959    101           25.95         5.11        31.06 
1958-1959    102           12.58         1.50        14.08 
1958-1959    103            5.27         0.44         5.71 
1958-1959    104            1.46         0.06         1.52 
1958-1959    105            0.05         0.00         0.05 
1958-1959    106            0.00         0.00         0.00 
1958-1959    107            0.00         0.00         0.00 
1958-1959    108            0.00         0.00         0.00 
1958-1959    109            0.00         0.00         0.00 
1958-1959    110+           0.00         0.00         0.00 
1960-1969      0      2719368.14   2879674.59   5599042.73 
1960-1969      1      2760992.99   2905515.58   5666508.58 
1960-1969      2      2856754.71   3001027.38   5857782.09 
1960-1969      3      2957049.56   3102754.57   6059804.13 
1960-1969      4      3055961.15   3203817.03   6259778.18 
1960-1969      5      3147004.95   3295334.08   6442339.03 
1960-1969      6      3225902.60   3373106.80   6599009.40 
1960-1969      7      3297259.00   3443367.02   6740626.02 
1960-1969      8      3356753.49   3500698.23   6857451.72 
1960-1969      9      3394799.34   3537739.14   6932538.48 
1960-1969     10      3399285.59   3540382.21   6939667.80 
1960-1969     11      3373527.74   3510205.60   6883733.35 
1960-1969     12      3322479.83   3454491.77   6776971.60 
1960-1969     13      3246775.52   3371565.23   6618340.75 
1960-1969     14      3123089.97   3236929.55   6360019.52 
1960-1969     15      2964719.22   3066856.15   6031575.37 
1960-1969     16      2808088.07   2899132.91   5707220.98 
1960-1969     17      2650878.66   2730162.92   5381041.58 
1960-1969     18      2502182.64   2571156.98   5073339.63 
