Switzerland, Exposure to risk (period 1x10)     Last modified: 20-May-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
1876-1879      0       138861.67    140470.33    279332.00 
1876-1879      1       135666.83    136528.00    272194.83 
1876-1879      2       133261.67    134290.17    267551.83 
1876-1879      3       129829.67    130903.33    260733.00 
1876-1879      4       126399.50    127627.17    254026.67 
1876-1879      5       122828.33    123782.00    246610.33 
1876-1879      6       119561.50    119824.00    239385.50 
1876-1879      7       116810.33    116547.67    233358.00 
1876-1879      8       114208.83    113383.00    227591.83 
1876-1879      9       113147.33    111788.67    224936.00 
1876-1879     10       112130.00    110544.83    222674.83 
1876-1879     11       111435.17    109226.33    220661.50 
1876-1879     12       110899.00    108223.17    219122.17 
1876-1879     13       110173.83    107439.33    217613.17 
1876-1879     14       109072.33    106516.17    215588.50 
1876-1879     15       107594.17    105090.33    212684.50 
1876-1879     16       105716.00    103128.17    208844.17 
1876-1879     17       103659.83    100700.50    204360.33 
1876-1879     18       101511.33     97974.00    199485.33 
1876-1879     19        99162.83     95119.67    194282.50 
1876-1879     20        96421.17     92145.00    188566.17 
1876-1879     21        93412.33     89231.33    182643.67 
1876-1879     22        90484.00     86543.00    177027.00 
1876-1879     23        87974.50     84120.50    172095.00 
1876-1879     24        86096.00     82160.83    168256.83 
1876-1879     25        84801.00     80649.67    165450.67 
1876-1879     26        84082.50     79604.83    163687.33 
1876-1879     27        83665.00     78803.50    162468.50 
1876-1879     28        83276.50     78089.67    161366.17 
1876-1879     29        82880.33     77506.00    160386.33 
1876-1879     30        82522.33     77028.17    159550.50 
1876-1879     31        82165.67     76570.33    158736.00 
1876-1879     32        81820.50     76121.67    157942.17 
1876-1879     33        81423.83     75591.83    157015.67 
1876-1879     34        80889.50     74916.33    155805.83 
1876-1879     35        80178.83     74151.67    154330.50 
1876-1879     36        79224.33     73304.00    152528.33 
1876-1879     37        78096.17     72460.17    150556.33 
1876-1879     38        76868.00     71524.17    148392.17 
1876-1879     39        75421.33     70398.50    145819.83 
1876-1879     40        73787.67     69085.67    142873.33 
1876-1879     41        71974.50     67553.00    139527.50 
1876-1879     42        70080.83     65934.17    136015.00 
1876-1879     43        68356.50     64412.17    132768.67 
1876-1879     44        66909.17     63042.50    129951.67 
1876-1879     45        65716.67     61833.50    127550.17 
