0.00171688719810351,4.35701854448154e-05,-0.00062257651747246,-2.33785891857011e-06,-8.42047599843505e-05,5.27629798471251e-06,0.000141474577314046,-3.45875674029814e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.35701854448157e-05,0.00451369410144372,-0.000674165416982761,-0.000810580514626254,-0.000507188816557483,-0.00121081308743564,-3.28633011201451e-05,-0.000119100494145383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00062257651747246,-0.00067416541698276,0.0017403561100139,7.46390963423086e-06,0.000213182454362006,0.000120339990698819,-0.000392224756347865,-1.94705930505899e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.33785891857033e-06,-0.000810580514626254,7.46390963423136e-06,0.000580269875879514,0.000230328871680364,0.000125199611876914,0.00020831207414749,-0.000341229088327883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.42047599843528e-05,-0.000507188816557485,0.000213182454362007,0.000230328871680364,0.00153624102956204,0.00100788237991011,-0.000272726459005671,-0.000468733171719316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.27629798471109e-06,-0.00121081308743565,0.000120339990698823,0.000125199611876916,0.00100788237991011,0.00214068802486753,-0.00101933570229419,0.000373176831804851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000141474577314046,-3.28633011201402e-05,-0.000392224756347867,0.000208312074147489,-0.00027272645900567,-0.00101933570229419,0.0011529061426661,-0.000746249641878303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.45875674029778e-06,-0.000119100494145389,-1.94705930505893e-05,-0.000341229088327882,-0.000468733171719316,0.00037317683180485,-0.000746249641878301,0.00241782319496993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00030689909538944,2.23509816172863e-05,-0.000111646045632842,-2.48625935394701e-06,-1.70180574833116e-05,4.56683442250512e-06,1.71189909871046e-05,-4.19268423005073e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.23509816172865e-05,0.000881685366173465,-0.000121294749303519,-0.000160161346362373,-0.000124833438313505,-0.000269557861494514,1.17474613524414e-05,-3.53040371734959e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
