England and Wales, Civilian National Population, Exposure to risk (period 5x1)     Last modified: 27-Jul-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
   1841        0       241057.19    245435.36    486492.55 
   1841      1-4       818238.58    808742.62   1626981.20 
   1841      5-9       946846.48    947671.67   1894518.15 
   1841     10-14      859700.72    878572.92   1738273.64 
   1841     15-19      810727.72    783389.58   1594117.30 
   1841     20-24      814871.80    720069.93   1534941.73 
   1841     25-29      673606.87    612831.64   1286438.51 
   1841     30-34      597428.25    560256.06   1157684.31 
   1841     35-39      457535.22    441899.08    899434.31 
   1841     40-44      445714.39    429555.32    875269.71 
   1841     45-49      330698.41    318625.60    649324.01 
   1841     50-54      321461.27    302163.31    623624.58 
   1841     55-59      211850.03    198031.18    409881.21 
   1841     60-64      224611.87    203503.76    428115.63 
   1841     65-69      144155.04    125806.82    269961.86 
   1841     70-74      118717.36    102664.42    221381.78 
   1841     75-79       67561.87     57823.73    125385.60 
   1841     80-84       42979.96     33464.53     76444.48 
   1841     85-89       17202.89     12147.63     29350.52 
   1841     90-94        5198.26      3127.38      8325.64 
   1841     95-99        1055.12       510.25      1565.37 
   1841    100-104        134.43        47.14       181.57 
   1841    105-109          7.77         0.58         8.34 
   1841    110+             0.00         0.00         0.00 
   1842        0       233582.41    239745.69    473328.10 
   1842      1-4       828213.78    821587.96   1649801.74 
   1842      5-9       946933.13    944429.74   1891362.87 
   1842     10-14      873840.74    887527.76   1761368.50 
   1842     15-19      813727.28    794404.55   1608131.83 
   1842     20-24      811279.09    727637.89   1538916.97 
   1842     25-29      689719.23    624176.32   1313895.55 
   1842     30-34      607193.72    567100.95   1174294.67 
   1842     35-39      473598.26    455447.86    929046.13 
   1842     40-44      445912.41    430101.48    876013.88 
   1842     45-49      343716.26    331179.11    674895.38 
   1842     50-54      321572.04    302699.42    624271.45 
   1842     55-59      225015.17    209687.25    434702.42 
   1842     60-64      219093.96    198803.41    417897.36 
   1842     65-69      152064.33    133097.78    285162.12 
   1842     70-74      117312.58    100926.51    218239.09 
   1842     75-79       69054.21     58812.42    127866.64 
   1842     80-84       43468.87     33670.25     77139.11 
   1842     85-89       17259.22     12181.43     29440.66 
   1842     90-94        5140.62      3136.59      8277.20 
   1842     95-99        1025.61       513.53      1539.14 
   1842    100-104        128.40        48.12       176.52 
   1842    105-109          7.12         0.64         7.76 
   1842    110+             0.00         0.00         0.00 
   1843        0       234738.93    242453.98    477192.91 
   1843      1-4       832839.06    831959.32   1664798.38 
   1843      5-9       946110.12    941605.08   1887715.21 
   1843     10-14      890565.50    893654.95   1784220.45 
   1843     15-19      824684.85    807215.85   1631900.71 
   1843     20-24      799862.49    731257.73   1531120.22 
   1843     25-29      706138.45    637307.47   1343445.93 
   1843     30-34      610267.80    568674.42   1178942.22 
   1843     35-39      495672.91    474465.23    970138.14 
   1843     40-44      439813.95    424941.87    864755.82 
   1843     45-49      361784.54    348360.70    710145.24 
   1843     50-54      315953.62    298152.92    614106.54 
   1843     55-59      245595.42    227768.89    473364.31 
   1843     60-64      209876.36    190498.30    400374.65 
   1843     65-69      163338.13    143508.56    306846.69 
   1843     70-74      115222.11     98448.31    213670.42 
   1843     75-79       73070.98     61502.23    134573.21 
   1843     80-84       44174.06     34010.08     78184.14 
   1843     85-89       17398.57     12275.77     29674.35 
   1843     90-94        5094.99      3168.87      8263.85 
   1843     95-99         988.74       524.31      1513.05 
   1843    100-104        118.48        50.28       168.76 
   1843    105-109          5.95         1.08         7.04 
   1843    110+             0.00         0.00         0.00 
   1844        0       240052.83    248196.44    488249.28 
   1844      1-4       836139.31    840694.93   1676834.24 
   1844      5-9       949228.22    944525.86   1893754.08 
   1844     10-14      903194.07    899711.83   1802905.90 
   1844     15-19      838474.33    820612.85   1659087.19 
   1844     20-24      792660.34    734896.78   1527557.12 
   1844     25-29      721502.51    650340.27   1371842.79 
   1844     30-34      612200.10    569854.94   1182055.04 
   1844     35-39      516810.61    492836.96   1009647.57 
   1844     40-44      434454.41    420407.18    854861.59 
   1844     45-49      379945.51    365601.35    745546.86 
   1844     50-54      310061.19    293526.64    603587.84 
   1844     55-59      264944.45    244837.35    509781.80 
   1844     60-64      202497.03    183631.14    386128.17 
   1844     65-69      173373.19    152666.72    326039.91 
   1844     70-74      113827.59     96544.62    210372.21 
   1844     75-79       76488.65     63824.01    140312.66 
   1844     80-84       44913.75     34446.16     79359.91 
   1844     85-89       17512.48     12307.18     29819.66 
   1844     90-94        5058.46      3167.02      8225.48 
   1844     95-99         965.29       516.70      1482.00 
   1844    100-104        113.09        48.85       161.94 
   1844    105-109          5.48         0.92         6.40 
   1844    110+             0.00         0.00         0.00 
   1845        0       244662.69    252577.65    497240.34 
   1845      1-4       841195.69    849172.59   1690368.28 
   1845      5-9       957299.67    954702.66   1912002.32 
   1845     10-14      912410.07    906463.47   1818873.54 
   1845     15-19      854066.86    833632.14   1687699.00 
   1845     20-24      790688.99    739443.52   1530132.51 
   1845     25-29      734645.66    662243.64   1396889.30 
   1845     30-34      614100.49    571748.71   1185849.20 
   1845     35-39      535872.91    509566.69   1045439.60 
   1845     40-44      431161.96    417830.40    848992.36 
   1845     45-49      396835.03    381640.05    778475.08 
   1845     50-54      305057.56    289918.68    594976.24 
   1845     55-59      282278.29    260133.59    542411.88 
   1845     60-64      197559.68    178787.46    376347.14 
   1845     65-69      181902.88    160440.46    342343.34 
   1845     70-74      113311.94     95466.08    208778.02 
   1845     75-79       79394.87     65707.13    145102.00 
   1845     80-84       45650.56     34838.88     80489.44 
   1845     85-89       17718.67     12298.38     30017.05 
   1845     90-94        5013.17      3129.44      8142.61 
   1845     95-99         949.80       501.62      1451.42 
   1845    100-104        109.91        46.02       155.92 
   1845    105-109          5.16         0.76         5.91 
   1845    110+             0.00         0.00         0.00 
   1846        0       250830.20    258252.07    509082.27 
   1846      1-4       849557.20    859105.88   1708663.08 
   1846      5-9       968416.56    969437.57   1937854.13 
   1846     10-14      917621.46    911669.24   1829290.71 
   1846     15-19      869044.39    844347.85   1713392.24 
   1846     20-24      794865.32    745982.01   1540847.33 
   1846     25-29      741825.24    671496.65   1413321.88 
   1846     30-34      618870.49    576111.05   1194981.54 
   1846     35-39      549359.95    521387.56   1070747.51 
   1846     40-44      434624.96    420978.31    855603.27 
   1846     45-49      407610.00    392048.99    799658.99 
   1846     50-54      305634.80    291292.88    596927.68 
   1846     55-59      292505.61    269325.03    561830.64 
   1846     60-64      199606.88    180129.76    379736.64 
   1846     65-69      185343.09    163520.85    348863.94 
   1846     70-74      115560.23     97184.79    212745.01 
   1846     75-79       80656.99     66231.48    146888.46 
   1846     80-84       46332.70     35159.08     81491.78 
   1846     85-89       17816.84     12259.91     30076.75 
   1846     90-94        4910.46      3070.83      7981.29 
   1846     95-99         904.37       485.93      1390.29 
   1846    100-104         99.19        43.31       142.50 
   1846    105-109          4.03         0.74         4.77 
   1846    110+             0.00         0.00         0.00 
   1847        0       248539.10    254710.67    503249.77 
   1847      1-4       862357.54    871513.60   1733871.14 
   1847      5-9       980547.82    985351.71   1965899.54 
   1847     10-14      919672.52    914838.20   1834510.72 
   1847     15-19      880481.74    851797.91   1732279.65 
   1847     20-24      804555.27    754530.06   1559085.34 
   1847     25-29      742668.76    677825.84   1420494.60 
   1847     30-34      627310.32    583503.98   1210814.31 
   1847     35-39      555266.54    526569.25   1081835.79 
   1847     40-44      446176.09    430758.39    876934.48 
   1847     45-49      409522.66    394249.78    803772.44 
   1847     50-54      314049.73    299504.78    613554.52 
   1847     55-59      292284.55    269559.61    561844.16 
   1847     60-64      209871.81    188796.50    398668.31 
   1847     65-69      181877.24    160079.86    341957.10 
   1847     70-74      120435.44    101597.00    222032.44 
   1847     75-79       79278.46     64579.23    143857.70 
   1847     80-84       46273.96     34873.57     81147.52 
   1847     85-89       17428.10     11898.16     29326.26 
   1847     90-94        4719.31      2920.97      7640.28 
   1847     95-99         838.68       451.42      1290.10 
   1847    100-104         86.90        38.80       125.70 
   1847    105-109          2.79         0.52         3.30 
   1847    110+             0.00         0.00         0.00 
   1848        0       247130.62    253436.83    500567.45 
   1848      1-4       870241.25    876971.38   1747212.63 
   1848      5-9       994507.53   1002313.74   1996821.27 
   1848     10-14      923067.12    920955.07   1844022.19 
   1848     15-19      887251.62    857544.95   1744796.57 
   1848     20-24      818353.54    764448.52   1582802.06 
   1848     25-29      744096.52    683159.63   1427256.16 
   1848     30-34      637215.40    592864.26   1230079.66 
   1848     35-39      557036.57    528611.95   1085648.52 
   1848     40-44      460642.35    443243.24    903885.59 
   1848     45-49      407698.72    392946.95    800645.67 
   1848     50-54      326897.97    311697.35    638595.32 
   1848     55-59      287185.97    265662.07    552848.04 
   1848     60-64      223208.43    200203.33    423411.76 
   1848     65-69      177270.76    155289.58    332560.34 
   1848     70-74      125930.61    106534.12    232464.73 
   1848     75-79       77980.60     63013.07    140993.67 
   1848     80-84       46060.71     34480.05     80540.76 
   1848     85-89       17178.11     11596.11     28774.22 
   1848     90-94        4593.70      2784.51      7378.22 
   1848     95-99         806.78       421.30      1228.08 
   1848    100-104         83.43        35.45       118.88 
   1848    105-109          2.81         0.32         3.14 
   1848    110+             0.00         0.00         0.00 
   1849        0       255249.93    261644.83    516894.76 
   1849      1-4       872888.89    876815.60   1749704.50 
   1849      5-9      1009189.98   1018438.76   2027628.74 
   1849     10-14      929832.80    932212.67   1862045.47 
   1849     15-19      888906.55    862562.15   1751468.70 
   1849     20-24      834901.08    774980.39   1609881.47 
   1849     25-29      748983.30    687797.83   1436781.13 
   1849     30-34      645966.93    602191.79   1248158.73 
   1849     35-39      556553.85    529422.05   1085975.90 
   1849     40-44      473992.44    455192.97    929185.41 
   1849     45-49      405423.49    391261.10    796684.59 
   1849     50-54      340188.25    324383.66    664571.91 
   1849     55-59      280908.87    261044.33    541953.20 
   1849     60-64      235497.17    210883.36    446380.53 
   1849     65-69      174607.71    152105.90    326713.61 
   1849     70-74      130429.73    110495.31    240925.04 
   1849     75-79       78101.86     62773.60    140875.45 
