Israel, Total Population, Exposure to risk (period 1x5)     Last modified: 30-Oct-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1983-1984      0        94567.91    100483.37    195051.28 
1983-1984      1        92453.38     97954.70    190408.07 
1983-1984      2        90058.92     95444.60    185503.52 
1983-1984      3        89162.41     94495.40    183657.81 
1983-1984      4        88751.25     93750.09    182501.34 
1983-1984      5        88723.90     93518.74    182242.63 
1983-1984      6        90238.68     95256.51    185495.19 
1983-1984      7        91828.17     96854.21    188682.37 
1983-1984      8        90888.64     95549.63    186438.28 
1983-1984      9        87980.29     92476.87    180457.17 
1983-1984     10        85091.03     89363.13    174454.15 
1983-1984     11        83022.29     87193.58    170215.87 
1983-1984     12        81959.78     86298.13    168257.91 
1983-1984     13        79592.04     84019.12    163611.16 
1983-1984     14        76063.52     80177.59    156241.11 
1983-1984     15        72570.54     76556.04    149126.57 
1983-1984     16        69876.80     74389.06    144265.87 
1983-1984     17        69267.77     74781.09    144048.86 
1983-1984     18        69068.07     75583.60    144651.66 
1983-1984     19        67524.57     73916.44    141441.01 
1983-1984     20        65594.38     70992.26    136586.64 
1983-1984     21        64190.07     68288.55    132478.62 
1983-1984     22        64147.60     67404.13    131551.73 
1983-1984     23        65000.56     67237.77    132238.34 
1983-1984     24        64927.14     66057.43    130984.57 
1983-1984     25        64599.40     64998.86    129598.26 
1983-1984     26        64462.58     64496.74    128959.32 
1983-1984     27        64684.68     64452.52    129137.20 
1983-1984     28        64478.61     64247.76    128726.37 
1983-1984     29        64405.67     63944.34    128350.01 
1983-1984     30        65481.65     64646.96    130128.61 
1983-1984     31        65974.40     65452.52    131426.92 
1983-1984     32        65132.71     65030.68    130163.40 
1983-1984     33        62091.45     61891.93    123983.38 
1983-1984     34        58263.71     57304.47    115568.18 
1983-1984     35        58022.16     56264.85    114287.01 
1983-1984     36        58664.67     56856.59    115521.26 
1983-1984     37        54775.45     53408.34    108183.79 
1983-1984     38        47954.38     47002.31     94956.69 
1983-1984     39        41905.68     41194.98     83100.66 
1983-1984     40        38101.38     36921.47     75022.85 
1983-1984     41        35471.47     34266.67     69738.14 
1983-1984     42        34468.53     33671.24     68139.77 
1983-1984     43        35158.46     34165.53     69323.99 
1983-1984     44        35645.49     34401.02     70046.51 
1983-1984     45        36044.26     34475.19     70519.45 
1983-1984     46        36620.51     34638.03     71258.54 
1983-1984     47        36527.93     34802.08     71330.02 
1983-1984     48        35565.36     33888.85     69454.21 
1983-1984     49        34578.18     32561.65     67139.82 
1983-1984     50        35074.74     32369.67     67444.42 
1983-1984     51        34730.38     31827.72     66558.11 
1983-1984     52        33780.14     31136.31     64916.46 
1983-1984     53        34100.28     31016.01     65116.29 
1983-1984     54        34082.49     30263.72     64346.20 
1983-1984     55        33839.69     29493.00     63332.69 
1983-1984     56        33758.15     28756.99     62515.14 
1983-1984     57        34142.43     28090.08     62232.51 
1983-1984     58        35364.20     28464.69     63828.88 
1983-1984     59        35869.73     29022.33     64892.07 
1983-1984     60        35187.43     29422.62     64610.04 
1983-1984     61        32513.68     29301.63     61815.32 
1983-1984     62        30570.44     29064.12     59634.57 
1983-1984     63        30299.71     28142.12     58441.83 
1983-1984     64        27992.48     24638.69     52631.17 
