Chile, Exposure to risk (period 1x5)     Last modified: 25-Nov-2008, MPv5 (May07)

   Year      Age       Female          Male         Total
1992-1994      0       404554.64    422970.56    827525.20 
1992-1994      1       406058.17    424330.41    830388.57 
1992-1994      2       410125.19    428234.58    838359.77 
1992-1994      3       418521.85    436715.13    855236.98 
1992-1994      4       429455.62    448108.97    877564.59 
1992-1994      5       426429.59    444720.45    871150.04 
1992-1994      6       406451.69    422489.20    828940.89 
1992-1994      7       382526.19    395799.42    778325.61 
1992-1994      8       366185.32    378076.28    744261.60 
1992-1994      9       363467.09    375399.72    738866.81 
1992-1994     10       369622.07    381519.49    751141.57 
1992-1994     11       374203.43    386198.72    760402.15 
1992-1994     12       370922.01    382750.79    753672.81 
1992-1994     13       361261.73    372244.13    733505.87 
1992-1994     14       352900.81    363169.82    716070.62 
1992-1994     15       347684.46    357642.23    705326.69 
1992-1994     16       345974.74    356004.74    701979.48 
1992-1994     17       351530.30    361495.65    713025.96 
1992-1994     18       362264.53    371970.56    734235.09 
1992-1994     19       369959.17    377509.62    747468.79 
1992-1994     20       370092.93    372515.39    742608.31 
1992-1994     21       366399.82    364102.59    730502.40 
1992-1994     22       363262.02    359301.50    722563.52 
1992-1994     23       362920.51    358436.03    721356.54 
1992-1994     24       365539.58    359122.27    724661.84 
1992-1994     25       368854.84    359390.89    728245.73 
1992-1994     26       371080.45    358819.88    729900.33 
1992-1994     27       374189.40    360222.50    734411.90 
1992-1994     28       376701.44    362626.92    739328.36 
1992-1994     29       376939.82    363323.34    740263.17 
1992-1994     30       374422.86    360639.21    735062.06 
1992-1994     31       367104.77    352714.23    719819.00 
1992-1994     32       358815.74    343473.85    702289.59 
1992-1994     33       349931.46    335795.44    685726.90 
1992-1994     34       338726.60    326318.02    665044.62 
1992-1994     35       324165.24    311581.47    635746.71 
1992-1994     36       308514.09    294308.15    602822.23 
1992-1994     37       298274.69    282031.17    580305.86 
1992-1994     38       289426.45    272880.20    562306.64 
1992-1994     39       278273.90    263203.37    541477.27 
1992-1994     40       265586.22    251545.08    517131.30 
1992-1994     41       252181.23    239243.73    491424.96 
1992-1994     42       245382.86    233486.90    478869.76 
1992-1994     43       241399.69    230221.02    471620.71 
1992-1994     44       233013.54    221238.46    454251.99 
1992-1994     45       220154.32    206436.12    426590.44 
1992-1994     46       209048.45    195510.62    404559.07 
1992-1994     47       205271.45    193273.97    398545.43 
1992-1994     48       202162.27    191662.71    393824.98 
1992-1994     49       196761.15    186352.33    383113.48 
1992-1994     50       190017.77    177908.15    367925.93 
1992-1994     51       182589.02    170007.83    352596.85 
1992-1994     52       177296.60    165473.83    342770.43 
1992-1994     53       171341.38    160185.28    331526.66 
1992-1994     54       163710.07    151253.90    314963.97 
1992-1994     55       155409.70    140325.17    295734.88 
1992-1994     56       147854.65    132414.95    280269.60 
1992-1994     57       143232.90    128958.40    272191.30 
1992-1994     58       138645.19    125573.51    264218.70 
1992-1994     59       136014.45    122041.46    258055.91 
1992-1994     60       136871.46    119074.09    255945.55 
1992-1994     61       137099.71    117306.14    254405.85 
1992-1994     62       137873.01    118346.86    256219.88 
1992-1994     63       137415.91    118674.48    256090.39 
1992-1994     64       134584.76    116203.91    250788.67 
1992-1994     65       129047.52    110756.98    239804.50 
1992-1994     66       119129.17    101947.52    221076.69 
1992-1994     67       108727.55     92337.16    201064.71 
1992-1994     68        98366.03     82210.82    180576.85 
1992-1994     69        89946.12     73893.29    163839.40 
1992-1994     70        84826.51     68184.03    153010.54 
1992-1994     71        80644.45     63851.11    144495.55 
1992-1994     72        78136.98     61323.82    139460.80 
1992-1994     73        75456.81     58185.67    133642.48 
1992-1994     74        71770.01     53746.79    125516.80 
1992-1994     75        68013.18     49187.81    117200.99 
1992-1994     76        63700.86     45034.73    108735.59 
1992-1994     77        59741.54     41771.85    101513.39 
1992-1994     78        55655.04     38463.25     94118.29 
1992-1994     79        51726.41     34873.15     86599.55 
1992-1994     80        51931.45     33795.18     85726.63 
1992-1994     81        46368.74     29298.39     75667.13 
1992-1994     82        40866.84     25135.97     66002.81 
