Japan, Exposure to risk (period 1x5)     Last modified: 26-Sep-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
1947-1949      0      3601005.79   3772075.88   7373081.67 
1947-1949      1      3084657.73   3208287.74   6292945.47 
1947-1949      2      2710044.02   2799691.77   5509735.79 
1947-1949      3      2638048.21   2708816.52   5346864.74 
1947-1949      4      2781468.95   2850029.09   5631498.04 
1947-1949      5      2889524.87   2960479.16   5850004.03 
1947-1949      6      2879087.81   2948733.09   5827820.90 
1947-1949      7      2767658.05   2832980.04   5600638.10 
1947-1949      8      2609111.04   2668275.49   5277386.53 
1947-1949      9      2515704.78   2571522.73   5087227.51 
1947-1949     10      2541280.14   2595821.16   5137101.30 
1947-1949     11      2610416.42   2664503.95   5274920.37 
1947-1949     12      2621599.73   2674971.88   5296571.61 
1947-1949     13      2588939.38   2639960.43   5228899.81 
1947-1949     14      2559983.10   2607642.64   5167625.74 
1947-1949     15      2548147.68   2593676.47   5141824.15 
1947-1949     16      2527392.34   2568523.12   5095915.46 
1947-1949     17      2484667.52   2512947.47   4997614.98 
1947-1949     18      2432546.13   2437924.61   4870470.74 
1947-1949     19      2383000.13   2370755.91   4753756.04 
1947-1949     20      2342442.31   2314159.44   4656601.76 
1947-1949     21      2306583.50   2243056.90   4549640.40 
1947-1949     22      2254772.30   2127899.91   4382672.21 
1947-1949     23      2178787.96   1961879.73   4140667.69 
1947-1949     24      2095594.43   1777653.60   3873248.03 
1947-1949     25      2021753.01   1619431.78   3641184.79 
1947-1949     26      1970133.86   1523407.53   3493541.39 
1947-1949     27      1903779.48   1470261.84   3374041.31 
1947-1949     28      1810233.15   1426524.99   3236758.15 
1947-1949     29      1715730.15   1387972.40   3103702.56 
1947-1949     30      1660557.88   1375131.35   3035689.22 
1947-1949     31      1656805.49   1394082.79   3050888.28 
1947-1949     32      1658888.19   1413301.50   3072189.69 
1947-1949     33      1648486.35   1422162.57   3070648.92 
1947-1949     34      1627918.03   1419241.94   3047159.97 
1947-1949     35      1607708.36   1413085.61   3020793.96 
1947-1949     36      1581512.72   1404821.56   2986334.27 
1947-1949     37      1546651.55   1396213.01   2942864.56 
1947-1949     38      1502399.76   1382034.66   2884434.42 
1947-1949     39      1456614.65   1367452.58   2824067.22 
1947-1949     40      1389824.54   1338131.91   2727956.45 
1947-1949     41      1308085.41   1290943.79   2599029.20 
1947-1949     42      1239506.92   1242515.04   2482021.96 
1947-1949     43      1206949.46   1218605.77   2425555.23 
1947-1949     44      1208454.44   1225581.24   2434035.69 
1947-1949     45      1210031.05   1235756.43   2445787.49 
1947-1949     46      1198028.45   1229031.51   2427059.96 
1947-1949     47      1157125.83   1190618.77   2347744.60 
1947-1949     48      1103185.99   1138217.08   2241403.07 
1947-1949     49      1051839.38   1090058.90   2141898.28 
1947-1949     50      1010262.12   1050960.68   2061222.80 
1947-1949     51       977347.64   1017135.05   1994482.70 
1947-1949     52       943706.38    978740.53   1922446.91 
1947-1949     53       907150.87    935324.93   1842475.80 
1947-1949     54       869195.68    891753.40   1760949.08 
1947-1949     55       831413.29    847420.11   1678833.40 
1947-1949     56       803354.34    808917.63   1612271.97 
1947-1949     57       792561.56    786247.51   1578809.07 
1947-1949     58       789975.45    771892.26   1561867.71 
1947-1949     59       780283.07    752516.28   1532799.35 
1947-1949     60       743234.21    706666.79   1449901.00 
1947-1949     61       696279.43    648038.20   1344317.63 
1947-1949     62       664261.60    600278.60   1264540.20 
1947-1949     63       649168.72    568992.38   1218161.10 
1947-1949     64       639927.96    545461.13   1185389.08 
1947-1949     65       626572.31    521343.24   1147915.55 
1947-1949     66       604690.41    494494.68   1099185.09 
1947-1949     67       576010.40    464077.42   1040087.82 
1947-1949     68       547101.05    432225.56    979326.61 
1947-1949     69       518816.35    400638.36    919454.71 
1947-1949     70       491445.42    371335.33    862780.76 
1947-1949     71       458628.14    338589.06    797217.20 
1947-1949     72       418843.03    301243.46    720086.49 
1947-1949     73       375790.96    263275.65    639066.61 
1947-1949     74       333554.03    227260.05    560814.08 
1947-1949     75       290765.39    193327.44    484092.83 
1947-1949     76       245732.26    159569.11    405301.37 
1947-1949     77       204667.99    129384.24    334052.22 
1947-1949     78       176884.46    107666.58    284551.04 
1947-1949     79       157480.36     92211.85    249692.21 
1947-1949     80       137309.98     77685.17    214995.15 
1947-1949     81       116119.98     63135.74    179255.72 
1947-1949     82        97105.33     50524.93    147630.27 
1947-1949     83        78895.99     39736.60    118632.60 
1947-1949     84        59599.10     29104.91     88704.01 
1947-1949     85        42730.75     20180.82     62911.57 
1947-1949     86        31344.38     14201.20     45545.58 
1947-1949     87        24007.48     10452.74     34460.22 
1947-1949     88        18589.24      7987.50     26576.74 
1947-1949     89        14037.89      5919.48     19957.37 
1947-1949     90        10175.94      4166.84     14342.78 
1947-1949     91         7177.27      2817.64      9994.91 
1947-1949     92         4897.63      1792.88      6690.51 
1947-1949     93         3205.91      1144.28      4350.19 
1947-1949     94         2046.32       745.80      2792.12 
1947-1949     95         1228.94       478.70      1707.65 
1947-1949     96          742.34       280.46      1022.80 
1947-1949     97          453.27       173.57       626.84 
1947-1949     98          260.04       118.04       378.08 
1947-1949     99          148.35        72.19       220.53 
1947-1949    100           81.17        34.17       115.34 
1947-1949    101           44.67        15.50        60.17 
1947-1949    102           26.33        10.50        36.83 
1947-1949    103           18.50         5.17        23.67 
1947-1949    104           10.50         2.17        12.67 
1947-1949    105            6.33         2.50         8.83 
1947-1949    106            3.33         1.50         4.83 
1947-1949    107            2.83         2.17         5.00 
1947-1949    108            2.50         0.83         3.33 
1947-1949    109            2.67         0.50         3.17 
1947-1949    110+          16.83         5.50        22.33 
1950-1954      0      5017777.36   5246992.60  10264769.96 
1950-1954      1      5262191.53   5486107.82  10748299.35 
1950-1954      2      5513853.61   5745724.08  11259577.69 
1950-1954      3      5524363.07   5756663.10  11281026.17 
1950-1954      4      5294324.52   5513206.40  10807530.92 
1950-1954      5      5023988.38   5220825.36  10244813.73 
1950-1954      6      4776007.88   4948105.95   9724113.83 
