Croatia, Exposure to risk (period 1x5)     Last modified: 21-Apr-2017, MPv5 (May07)

   Year      Age       Female          Male         Total
2002-2004      0        57732.18     60885.35    118617.53 
2002-2004      1        58981.83     62103.50    121085.33 
2002-2004      2        61043.00     64375.00    125418.00 
2002-2004      3        63842.33     67242.33    131084.67 
2002-2004      4        67053.00     70350.50    137403.50 
2002-2004      5        70033.33     73507.50    143540.83 
2002-2004      6        71569.67     75389.00    146958.67 
2002-2004      7        71546.00     75173.50    146719.50 
2002-2004      8        70797.83     74030.83    144828.67 
2002-2004      9        69908.17     72974.67    142882.83 
2002-2004     10        70062.00     73575.50    143637.50 
2002-2004     11        71151.50     74955.00    146106.50 
2002-2004     12        72730.83     76280.00    149010.83 
2002-2004     13        74128.50     77520.83    151649.33 
2002-2004     14        74914.00     78385.83    153299.83 
2002-2004     15        76095.67     79527.67    155623.33 
2002-2004     16        77481.83     80617.17    158099.00 
2002-2004     17        79357.50     82476.33    161833.83 
2002-2004     18        81342.83     84740.00    166082.83 
2002-2004     19        82596.17     86238.83    168835.00 
2002-2004     20        83245.17     86935.84    170181.00 
2002-2004     21        84001.33     87876.50    171877.83 
2002-2004     22        84813.50     89141.50    173955.00 
2002-2004     23        85285.67     89720.34    175006.00 
2002-2004     24        85072.67     89288.17    174360.83 
2002-2004     25        84647.83     88145.17    172793.00 
2002-2004     26        84156.83     86980.50    171137.33 
2002-2004     27        83758.50     85933.67    169692.17 
2002-2004     28        83436.33     85110.17    168546.50 
2002-2004     29        83343.67     84716.83    168060.50 
2002-2004     30        83467.50     84629.84    168097.33 
2002-2004     31        82942.50     84064.00    167006.50 
2002-2004     32        82382.00     83345.00    165727.00 
2002-2004     33        82841.33     83249.83    166091.17 
2002-2004     34        84648.83     84731.33    169380.17 
2002-2004     35        87724.83     87501.17    175226.00 
2002-2004     36        90652.50     90274.00    180926.50 
2002-2004     37        92317.33     91818.50    184135.83 
2002-2004     38        92317.67     91792.00    184109.67 
2002-2004     39        92039.83     91462.84    183502.67 
2002-2004     40        93211.50     92338.50    185550.00 
2002-2004     41        95403.67     94267.83    189671.50 
2002-2004     42        97207.83     96162.00    193369.83 
2002-2004     43        98012.67     97317.50    195330.17 
2002-2004     44        97957.67     97548.83    195506.50 
2002-2004     45        98466.50     98128.00    196594.50 
2002-2004     46        99676.16     99500.83    199177.00 
2002-2004     47       100452.83    101519.00    201971.83 
2002-2004     48        99852.17    102235.34    202087.51 
2002-2004     49        98214.00    100788.00    199002.00 
2002-2004     50        95814.17     97328.67    193142.83 
2002-2004     51        93646.33     93908.50    187554.83 
2002-2004     52        92737.00     91741.84    184478.84 
2002-2004     53        92223.17     89376.16    181599.33 
2002-2004     54        90876.00     86000.84    176876.84 
2002-2004     55        87357.83     80934.84    168292.67 
2002-2004     56        80628.50     73443.67    154072.17 
2002-2004     57        73067.00     65587.67    138654.67 
2002-2004     58        69103.50     61099.00    130202.50 
2002-2004     59        71720.00     62828.67    134548.67 
2002-2004     60        76984.84     66871.34    143856.18 
2002-2004     61        80071.16     69191.00    149262.16 
2002-2004     62        81527.33     69843.50    151370.83 
2002-2004     63        82690.00     69754.16    152444.16 
