Hungary, Exposure to risk (period 1x5)     Last modified: 18-Apr-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
1950-1954      0       458824.08    481377.26    940201.34 
1950-1954      1       434415.08    452409.90    886824.98 
1950-1954      2       425928.68    443372.19    869300.87 
1950-1954      3       415999.84    433571.51    849571.35 
1950-1954      4       400111.35    416698.01    816809.36 
1950-1954      5       389822.01    404882.33    794704.34 
1950-1954      6       383075.67    397201.50    780277.17 
1950-1954      7       376724.33    390025.67    766750.00 
1950-1954      8       375567.17    388057.00    763624.17 
1950-1954      9       378639.84    390784.34    769424.18 
1950-1954     10       376439.00    387719.00    764158.00 
1950-1954     11       371225.84    381095.16    752321.00 
1950-1954     12       367976.50    376613.00    744589.50 
1950-1954     13       364883.83    372184.50    737068.33 
1950-1954     14       363030.34    368982.67    732013.00 
1950-1954     15       362188.82    367013.00    729201.82 
1950-1954     16       363657.50    367815.50    731473.00 
1950-1954     17       366983.99    370721.00    737705.00 
1950-1954     18       371167.66    374018.67    745186.33 
1950-1954     19       376738.49    378436.32    755174.82 
1950-1954     20       382340.50    383136.83    765477.33 
1950-1954     21       386270.67    385314.49    771585.16 
1950-1954     22       388561.51    385321.67    773883.18 
1950-1954     23       391439.84    384943.51    776383.34 
1950-1954     24       395656.16    384666.33    780322.49 
1950-1954     25       397067.51    382015.34    779082.84 
1950-1954     26       398268.16    380045.50    778313.66 
1950-1954     27       403734.66    380200.49    783935.16 
1950-1954     28       408905.99    379887.17    788793.17 
1950-1954     29       409542.66    375626.83    785169.49 
1950-1954     30       406240.16    367200.84    773441.00 
1950-1954     31       382621.00    341582.51    724203.51 
1950-1954     32       339293.49    301030.51    640324.00 
1950-1954     33       295882.83    262362.18    558245.01 
1950-1954     34       261434.66    231816.83    493251.49 
1950-1954     35       252302.17    223278.66    475580.83 
1950-1954     36       275763.00    243568.50    519331.50 
1950-1954     37       315352.50    279398.16    594750.66 
1950-1954     38       352635.34    314164.16    666799.50 
1950-1954     39       381042.99    341666.00    722708.99 
1950-1954     40       390471.00    352897.67    743368.67 
1950-1954     41       386433.16    352126.83    738559.99 
1950-1954     42       380146.34    347831.51    727977.85 
1950-1954     43       372317.00    341460.83    713777.83 
1950-1954     44       362286.51    333016.50    695303.00 
1950-1954     45       350388.01    322901.17    673289.18 
1950-1954     46       340639.01    314725.83    655364.84 
