Netherlands, Exposure to risk (period 1x5), 	Last modified: 13 Jan 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1850-1854        0            229282.17       236995.83       466278.00
1850-1854        1            198737.17       202789.17       401526.33
1850-1854        2            182196.00       185241.17       367437.17
1850-1854        3            169358.67       171887.33       341246.00
1850-1854        4            161269.00       163256.50       324525.50
1850-1854        5            159262.00       161061.83       320323.83
1850-1854        6            161054.67       163192.00       324246.67
1850-1854        7            163786.33       166285.33       330071.67
1850-1854        8            166614.00       169576.33       336190.33
1850-1854        9            167930.00       171283.83       339213.83
1850-1854       10            167645.83       170965.83       338611.67
1850-1854       11            167031.67       169970.33       337002.00
1850-1854       12            166065.33       168901.33       334966.67
1850-1854       13            164489.50       167347.00       331836.50
1850-1854       14            162342.50       165148.33       327490.83
1850-1854       15            158863.50       161560.83       320424.33
1850-1854       16            154900.33       157583.83       312484.17
1850-1854       17            150399.33       152768.67       303168.00
1850-1854       18            145035.50       146489.83       291525.33
1850-1854       19            140974.83       141385.83       282360.67
1850-1854       20            139212.50       138471.83       277684.33
1850-1854       21            137409.83       135594.50       273004.33
1850-1854       22            135596.50       132905.33       268501.83
1850-1854       23            136337.17       132319.17       268656.33
1850-1854       24            137208.17       131931.33       269139.50
1850-1854       25            136688.17       131323.17       268011.33
1850-1854       26            136600.50       131224.83       267825.33
1850-1854       27            136636.00       131324.67       267960.67
1850-1854       28            134463.83       129996.67       264460.50
1850-1854       29            130022.17       126288.50       256310.67
1850-1854       30            125610.67       121904.17       247514.83
1850-1854       31            120602.50       116964.17       237566.67
1850-1854       32            114956.67       111612.83       226569.50
1850-1854       33            111382.00       107833.67       219215.67
1850-1854       34            108997.67       105624.50       214622.17
1850-1854       35            105609.17       102572.50       208181.67
1850-1854       36            103125.50        99947.83       203073.33
1850-1854       37            101589.50        98222.33       199811.83
1850-1854       38             98875.00        95593.17       194468.17
1850-1854       39             96375.50        92783.00       189158.50
1850-1854       40             94268.50        90177.50       184446.00
1850-1854       41             90903.83        86889.17       177793.00
1850-1854       42             87874.67        83706.83       171581.50
1850-1854       43             85591.00        81141.50       166732.50
1850-1854       44             82942.67        78568.33       161511.00
1850-1854       45             80818.17        76653.50       157471.67
1850-1854       46             80149.33        75854.33       156003.67
1850-1854       47             80052.83        75695.00       155747.83
1850-1854       48             79375.67        74878.67       154254.33
1850-1854       49             79407.67        74273.50       153681.17
1850-1854       50             79900.67        74234.00       154134.67
1850-1854       51             79063.33        73304.00       152367.33
1850-1854       52             76983.17        71234.83       148218.00
1850-1854       53             74604.17        68841.83       143446.00
1850-1854       54             71208.17        65213.67       136421.83
1850-1854       55             67069.33        60598.83       127668.17
1850-1854       56             63973.33        56743.00       120716.33
1850-1854       57             61719.17        53613.00       115332.17
1850-1854       58             59338.83        50588.67       109927.50
1850-1854       59             57236.00        47995.00       105231.00
1850-1854       60             55460.50        45456.00       100916.50
1850-1854       61             53505.00        42908.83        96413.83
1850-1854       62             51472.00        40965.67        92437.67
1850-1854       63             49538.67        39249.17        88787.83
1850-1854       64             47021.67        37318.83        84340.50
1850-1854       65             44055.67        35409.67        79465.33
1850-1854       66             41084.83        33200.83        74285.67
1850-1854       67             37696.17        30189.67        67885.83
1850-1854       68             33824.83        26765.00        60589.83
1850-1854       69             30819.50        24337.67        55157.17
1850-1854       70             28437.67        22440.33        50878.00
1850-1854       71             25889.67        20368.17        46257.83
1850-1854       72             23662.00        18646.50        42308.50
1850-1854       73             22000.67        17363.33        39364.00
1850-1854       74             19909.67        15652.67        35562.33
1850-1854       75             17568.67        13889.33        31458.00
1850-1854       76             15923.17        12662.67        28585.83
1850-1854       77             14491.67        11376.50        25868.17
1850-1854       78             12791.17         9916.33        22707.50
1850-1854       79             11308.50         8708.50        20017.00
1850-1854       80              9519.00         7249.00        16768.00
1850-1854       81              8118.67         6102.50        14221.17
1850-1854       82              6809.00         5076.17        11885.17
1850-1854       83              5553.67         4157.17         9710.83
1850-1854       84              4456.17         3300.00         7756.17
1850-1854       85              3540.33         2616.17         6156.50
1850-1854       86              2744.50         2041.50         4786.00
1850-1854       87              2107.00         1551.17         3658.17
1850-1854       88              1596.00         1157.50         2753.50
1850-1854       89              1223.83          906.33         2130.17
1850-1854       90               927.67          653.83         1581.50
1850-1854       91               653.17          456.83         1110.00
1850-1854       92               444.07          324.17          768.24
1850-1854       93               302.57          209.25          511.82
1850-1854       94               215.67          135.09          350.75
1850-1854       95               139.78           88.33          228.11
1850-1854       96                98.59           57.50          156.09
1850-1854       97                66.25           40.17          106.42
1850-1854       98                39.21           24.08           63.30
1850-1854       99                23.28           11.42           34.70
1850-1854      100                 8.95            2.67           11.62
1850-1854      101                 3.00            0.00            3.00
1850-1854      102                 0.70            0.00            0.70
1850-1854      103                 0.00            0.00            0.00
1850-1854      104                 0.00            0.00            0.00
1850-1854      105                 0.00            0.00            0.00
1850-1854      106                 0.00            0.00            0.00
1850-1854      107                 0.00            0.00            0.00
1850-1854      108                 0.00            0.00            0.00
1850-1854      109                 0.00            0.00            0.00
1850-1854      110+                0.00            0.00            0.00
1855-1859        0            232686.00       239673.50       472359.50
1855-1859        1            202755.67       206141.17       408896.83
1855-1859        2            192415.00       196139.50       388554.50
1855-1859        3            186926.00       190470.00       377396.00
1855-1859        4            184673.00       188130.50       372803.50
1855-1859        5            181267.33       184797.67       366065.00
1855-1859        6            174644.33       177806.17       352450.50
1855-1859        7            166596.50       169384.83       335981.33
1855-1859        8            158294.50       160694.67       318989.17
1855-1859        9            152726.33       154821.33       307547.67
1855-1859       10            155000.00       156932.50       311932.50
1855-1859       11            155942.00       158588.17       314530.17
1855-1859       12            158460.33       161409.67       319870.00
1855-1859       13            161754.83       165273.17       327028.00
1855-1859       14            163242.67       167392.17       330634.83
1855-1859       15            162755.67       166735.67       329491.33
1855-1859       16            162309.00       165895.17       328204.17
1855-1859       17            161266.67       164559.67       325826.33
1855-1859       18            159425.17       163173.83       322599.00
1855-1859       19            157584.17       160229.33       317813.50
1855-1859       20            153822.83       156050.17       309873.00
1855-1859       21            149616.00       151330.17       300946.17
1855-1859       22            144561.50       145691.33       290252.83
1855-1859       23            139717.83       139228.33       278946.17
1855-1859       24            134454.33       133399.17       267853.50
1855-1859       25            133589.17       131299.00       264888.17
1855-1859       26            131165.50       128122.17       259287.67
1855-1859       27            129572.50       126194.50       255767.00
1855-1859       28            129935.83       125489.67       255425.50
1855-1859       29            130789.00       125555.50       256344.50
1855-1859       30            129596.67       124783.83       254380.50
1855-1859       31            129323.50       124652.17       253975.67
1855-1859       32            128938.33       125013.00       253951.33
1855-1859       33            126483.50       123231.83       249715.33
1855-1859       34            121923.50       119609.00       241532.50
1855-1859       35            117559.00       115079.33       232638.33
1855-1859       36            112850.00       110620.50       223470.50
1855-1859       37            107489.00       105250.50       212739.50
1855-1859       38            103817.83       101582.17       205400.00
1855-1859       39            102179.67        99619.67       201799.33
1855-1859       40             97676.17        95979.33       193655.50
1855-1859       41             96124.17        93883.17       190007.33
1855-1859       42             94243.00        91795.67       186038.67
1855-1859       43             91763.50        89090.17       180853.67
1855-1859       44             89675.83        86244.50       175920.33
1855-1859       45             87745.67        83552.17       171297.83
1855-1859       46             84499.33        79938.33       164437.67
1855-1859       47             81930.83        77040.17       158971.00
1855-1859       48             79606.00        74158.83       153764.83
