Czech Republic, Exposure to risk (period 1x5)     Last modified: 02-Oct-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1950-1954      0       423706.41    447668.84    871375.25 
1950-1954      1       422946.67    444625.99    867572.66 
1950-1954      2       428988.80    449765.95    878754.75 
1950-1954      3       434151.83    453893.61    888045.44 
1950-1954      4       431054.11    448918.25    879972.36 
1950-1954      5       422564.06    438537.53    861101.58 
1950-1954      6       413263.49    427885.08    841148.57 
1950-1954      7       395868.24    409242.65    805110.89 
1950-1954      8       371675.70    384067.40    755743.10 
1950-1954      9       352833.30    364935.11    717768.41 
1950-1954     10       337084.62    348656.35    685740.96 
1950-1954     11       317386.69    327644.80    645031.48 
1950-1954     12       299687.42    308488.22    608175.65 
1950-1954     13       287013.86    294426.01    581439.87 
1950-1954     14       277562.66    283473.17    561035.83 
1950-1954     15       273401.13    278479.82    551880.95 
1950-1954     16       275663.62    281240.83    556904.46 
1950-1954     17       283136.82    289438.00    572574.82 
1950-1954     18       294183.18    300834.10    595017.29 
1950-1954     19       307291.80    314454.66    621746.46 
1950-1954     20       319301.29    326706.20    646007.49 
1950-1954     21       328662.35    335192.03    663854.39 
1950-1954     22       335644.28    341962.54    677606.82 
1950-1954     23       340881.14    348585.46    689466.60 
1950-1954     24       345482.19    351786.40    697268.58 
1950-1954     25       351281.35    352270.46    703551.81 
1950-1954     26       359549.37    355220.34    714769.71 
1950-1954     27       368111.74    359028.32    727140.06 
1950-1954     28       374877.03    360948.73    735825.77 
1950-1954     29       375860.16    359337.38    735197.54 
1950-1954     30       365283.83    349111.33    714395.16 
1950-1954     31       335158.53    320431.99    655590.52 
1950-1954     32       292519.38    279634.45    572153.83 
1950-1954     33       252488.67    241562.70    494051.36 
1950-1954     34       224973.64    215119.42    440093.05 
1950-1954     35       223443.18    213465.84    436909.02 
1950-1954     36       250358.92    239337.62    489696.54 
1950-1954     37       289791.01    277192.28    566983.29 
1950-1954     38       327200.99    313381.61    640582.60 
1950-1954     39       356954.96    342850.41    699805.36 
1950-1954     40       371287.02    357822.45    729109.47 
1950-1954     41       373663.42    361215.79    734879.21 
1950-1954     42       373242.44    361617.15    734859.59 
1950-1954     43       372110.79    360577.83    732688.62 
1950-1954     44       367808.58    355650.87    723459.46 
1950-1954     45       360898.56    348042.61    708941.17 
1950-1954     46       354921.99    341462.31    696384.30 
1950-1954     47       350340.70    336052.12    686392.81 
1950-1954     48       345759.03    330350.49    676109.53 
1950-1954     49       341823.09    324447.74    666270.83 
1950-1954     50       337569.30    317114.31    654683.61 
1950-1954     51       330700.89    305637.52    636338.41 
1950-1954     52       321860.79    291292.20    613153.00 
1950-1954     53       311966.63    275453.38    587420.01 
1950-1954     54       301871.80    259716.58    561588.38 
1950-1954     55       291272.57    244700.45    535973.02 
1950-1954     56       280022.36    230886.32    510908.68 
1950-1954     57       268178.69    217546.75    485725.44 
1950-1954     58       255882.82    205346.63    461229.45 
1950-1954     59       243417.46    194455.46    437872.91 
1950-1954     60       231974.41    184002.46    415976.87 
1950-1954     61       222857.41    175220.06    398077.46 
1950-1954     62       215216.34    168069.84    383286.18 
1950-1954     63       207609.11    160839.08    368448.20 
1950-1954     64       200101.20    153640.59    353741.80 
1950-1954     65       192937.19    147073.39    340010.58 
1950-1954     66       184623.23    140121.01    324744.25 
1950-1954     67       175947.65    133117.16    309064.82 
1950-1954     68       167109.29    125740.05    292849.34 
1950-1954     69       157375.81    117704.43    275080.25 
1950-1954     70       147802.10    110002.13    257804.23 
1950-1954     71       138964.94    102772.22    241737.16 
1950-1954     72       129095.95     94952.54    224048.49 
1950-1954     73       118843.49     87068.65    205912.14 
1950-1954     74       109802.00     79790.72    189592.73 
1950-1954     75       100423.71     72457.20    172880.91 
1950-1954     76        90677.95     65197.81    155875.75 
1950-1954     77        81192.15     58156.68    139348.83 
1950-1954     78        71763.35     51338.28    123101.62 
1950-1954     79        62606.92     44968.42    107575.33 
1950-1954     80        54340.36     38689.55     93029.91 
1950-1954     81        45926.33     32524.37     78450.70 
1950-1954     82        38403.10     27071.41     65474.51 
1950-1954     83        31886.34     22017.09     53903.43 
1950-1954     84        25922.24     17356.84     43279.07 
1950-1954     85        20637.98     13382.14     34020.12 
1950-1954     86        16290.74     10144.86     26435.60 
1950-1954     87        12546.83      7567.65     20114.49 
1950-1954     88         9342.64      5538.63     14881.27 
1950-1954     89         6815.57      3925.41     10740.98 
1950-1954     90         4956.52      2731.59      7688.11 
1950-1954     91         3525.26      1872.26      5397.52 
1950-1954     92         2410.53      1229.46      3640.00 
1950-1954     93         1604.99       800.30      2405.30 
1950-1954     94         1001.65       488.42      1490.07 
1950-1954     95          596.12       282.06       878.18 
1950-1954     96          344.85       153.74       498.59 
1950-1954     97          200.88        88.48       289.36 
1950-1954     98          113.89        42.92       156.81 
1950-1954     99           65.16        20.20        85.36 
1950-1954    100           39.77         9.06        48.83 
1950-1954    101           20.15         4.38        24.54 
1950-1954    102            7.80         0.90         8.69 
1950-1954    103            2.28         0.00         2.28 
1950-1954    104            0.14         0.00         0.14 
1950-1954    105            0.00         0.00         0.00 
