Latvia, Exposure to risk (period 1x5)     Last modified: 14-Aug-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1960-1964      0        83566.92     88262.56    171829.48 
1960-1964      1        84074.50     88470.39    172544.89 
1960-1964      2        84178.47     88486.50    172664.96 
1960-1964      3        83481.44     87467.38    170948.81 
1960-1964      4        82485.60     86181.16    168666.76 
1960-1964      5        81504.43     85071.83    166576.26 
1960-1964      6        80013.86     83449.37    163463.23 
1960-1964      7        78523.38     81638.21    160161.60 
1960-1964      8        77657.26     80699.84    158357.10 
1960-1964      9        76883.99     80477.00    157360.99 
1960-1964     10        76549.50     80581.47    157130.97 
1960-1964     11        77337.15     81648.38    158985.52 
1960-1964     12        77928.76     82543.54    160472.30 
1960-1964     13        77225.41     81719.57    158944.98 
1960-1964     14        75717.24     79424.56    155141.80 
1960-1964     15        73902.00     76693.90    150595.90 
1960-1964     16        72673.15     74726.47    147399.62 
1960-1964     17        73287.12     74541.68    147828.80 
1960-1964     18        76293.22     76854.25    153147.46 
1960-1964     19        80896.44     80923.87    161820.31 
1960-1964     20        85336.34     84949.95    170286.29 
1960-1964     21        89401.48     88489.21    177890.70 
1960-1964     22        92334.41     90781.60    183116.01 
1960-1964     23        93506.77     90920.40    184427.18 
1960-1964     24        93443.96     89699.20    183143.16 
1960-1964     25        92243.71     87615.51    179859.22 
1960-1964     26        90437.20     84899.93    175337.13 
1960-1964     27        89657.78     83449.23    173107.01 
1960-1964     28        89466.11     83242.49    172708.60 
1960-1964     29        90468.05     84461.23    174929.28 
1960-1964     30        92330.29     86351.97    178682.26 
1960-1964     31        95144.42     88229.90    183374.32 
1960-1964     32        97258.84     88558.49    185817.33 
1960-1964     33        98824.50     86052.05    184876.55 
1960-1964     34       100413.49     81140.44    181553.93 
1960-1964     35       101006.57     75172.53    176179.09 
1960-1964     36       100718.18     69025.92    169744.10 
1960-1964     37        99489.62     62891.10    162380.72 
1960-1964     38        96172.46     58212.55    154385.01 
1960-1964     39        90851.46     55518.96    146370.42 
1960-1964     40        84411.25     52962.60    137373.85 
1960-1964     41        77644.15     50396.97    128041.12 
1960-1964     42        70112.55     47241.15    117353.70 
1960-1964     43        63699.61     43986.40    107686.01 
1960-1964     44        60825.25     42156.33    102981.58 
1960-1964     45        61587.16     42480.24    104067.39 
1960-1964     46        64413.45     44337.31    108750.76 
1960-1964     47        69055.95     47649.28    116705.23 
1960-1964     48        74608.33     51621.82    126230.15 
1960-1964     49        78952.60     54964.75    133917.34 
1960-1964     50        80763.43     56678.39    137441.82 
1960-1964     51        80842.58     56965.39    137807.97 
1960-1964     52        80180.54     57009.64    137190.18 
1960-1964     53        79210.02     57336.79    136546.81 
1960-1964     54        78231.24     57545.25    135776.49 
1960-1964     55        77049.64     57540.61    134590.25 
1960-1964     56        76221.21     57256.84    133478.05 
1960-1964     57        75572.12     55915.59    131487.71 
1960-1964     58        74050.77     52995.43    127046.20 
1960-1964     59        73260.45     49781.51    123041.96 
1960-1964     60        72063.39     46032.40    118095.80 
1960-1964     61        69887.26     41860.62    111747.88 
1960-1964     62        67241.48     37921.08    105162.57 
1960-1964     63        64523.90     34613.74     99137.64 
1960-1964     64        61860.39     32154.15     94014.54 
1960-1964     65        59116.57     30398.17     89514.74 
1960-1964     66        56718.09     29138.44     85856.53 
1960-1964     67        54240.03     28035.40     82275.43 
