Belgium, Exposure to risk (period 1x5)     Last modified: 12-Aug-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
1841-1844      0       239095.53    246857.40    485952.93 
1841-1844      1       217726.39    221610.89    439337.28 
1841-1844      2       206906.28    210808.66    417714.94 
1841-1844      3       198810.59    202742.43    401553.02 
1841-1844      4       192213.32    196196.07    388409.39 
1841-1844      5       185834.80    189969.85    375804.64 
1841-1844      6       180284.99    184627.64    364912.62 
1841-1844      7       175603.95    180661.90    356265.85 
1841-1844      8       171384.25    177212.35    348596.60 
1841-1844      9       168524.39    175004.14    343528.52 
1841-1844     10       166069.90    173555.14    339625.05 
1841-1844     11       164315.78    172016.53    336332.31 
1841-1844     12       163325.29    168697.51    332022.80 
1841-1844     13       161194.00    163371.00    324565.00 
1841-1844     14       159668.71    158595.74    318264.45 
1841-1844     15       159278.34    156706.70    315985.04 
1841-1844     16       158990.76    158342.49    317333.26 
1841-1844     17       160618.07    161953.39    322571.45 
1841-1844     18       161794.79    164276.38    326071.17 
1841-1844     19       161015.21    163687.26    324702.47 
1841-1844     20       158078.72    160272.06    318350.79 
1841-1844     21       152553.07    154647.47    307200.54 
1841-1844     22       145562.40    147889.84    293452.23 
1841-1844     23       137086.27    139302.39    276388.66 
1841-1844     24       132239.74    133882.82    266122.56 
1841-1844     25       129390.09    130810.38    260200.47 
1841-1844     26       126055.64    127022.98    253078.62 
1841-1844     27       125735.81    126224.48    251960.28 
1841-1844     28       123037.62    123240.62    246278.24 
1841-1844     29       120733.98    120944.41    241678.39 
1841-1844     30       121765.58    122932.23    244697.81 
1841-1844     31       121038.80    122801.12    243839.93 
1841-1844     32       120199.10    121755.36    241954.46 
1841-1844     33       118674.08    120046.90    238720.98 
1841-1844     34       117652.32    119019.93    236672.25 
1841-1844     35       116605.93    118870.90    235476.83 
1841-1844     36       113192.82    116793.63    229986.45 
1841-1844     37       110061.98    114428.29    224490.27 
1841-1844     38       105096.20    109428.85    214525.05 
1841-1844     39       102922.57    107245.03    210167.61 
1841-1844     40       105596.51    110670.85    216267.36 
1841-1844     41       106733.97    112112.01    218845.98 
1841-1844     42       106569.08    111408.23    217977.31 
1841-1844     43       104293.42    108283.21    212576.63 
1841-1844     44       101805.69    104456.00    206261.69 
1841-1844     45        99357.20    100586.84    199944.04 
1841-1844     46        94494.36     93966.28    188460.64 
