Ukraine, Exposure to risk (period 5x5)     Last modified: 14-Aug-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1960-1964      0      1984852.05   2096926.52   4081778.57 
1960-1964    1-4      8069215.06   8472472.30  16541687.37 
1960-1964    5-9      9715508.43  10160741.60  19876250.02 
1960-1964   10-14     9191007.81   9421489.80  18612497.61 
1960-1964   15-19     7000182.57   6978324.73  13978507.29 
1960-1964   20-24    10274954.40   9811673.05  20086627.46 
1960-1964   25-29     9068546.15   8701351.17  17769897.31 
1960-1964   30-34     9764459.71   8729133.05  18493592.76 
1960-1964   35-39     9989741.34   7195103.44  17184844.78 
1960-1964   40-44     7169724.72   4471531.99  11641256.70 
1960-1964   45-49     7522122.81   4461394.33  11983517.15 
1960-1964   50-54     8206937.44   4980265.13  13187202.57 
1960-1964   55-59     6895910.21   4085742.86  10981653.06 
1960-1964   60-64     5592949.38   2990187.31   8583136.69 
1960-1964   65-69     4191311.93   2317764.02   6509075.96 
1960-1964   70-74     3167727.25   1609050.65   4776777.90 
1960-1964   75-79     1973226.00    965942.46   2939168.46 
1960-1964   80-84      986850.47    458327.94   1445178.40 
1960-1964   85-89      395178.32    157930.90    553109.22 
1960-1964   90-94      133780.48     43863.48    177643.96 
1960-1964   95-99       36750.73      9560.54     46311.27 
1960-1964  100-104       7180.73      1548.09      8728.81 
1960-1964  105-109       1087.01       173.58      1260.59 
1960-1964  110+           109.73         6.69       116.42 
1965-1969      0      1683166.92   1773158.58   3456325.50 
1965-1969    1-4      7312735.52   7690772.50  15003508.02 
1965-1969    5-9     10254228.60  10734332.50  20988561.10 
1965-1969   10-14     9796723.71  10248076.01  20044799.72 
1965-1969   15-19     9158221.67   9210106.26  18368327.92 
1965-1969   20-24     6928326.22   6700839.23  13629165.45 
1965-1969   25-29    10233420.62   9603577.09  19836997.71 
1965-1969   30-34     9013158.69   8590187.74  17603346.43 
1965-1969   35-39     9732039.38   8667472.59  18399511.97 
1965-1969   40-44     9995460.76   7164199.64  17159660.40 
1965-1969   45-49     7092349.84   4388359.75  11480709.59 
1965-1969   50-54     7475736.84   4331667.64  11807404.48 
1965-1969   55-59     8183688.84   4765847.94  12949536.78 
1965-1969   60-64     6728158.36   3789536.17  10517694.53 
1965-1969   65-69     5168869.94   2631625.21   7800495.15 
1965-1969   70-74     3608924.73   1857942.69   5466867.42 
1965-1969   75-79     2439624.42   1140676.55   3580300.97 
1965-1969   80-84     1351388.73    590671.80   1942060.53 
1965-1969   85-89      532516.36    214063.84    746580.20 
1965-1969   90-94      162176.21     54032.42    216208.63 
1965-1969   95-99       43604.94     11869.53     55474.47 
1965-1969  100-104       7320.49      1467.75      8788.24 
1965-1969  105-109        930.19       119.86      1050.05 
1965-1969  110+            65.05         0.35        65.40 
1970-1974      0      1826688.89   1903665.57   3730354.46 
1970-1974    1-4      6965117.47   7217849.29  14182966.77 
1970-1974    5-9      9122786.12   9480995.21  18603781.33 
1970-1974   10-14    10168072.35  10764554.20  20932626.55 
1970-1974   15-19     9783531.22  10117568.27  19901099.50 
1970-1974   20-24     9136455.23   8899779.99  18036235.22 
1970-1974   25-29     6929867.43   6540666.54  13470533.96 
1970-1974   30-34    10205743.96   9424061.92  19629805.88 
1970-1974   35-39     8967971.01   8428392.24  17396363.25 
1970-1974   40-44     9637046.46   8488400.35  18125446.80 
1970-1974   45-49    10032704.59   7016677.93  17049382.53 
1970-1974   50-54     7162407.26   4244323.21  11406730.47 
1970-1974   55-59     7430953.24   4100272.12  11531225.37 
1970-1974   60-64     7904715.45   4338690.88  12243406.33 
1970-1974   65-69     6222837.34   3220816.06   9443653.40 
1970-1974   70-74     4368729.54   2043918.38   6412647.92 
1970-1974   75-79     2740070.41   1259118.10   3999188.50 
1970-1974   80-84     1655018.52    677435.78   2332454.30 
1970-1974   85-89      717951.74    266749.94    984701.68 
1970-1974   90-94      211159.64     69664.72    280824.35 
1970-1974   95-99       47397.89     12954.74     60352.63 
1970-1974  100-104       7497.25      1650.74      9147.99 
1970-1974  105-109        698.83       101.12       799.95 
1970-1974  110+            34.71         0.25        34.97 
1975-1979      0      1811451.35   1880146.26   3691597.61 
