Chile, Exposure to risk (period 5x5)     Last modified: 25-Nov-2008, MPv5 (May07)

   Year      Age       Female          Male         Total
1992-1994      0       404554.64    422970.56    827525.20 
1992-1994    1-4      1664160.83   1737389.08   3401549.91 
1992-1994    5-9      1945059.88   2016485.07   3961544.95 
1992-1994   10-14     1828910.06   1885882.96   3714793.01 
1992-1994   15-19     1777413.21   1824622.81   3602036.02 
1992-1994   20-24     1828214.84   1813477.77   3641692.61 
1992-1994   25-29     1867765.94   1804383.53   3672149.47 
1992-1994   30-34     1789001.43   1718940.75   3507942.18 
1992-1994   35-39     1498654.37   1424004.35   2922658.72 
1992-1994   40-44     1237563.54   1175735.18   2413298.72 
1992-1994   45-49     1033397.64    973235.75   2006633.39 
1992-1994   50-54      884954.85    824828.99   1709783.84 
1992-1994   55-59      721156.89    649313.50   1370470.39 
1992-1994   60-64      683844.87    589605.47   1273450.34 
1992-1994   65-69      545216.39    461145.77   1006362.16 
1992-1994   70-74      390834.76    305291.42    696126.18 
1992-1994   75-79      298837.02    209330.79    508167.81 
1992-1994   80-84      206023.72    127184.88    333208.59 
1992-1994   85-89       98746.25     49201.87    147948.12 
1992-1994   90-94       33258.39     13681.79     46940.18 
1992-1994   95-99        6792.68      2108.40      8901.08 
1992-1994  100-104        840.40       238.93      1079.33 
1992-1994  105-109         67.53        19.12        86.65 
1992-1994  110+             0.10         0.00         0.10 
1995-1999      0       632648.16    661353.95   1294002.12 
1995-1999    1-4      2616591.14   2728138.08   5344729.21 
1995-1999    5-9      3462942.59   3604649.92   7067592.51 
1995-1999   10-14     3170474.40   3284323.77   6454798.17 
1995-1999   15-19     2993855.35   3072702.00   6066557.35 
1995-1999   20-24     2992643.50   3014593.15   6007236.65 
1995-1999   25-29     3046311.77   2995212.60   6041524.37 
1995-1999   30-34     3116680.88   3003092.65   6119773.53 
1995-1999   35-39     2898587.21   2781219.55   5679806.76 
1995-1999   40-44     2374516.08   2256298.63   4630814.71 
1995-1999   45-49     1973285.62   1875256.53   3848542.15 
1995-1999   50-54     1643102.30   1545644.25   3188746.55 
1995-1999   55-59     1385196.21   1266030.67   2651226.88 
1995-1999   60-64     1148667.52   1010437.65   2159105.17 
1995-1999   65-69     1047133.12    879484.60   1926617.72 
1995-1999   70-74      765691.87    607644.87   1373336.74 
1995-1999   75-79      542520.36    384930.79    927451.15 
1995-1999   80-84      392091.71    244639.23    636730.94 
1995-1999   85-89      205465.29    106900.10    312365.39 
1995-1999   90-94       72095.83     29402.20    101498.04 
1995-1999   95-99       16042.66      5226.07     21268.73 
1995-1999  100-104       2018.50       523.08      2541.58 
1995-1999  105-109        141.53        30.23       171.76 
1995-1999  110+             0.44         0.00         0.44 
2000-2004      0       572313.12    596671.06   1168984.18 
2000-2004    1-4      2314219.58   2403305.48   4717525.07 
2000-2004    5-9      3218937.02   3341959.70   6560896.72 
2000-2004   10-14     3462357.65   3594913.80   7057271.44 
2000-2004   15-19     3169267.21   3285079.48   6454346.69 
2000-2004   20-24     2980359.77   3034171.52   6014531.29 
2000-2004   25-29     2988206.77   2967834.54   5956041.31 
2000-2004   30-34     3036604.27   2976446.87   6013051.14 
2000-2004   35-39     3122306.29   3003529.61   6125835.90 
2000-2004   40-44     2899581.12   2776761.55   5676342.68 
2000-2004   45-49     2338273.30   2222432.62   4560705.93 
2000-2004   50-54     1947902.58   1850486.68   3798389.27 
2000-2004   55-59     1592771.36   1485566.43   3078337.79 
2000-2004   60-64     1338497.89   1195730.95   2534228.83 
2000-2004   65-69     1087655.50    930043.03   2017698.53 
2000-2004   70-74      944143.23    752753.05   1696896.29 
2000-2004   75-79      653656.72    477861.77   1131518.49 
2000-2004   80-84      419618.11    265489.67    685107.78 
2000-2004   85-89      256681.01    140540.79    397221.80 
2000-2004   90-94       99649.45     44420.60    144070.05 
2000-2004   95-99       21796.53      7026.01     28822.53 
2000-2004  100-104       2659.37       590.72      3250.09 
2000-2004  105-109        168.09        21.11       189.20 
2000-2004  110+             0.51         0.00         0.51 
