Portugal, Exposure to risk (period 5x5), 	Last modified: 24 Feb 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1940-1944        0            417119.20       442884.22       860003.42
1940-1944      1-4           1549254.62      1622961.27      3172215.89
1940-1944      5-9           2058117.19      2138583.58      4196700.77
1940-1944     10-14          1985972.87      2044280.46      4030253.33
1940-1944     15-19          1922636.70      1921702.94      3844339.65
1940-1944     20-24          1632900.63      1618642.47      3251543.10
1940-1944     25-29          1555190.66      1491276.32      3046466.98
1940-1944     30-34          1473232.70      1373519.97      2846752.67
1940-1944     35-39          1360916.59      1190959.49      2551876.08
1940-1944     40-44          1190390.77      1022514.46      2212905.22
1940-1944     45-49          1041957.54       869397.61      1911355.14
1940-1944     50-54           969416.56       778890.28      1748306.84
1940-1944     55-59           846228.29       658581.12      1504809.40
1940-1944     60-64           733034.91       558930.22      1291965.13
1940-1944     65-69           589370.30       431744.02      1021114.32
1940-1944     70-74           418183.53       284462.69       702646.22
1940-1944     75-79           266442.42       167623.87       434066.29
1940-1944     80-84           172836.54        87953.89       260790.43
1940-1944     85-89            72043.15        29690.23       101733.38
1940-1944     90-94            24769.62         8182.24        32951.86
1940-1944     95-99             6717.63         1847.03         8564.66
1940-1944    100-104            1151.67          257.83         1409.49
1940-1944    105-109             190.34           43.19          233.52
1940-1944    110+                 58.17            6.64           64.81
1945-1949        0            467923.10       500438.50       968361.60
1945-1949      1-4           1638874.29      1715980.14      3354854.43
1945-1949      5-9           1904304.09      1978382.55      3882686.64
1945-1949     10-14          2035521.83      2078913.79      4114435.61
1945-1949     15-19          1966599.64      1984632.04      3951231.68
1945-1949     20-24          1861534.61      1832343.35      3693877.95
1945-1949     25-29          1540431.88      1500867.35      3041299.23
1945-1949     30-34          1477998.42      1393895.29      2871893.71
1945-1949     35-39          1441543.59      1327904.96      2769448.55
1945-1949     40-44          1317833.50      1141368.78      2459202.28
1945-1949     45-49          1160004.08       975408.09      2135412.17
1945-1949     50-54          1001233.57       812450.08      1813683.65
1945-1949     55-59           911939.34       709799.54      1621738.88
1945-1949     60-64           789623.21       585852.24      1375475.45
1945-1949     65-69           631260.70       456184.86      1087445.56
1945-1949     70-74           474038.82       323343.81       797382.63
1945-1949     75-79           296504.24       179995.79       476500.04
1945-1949     80-84           181339.82        89007.11       270346.93
1945-1949     85-89            77373.28        30547.51       107920.79
1945-1949     90-94            24148.31         7177.63        31325.94
1945-1949     95-99             6225.64         1596.35         7821.99
1945-1949    100-104             989.15          152.78         1141.92
1945-1949    105-109             160.64           15.40          176.04
1945-1949    110+                 30.70            4.03           34.73
1950-1954        0            460127.25       489236.41       949363.66
1950-1954      1-4           1721142.60      1800010.22      3521152.83
1950-1954      5-9           2045869.70      2105009.05      4150878.76
1950-1954     10-14          1910208.33      1941643.04      3851851.37
1950-1954     15-19          1993157.04      1980004.83      3973161.87
1950-1954     20-24          1901042.88      1874448.43      3775491.31
1950-1954     25-29          1776018.62      1711228.75      3487247.37
1950-1954     30-34          1456277.60      1390191.69      2846469.29
1950-1954     35-39          1417174.14      1316857.17      2734031.31
1950-1954     40-44          1403740.26      1275766.17      2679506.43
1950-1954     45-49          1274380.21      1088575.90      2362956.11
1950-1954     50-54          1117597.10       920786.46      2038383.56
