Austria, Exposure to risk (period 5x5)     Last modified: 02-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1947-1949      0       160195.22    168916.42    329111.65 
1947-1949    1-4       595418.05    618265.01   1213683.07 
1947-1949    5-9       878781.69    909922.28   1788703.97 
1947-1949   10-14      664038.73    691870.73   1355909.46 
1947-1949   15-19      713225.33    757707.97   1470933.30 
1947-1949   20-24      829430.69    725552.60   1554983.29 
1947-1949   25-29      820643.77    628370.01   1449013.78 
1947-1949   30-34      650526.67    515077.99   1165604.66 
1947-1949   35-39      887295.20    725278.58   1612573.78 
1947-1949   40-44      884541.73    765983.26   1650524.99 
1947-1949   45-49      848920.05    753671.45   1602591.50 
1947-1949   50-54      765300.02    615089.68   1380389.71 
1947-1949   55-59      659428.98    507465.07   1166894.05 
1947-1949   60-64      588602.34    446844.32   1035446.66 
1947-1949   65-69      482560.24    364614.06    847174.31 
1947-1949   70-74      362160.10    268383.39    630543.49 
1947-1949   75-79      210395.71    154799.07    365194.78 
1947-1949   80-84       97751.22     67532.80    165284.02 
1947-1949   85-89       30899.64     19389.30     50288.94 
1947-1949   90-94        5686.49      2881.37      8567.86 
1947-1949   95-99         607.09       269.24       876.33 
1947-1949  100-104          9.53        18.61        28.15 
1947-1949  105-109          0.00         0.00         0.00 
1947-1949  110+             0.00         0.00         0.00 
1950-1954      0       245334.87    256876.04    502210.91 
1950-1954    1-4       996384.90   1040101.43   2036486.33 
1950-1954    5-9      1269107.83   1318121.77   2587229.60 
1950-1954   10-14     1388895.69   1440465.89   2829361.58 
1950-1954   15-19     1070836.85   1110114.52   2180951.37 
1950-1954   20-24     1179054.18   1193616.13   2372670.31 
1950-1954   25-29     1389273.51   1123397.97   2512671.48 
1950-1954   30-34     1217815.56    900218.58   2118034.13 
1950-1954   35-39     1158166.16    894973.23   2053139.39 
1950-1954   40-44     1456246.88   1182757.93   2639004.81 
1950-1954   45-49     1436175.54   1246574.01   2682749.55 
1950-1954   50-54     1353119.59   1163570.35   2516689.94 
