Germany, Exposure to risk (period 5x5), 	Last modified: 29 Mar 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1990-1994        0           2035669.50      2145435.34      4181104.84
1990-1994      1-4           8663488.17      9121086.83     17784575.00
1990-1994      5-9          10664145.33     11219847.00     21883992.33
1990-1994     10-14         10407014.00     10937529.50     21344543.50
1990-1994     15-19         10335955.00     10881468.83     21217423.83
1990-1994     20-24         14230597.17     14989341.67     29219938.83
1990-1994     25-29         16949546.00     18153908.83     35103454.83
1990-1994     30-34         15940111.50     16971227.33     32911338.83
1990-1994     35-39         14265735.33     14927868.67     29193604.00
1990-1994     40-44         13083413.83     13558338.67     26641752.50
1990-1994     45-49         11888415.50     12333152.67     24221568.17
1990-1994     50-54         14803223.67     15171786.50     29975010.17
1990-1994     55-59         12763715.17     12686633.17     25450348.33
1990-1994     60-64         11280181.83     10245957.33     21526139.17
1990-1994     65-69         11510735.83      7726431.17     19237167.00
1990-1994     70-74          9304325.16      5080011.84     14384337.00
1990-1994     75-79          7639079.50      3626298.00     11265377.50
1990-1994     80-84          6787202.85      2744958.56      9532161.40
1990-1994     85-89          3344670.64      1158024.66      4502695.31
1990-1994     90-94          1010149.82       275974.85      1286124.67
1990-1994     95-99           167117.44        34753.67       201871.11
1990-1994    100-104           12853.68         2470.67        15324.35
1990-1994    105-109             481.33           86.50          567.83
1990-1994    110+                  6.67            0.17            6.83
1995-1999        0           1912142.33      2017863.83      3930006.17
1995-1999      1-4           7812225.00      8232872.67     16045097.67
1995-1999      5-9          10976260.00     11546637.50     22522897.50
1995-1999     10-14         10984099.00     11544299.17     22528398.17
1995-1999     15-19         10815519.83     11350496.17     22166016.00
1995-1999     20-24         11144458.67     11586867.00     22731325.67
1995-1999     25-29         14758035.00     15618246.00     30376281.00
1995-1999     30-34         17258981.67     18395630.17     35654611.83
1995-1999     35-39         16202916.00     17092599.67     33295515.67
1995-1999     40-44         14435778.33     14926651.17     29362429.50
1995-1999     45-49         13116600.83     13389949.33     26506550.17
1995-1999     50-54         11775513.17     11965009.17     23740522.33
1995-1999     55-59         14599887.00     14537921.17     29137808.17
1995-1999     60-64         12436649.50     11819516.67     24256166.17
1995-1999     65-69         10770377.67      9130479.67     19900857.33
1995-1999     70-74         10584173.33      6490235.33     17074408.67
1995-1999     75-79          7997667.00      3845424.33     11843091.33
