Slovakia, Exposure to risk (period 5x5)     Last modified: 29-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1950-1954      0       226894.86    240203.86    467098.72 
1950-1954    1-4       804780.43    840411.86   1645192.29 
1950-1954    5-9       835439.93    851554.06   1686993.99 
1950-1954   10-14      764578.27    774849.53   1539427.81 
1950-1954   15-19      741034.24    740878.04   1481912.29 
1950-1954   20-24      768232.26    750664.20   1518896.46 
1950-1954   25-29      774541.12    750382.33   1524923.45 
1950-1954   30-34      609187.74    585317.10   1194504.84 
1950-1954   35-39      527529.54    492594.02   1020123.55 
1950-1954   40-44      641681.04    612044.07   1253725.11 
1950-1954   45-49      582873.49    549455.53   1132329.02 
1950-1954   50-54      523411.25    476903.55   1000314.80 
1950-1954   55-59      416032.03    347759.07    763791.10 
1950-1954   60-64      323560.02    251212.10    574772.12 
1950-1954   65-69      266881.59    198562.25    465443.84 
1950-1954   70-74      191236.96    150891.37    342128.34 
1950-1954   75-79      130777.73     96330.85    227108.57 
1950-1954   80-84       63765.63     48823.46    112589.09 
1950-1954   85-89       22725.86     14851.61     37577.48 
1950-1954   90-94        4935.80      2757.07      7692.86 
1950-1954   95-99         566.30       282.38       848.68 
1950-1954  100-104         38.60        15.23        53.83 
1950-1954  105-109          0.00         0.00         0.00 
1950-1954  110+             0.00         0.00         0.00 
1955-1959      0       228006.17    240736.77    468742.94 
1955-1959    1-4       908288.67    953715.43   1862004.09 
1955-1959    5-9      1029944.62   1073843.82   2103788.44 
1955-1959   10-14      835913.47    856146.99   1692060.46 
1955-1959   15-19      755311.63    771777.41   1527089.04 
1955-1959   20-24      726607.88    726692.14   1453300.01 
1955-1959   25-29      761493.62    747665.30   1509158.92 
1955-1959   30-34      770301.52    749520.12   1519821.64 
1955-1959   35-39      604447.66    582259.39   1186707.05 
1955-1959   40-44      521070.08    496754.70   1017824.78 
1955-1959   45-49      632815.21    613079.54   1245894.75 
1955-1959   50-54      569612.69    540797.02   1110409.71 
1955-1959   55-59      504656.83    457711.27    962368.11 
1955-1959   60-64      394254.73    322995.14    717249.86 
1955-1959   65-69      290618.98    217933.17    508552.15 
1955-1959   70-74      219656.79    158062.75    377719.54 
1955-1959   75-79      138788.97    103218.15    242007.11 
1955-1959   80-84       72570.87     51901.58    124472.45 
1955-1959   85-89       25956.77     18132.30     44089.07 
1955-1959   90-94        5623.67      3240.47      8864.14 
1955-1959   95-99         640.71       338.57       979.28 
1955-1959  100-104         26.04        15.13        41.17 
1955-1959  105-109          0.00         0.00         0.00 
1955-1959  110+             0.00         0.00         0.00 
1960-1964      0       207306.14    218374.00    425680.14 
1960-1964    1-4       853654.49    894960.65   1748615.13 
1960-1964    5-9      1134044.07   1180410.38   2314454.46 
