West Germany, Exposure to risk (period 5x5), 	Last modified: 29 Mar 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1956-1959        0           1670543.10      1765745.34      3436288.43
1956-1959      1-4           6206224.34      6526317.51     12732541.85
1956-1959      5-9           7430437.00      7795006.67     15225443.67
1956-1959     10-14          6817012.33      7075402.17     13892414.50
1956-1959     15-19          9072337.83      9403982.00     18476319.83
1956-1959     20-24          8258056.67      8559193.68     16817250.35
1956-1959     25-29          7327260.00      7486858.84     14814118.84
1956-1959     30-34          8150895.16      6724528.34     14875423.51
1956-1959     35-39          7832122.50      5684037.17     13516159.67
1956-1959     40-44          7081285.66      5226342.99     12307628.65
1956-1959     45-49          9176153.00      7138569.49     16314722.49
1956-1959     50-54          8671067.66      7404263.98     16075331.65
1956-1959     55-59          7702367.66      6501628.00     14203995.66
1956-1959     60-64          6535210.16      4645719.34     11180929.51
1956-1959     65-69          5193285.33      3592227.47      8785512.80
1956-1959     70-74          3843017.49      2762075.12      6605092.61
1956-1959     75-79          2482408.65      1838631.44      4321040.10
1956-1959     80-84          1283757.84       956883.04      2240640.88
1956-1959     85-89           390815.44       272006.32       662821.76
1956-1959     90-94            77677.05        44709.84       122386.89
1956-1959     95-99             7920.47         3839.11        11759.58
1956-1959    100-104             287.73          104.61          392.34
1956-1959    105-109               1.77            0.00            1.77
1956-1959    110+                  0.00            0.00            0.00
1960-1964        0           2411575.34      2538703.25      4950278.59
1960-1964      1-4           8904467.50      9369346.17     18273813.67
1960-1964      5-9           9830647.17     10337778.84     20168426.00
1960-1964     10-14          9265694.33      9730046.83     18995741.17
1960-1964     15-19          8970862.50      9406109.17     18376971.67
1960-1964     20-24         11516896.83     12219735.34     23736632.17
1960-1964     25-29         10120509.83     10815934.35     20936444.18
1960-1964     30-34          9407505.50      9734018.50     19141524.00
1960-1964     35-39         10498902.16      8610774.01     19109676.17
1960-1964     40-44          9475508.33      6916164.01     16391672.34
1960-1964     45-49          9359751.00      6916754.99     16276505.99
1960-1964     50-54         11436502.16      8843128.82     20279630.98
1960-1964     55-59         10588889.66      8822882.48     19411772.14
1960-1964     60-64          9230165.99      7260613.32     16490779.32
1960-1964     65-69          7528109.66      4949365.82     12477475.48
1960-1964     70-74          5585289.32      3567425.13      9152714.44
1960-1964     75-79          3597656.30      2375303.10      5972959.41
1960-1964     80-84          1897156.46      1281121.87      3178278.33
1960-1964     85-89           671132.91       447592.90      1118725.81
1960-1964     90-94           129249.62        76992.52       206242.14
1960-1964     95-99            14042.81         6795.35        20838.16
1960-1964    100-104             613.00          208.24          821.24
1960-1964    105-109               7.73            2.55           10.27
1960-1964    110+                  0.00            0.00            0.00
1965-1969        0           2423656.86      2548496.07      4972152.93
1965-1969      1-4           9868611.00     10359152.17     20227763.17
1965-1969      5-9          11346331.50     11924747.00     23271078.50
1965-1969     10-14          9891745.67     10389493.67     20281239.34
1965-1969     15-19          9464178.83      9965014.34     19429193.17
1965-1969     20-24          9330281.50      9898340.67     19228622.17
1965-1969     25-29         11659049.67     12807142.34     24466192.00
1965-1969     30-34         10283633.17     11213309.00     21496942.17
1965-1969     35-39          9548831.17     10025790.67     19574621.84
1965-1969     40-44         10557703.50      8712624.50     19270328.00
1965-1969     45-49          9431810.00      6866742.17     16298552.17
1965-1969     50-54          9233671.17      6734427.16     15968098.32
1965-1969     55-59         11155324.17      8360815.32     19516139.49
1965-1969     60-64         10180155.34      7972800.17     18152955.51
1965-1969     65-69          8609817.67      6180440.35     14790258.02
1965-1969     70-74          6587016.83      3867787.01     10454803.84
1965-1969     75-79          4318829.33      2440715.67      6759545.00
1965-1969     80-84          2273586.92      1318871.50      3592458.41
1965-1969     85-89           853763.81       501275.29      1355039.09
1965-1969     90-94           193229.45       110305.76       303535.21
1965-1969     95-99            20968.25        10092.54        31060.79
1965-1969    100-104            1060.33          411.06         1471.40
1965-1969    105-109               8.33            9.17           17.50
1965-1969    110+                  0.00            2.17            2.17
1970-1974        0           1764377.38      1853717.48      3618094.86
1970-1974      1-4           8480249.00      8907163.83     17387412.83
1970-1974      5-9          12326318.00     12963256.34     25289574.34
1970-1974     10-14         11444342.67     12050005.17     23494347.83
1970-1974     15-19         10212849.17     10753031.17     20965880.33
1970-1974     20-24         10074788.83     10549325.34     20624114.17
1970-1974     25-29          9564071.33     10424982.84     19989054.17
1970-1974     30-34         11828462.83     13054763.17     24883226.00
1970-1974     35-39         10419207.17     11425937.68     21845144.84
1970-1974     40-44          9556120.00      9996184.18     19552304.18
1970-1974     45-49         10438404.67      8523226.84     18961631.51
1970-1974     50-54          9226008.33      6608534.34     15834542.67
1970-1974     55-59          8960132.66      6352927.99     15313060.65
1970-1974     60-64         10675511.66      7563540.16     18239051.82
1970-1974     65-69          9433257.50      6783514.99     16216772.48
1970-1974     70-74          7445549.33      4736471.17     12182020.49
1970-1974     75-79          5054246.83      2562311.50      7616558.33
1970-1974     80-84          2716239.43      1306740.56      4022979.99
1970-1974     85-89          1030944.89       510205.78      1541150.66
1970-1974     90-94           245659.51       122139.27       367798.79
1970-1974     95-99            30546.66        14285.82        44832.48
1970-1974    100-104            1590.00          582.85         2172.85
1970-1974    105-109              29.00            8.23           37.22
1970-1974    110+                  0.00            0.00            0.00
1975-1979        0           1427559.53      1503454.92      2931014.44
1975-1979      1-4           6115123.33      6395894.83     12511018.16
1975-1979      5-9          10337486.33     10839331.00     21176817.33
1975-1979     10-14         12475547.00     13104173.50     25579720.50
1975-1979     15-19         11661752.00     12292668.17     23954420.17
1975-1979     20-24         10627275.50     10980321.34     21607596.84
1975-1979     25-29         10227134.33     10750694.51     20977828.84
1975-1979     30-34          9539480.67     10217900.83     19757381.50
1975-1979     35-39         11790547.67     12694100.33     24484648.00
1975-1979     40-44         10349905.50     11033040.00     21382945.50
1975-1979     45-49          9444055.00      9610663.34     19054718.34
1975-1979     50-54         10245454.50      8140823.85     18386278.35
1975-1979     55-59          8978254.67      6213372.34     15191627.01
1975-1979     60-64          8618082.33      5767198.32     14385280.64
1975-1979     65-69          9978183.49      6487923.65     16466107.14
1975-1979     70-74          8299791.33      5261022.98     13560814.30
1975-1979     75-79          5864118.33      3166314.17      9030432.50
1975-1979     80-84          3312890.98      1386208.79      4699099.77
1975-1979     85-89          1296416.55       515958.58      1812375.12
1975-1979     90-94           316524.73       129316.83       445841.56
1975-1979     95-99            41859.47        17023.00        58882.47
1975-1979    100-104            2262.00          848.11         3110.11
1975-1979    105-109             112.80           39.08          151.88
1975-1979    110+                  1.83            0.00            1.83
1980-1984        0           1474904.01      1553313.04      3028217.06
1980-1984      1-4           5789652.00      6082794.50     11872446.50
1980-1984      5-9           7572366.83      7903085.00     15475451.83
1980-1984     10-14         10485750.50     11016182.00     21501932.50
1980-1984     15-19         12712070.00     13496792.67     26208862.67
1980-1984     20-24         11968037.67     12742842.84     24710880.50
1980-1984     25-29         10752667.33     11351914.17     22104581.51
1980-1984     30-34         10198322.83     10731700.50     20930023.33
1980-1984     35-39          9506086.83     10014369.83     19520456.67
1980-1984     40-44         11761876.50     12416886.00     24178762.50
1980-1984     45-49         10279988.33     10727923.18     21007911.51
1980-1984     50-54          9313991.67      9236517.50     18550509.17
1980-1984     55-59         10007282.84      7688639.68     17695922.52
1980-1984     60-64          8666985.67      5690159.51     14357145.18
1980-1984     65-69          8111856.32      5007379.65     13119235.97
1980-1984     70-74          8933722.67      5163021.49     14096744.15
1980-1984     75-79          6731209.16      3616931.99     10348141.15
1980-1984     80-84          4009467.88      1767318.38      5776786.26
1980-1984     85-89          1703707.64       577188.28      2280895.92
1980-1984     90-94           439844.44       142869.63       582714.07
1980-1984     95-99            62473.85        20337.78        82811.63
1980-1984    100-104            3863.33         1282.67         5146.00
1980-1984    105-109              98.67           27.67          126.33
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0           1538785.17      1621477.50      3160262.67
1985-1989      1-4           5913148.17      6224893.17     12138041.33
1985-1989      5-9           7238029.33      7593188.17     14831217.50
1985-1989     10-14          7544623.50      7897313.00     15441936.50
1985-1989     15-19         10569342.83     11131903.67     21701246.50
1985-1989     20-24         12961182.17     13690170.00     26651352.17
1985-1989     25-29         12115243.50     12858154.67     24973398.17
1985-1989     30-34         10790076.00     11261956.17     22052032.17
1985-1989     35-39         10182867.83     10564259.67     20747127.50
1985-1989     40-44          9476360.67      9898676.17     19375036.83
1985-1989     45-49         11675620.50     12207033.00     23882653.50
1985-1989     50-54         10151122.50     10429082.50     20580205.00
1985-1989     55-59          9114739.50      8800202.33     17914941.83
1985-1989     60-64          9686938.84      7123659.17     16810598.00
1985-1989     65-69          8213956.83      5040624.17     13254581.00
