The United States of America, Exposure to risk (period 5x5), 	Last modified: 16 Feb 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1933-1934        0           1908814.15      1974790.18      3883604.33
1933-1934      1-4           8482143.89      8686654.50     17168798.40
1933-1934      5-9          11848527.14     12293323.32     24141850.46
1933-1934     10-14         12295179.57     12458049.39     24753228.97
1933-1934     15-19         11725584.34     11675670.09     23401254.43
1933-1934     20-24         11314645.84     11067993.32     22382639.15
1933-1934     25-29         10529042.10     10235252.64     20764294.74
1933-1934     30-34          9560060.32      9443916.73     19003977.05
1933-1934     35-39          8906716.66      9033722.12     17940438.77
1933-1934     40-44          8427258.25      8830810.25     17258068.51
1933-1934     45-49          7166916.33      7743698.07     14910614.40
1933-1934     50-54          6100086.90      6609801.29     12709888.19
1933-1934     55-59          5067032.64      5440899.83     10507932.48
1933-1934     60-64          4011421.80      4232979.02      8244400.82
1933-1934     65-69          3054216.32      3157552.58      6211768.90
1933-1934     70-74          2120404.42      2117986.46      4238390.88
1933-1934     75-79          1350106.18      1295523.42      2645629.61
1933-1934     80-84           678519.44       583439.86      1261959.30
1933-1934     85-89           266444.58       204158.68       470603.27
1933-1934     90-94            75651.30        50289.08       125940.38
1933-1934     95-99            17006.54         9841.97        26848.51
1933-1934    100-104            3541.80         1867.50         5409.30
1933-1934    105-109             440.31          204.36          644.67
1933-1934    110+                 32.73           10.83           43.56
1935-1939        0           4863724.66      5051678.03      9915402.69
1935-1939      1-4          20265166.17     20769949.47     41035115.64
1935-1939      5-9          27810148.46     28768306.61     56578455.06
1935-1939     10-14         30144625.34     30803068.08     60947693.42
1935-1939     15-19         30218232.61     30089782.46     60308015.07
1935-1939     20-24         28919301.73     28159487.92     57078789.65
1935-1939     25-29         27327289.29     26565736.13     53893025.42
1935-1939     30-34         25100273.17     24633591.13     49733864.31
1935-1939     35-39         23005144.48     22962353.30     45967497.78
1935-1939     40-44         21522303.99     22089899.02     43612203.01
1935-1939     45-49         19367001.21     20525637.28     39892638.50
1935-1939     50-54         16360413.09     17635484.58     33995897.67
1935-1939     55-59         13559963.27     14442878.07     28002841.34
1935-1939     60-64         11093646.41     11511745.65     22605392.06
1935-1939     65-69          8562042.90      8685507.75     17247550.66
1935-1939     70-74          5892922.92      5810791.32     11703714.24
1935-1939     75-79          3732150.33      3496155.40      7228305.73
1935-1939     80-84          1951872.90      1660976.93      3612849.83
1935-1939     85-89           735586.55       559118.32      1294704.88
