Slovenia, Exposure to risk (period 5x5)     Last modified: 07-Oct-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1983-1984      0        26490.33     27861.50     54351.83 
1983-1984    1-4       113743.33    121547.50    235290.83 
1983-1984    5-9       144306.33    154941.00    299247.33 
1983-1984   10-14      136507.50    145108.83    281616.33 
1983-1984   15-19      143347.67    148054.33    291402.00 
1983-1984   20-24      149088.33    148637.17    297725.50 
1983-1984   25-29      158100.33    163774.33    321874.67 
1983-1984   30-34      155828.83    167283.17    323112.00 
1983-1984   35-39      121422.83    129423.17    250846.00 
1983-1984   40-44      122509.17    128084.67    250593.83 
1983-1984   45-49      119396.33    120998.17    240394.50 
1983-1984   50-54      126036.00    117230.50    243266.50 
1983-1984   55-59      118844.00     89450.67    208294.67 
1983-1984   60-64       98105.67     63606.83    161712.50 
1983-1984   65-69       59474.33     39705.67     99180.00 
1983-1984   70-74       79570.67     51378.33    130949.00 
1983-1984   75-79       57447.00     31939.17     89386.17 
1983-1984   80-84       33060.24     15114.33     48174.58 
1983-1984   85-89       12712.83      4450.00     17162.83 
1983-1984   90-94        2786.33       804.67      3591.00 
1983-1984   95-99         368.17        83.00       451.17 
1983-1984  100-104         22.17         8.83        31.00 
1983-1984  105-109          0.00         0.00         0.00 
1983-1984  110+             0.00         0.00         0.00 
1985-1989      0        61483.83     64691.83    126175.67 
1985-1989    1-4       260777.83    273743.00    534520.83 
1985-1989    5-9       359580.17    383010.50    742590.67 
1985-1989   10-14      359678.17    380711.17    740389.33 
1985-1989   15-19      350545.50    363257.17    713802.67 
1985-1989   20-24      382096.33    378835.17    760931.50 
1985-1989   25-29      391207.50    394712.33    785919.83 
1985-1989   30-34      405075.17    427208.00    832283.17 
1985-1989   35-39      373738.50    399364.17    773102.67 
1985-1989   40-44      300929.17    315979.83    616909.00 
1985-1989   45-49      302901.17    311481.83    614383.00 
1985-1989   50-54      302481.00    292603.50    595084.50 
1985-1989   55-59      305917.17    263504.83    569422.00 
1985-1989   60-64      280944.83    187724.17    468669.00 
1985-1989   65-69      192345.17    116757.33    309102.50 
1985-1989   70-74      158761.00     96909.17    255670.17 
1985-1989   75-79      156214.67     87080.67    243295.33 
1985-1989   80-84       90911.19     40826.46    131737.66 
1985-1989   85-89       37654.06     13750.00     51404.06 
1985-1989   90-94        8925.33      2532.33     11457.67 
1985-1989   95-99        1081.50       272.67      1354.17 
1985-1989  100-104         69.33        23.67        93.00 
1985-1989  105-109          2.50         0.00         2.50 
1985-1989  110+             0.00         0.00         0.00 
1990-1994      0        50668.50     53517.50    104186.00 
1990-1994    1-4       227014.67    239400.17    466414.83 
1990-1994    5-9       323239.83    338607.83    661847.67 
1990-1994   10-14      360694.00    381933.67    742627.67 
1990-1994   15-19      361240.33    379151.17    740391.50 
1990-1994   20-24      358560.83    363034.33    721595.17 
1990-1994   25-29      387728.00    384465.67    772193.67 
1990-1994   30-34      387420.17    393677.17    781097.33 
1990-1994   35-39      399715.50    419392.17    819107.67 
