Portugal, Death rates (period 1x5), 	Last modified: 24 Feb 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1940-1944        0             0.138869        0.156508        0.147953
1940-1944        1             0.054435        0.056572        0.055529
1940-1944        2             0.022493        0.022904        0.022704
1940-1944        3             0.011627        0.011791        0.011711
1940-1944        4             0.007042        0.007559        0.007306
1940-1944        5             0.004717        0.005254        0.004991
1940-1944        6             0.003975        0.004061        0.004019
1940-1944        7             0.003125        0.003449        0.003290
1940-1944        8             0.002668        0.002895        0.002783
1940-1944        9             0.002506        0.002639        0.002574
1940-1944       10             0.002203        0.002431        0.002319
1940-1944       11             0.002118        0.002405        0.002264
1940-1944       12             0.002270        0.002083        0.002175
1940-1944       13             0.002367        0.002340        0.002353
1940-1944       14             0.002544        0.002425        0.002484
1940-1944       15             0.002933        0.002652        0.002791
1940-1944       16             0.003202        0.003200        0.003201
1940-1944       17             0.003419        0.003666        0.003542
1940-1944       18             0.003949        0.004368        0.004158
1940-1944       19             0.003945        0.004615        0.004276
1940-1944       20             0.004321        0.005014        0.004665
1940-1944       21             0.004184        0.005105        0.004643
1940-1944       22             0.004600        0.005196        0.004897
1940-1944       23             0.004409        0.005184        0.004795
1940-1944       24             0.004571        0.005232        0.004900
1940-1944       25             0.004448        0.005058        0.004750
1940-1944       26             0.004551        0.005037        0.004790
1940-1944       27             0.004595        0.005378        0.004978
1940-1944       28             0.004851        0.005615        0.005223
1940-1944       29             0.004249        0.005293        0.004756
1940-1944       30             0.004664        0.005801        0.005216
1940-1944       31             0.004219        0.005451        0.004817
1940-1944       32             0.004799        0.006164        0.005459
1940-1944       33             0.005106        0.006537        0.005794
1940-1944       34             0.004799        0.006413        0.005570
1940-1944       35             0.005211        0.007063        0.006086
1940-1944       36             0.005090        0.006938        0.005955
1940-1944       37             0.005027        0.007201        0.006038
1940-1944       38             0.005620        0.008097        0.006770
1940-1944       39             0.005094        0.007414        0.006169
1940-1944       40             0.006045        0.008544        0.007203
1940-1944       41             0.004813        0.007461        0.006040
1940-1944       42             0.006138        0.009791        0.007828
1940-1944       43             0.005789        0.008996        0.007267
1940-1944       44             0.006199        0.010257        0.008064
1940-1944       45             0.006860        0.011803        0.009126
1940-1944       46             0.006419        0.010541        0.008303
1940-1944       47             0.005832        0.010701        0.008050
1940-1944       48             0.007760        0.012771        0.010033
1940-1944       49             0.006586        0.012161        0.009091
1940-1944       50             0.009175        0.015145        0.011837
1940-1944       51             0.006992        0.011743        0.009111
1940-1944       52             0.009784        0.015452        0.012313
1940-1944       53             0.009207        0.015772        0.012127
1940-1944       54             0.010173        0.017153        0.013276
1940-1944       55             0.011951        0.019922        0.015486
1940-1944       56             0.011875        0.020089        0.015484
1940-1944       57             0.011640        0.019568        0.015099
1940-1944       58             0.014452        0.023249        0.018282
1940-1944       59             0.012691        0.021457        0.016487
1940-1944       60             0.023164        0.031889        0.026927
1940-1944       61             0.013488        0.023537        0.017831
1940-1944       62             0.020517        0.032404        0.025670
1940-1944       63             0.022397        0.033745        0.027320
1940-1944       64             0.023592        0.038087        0.029862
1940-1944       65             0.032533        0.045780        0.038237
1940-1944       66             0.029877        0.045083        0.036379
1940-1944       67             0.030497        0.045284        0.036747
1940-1944       68             0.038389        0.056972        0.046153
1940-1944       69             0.030637        0.048112        0.037853
1940-1944       70             0.065454        0.081538        0.072021
1940-1944       71             0.037391        0.057010        0.045355
1940-1944       72             0.060407        0.085603        0.070592
1940-1944       73             0.061429        0.087097        0.071774
1940-1944       74             0.068805        0.098175        0.080581
1940-1944       75             0.098310        0.124007        0.108490
1940-1944       76             0.086832        0.112915        0.097052
1940-1944       77             0.091393        0.124598        0.104203
1940-1944       78             0.120663        0.156825        0.134331
1940-1944       79             0.095671        0.126754        0.107267
1940-1944       80             0.173713        0.200244        0.182981
1940-1944       81             0.094734        0.129422        0.106659
1940-1944       82             0.135492        0.182411        0.151262
1940-1944       83             0.135615        0.176161        0.148881
1940-1944       84             0.160444        0.216628        0.178311
1940-1944       85             0.217432        0.261513        0.231031
1940-1944       86             0.186569        0.250109        0.205512
