Israel, Total Population, Death rates (period 1x5)     Last modified: 30-Oct-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1983-1984      0     0.012996     0.013873     0.013448 
1983-1984      1     0.001211     0.000970     0.001087 
1983-1984      2     0.000755     0.000723     0.000739 
1983-1984      3     0.000449     0.000550     0.000501 
1983-1984      4     0.000327     0.000480     0.000405 
1983-1984      5     0.000282     0.000310     0.000296 
1983-1984      6     0.000244     0.000315     0.000280 
1983-1984      7     0.000218     0.000351     0.000286 
1983-1984      8     0.000253     0.000230     0.000241 
1983-1984      9     0.000216     0.000184     0.000199 
1983-1984     10     0.000141     0.000224     0.000183 
1983-1984     11     0.000157     0.000310     0.000235 
1983-1984     12     0.000244     0.000220     0.000232 
1983-1984     13     0.000201     0.000357     0.000281 
1983-1984     14     0.000289     0.000412     0.000352 
1983-1984     15     0.000207     0.000470     0.000342 
1983-1984     16     0.000286     0.000430     0.000360 
1983-1984     17     0.000346     0.000629     0.000493 
1983-1984     18     0.000232     0.000992     0.000629 
1983-1984     19     0.000474     0.001191     0.000848 
1983-1984     20     0.000274     0.001211     0.000761 
1983-1984     21     0.000312     0.001054     0.000694 
1983-1984     22     0.000343     0.001039     0.000699 
1983-1984     23     0.000400     0.001041     0.000726 
1983-1984     24     0.000262     0.001029     0.000649 
1983-1984     25     0.000341     0.000938     0.000640 
1983-1984     26     0.000450     0.000884     0.000667 
1983-1984     27     0.000325     0.000776     0.000550 
1983-1984     28     0.000481     0.001012     0.000746 
1983-1984     29     0.000419     0.000891     0.000654 
1983-1984     30     0.000443     0.000990     0.000715 
1983-1984     31     0.000424     0.001146     0.000784 
1983-1984     32     0.000583     0.000923     0.000753 
1983-1984     33     0.000612     0.000986     0.000798 
1983-1984     34     0.000772     0.001064     0.000917 
1983-1984     35     0.000672     0.001297     0.000980 
1983-1984     36     0.000835     0.001214     0.001021 
1983-1984     37     0.000749     0.001198     0.000971 
1983-1984     38     0.000792     0.001511     0.001148 
1983-1984     39     0.000859     0.001529     0.001191 
1983-1984     40     0.001129     0.001652     0.001386 
1983-1984     41     0.000987     0.001780     0.001377 
1983-1984     42     0.001451     0.001544     0.001497 
1983-1984     43     0.001650     0.002342     0.001991 
1983-1984     44     0.001599     0.002645     0.002113 
1983-1984     45     0.001692     0.003046     0.002354 
1983-1984     46     0.001693     0.002772     0.002217 
1983-1984     47     0.001916     0.003965     0.002916 
1983-1984     48     0.002868     0.004633     0.003729 
1983-1984     49     0.002776     0.004944     0.003828 
1983-1984     50     0.002680     0.005036     0.003811 
1983-1984     51     0.003686     0.005718     0.004658 
1983-1984     52     0.003612     0.006809     0.005145 
1983-1984     53     0.004399     0.007416     0.005836 
1983-1984     54     0.005164     0.008327     0.006652 
1983-1984     55     0.005822     0.009799     0.007674 
1983-1984     56     0.005628     0.010571     0.007902 
1983-1984     57     0.005770     0.011107     0.008179 
1983-1984     58     0.007239     0.012120     0.009416 
1983-1984     59     0.008113     0.013197     0.010386 
1983-1984     60     0.008696     0.013833     0.011035 
1983-1984     61     0.010057     0.016688     0.013201 
1983-1984     62     0.010631     0.017169     0.013817 
1983-1984     63     0.013663     0.018193     0.015845 
1983-1984     64     0.013575     0.019157     0.016188 
1983-1984     65     0.017878     0.022985     0.020228 
1983-1984     66     0.017691     0.022536     0.019935 
1983-1984     67     0.021029     0.026501     0.023548 
1983-1984     68     0.019837     0.029189     0.024076 
1983-1984     69     0.023329     0.032375     0.027429 
1983-1984     70     0.025728     0.037200     0.030931 
1983-1984     71     0.030118     0.040418     0.034911 
1983-1984     72     0.032641     0.042658     0.037489 
1983-1984     73     0.036604     0.048756     0.042455 
1983-1984     74     0.041285     0.057299     0.048874 
1983-1984     75     0.048839     0.059015     0.053685 
1983-1984     76     0.059937     0.066366     0.063086 
1983-1984     77     0.057464     0.072409     0.064928 
1983-1984     78     0.065497     0.078425     0.071814 
1983-1984     79     0.073258     0.089681     0.081104 
1983-1984     80     0.073890     0.090279     0.081467 
1983-1984     81     0.079643     0.092072     0.085321 
1983-1984     82     0.086784     0.095806     0.090859 
1983-1984     83     0.111354     0.125210     0.117483 
1983-1984     84     0.119062     0.136439     0.126641 
1983-1984     85     0.123360     0.126633     0.124798 
1983-1984     86     0.138567     0.149255     0.143300 
1983-1984     87     0.157493     0.143211     0.151137 
1983-1984     88     0.173490     0.182756     0.177638 
1983-1984     89     0.181740     0.178878     0.180458 
1983-1984     90     0.188436     0.214338     0.199903 
1983-1984     91     0.227523     0.211757     0.220653 
1983-1984     92     0.189075     0.205765     0.196401 
1983-1984     93     0.263290     0.219840     0.244389 
1983-1984     94     0.304520     0.272875     0.291086 
1983-1984     95     0.284933     0.274503     0.280460 
1983-1984     96     0.306238     0.293920     0.300841 
1983-1984     97     0.327775     0.314452     0.321940 
1983-1984     98     0.349820     0.336306     0.343901 
1983-1984     99     0.372579     0.360193     0.367155 
1983-1984    100     0.396867     0.386428     0.392292 
1983-1984    101     0.422506     0.415467     0.419415 
1983-1984    102     0.449303     0.447848     0.448664 
1983-1984    103     0.484925     0.495300     0.489473 
1983-1984    104     0.553733     0.567318     0.559763 
1983-1984    105     0.677613     0.730949     0.700859 
1983-1984    106     0.944751     1.458128     1.129204 
1983-1984    107     1.398496     6.000000     1.836735 
1983-1984    108            .            .            . 
1983-1984    109            .            .            . 
1983-1984    110+           .            .            . 
1985-1989      0     0.010261     0.011759     0.011029 
1985-1989      1     0.000983     0.000840     0.000910 
1985-1989      2     0.000422     0.000547     0.000486 
1985-1989      3     0.000343     0.000444     0.000395 
1985-1989      4     0.000232     0.000337     0.000286 
1985-1989      5     0.000236     0.000317     0.000277 
1985-1989      6     0.000203     0.000288     0.000247 
1985-1989      7     0.000201     0.000296     0.000250 
1985-1989      8     0.000201     0.000253     0.000228 
1985-1989      9     0.000169     0.000240     0.000205 
1985-1989     10     0.000217     0.000219     0.000218 
1985-1989     11     0.000147     0.000254     0.000202 
1985-1989     12     0.000144     0.000201     0.000173 
1985-1989     13     0.000161     0.000254     0.000209 
1985-1989     14     0.000165     0.000233     0.000200 
1985-1989     15     0.000242     0.000374     0.000310 
1985-1989     16     0.000274     0.000528     0.000404 
1985-1989     17     0.000289     0.000521     0.000408 
1985-1989     18     0.000330     0.000983     0.000664 
1985-1989     19     0.000323     0.001107     0.000726 
1985-1989     20     0.000353     0.001116     0.000746 
1985-1989     21     0.000338     0.000875     0.000615 
1985-1989     22     0.000346     0.000759     0.000560 
1985-1989     23     0.000425     0.000744     0.000589 
1985-1989     24     0.000316     0.000781     0.000554 
1985-1989     25     0.000319     0.000877     0.000602 
1985-1989     26     0.000340     0.000923     0.000634 
1985-1989     27     0.000402     0.000878     0.000641 
1985-1989     28     0.000470     0.000845     0.000657 
1985-1989     29     0.000414     0.000838     0.000626 
1985-1989     30     0.000465     0.000844     0.000654 
1985-1989     31     0.000403     0.001035     0.000718 
1985-1989     32     0.000581     0.001008     0.000793 
1985-1989     33     0.000561     0.001035     0.000796 
1985-1989     34     0.000636     0.001103     0.000869 
1985-1989     35     0.000664     0.001012     0.000837 
1985-1989     36     0.000552     0.001183     0.000865 
1985-1989     37     0.000781     0.001168     0.000973 
1985-1989     38     0.000794     0.001410     0.001099 
1985-1989     39     0.000978     0.001301     0.001137 
1985-1989     40     0.000936     0.001585     0.001256 
1985-1989     41     0.001280     0.001929     0.001600 
1985-1989     42     0.001214     0.002073     0.001638 
1985-1989     43     0.001483     0.002051     0.001763 
1985-1989     44     0.001701     0.002171     0.001933 
1985-1989     45     0.001705     0.002839     0.002264 
1985-1989     46     0.001663     0.003211     0.002423 
1985-1989     47     0.001974     0.003299     0.002623 
1985-1989     48     0.002296     0.003943     0.003101 
1985-1989     49     0.002424     0.004210     0.003295 
1985-1989     50     0.002808     0.004908     0.003830 
1985-1989     51     0.003294     0.005190     0.004214 
1985-1989     52     0.003553     0.005613     0.004548 
1985-1989     53     0.003883     0.006930     0.005350 
1985-1989     54     0.004481     0.007445     0.005901 
1985-1989     55     0.004988     0.008521     0.006670 
1985-1989     56     0.005803     0.008777     0.007208 
1985-1989     57     0.006563     0.010518     0.008419 
1985-1989     58     0.006726     0.011769     0.009067 
1985-1989     59     0.008282     0.013538     0.010683 
1985-1989     60     0.008527     0.014238     0.011101 
1985-1989     61     0.009468     0.015674     0.012238 
1985-1989     62     0.010170     0.016650     0.013061 
1985-1989     63     0.011846     0.018404     0.014809 
1985-1989     64     0.012443     0.020579     0.016187 
1985-1989     65     0.014340     0.021067     0.017479 
1985-1989     66     0.016210     0.024908     0.020303 
1985-1989     67     0.018600     0.025981     0.022076 
1985-1989     68     0.021932     0.028906     0.025185 
1985-1989     69     0.022588     0.030427     0.026187 
1985-1989     70     0.025475     0.034518     0.029574 
1985-1989     71     0.028947     0.037938     0.033003 
1985-1989     72     0.030968     0.040830     0.035395 
1985-1989     73     0.034828     0.047395     0.040493 
1985-1989     74     0.039285     0.049723     0.044049 
1985-1989     75     0.044028     0.056609     0.049817 
1985-1989     76     0.048869     0.059638     0.053865 
1985-1989     77     0.059397     0.068228     0.063548 
1985-1989     78     0.065444     0.075351     0.070142 
1985-1989     79     0.072260     0.086126     0.078839 
1985-1989     80     0.066786     0.086005     0.075567 
1985-1989     81     0.073819     0.093038     0.082629 
1985-1989     82     0.079944     0.099990     0.089108 
1985-1989     83     0.090581     0.114824     0.101534 
1985-1989     84     0.102793     0.117626     0.109387 
1985-1989     85     0.116495     0.134209     0.124246 
1985-1989     86     0.126296     0.142293     0.133210 
1985-1989     87     0.137209     0.158181     0.146217 
1985-1989     88     0.151862     0.167635     0.158608 
1985-1989     89     0.174626     0.190833     0.181556 
