Estonia, Death rates (period 1x5)     Last modified: 01-Dec-2014, MPv5 (May07)

   Year      Age       Female       Male         Total
1960-1964      0     0.023799     0.031062     0.027539 
1960-1964      1     0.002353     0.002409     0.002382 
1960-1964      2     0.000902     0.001577     0.001248 
1960-1964      3     0.000718     0.001167     0.000948 
1960-1964      4     0.000571     0.001009     0.000795 
1960-1964      5     0.000612     0.000645     0.000629 
1960-1964      6     0.000570     0.000708     0.000641 
1960-1964      7     0.000485     0.000891     0.000693 
1960-1964      8     0.000359     0.000748     0.000558 
1960-1964      9     0.000447     0.000770     0.000613 
1960-1964     10     0.000258     0.000487     0.000376 
1960-1964     11     0.000430     0.000581     0.000508 
1960-1964     12     0.000258     0.000614     0.000444 
1960-1964     13     0.000369     0.000718     0.000551 
1960-1964     14     0.000444     0.000700     0.000577 
1960-1964     15     0.000488     0.000939     0.000720 
1960-1964     16     0.000589     0.001313     0.000959 
1960-1964     17     0.000713     0.001596     0.001162 
1960-1964     18     0.000732     0.001817     0.001282 
1960-1964     19     0.000726     0.002134     0.001437 
1960-1964     20     0.000754     0.002025     0.001394 
1960-1964     21     0.000810     0.002477     0.001649 
1960-1964     22     0.000863     0.002600     0.001740 
1960-1964     23     0.000763     0.002968     0.001874 
1960-1964     24     0.000951     0.002685     0.001820 
1960-1964     25     0.001169     0.002572     0.001870 
1960-1964     26     0.001006     0.002738     0.001866 
1960-1964     27     0.000950     0.003508     0.002207 
1960-1964     28     0.000709     0.002819     0.001737 
1960-1964     29     0.000926     0.003318     0.002086 
1960-1964     30     0.000992     0.003133     0.002025 
1960-1964     31     0.001210     0.003783     0.002440 
1960-1964     32     0.000868     0.003614     0.002170 
1960-1964     33     0.001431     0.003549     0.002423 
1960-1964     34     0.001324     0.003514     0.002324 
1960-1964     35     0.001476     0.004119     0.002643 
1960-1964     36     0.001440     0.004011     0.002538 
1960-1964     37     0.001298     0.004588     0.002650 
1960-1964     38     0.002032     0.004020     0.002822 
1960-1964     39     0.001814     0.004430     0.002844 
1960-1964     40     0.001690     0.004804     0.002923 
1960-1964     41     0.002126     0.004792     0.003194 
1960-1964     42     0.002060     0.005463     0.003443 
1960-1964     43     0.002484     0.005632     0.003782 
1960-1964     44     0.003281     0.006245     0.004512 
1960-1964     45     0.002935     0.006678     0.004489 
1960-1964     46     0.003129     0.006746     0.004623 
1960-1964     47     0.003152     0.006754     0.004633 
1960-1964     48     0.003749     0.007647     0.005348 
