Russia, Death rates (period 1x5)     Last modified: 11-Nov-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1960-1964      0     0.028868     0.036660     0.032854 
1960-1964      1     0.004090     0.004438     0.004267 
1960-1964      2     0.001819     0.001985     0.001904 
1960-1964      3     0.001203     0.001457     0.001332 
1960-1964      4     0.000938     0.001219     0.001081 
1960-1964      5     0.000819     0.001168     0.000997 
1960-1964      6     0.000733     0.001132     0.000937 
1960-1964      7     0.000675     0.001124     0.000904 
1960-1964      8     0.000577     0.000990     0.000787 
1960-1964      9     0.000524     0.000902     0.000716 
1960-1964     10     0.000513     0.000865     0.000692 
1960-1964     11     0.000474     0.000757     0.000619 
1960-1964     12     0.000536     0.000780     0.000661 
1960-1964     13     0.000513     0.000758     0.000638 
1960-1964     14     0.000549     0.000885     0.000721 
1960-1964     15     0.000564     0.001007     0.000790 
1960-1964     16     0.000670     0.001224     0.000952 
1960-1964     17     0.000752     0.001582     0.001173 
1960-1964     18     0.000853     0.001965     0.001414 
1960-1964     19     0.000929     0.002146     0.001539 
1960-1964     20     0.001141     0.002355     0.001749 
1960-1964     21     0.000998     0.002150     0.001575 
1960-1964     22     0.001098     0.002515     0.001808 
1960-1964     23     0.001099     0.002724     0.001914 
1960-1964     24     0.001100     0.002767     0.001935 
1960-1964     25     0.001174     0.003064     0.002120 
1960-1964     26     0.001176     0.003099     0.002137 
1960-1964     27     0.001208     0.003236     0.002218 
1960-1964     28     0.001287     0.003373     0.002324 
1960-1964     29     0.001219     0.003210     0.002208 
1960-1964     30     0.001625     0.004075     0.002839 
1960-1964     31     0.001284     0.003514     0.002382 
1960-1964     32     0.001651     0.004296     0.002947 
1960-1964     33     0.001547     0.004042     0.002757 
1960-1964     34     0.001557     0.004239     0.002829 
1960-1964     35     0.001835     0.004657     0.003132 
1960-1964     36     0.001885     0.004864     0.003202 
1960-1964     37     0.001900     0.004900     0.003165 
1960-1964     38     0.002165     0.005318     0.003433 
1960-1964     39     0.002087     0.005204     0.003301 
1960-1964     40     0.002654     0.006331     0.004064 
1960-1964     41     0.002211     0.005329     0.003403 
1960-1964     42     0.003044     0.006921     0.004536 
1960-1964     43     0.002924     0.006563     0.004329 
1960-1964     44     0.002861     0.006638     0.004310 
1960-1964     45     0.003426     0.007880     0.005120 
1960-1964     46     0.003498     0.008048     0.005214 
1960-1964     47     0.003571     0.008332     0.005350 
1960-1964     48     0.004159     0.009406     0.006105 
1960-1964     49     0.004043     0.009420     0.006025 
1960-1964     50     0.005063     0.011651     0.007482 
1960-1964     51     0.004391     0.010583     0.006654 
1960-1964     52     0.005750     0.013393     0.008529 
1960-1964     53     0.005716     0.013766     0.008637 
1960-1964     54     0.006135     0.014547     0.009170 
1960-1964     55     0.006902     0.016516     0.010330 
1960-1964     56     0.007496     0.018208     0.011241 
1960-1964     57     0.007872     0.019484     0.011819 
1960-1964     58     0.008660     0.021611     0.012909 
1960-1964     59     0.008624     0.022921     0.013120 
1960-1964     60     0.012298     0.028684     0.017305 
1960-1964     61     0.010158     0.024849     0.014577 
1960-1964     62     0.014091     0.032409     0.019569 
1960-1964     63     0.015246     0.032827     0.020559 
1960-1964     64     0.016212     0.034068     0.021712 
1960-1964     65     0.018985     0.038091     0.024934 
1960-1964     66     0.018350     0.036944     0.024160 
1960-1964     67     0.022606     0.044014     0.029294 
1960-1964     68     0.023766     0.044732     0.030279 
1960-1964     69     0.022489     0.043882     0.029097 
1960-1964     70     0.033950     0.058330     0.041407 
1960-1964     71     0.025686     0.046913     0.032017 
1960-1964     72     0.039079     0.066522     0.047106 
1960-1964     73     0.042133     0.068903     0.049875 
1960-1964     74     0.044646     0.071026     0.052144 
1960-1964     75     0.053918     0.081649     0.061733 
1960-1964     76     0.057883     0.085860     0.065747 
1960-1964     77     0.056705     0.080868     0.063422 
1960-1964     78     0.074622     0.105100     0.082971 
1960-1964     79     0.061744     0.089081     0.069159 
1960-1964     80     0.101133     0.128551     0.108630 
1960-1964     81     0.075147     0.098121     0.081375 
1960-1964     82     0.109704     0.141082     0.118108 
1960-1964     83     0.112891     0.145275     0.121419 
1960-1964     84     0.123164     0.156146     0.131684 
1960-1964     85     0.143750     0.173145     0.151205 
1960-1964     86     0.152911     0.187168     0.161486 
1960-1964     87     0.160165     0.200235     0.170065 
1960-1964     88     0.170265     0.205847     0.178920 
1960-1964     89     0.152465     0.187682     0.160912 
