Slovakia, Death rates (period 1x5)     Last modified: 29-Sep-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1950-1954      0     0.077281     0.092676     0.085198 
1950-1954      1     0.007346     0.007290     0.007317 
1950-1954      2     0.003065     0.003263     0.003166 
1950-1954      3     0.001859     0.001972     0.001917 
1950-1954      4     0.001292     0.001474     0.001385 
1950-1954      5     0.000863     0.001019     0.000942 
1950-1954      6     0.000722     0.001061     0.000893 
1950-1954      7     0.000706     0.000879     0.000793 
1950-1954      8     0.000523     0.000985     0.000756 
1950-1954      9     0.000529     0.000790     0.000660 
1950-1954     10     0.000555     0.000891     0.000725 
1950-1954     11     0.000615     0.000955     0.000786 
1950-1954     12     0.000557     0.000770     0.000664 
1950-1954     13     0.000720     0.000943     0.000832 
1950-1954     14     0.000642     0.001005     0.000825 
1950-1954     15     0.000899     0.001207     0.001053 
1950-1954     16     0.001085     0.001426     0.001256 
1950-1954     17     0.001181     0.001801     0.001491 
1950-1954     18     0.001340     0.002048     0.001693 
1950-1954     19     0.001514     0.002269     0.001890 
1950-1954     20     0.001716     0.002344     0.002028 
1950-1954     21     0.001633     0.002596     0.002109 
1950-1954     22     0.001831     0.002537     0.002180 
1950-1954     23     0.001766     0.002456     0.002106 
1950-1954     24     0.001675     0.002769     0.002214 
1950-1954     25     0.001691     0.002564     0.002120 
1950-1954     26     0.001952     0.002397     0.002171 
1950-1954     27     0.001745     0.002309     0.002023 
1950-1954     28     0.001896     0.002539     0.002212 
1950-1954     29     0.002024     0.002597     0.002306 
1950-1954     30     0.002108     0.002721     0.002409 
1950-1954     31     0.002115     0.002897     0.002499 
1950-1954     32     0.001649     0.002788     0.002207 
1950-1954     33     0.002153     0.002498     0.002322 
1950-1954     34     0.002067     0.003133     0.002587 
1950-1954     35     0.002297     0.002905     0.002592 
1950-1954     36     0.001988     0.003207     0.002576 
1950-1954     37     0.002782     0.003522     0.003138 
1950-1954     38     0.002910     0.003422     0.003157 
1950-1954     39     0.002588     0.003548     0.003053 
1950-1954     40     0.002667     0.003855     0.003244 
1950-1954     41     0.003052     0.003972     0.003501 
1950-1954     42     0.003172     0.004267     0.003707 
1950-1954     43     0.003533     0.004606     0.004058 
