United Kingdom, Death rates (period 1x5)     Last modified: 29-Jan-2016, MPv5 (May07)

   Year      Age       Female       Male         Total
1922-1924      0     0.067600     0.089026     0.078492 
1922-1924      1     0.022137     0.024627     0.023397 
1922-1924      2     0.009683     0.010334     0.010013 
1922-1924      3     0.005579     0.005934     0.005759 
1922-1924      4     0.003986     0.004124     0.004056 
1922-1924      5     0.003370     0.003474     0.003423 
1922-1924      6     0.002730     0.002873     0.002802 
1922-1924      7     0.002239     0.002408     0.002324 
1922-1924      8     0.001855     0.002022     0.001939 
1922-1924      9     0.001731     0.001854     0.001792 
1922-1924     10     0.001635     0.001708     0.001672 
1922-1924     11     0.001555     0.001626     0.001591 
1922-1924     12     0.001657     0.001616     0.001637 
1922-1924     13     0.001820     0.001722     0.001771 
1922-1924     14     0.002055     0.001922     0.001989 
1922-1924     15     0.002204     0.002146     0.002175 
1922-1924     16     0.002473     0.002365     0.002419 
1922-1924     17     0.002624     0.002694     0.002658 
1922-1924     18     0.002753     0.002987     0.002868 
1922-1924     19     0.002905     0.003256     0.003078 
1922-1924     20     0.003012     0.003392     0.003197 
1922-1924     21     0.003139     0.003440     0.003284 
1922-1924     22     0.003254     0.003559     0.003399 
1922-1924     23     0.003223     0.003700     0.003447 
1922-1924     24     0.003371     0.003854     0.003594 
1922-1924     25     0.003411     0.003680     0.003533 
1922-1924     26     0.003442     0.003773     0.003592 
1922-1924     27     0.003657     0.003949     0.003789 
1922-1924     28     0.003721     0.003950     0.003825 
1922-1924     29     0.003676     0.004091     0.003864 
1922-1924     30     0.003885     0.004092     0.003979 
1922-1924     31     0.003819     0.004103     0.003948 
1922-1924     32     0.003950     0.004619     0.004256 
1922-1924     33     0.004057     0.004641     0.004325 
1922-1924     34     0.004239     0.004905     0.004545 
1922-1924     35     0.004376     0.005274     0.004789 
1922-1924     36     0.004589     0.005398     0.004961 
1922-1924     37     0.004687     0.005669     0.005140 
1922-1924     38     0.005044     0.006348     0.005647 
1922-1924     39     0.005197     0.006623     0.005858 
1922-1924     40     0.005318     0.006709     0.005965 
1922-1924     41     0.005297     0.006543     0.005878 
1922-1924     42     0.005964     0.007809     0.006830 
1922-1924     43     0.005947     0.007761     0.006801 
1922-1924     44     0.006326     0.008046     0.007136 
1922-1924     45     0.006628     0.009102     0.007797 
1922-1924     46     0.007017     0.009188     0.008049 
1922-1924     47     0.007583     0.009781     0.008635 
1922-1924     48     0.008300     0.010479     0.009351 
1922-1924     49     0.008800     0.011259     0.009990 
1922-1924     50     0.009409     0.011915     0.010621 
1922-1924     51     0.009303     0.011545     0.010386 
1922-1924     52     0.010947     0.014012     0.012430 
1922-1924     53     0.011753     0.015011     0.013330 
1922-1924     54     0.013110     0.016598     0.014795 
1922-1924     55     0.012417     0.016319     0.014293 
1922-1924     56     0.014743     0.019103     0.016832 
1922-1924     57     0.015184     0.020285     0.017625 
1922-1924     58     0.017320     0.022840     0.019959 
1922-1924     59     0.018477     0.024559     0.021376 
1922-1924     60     0.019906     0.025790     0.022698 
1922-1924     61     0.019910     0.026193     0.022875 
1922-1924     62     0.024350     0.031946     0.027920 
1922-1924     63     0.027030     0.035293     0.030892 
1922-1924     64     0.029639     0.038822     0.033900 
1922-1924     65     0.032335     0.042713     0.037115 
1922-1924     66     0.031654     0.041610     0.036212 
1922-1924     67     0.035366     0.046752     0.040553 
1922-1924     68     0.041284     0.054386     0.047216 
1922-1924     69     0.045339     0.059214     0.051569 
1922-1924     70     0.049951     0.061892     0.055255 
1922-1924     71     0.051696     0.063967     0.057070 
1922-1924     72     0.063626     0.079210     0.070340 
1922-1924     73     0.070374     0.087255     0.077526 
1922-1924     74     0.075823     0.096809     0.084582 
1922-1924     75     0.083911     0.103679     0.092046 
1922-1924     76     0.090090     0.111451     0.098759 
1922-1924     77     0.095752     0.118490     0.104850 
1922-1924     78     0.107516     0.132958     0.117554 
1922-1924     79     0.114846     0.141294     0.125144 
1922-1924     80     0.123828     0.153193     0.134959 
1922-1924     81     0.129804     0.158608     0.140581 
1922-1924     82     0.152212     0.185608     0.164482 
1922-1924     83     0.163353     0.196765     0.175340 
1922-1924     84     0.187284     0.215403     0.197155 
1922-1924     85     0.193845     0.229461     0.206121 
1922-1924     86     0.213192     0.253366     0.226747 
1922-1924     87     0.227892     0.269949     0.241695 
1922-1924     88     0.240083     0.287682     0.255202 
1922-1924     89     0.268129     0.307347     0.280238 
1922-1924     90     0.285526     0.319237     0.295730 
1922-1924     91     0.276591     0.334673     0.293679 
1922-1924     92     0.307047     0.363506     0.323010 
1922-1924     93     0.332991     0.378800     0.345580 
1922-1924     94     0.370226     0.399168     0.378067 
1922-1924     95     0.366204     0.429099     0.382871 
1922-1924     96     0.408386     0.468137     0.423572 
1922-1924     97     0.459263     0.492046     0.467379 
1922-1924     98     0.503820     0.549729     0.515258 
1922-1924     99     0.493691     0.566431     0.511796 
1922-1924    100     0.510794     0.633215     0.539388 
1922-1924    101     0.551194     0.448115     0.528935 
1922-1924    102     0.632857     0.593187     0.623894 
1922-1924    103     0.565296     1.023728     0.662496 
1922-1924    104     0.646967     0.673921     0.651308 
1922-1924    105     0.758446     0.402685     0.696765 
1922-1924    106     0.967742     2.112676     1.119403 
1922-1924    107     2.054795            .     2.054795 
1922-1924    108            .            .            . 
1922-1924    109            .            .            . 
1922-1924    110+           .            .            . 
1925-1929      0     0.065664     0.086110     0.076049 
1925-1929      1     0.019558     0.021936     0.020760 
1925-1929      2     0.008301     0.008981     0.008644 
1925-1929      3     0.005069     0.005412     0.005242 
1925-1929      4     0.003690     0.004078     0.003886 
1925-1929      5     0.003320     0.003640     0.003482 
1925-1929      6     0.002583     0.002747     0.002666 
1925-1929      7     0.002100     0.002318     0.002210 
1925-1929      8     0.001851     0.002027     0.001940 
1925-1929      9     0.001636     0.001803     0.001720 
1925-1929     10     0.001468     0.001654     0.001562 
1925-1929     11     0.001472     0.001600     0.001536 
1925-1929     12     0.001548     0.001562     0.001555 
1925-1929     13     0.001628     0.001675     0.001651 
1925-1929     14     0.001846     0.001873     0.001860 
1925-1929     15     0.002088     0.002103     0.002095 
1925-1929     16     0.002359     0.002408     0.002383 
1925-1929     17     0.002509     0.002705     0.002606 
1925-1929     18     0.002702     0.002956     0.002827 
1925-1929     19     0.002809     0.003076     0.002940 
1925-1929     20     0.002898     0.003282     0.003087 
1925-1929     21     0.002998     0.003339     0.003165 
1925-1929     22     0.003012     0.003251     0.003129 
1925-1929     23     0.003160     0.003289     0.003223 
1925-1929     24     0.003239     0.003397     0.003315 
1925-1929     25     0.003296     0.003347     0.003321 
1925-1929     26     0.003343     0.003494     0.003415 
1925-1929     27     0.003381     0.003625     0.003496 
1925-1929     28     0.003515     0.003555     0.003534 
1925-1929     29     0.003447     0.003725     0.003575 
1925-1929     30     0.003537     0.003802     0.003658 
1925-1929     31     0.003432     0.003834     0.003614 
1925-1929     32     0.003790     0.004116     0.003938 
1925-1929     33     0.003691     0.004217     0.003931 
1925-1929     34     0.003905     0.004462     0.004159 
1925-1929     35     0.004023     0.004704     0.004335 
1925-1929     36     0.004194     0.004955     0.004543 
1925-1929     37     0.004314     0.005327     0.004780 
1925-1929     38     0.004756     0.005820     0.005246 
1925-1929     39     0.004884     0.006183     0.005483 
1925-1929     40     0.005004     0.006616     0.005748 
1925-1929     41     0.005016     0.006664     0.005777 
1925-1929     42     0.005777     0.007847     0.006735 
1925-1929     43     0.005734     0.007714     0.006653 
1925-1929     44     0.005871     0.008098     0.006909 
1925-1929     45     0.006358     0.008714     0.007459 
1925-1929     46     0.006716     0.009029     0.007800 
