Ireland, Death rates (period 1x5)     Last modified: 20-Nov-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1950-1954      0     0.037290     0.048195     0.042875 
1950-1954      1     0.003700     0.004118     0.003914 
1950-1954      2     0.002008     0.002281     0.002148 
1950-1954      3     0.001369     0.001483     0.001427 
1950-1954      4     0.001092     0.001302     0.001200 
1950-1954      5     0.000929     0.000905     0.000917 
1950-1954      6     0.000803     0.000752     0.000777 
1950-1954      7     0.000647     0.000815     0.000733 
1950-1954      8     0.000618     0.000768     0.000694 
1950-1954      9     0.000413     0.000659     0.000539 
1950-1954     10     0.000576     0.000590     0.000583 
1950-1954     11     0.000607     0.000597     0.000602 
1950-1954     12     0.000528     0.000570     0.000550 
1950-1954     13     0.000649     0.000633     0.000641 
1950-1954     14     0.000785     0.000596     0.000689 
1950-1954     15     0.000922     0.000813     0.000866 
1950-1954     16     0.001000     0.000880     0.000939 
1950-1954     17     0.001017     0.001092     0.001056 
1950-1954     18     0.001183     0.001166     0.001174 
1950-1954     19     0.001292     0.001424     0.001361 
1950-1954     20     0.001430     0.001475     0.001454 
1950-1954     21     0.001468     0.001750     0.001616 
1950-1954     22     0.001530     0.001515     0.001522 
1950-1954     23     0.001831     0.001833     0.001832 
1950-1954     24     0.001772     0.001881     0.001828 
1950-1954     25     0.001735     0.001830     0.001783 
1950-1954     26     0.001826     0.001946     0.001887 
1950-1954     27     0.001890     0.002174     0.002032 
1950-1954     28     0.002181     0.002077     0.002129 
1950-1954     29     0.002373     0.002011     0.002192 
1950-1954     30     0.002452     0.002695     0.002573 
1950-1954     31     0.001971     0.001975     0.001973 
1950-1954     32     0.002648     0.002631     0.002639 
1950-1954     33     0.002300     0.002572     0.002437 
1950-1954     34     0.002484     0.002607     0.002546 
1950-1954     35     0.002863     0.002972     0.002918 
1950-1954     36     0.002899     0.003029     0.002964 
1950-1954     37     0.002767     0.002917     0.002843 
1950-1954     38     0.003798     0.003327     0.003559 
1950-1954     39     0.003074     0.002970     0.003021 
1950-1954     40     0.004199     0.004723     0.004469 
1950-1954     41     0.002783     0.003105     0.002950 
1950-1954     42     0.004451     0.004833     0.004650 
1950-1954     43     0.003879     0.004081     0.003984 
1950-1954     44     0.003865     0.004469     0.004179 
1950-1954     45     0.004977     0.005943     0.005477 
1950-1954     46     0.005327     0.005809     0.005575 
1950-1954     47     0.004646     0.005972     0.005327 
1950-1954     48     0.006171     0.007664     0.006935 
1950-1954     49     0.005531     0.007415     0.006493 
1950-1954     50     0.009711     0.011856     0.010804 
1950-1954     51     0.005795     0.007452     0.006639 
1950-1954     52     0.008601     0.010930     0.009785 
1950-1954     53     0.008461     0.010598     0.009546 
1950-1954     54     0.009669     0.013453     0.011587 
1950-1954     55     0.009575     0.013088     0.011354 
1950-1954     56     0.012820     0.015897     0.014376 
1950-1954     57     0.010345     0.015614     0.013006 
1950-1954     58     0.014806     0.018364     0.016601 
1950-1954     59     0.012080     0.017060     0.014593 
1950-1954     60     0.023239     0.028818     0.026053 
1950-1954     61     0.013404     0.018077     0.015755 
1950-1954     62     0.019116     0.025444     0.022292 
1950-1954     63     0.019630     0.024626     0.022131 
1950-1954     64     0.023378     0.028462     0.025921 
1950-1954     65     0.030117     0.038119     0.034116 
1950-1954     66     0.023847     0.029976     0.026913 
1950-1954     67     0.025493     0.032718     0.029112 
1950-1954     68     0.036137     0.046030     0.041085 
1950-1954     69     0.033720     0.045838     0.039749 
1950-1954     70     0.051153     0.057960     0.054521 
1950-1954     71     0.040502     0.048055     0.044221 
1950-1954     72     0.055115     0.066095     0.060494 
1950-1954     73     0.058871     0.070134     0.064374 
1950-1954     74     0.065602     0.079566     0.072415 
1950-1954     75     0.077069     0.090920     0.083820 
1950-1954     76     0.082377     0.097039     0.089533 
1950-1954     77     0.079123     0.098268     0.088463 
1950-1954     78     0.101733     0.121138     0.111155 
1950-1954     79     0.092486     0.112411     0.102116 
1950-1954     80     0.139324     0.155594     0.147132 
1950-1954     81     0.097283     0.117850     0.107094 
1950-1954     82     0.138613     0.158393     0.147976 
1950-1954     83     0.142379     0.164109     0.152563 
1950-1954     84     0.176538     0.219282     0.196189 
1950-1954     85     0.184216     0.205716     0.193861 
1950-1954     86     0.209905     0.246241     0.225843 
1950-1954     87     0.209214     0.240140     0.222343 
1950-1954     88     0.200272     0.255742     0.222852 
1950-1954     89     0.213006     0.261299     0.231950 
1950-1954     90     0.284635     0.327353     0.301059 
1950-1954     91     0.196613     0.244457     0.214624 
1950-1954     92     0.271683     0.299636     0.282029 
1950-1954     93     0.293441     0.310954     0.299884 
1950-1954     94     0.309633     0.352306     0.325066 
1950-1954     95     0.351879     0.371582     0.358931 
1950-1954     96     0.372144     0.399968     0.382112 
1950-1954     97     0.369496     0.417506     0.385921 
1950-1954     98     0.492537     0.664957     0.546916 
1950-1954     99     0.597599     0.532129     0.577047 
1950-1954    100     0.575230     0.778086     0.643418 
1950-1954    101     0.436796     0.760616     0.543895 
1950-1954    102     0.744341     0.895542     0.798989 
1950-1954    103     0.770407     1.543021     1.071788 
1950-1954    104     0.932470     1.154213     1.014035 
1950-1954    105     1.728814     4.449438     3.364865 
1950-1954    106            .            .            . 
1950-1954    107            .            .            . 
1950-1954    108            .            .            . 
1950-1954    109            .            .            . 
1950-1954    110+           .            .            . 
1955-1959      0     0.030385     0.039895     0.035241 
1955-1959      1     0.002245     0.002658     0.002456 
1955-1959      2     0.001250     0.001682     0.001470 
1955-1959      3     0.000817     0.001181     0.001003 
1955-1959      4     0.000749     0.000863     0.000807 
1955-1959      5     0.000638     0.000702     0.000671 
1955-1959      6     0.000520     0.000510     0.000515 
1955-1959      7     0.000499     0.000621     0.000562 
1955-1959      8     0.000353     0.000494     0.000426 
1955-1959      9     0.000333     0.000396     0.000366 
1955-1959     10     0.000331     0.000488     0.000412 
1955-1959     11     0.000274     0.000391     0.000334 
1955-1959     12     0.000376     0.000471     0.000425 
1955-1959     13     0.000302     0.000377     0.000341 
1955-1959     14     0.000424     0.000548     0.000488 
1955-1959     15     0.000361     0.000582     0.000475 
1955-1959     16     0.000573     0.000607     0.000590 
1955-1959     17     0.000540     0.000828     0.000688 
1955-1959     18     0.000482     0.001014     0.000754 
1955-1959     19     0.000469     0.001047     0.000763 
1955-1959     20     0.000701     0.000926     0.000816 
1955-1959     21     0.000619     0.001208     0.000918 
1955-1959     22     0.000719     0.001088     0.000907 
1955-1959     23     0.000916     0.001117     0.001019 
1955-1959     24     0.000949     0.001234     0.001095 
1955-1959     25     0.000868     0.001197     0.001036 
1955-1959     26     0.000983     0.001035     0.001009 
1955-1959     27     0.000966     0.001397     0.001185 
1955-1959     28     0.001084     0.001472     0.001280 
1955-1959     29     0.001228     0.001484     0.001356 
1955-1959     30     0.001493     0.001640     0.001566 
