Taiwan, Death rates (period 5x5)     Last modified: 13-Jul-2016, MPv5 (May07)

   Year      Age       Female       Male         Total
1970-1974      0     0.013822     0.015885     0.014885 
1970-1974    1-4     0.002141     0.002407     0.002278 
1970-1974    5-9     0.000459     0.000690     0.000577 
1970-1974   10-14    0.000392     0.000606     0.000502 
1970-1974   15-19    0.000678     0.001153     0.000922 
1970-1974   20-24    0.000873     0.001697     0.001294 
1970-1974   25-29    0.001076     0.002037     0.001565 
1970-1974   30-34    0.001395     0.002481     0.001943 
1970-1974   35-39    0.001904     0.003233     0.002597 
1970-1974   40-44    0.002718     0.004323     0.003647 
1970-1974   45-49    0.004043     0.006192     0.005330 
1970-1974   50-54    0.006231     0.009946     0.008407 
1970-1974   55-59    0.009597     0.015756     0.013099 
1970-1974   60-64    0.015667     0.025100     0.020716 
1970-1974   65-69    0.027501     0.042363     0.034944 
1970-1974   70-74    0.045730     0.067272     0.055558 
1970-1974   75-79    0.074131     0.104124     0.086313 
1970-1974   80-84    0.121885     0.148618     0.131642 
1970-1974   85-89    0.179911     0.201500     0.186853 
1970-1974   90-94    0.276010     0.275818     0.275955 
1970-1974   95-99    0.417858     0.391139     0.411337 
1970-1974  100-104   0.615511     0.653521     0.622498 
1970-1974  105-109   0.997821     3.081081     1.032005 
1970-1974  110+             .            .            . 
1975-1979      0     0.010968     0.013022     0.012032 
1975-1979    1-4     0.001385     0.001614     0.001503 
1975-1979    5-9     0.000382     0.000593     0.000491 
1975-1979   10-14    0.000327     0.000536     0.000435 
1975-1979   15-19    0.000604     0.001356     0.000989 
1975-1979   20-24    0.000790     0.001700     0.001255 
1975-1979   25-29    0.000823     0.001780     0.001313 
1975-1979   30-34    0.001105     0.002105     0.001618 
1975-1979   35-39    0.001556     0.002981     0.002284 
1975-1979   40-44    0.002440     0.004318     0.003427 
1975-1979   45-49    0.003562     0.005968     0.004964 
1975-1979   50-54    0.005782     0.008805     0.007598 
1975-1979   55-59    0.008857     0.014112     0.011921 
1975-1979   60-64    0.013978     0.022537     0.018786 
1975-1979   65-69    0.023436     0.035895     0.029923 
1975-1979   70-74    0.040133     0.056818     0.048144 
1975-1979   75-79    0.066569     0.087404     0.075556 
1975-1979   80-84    0.112905     0.137677     0.122424 
1975-1979   85-89    0.174082     0.188624     0.179016 
1975-1979   90-94    0.251926     0.230583     0.245224 
1975-1979   95-99    0.305013     0.225095     0.279133 
1975-1979  100-104   0.380860     0.248109     0.336690 
1975-1979  105-109   0.730138     0.651852     0.709646 
1975-1979  110+             .            .            . 
1980-1984      0     0.008465     0.009858     0.009186 
1980-1984    1-4     0.001045     0.001282     0.001167 
1980-1984    5-9     0.000340     0.000538     0.000442 
1980-1984   10-14    0.000304     0.000495     0.000402 
1980-1984   15-19    0.000535     0.001293     0.000923 
1980-1984   20-24    0.000720     0.001605     0.001173 
1980-1984   25-29    0.000779     0.001732     0.001266 
1980-1984   30-34    0.000909     0.002039     0.001488 
1980-1984   35-39    0.001388     0.002895     0.002162 
1980-1984   40-44    0.002023     0.004198     0.003131 
1980-1984   45-49    0.003327     0.006194     0.004826 
1980-1984   50-54    0.005128     0.008601     0.007139 
1980-1984   55-59    0.008221     0.012730     0.010903 
1980-1984   60-64    0.013154     0.020445     0.017341 
1980-1984   65-69    0.022595     0.032782     0.028183 
1980-1984   70-74    0.036905     0.051241     0.044122 
1980-1984   75-79    0.062797     0.080301     0.070790 
1980-1984   80-84    0.105646     0.128854     0.114987 
1980-1984   85-89    0.166333     0.184374     0.172780 
1980-1984   90-94    0.237129     0.230612     0.234985 
1980-1984   95-99    0.350690     0.346293     0.349138 
1980-1984  100-104   0.501939     0.481289     0.493867 
1980-1984  105-109   1.080774     1.064113     1.073584 
1980-1984  110+             .            .            . 
1985-1989      0     0.006003     0.006748     0.006389 
1985-1989    1-4     0.000765     0.000963     0.000867 
1985-1989    5-9     0.000301     0.000482     0.000394 
1985-1989   10-14    0.000285     0.000468     0.000379 
1985-1989   15-19    0.000520     0.001460     0.001003 
1985-1989   20-24    0.000639     0.001577     0.001120 
1985-1989   25-29    0.000716     0.001711     0.001225 
1985-1989   30-34    0.000900     0.001962     0.001442 
1985-1989   35-39    0.001209     0.002666     0.001955 
1985-1989   40-44    0.001743     0.003959     0.002876 
1985-1989   45-49    0.002829     0.005770     0.004318 
1985-1989   50-54    0.004435     0.008280     0.006430 
1985-1989   55-59    0.006839     0.011749     0.009653 
1985-1989   60-64    0.011598     0.017947     0.015320 
1985-1989   65-69    0.020165     0.029306     0.025306 
1985-1989   70-74    0.035178     0.047492     0.041750 
1985-1989   75-79    0.059072     0.075757     0.067106 
1985-1989   80-84    0.103303     0.126901     0.113281 
1985-1989   85-89    0.161309     0.186416     0.170710 
1985-1989   90-94    0.233366     0.248987     0.238638 
1985-1989   95-99    0.353844     0.381430     0.362904 
1985-1989  100-104   0.506964     0.555506     0.522953 
1985-1989  105-109   1.068788     1.523995     1.191070 
1985-1989  110+             .            .            . 
1990-1994      0     0.005075     0.006036     0.005576 
1990-1994    1-4     0.000622     0.000775     0.000701 
1990-1994    5-9     0.000268     0.000372     0.000322 
1990-1994   10-14    0.000268     0.000421     0.000346 
1990-1994   15-19    0.000503     0.001367     0.000946 
1990-1994   20-24    0.000593     0.001480     0.001047 
1990-1994   25-29    0.000689     0.001717     0.001215 
1990-1994   30-34    0.000838     0.002076     0.001471 
1990-1994   35-39    0.001141     0.002740     0.001956 
1990-1994   40-44    0.001626     0.003850     0.002761 
1990-1994   45-49    0.002572     0.005604     0.004113 
1990-1994   50-54    0.003950     0.008059     0.006015 
1990-1994   55-59    0.006256     0.011932     0.009167 
1990-1994   60-64    0.010270     0.017510     0.014357 
1990-1994   65-69    0.017423     0.026372     0.022570 
1990-1994   70-74    0.030632     0.042165     0.036953 
1990-1994   75-79    0.054882     0.068463     0.061869 
1990-1994   80-84    0.092099     0.114409     0.102074 
1990-1994   85-89    0.148861     0.174230     0.158826 
1990-1994   90-94    0.222025     0.246815     0.230572 
1990-1994   95-99    0.322322     0.354737     0.332401 
1990-1994  100-104   0.452676     0.534219     0.476003 
1990-1994  105-109   0.947784     1.966887     1.087504 
1990-1994  110+             .            .            . 
1995-1999      0     0.006672     0.007802     0.007261 
1995-1999    1-4     0.000540     0.000632     0.000588 
1995-1999    5-9     0.000236     0.000291     0.000265 
1995-1999   10-14    0.000256     0.000346     0.000303 
1995-1999   15-19    0.000458     0.001129     0.000802 
1995-1999   20-24    0.000508     0.001282     0.000904 
1995-1999   25-29    0.000589     0.001526     0.001068 
1995-1999   30-34    0.000766     0.002018     0.001404 
1995-1999   35-39    0.001080     0.002794     0.001952 
1995-1999   40-44    0.001527     0.003877     0.002719 
1995-1999   45-49    0.002296     0.005364     0.003849 
1995-1999   50-54    0.003622     0.008007     0.005826 
1995-1999   55-59    0.005743     0.011587     0.008632 
1995-1999   60-64    0.009461     0.017423     0.013467 
1995-1999   65-69    0.015803     0.025151     0.021004 
1995-1999   70-74    0.026827     0.038477     0.033419 
1995-1999   75-79    0.046632     0.061760     0.054690 
1995-1999   80-84    0.083995     0.107755     0.095366 
1995-1999   85-89    0.139650     0.164666     0.150082 
1995-1999   90-94    0.217409     0.243753     0.226913 
1995-1999   95-99    0.305341     0.328980     0.312800 
1995-1999  100-104   0.420450     0.470046     0.433892 
1995-1999  105-109   0.745641     1.243534     0.814943 
1995-1999  110+             .            .            . 
2000-2004      0     0.005724     0.006526     0.006143 
2000-2004    1-4     0.000405     0.000466     0.000437 
2000-2004    5-9     0.000169     0.000210     0.000190 
2000-2004   10-14    0.000173     0.000215     0.000195 
2000-2004   15-19    0.000350     0.000777     0.000570 
2000-2004   20-24    0.000416     0.000982     0.000706 
2000-2004   25-29    0.000481     0.001244     0.000869 
2000-2004   30-34    0.000659     0.001767     0.001221 
2000-2004   35-39    0.000940     0.002564     0.001765 
2000-2004   40-44    0.001382     0.003656     0.002533 
2000-2004   45-49    0.002035     0.005110     0.003584 
2000-2004   50-54    0.003119     0.007151     0.005141 
2000-2004   55-59    0.005049     0.010514     0.007759 
2000-2004   60-64    0.008077     0.015604     0.011733 
2000-2004   65-69    0.013692     0.023597     0.018565 
2000-2004   70-74    0.023362     0.035315     0.029851 
2000-2004   75-79    0.039049     0.054794     0.047667 
2000-2004   80-84    0.070360     0.091807     0.081033 
2000-2004   85-89    0.122946     0.144699     0.132699 
2000-2004   90-94    0.196193     0.215053     0.203546 
2000-2004   95-99    0.289153     0.294457     0.290949 
2000-2004  100-104   0.421456     0.425505     0.422611 
2000-2004  105-109   0.671045     0.927557     0.714821 
2000-2004  110+             .            .            . 
2005-2009      0     0.004790     0.005544     0.005184 
2005-2009    1-4     0.000304     0.000376     0.000342 
2005-2009    5-9     0.000150     0.000181     0.000166 
2005-2009   10-14    0.000132     0.000194     0.000164 
2005-2009   15-19    0.000276     0.000590     0.000440 
2005-2009   20-24    0.000385     0.000826     0.000611 
2005-2009   25-29    0.000487     0.001135     0.000815 
2005-2009   30-34    0.000622     0.001683     0.001155 
2005-2009   35-39    0.000841     0.002572     0.001711 
2005-2009   40-44    0.001277     0.003758     0.002528 
2005-2009   45-49    0.001858     0.005099     0.003485 
2005-2009   50-54    0.002795     0.006900     0.004840 
2005-2009   55-59    0.004240     0.009579     0.006880 
2005-2009   60-64    0.006913     0.014122     0.010427 
2005-2009   65-69    0.011425     0.020991     0.015970 
2005-2009   70-74    0.019751     0.033338     0.026241 
2005-2009   75-79    0.034003     0.051341     0.043085 
2005-2009   80-84    0.059703     0.080915     0.070673 
2005-2009   85-89    0.105013     0.127572     0.115602 
2005-2009   90-94    0.178876     0.191986     0.184438 
2005-2009   95-99    0.275470     0.260337     0.269706 
2005-2009  100-104   0.394969     0.358970     0.382316 
2005-2009  105-109   0.569616     0.562934     0.567663 
2005-2009  110+             .            .            . 
2010-2014      0     0.003898     0.004755     0.004343 
2010-2014    1-4     0.000242     0.000265     0.000254 
2010-2014    5-9     0.000134     0.000150     0.000142 
2010-2014   10-14    0.000124     0.000170     0.000148 
2010-2014   15-19    0.000221     0.000483     0.000357 
2010-2014   20-24    0.000285     0.000650     0.000475 
2010-2014   25-29    0.000381     0.000836     0.000612 
2010-2014   30-34    0.000546     0.001311     0.000927 
2010-2014   35-39    0.000764     0.002185     0.001468 
2010-2014   40-44    0.001141     0.003379     0.002255 
2010-2014   45-49    0.001748     0.004889     0.003316 
2010-2014   50-54    0.002591     0.006540     0.004550 
2010-2014   55-59    0.003750     0.008881     0.006271 
2010-2014   60-64    0.005823     0.012479     0.009060 
2010-2014   65-69    0.009637     0.018897     0.014057 
2010-2014   70-74    0.016887     0.029591     0.022751 
2010-2014   75-79    0.030382     0.048921     0.038873 
2010-2014   80-84    0.054881     0.078258     0.066514 
2010-2014   85-89    0.096967     0.122848     0.109613 
2010-2014   90-94    0.166529     0.184330     0.174448 
2010-2014   95-99    0.262242     0.247336     0.255946 
2010-2014  100-104   0.386234     0.327629     0.360702 
2010-2014  105-109   0.593029     0.510627     0.556623 
2010-2014  110+      3.870307     2.660870     3.338432 
