Slovenia, Death rates (period 5x5)     Last modified: 07-Oct-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1983-1984      0     0.012420     0.014823     0.013652 
1983-1984    1-4     0.000615     0.000650     0.000633 
1983-1984    5-9     0.000201     0.000368     0.000287 
1983-1984   10-14    0.000190     0.000289     0.000241 
1983-1984   15-19    0.000398     0.000952     0.000679 
1983-1984   20-24    0.000436     0.001655     0.001045 
1983-1984   25-29    0.000512     0.001899     0.001218 
1983-1984   30-34    0.000725     0.002337     0.001560 
1983-1984   35-39    0.001153     0.003338     0.002280 
1983-1984   40-44    0.002147     0.005083     0.003647 
1983-1984   45-49    0.003526     0.008521     0.006040 
1983-1984   50-54    0.005364     0.014058     0.009553 
1983-1984   55-59    0.008078     0.020145     0.013260 
1983-1984   60-64    0.011732     0.027434     0.017908 
1983-1984   65-69    0.020799     0.042437     0.029462 
1983-1984   70-74    0.036194     0.064288     0.047217 
1983-1984   75-79    0.065800     0.105732     0.080068 
1983-1984   80-84    0.119237     0.168516     0.134698 
1983-1984   85-89    0.184774     0.239775     0.199035 
1983-1984   90-94    0.308290     0.379039     0.324144 
1983-1984   95-99    0.442734     0.481928     0.449945 
1983-1984  100-104   0.496241     0.113208     0.387097 
1983-1984  105-109          .            .            . 
1983-1984  110+             .            .            . 
1985-1989      0     0.009531     0.012119     0.010858 
1985-1989    1-4     0.000395     0.000577     0.000488 
1985-1989    5-9     0.000239     0.000295     0.000268 
1985-1989   10-14    0.000136     0.000341     0.000242 
1985-1989   15-19    0.000411     0.000958     0.000689 
1985-1989   20-24    0.000466     0.001674     0.001067 
1985-1989   25-29    0.000519     0.001642     0.001083 
1985-1989   30-34    0.000716     0.002015     0.001383 
1985-1989   35-39    0.001089     0.002857     0.002002 
1985-1989   40-44    0.001735     0.004402     0.003101 
1985-1989   45-49    0.002918     0.007057     0.005016 
1985-1989   50-54    0.004688     0.012057     0.008311 
1985-1989   55-59    0.007005     0.019214     0.012655 
1985-1989   60-64    0.010838     0.026811     0.017236 
1985-1989   65-69    0.017401     0.037711     0.025073 
1985-1989   70-74    0.032565     0.058818     0.042516 
1985-1989   75-79    0.057850     0.091283     0.069816 
1985-1989   80-84    0.106159     0.147355     0.118926 
1985-1989   85-89    0.178839     0.221018     0.190121 
1985-1989   90-94    0.269794     0.327366     0.282518 
1985-1989   95-99    0.417938     0.396088     0.413538 
1985-1989  100-104   0.504808     0.718310     0.559140 
1985-1989  105-109   0.800000            .     0.800000 
1985-1989  110+             .            .            . 
1990-1994      0     0.006513     0.008820     0.007698 
1990-1994    1-4     0.000330     0.000430     0.000382 
1990-1994    5-9     0.000192     0.000224     0.000209 
1990-1994   10-14    0.000150     0.000262     0.000207 
1990-1994   15-19    0.000335     0.000971     0.000660 
1990-1994   20-24    0.000441     0.001661     0.001055 
1990-1994   25-29    0.000464     0.001550     0.001005 
1990-1994   30-34    0.000609     0.001941     0.001280 
1990-1994   35-39    0.001046     0.002790     0.001939 
1990-1994   40-44    0.001689     0.004131     0.002944 
1990-1994   45-49    0.002785     0.006354     0.004596 
1990-1994   50-54    0.004248     0.010055     0.007149 
1990-1994   55-59    0.006252     0.016707     0.011264 
1990-1994   60-64    0.010058     0.025547     0.016941 
1990-1994   65-69    0.015969     0.036617     0.023775 
1990-1994   70-74    0.028434     0.053096     0.037075 
1990-1994   75-79    0.054510     0.086748     0.065578 
1990-1994   80-84    0.093743     0.134960     0.106664 
1990-1994   85-89    0.165016     0.202111     0.174891 
1990-1994   90-94    0.265710     0.306921     0.275104 
1990-1994   95-99    0.392420     0.469406     0.406424 
1990-1994  100-104   0.687616     0.705882     0.690096 
1990-1994  105-109   0.631579            .     0.631579 
1990-1994  110+             .            .            . 
1995-1999      0     0.004250     0.005699     0.004995 
1995-1999    1-4     0.000220     0.000358     0.000291 
1995-1999    5-9     0.000097     0.000237     0.000169 
1995-1999   10-14    0.000145     0.000269     0.000209 
1995-1999   15-19    0.000329     0.000887     0.000616 
1995-1999   20-24    0.000371     0.001313     0.000854 
1995-1999   25-29    0.000368     0.001306     0.000843 
1995-1999   30-34    0.000516     0.001605     0.001064 
1995-1999   35-39    0.000913     0.002234     0.001584 
1995-1999   40-44    0.001631     0.003687     0.002691 
1995-1999   45-49    0.002633     0.005814     0.004274 
1995-1999   50-54    0.004082     0.009124     0.006604 
