Chile, Death rates (period 5x5)     Last modified: 25-Nov-2008, MPv5 (May07)

   Year      Age       Female       Male         Total
1992-1994      0     0.012671     0.014966     0.013844 
1992-1994    1-4     0.000554     0.000755     0.000657 
1992-1994    5-9     0.000233     0.000305     0.000270 
1992-1994   10-14    0.000220     0.000357     0.000290 
1992-1994   15-19    0.000369     0.000903     0.000639 
1992-1994   20-24    0.000420     0.001531     0.000973 
1992-1994   25-29    0.000494     0.001801     0.001136 
1992-1994   30-34    0.000620     0.001930     0.001262 
1992-1994   35-39    0.001055     0.002394     0.001707 
1992-1994   40-44    0.001634     0.003173     0.002384 
1992-1994   45-49    0.002752     0.004931     0.003809 
1992-1994   50-54    0.004247     0.007297     0.005718 
1992-1994   55-59    0.006515     0.011663     0.008954 
1992-1994   60-64    0.010349     0.018824     0.014273 
1992-1994   65-69    0.016582     0.027850     0.021746 
1992-1994   70-74    0.027948     0.046267     0.035982 
1992-1994   75-79    0.047203     0.071198     0.057087 
1992-1994   80-84    0.073268     0.103424     0.084779 
1992-1994   85-89    0.122577     0.161904     0.135656 
1992-1994   90-94    0.193906     0.230306     0.204516 
1992-1994   95-99    0.285454     0.304496     0.289965 
1992-1994  100-104   0.384339     0.364131     0.379865 
1992-1994  105-109   0.613091     0.574218     0.604512 
1992-1994  110+      6.000000            .     6.000000 
1995-1999      0     0.010047     0.012134     0.011114 
1995-1999    1-4     0.000504     0.000580     0.000543 
1995-1999    5-9     0.000204     0.000290     0.000248 
1995-1999   10-14    0.000211     0.000317     0.000265 
1995-1999   15-19    0.000330     0.000818     0.000577 
1995-1999   20-24    0.000387     0.001460     0.000925 
1995-1999   25-29    0.000446     0.001658     0.001047 
1995-1999   30-34    0.000623     0.001931     0.001265 
1995-1999   35-39    0.000914     0.002242     0.001564 
1995-1999   40-44    0.001441     0.003199     0.002297 
1995-1999   45-49    0.002384     0.004604     0.003466 
1995-1999   50-54    0.003910     0.007228     0.005518 
1995-1999   55-59    0.005962     0.011216     0.008471 
1995-1999   60-64    0.009422     0.017257     0.013089 
1995-1999   65-69    0.015174     0.027191     0.020660 
1995-1999   70-74    0.025252     0.042505     0.032886 
1995-1999   75-79    0.042387     0.066292     0.052309 
1995-1999   80-84    0.069226     0.096653     0.079764 
1995-1999   85-89    0.117689     0.152628     0.129646 
1995-1999   90-94    0.193062     0.239914     0.206635 
1995-1999   95-99    0.288481     0.346723     0.302792 
1995-1999  100-104   0.393361     0.453086     0.405653 
1995-1999  105-109   0.588837     0.992446     0.659868 
1995-1999  110+      1.511450            .     1.511450 
2000-2004      0     0.008088     0.009719     0.008921 
2000-2004    1-4     0.000408     0.000508     0.000459 
2000-2004    5-9     0.000174     0.000234     0.000204 
2000-2004   10-14    0.000184     0.000275     0.000230 
2000-2004   15-19    0.000282     0.000758     0.000524 
2000-2004   20-24    0.000358     0.001277     0.000822 
2000-2004   25-29    0.000433     0.001454     0.000942 
2000-2004   30-34    0.000527     0.001692     0.001103 
2000-2004   35-39    0.000791     0.002042     0.001404 
2000-2004   40-44    0.001247     0.002722     0.001969 
2000-2004   45-49    0.002085     0.004068     0.003051 
2000-2004   50-54    0.003322     0.006091     0.004671 
2000-2004   55-59    0.005388     0.009857     0.007545 
2000-2004   60-64    0.008521     0.015134     0.011641 
2000-2004   65-69    0.013525     0.023657     0.018195 
2000-2004   70-74    0.022279     0.038554     0.029499 
2000-2004   75-79    0.037472     0.058561     0.046378 
2000-2004   80-84    0.064475     0.092350     0.075277 
2000-2004   85-89    0.104070     0.128368     0.112667 
2000-2004   90-94    0.173437     0.193895     0.179745 
2000-2004   95-99    0.277565     0.316393     0.287030 
2000-2004  100-104   0.420400     0.497684     0.434447 
2000-2004  105-109   0.655667     0.993685     0.693387 
2000-2004  110+      3.506494            .     3.506494 
