Czech Republic, Death rates (period 5x5)     Last modified: 02-Oct-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1950-1954      0     0.042417     0.053451     0.048086 
1950-1954    1-4     0.001972     0.002255     0.002117 
1950-1954    5-9     0.000532     0.000759     0.000647 
1950-1954   10-14    0.000485     0.000733     0.000611 
1950-1954   15-19    0.000806     0.001465     0.001139 
1950-1954   20-24    0.001096     0.001995     0.001550 
1950-1954   25-29    0.001283     0.002089     0.001682 
1950-1954   30-34    0.001582     0.002333     0.001949 
1950-1954   35-39    0.002250     0.002925     0.002580 
1950-1954   40-44    0.002958     0.004200     0.003569 
1950-1954   45-49    0.004427     0.006753     0.005565 
1950-1954   50-54    0.006621     0.011774     0.009067 
1950-1954   55-59    0.010429     0.018808     0.014195 
1950-1954   60-64    0.017385     0.029540     0.022715 
1950-1954   65-69    0.030154     0.045307     0.036678 
1950-1954   70-74    0.053427     0.069963     0.060439 
1950-1954   75-79    0.092762     0.108864     0.099494 
1950-1954   80-84    0.153523     0.174014     0.161965 
1950-1954   85-89    0.237675     0.267482     0.249059 
1950-1954   90-94    0.350331     0.385023     0.362313 
1950-1954   95-99    0.483005     0.556686     0.505685 
1950-1954  100-104   0.598745     1.044873     0.674453 
1950-1954  105-109          .            .            . 
1950-1954  110+             .            .            . 
1955-1959      0     0.021405     0.028134     0.024858 
1955-1959    1-4     0.001162     0.001321     0.001243 
1955-1959    5-9     0.000376     0.000638     0.000510 
1955-1959   10-14    0.000336     0.000572     0.000456 
1955-1959   15-19    0.000506     0.001249     0.000883 
1955-1959   20-24    0.000678     0.001694     0.001190 
1955-1959   25-29    0.000850     0.001631     0.001241 
1955-1959   30-34    0.001131     0.001876     0.001496 
1955-1959   35-39    0.001527     0.002376     0.001940 
1955-1959   40-44    0.002409     0.003523     0.002951 
1955-1959   45-49    0.003582     0.005730     0.004631 
1955-1959   50-54    0.005825     0.010352     0.008015 
1955-1959   55-59    0.009088     0.018053     0.013253 
1955-1959   60-64    0.015141     0.028732     0.021040 
1955-1959   65-69    0.027066     0.044673     0.034439 
1955-1959   70-74    0.048241     0.068702     0.056578 
1955-1959   75-79    0.083012     0.105525     0.091994 
1955-1959   80-84    0.140007     0.166164     0.150253 
1955-1959   85-89    0.224098     0.257191     0.236685 
1955-1959   90-94    0.337429     0.369264     0.348512 
1955-1959   95-99    0.452395     0.478900     0.460691 
1955-1959  100-104   0.863909     0.769465     0.841565 
1955-1959  105-109          .            .            . 
1955-1959  110+             .            .            . 
1960-1964      0     0.017410     0.023375     0.020470 
1960-1964    1-4     0.000829     0.001134     0.000985 
1960-1964    5-9     0.000350     0.000559     0.000457 
1960-1964   10-14    0.000261     0.000461     0.000364 
1960-1964   15-19    0.000463     0.001169     0.000821 
1960-1964   20-24    0.000527     0.001727     0.001134 
1960-1964   25-29    0.000672     0.001633     0.001155 
1960-1964   30-34    0.000955     0.001836     0.001393 
1960-1964   35-39    0.001354     0.002396     0.001860 
1960-1964   40-44    0.002042     0.003513     0.002753 
1960-1964   45-49    0.003322     0.005507     0.004378 
1960-1964   50-54    0.005240     0.009484     0.007292 
1960-1964   55-59    0.008309     0.016927     0.012402 
1960-1964   60-64    0.013974     0.028801     0.020633 
1960-1964   65-69    0.024519     0.045028     0.032966 
1960-1964   70-74    0.043912     0.068565     0.053579 
1960-1964   75-79    0.077726     0.104016     0.087672 
1960-1964   80-84    0.134641     0.164208     0.145478 
1960-1964   85-89    0.214856     0.248706     0.226898 
1960-1964   90-94    0.320821     0.362564     0.334753 
1960-1964   95-99    0.442017     0.523281     0.464422 
1960-1964  100-104   0.579678     0.871929     0.634704 
1960-1964  105-109   6.000000            .     6.000000 
1960-1964  110+             .            .            . 
1965-1969      0     0.019034     0.025421     0.022312 
1965-1969    1-4     0.000725     0.001038     0.000886 
1965-1969    5-9     0.000322     0.000530     0.000428 
1965-1969   10-14    0.000275     0.000491     0.000386 
1965-1969   15-19    0.000516     0.001235     0.000884 
1965-1969   20-24    0.000552     0.001786     0.001178 
1965-1969   25-29    0.000614     0.001698     0.001161 
1965-1969   30-34    0.000796     0.001992     0.001395 
1965-1969   35-39    0.001302     0.002551     0.001920 
1965-1969   40-44    0.002025     0.003998     0.002979 
1965-1969   45-49    0.003261     0.006172     0.004658 
1965-1969   50-54    0.005216     0.010136     0.007571 
1965-1969   55-59    0.008264     0.016969     0.012406 
1965-1969   60-64    0.013812     0.029753     0.021150 
1965-1969   65-69    0.024377     0.048144     0.034504 
1965-1969   70-74    0.043755     0.072941     0.054889 
1965-1969   75-79    0.076710     0.107999     0.087953 
1965-1969   80-84    0.130592     0.166058     0.142771 
1965-1969   85-89    0.210265     0.246272     0.222127 
1965-1969   90-94    0.308416     0.359368     0.324251 
1965-1969   95-99    0.440680     0.518240     0.462282 
1965-1969  100-104   0.678543     0.856871     0.715369 
1965-1969  105-109   1.894040            .     1.894040 
1965-1969  110+             .            .            . 
1970-1974      0     0.017455     0.023694     0.020657 
1970-1974    1-4     0.000625     0.000828     0.000729 
1970-1974    5-9     0.000305     0.000478     0.000393 
1970-1974   10-14    0.000248     0.000464     0.000359 
1970-1974   15-19    0.000480     0.001186     0.000841 
1970-1974   20-24    0.000495     0.001574     0.001045 
1970-1974   25-29    0.000587     0.001592     0.001096 
1970-1974   30-34    0.000780     0.001877     0.001332 
1970-1974   35-39    0.001207     0.002694     0.001948 
1970-1974   40-44    0.002030     0.004239     0.003116 
1970-1974   45-49    0.003420     0.006903     0.005092 
1970-1974   50-54    0.005361     0.011318     0.008185 
1970-1974   55-59    0.008581     0.018195     0.013096 
1970-1974   60-64    0.014237     0.029944     0.021469 
1970-1974   65-69    0.024697     0.049666     0.035557 
1970-1974   70-74    0.044469     0.077267     0.057296 
1970-1974   75-79    0.078050     0.117050     0.091375 
1970-1974   80-84    0.133707     0.172276     0.146005 
1970-1974   85-89    0.212435     0.258408     0.226185 
1970-1974   90-94    0.317444     0.362260     0.330288 
1970-1974   95-99    0.434284     0.450906     0.438775 
1970-1974  100-104   0.504314     0.621815     0.532745 
1970-1974  105-109   2.564211            .     2.564211 
1970-1974  110+             .            .            . 
1975-1979      0     0.015182     0.020918     0.018117 
1975-1979    1-4     0.000506     0.000643     0.000576 
1975-1979    5-9     0.000282     0.000444     0.000365 
1975-1979   10-14    0.000213     0.000400     0.000308 
1975-1979   15-19    0.000393     0.000931     0.000668 
1975-1979   20-24    0.000464     0.001321     0.000901 
1975-1979   25-29    0.000543     0.001369     0.000962 
1975-1979   30-34    0.000713     0.001710     0.001216 
1975-1979   35-39    0.001099     0.002535     0.001819 
1975-1979   40-44    0.001850     0.004137     0.002985 
1975-1979   45-49    0.003051     0.006794     0.004878 
1975-1979   50-54    0.005097     0.011446     0.008105 
1975-1979   55-59    0.008146     0.018441     0.012925 
1975-1979   60-64    0.013721     0.029285     0.020791 
1975-1979   65-69    0.023368     0.046454     0.033442 
1975-1979   70-74    0.041963     0.074374     0.054923 
1975-1979   75-79    0.074661     0.114615     0.088562 
1975-1979   80-84    0.129073     0.174038     0.142394 
1975-1979   85-89    0.209002     0.256647     0.221951 
1975-1979   90-94    0.321682     0.367836     0.333213 
1975-1979   95-99    0.436600     0.464478     0.443442 
1975-1979  100-104   0.472218     0.437695     0.462881 
1975-1979  105-109   0.928938     2.057332     1.052112 
1975-1979  110+             .            .            . 
1980-1984      0     0.012323     0.017544     0.015000 
1980-1984    1-4     0.000464     0.000575     0.000521 
1980-1984    5-9     0.000261     0.000420     0.000342 
1980-1984   10-14    0.000221     0.000326     0.000275 
1980-1984   15-19    0.000368     0.000851     0.000615 
1980-1984   20-24    0.000406     0.001198     0.000811 
1980-1984   25-29    0.000518     0.001321     0.000926 
1980-1984   30-34    0.000682     0.001725     0.001210 
1980-1984   35-39    0.001051     0.002547     0.001804 
1980-1984   40-44    0.001763     0.004169     0.002964 
1980-1984   45-49    0.003143     0.007181     0.005130 
1980-1984   50-54    0.005062     0.012053     0.008427 
1980-1984   55-59    0.008328     0.019791     0.013635 
1980-1984   60-64    0.014132     0.030545     0.021483 
1980-1984   65-69    0.024469     0.047692     0.034460 
1980-1984   70-74    0.042388     0.073972     0.055128 
1980-1984   75-79    0.076357     0.116430     0.090669 
1980-1984   80-84    0.131570     0.179314     0.145807 
1980-1984   85-89    0.212195     0.259515     0.223996 
1980-1984   90-94    0.324243     0.377387     0.336342 
1980-1984   95-99    0.450731     0.486460     0.458169 
1980-1984  100-104   0.646419     0.520243     0.612510 
1980-1984  105-109   1.239901     1.301325     1.248645 
1980-1984  110+             .            .            . 
1985-1989      0     0.009998     0.013162     0.011619 
1985-1989    1-4     0.000391     0.000522     0.000459 
1985-1989    5-9     0.000222     0.000332     0.000279 
1985-1989   10-14    0.000161     0.000316     0.000240 
1985-1989   15-19    0.000318     0.000789     0.000559 
1985-1989   20-24    0.000370     0.001133     0.000760 
1985-1989   25-29    0.000434     0.001199     0.000824 
1985-1989   30-34    0.000650     0.001577     0.001119 
1985-1989   35-39    0.001018     0.002479     0.001755 
1985-1989   40-44    0.001797     0.004220     0.003010 
1985-1989   45-49    0.002887     0.007113     0.004978 
1985-1989   50-54    0.004837     0.011738     0.008185 
1985-1989   55-59    0.007986     0.019084     0.013207 
1985-1989   60-64    0.013284     0.030969     0.021160 
1985-1989   65-69    0.022811     0.046333     0.032772 
1985-1989   70-74    0.041060     0.071622     0.053208 
1985-1989   75-79    0.070800     0.108787     0.084552 
