Ireland, Death rates (period 5x5)     Last modified: 20-Nov-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1950-1954      0     0.037290     0.048195     0.042875 
1950-1954    1-4     0.002044     0.002296     0.002173 
1950-1954    5-9     0.000689     0.000783     0.000737 
1950-1954   10-14    0.000628     0.000597     0.000612 
1950-1954   15-19    0.001077     0.001070     0.001073 
1950-1954   20-24    0.001602     0.001685     0.001645 
1950-1954   25-29    0.002004     0.002008     0.002006 
1950-1954   30-34    0.002370     0.002495     0.002433 
1950-1954   35-39    0.003084     0.003044     0.003064 
1950-1954   40-44    0.003832     0.004238     0.004043 
1950-1954   45-49    0.005328     0.006549     0.005955 
1950-1954   50-54    0.008432     0.010820     0.009646 
1950-1954   55-59    0.011874     0.015925     0.013921 
1950-1954   60-64    0.019742     0.025072     0.022418 
1950-1954   65-69    0.029788     0.038398     0.034090 
1950-1954   70-74    0.053873     0.063771     0.058731 
1950-1954   75-79    0.085446     0.102415     0.093704 
1950-1954   80-84    0.134968     0.156794     0.145302 
1950-1954   85-89    0.200793     0.234390     0.215230 
1950-1954   90-94    0.263990     0.301735     0.278161 
1950-1954   95-99    0.392033     0.425401     0.403639 
1950-1954  100-104   0.577924     0.852464     0.671875 
1950-1954  105-109   1.728814     4.449438     3.364865 
1950-1954  110+             .            .            . 
1955-1959      0     0.030385     0.039895     0.035241 
1955-1959    1-4     0.001266     0.001596     0.001435 
1955-1959    5-9     0.000469     0.000545     0.000508 
1955-1959   10-14    0.000339     0.000454     0.000398 
1955-1959   15-19    0.000483     0.000805     0.000648 
1955-1959   20-24    0.000777     0.001113     0.000948 
1955-1959   25-29    0.001026     0.001314     0.001172 
1955-1959   30-34    0.001547     0.001646     0.001596 
1955-1959   35-39    0.002225     0.002258     0.002241 
1955-1959   40-44    0.003078     0.003429     0.003256 
1955-1959   45-49    0.004505     0.005333     0.004935 
1955-1959   50-54    0.007406     0.009742     0.008599 
1955-1959   55-59    0.010121     0.015430     0.012790 
1955-1959   60-64    0.018081     0.024434     0.021253 
1955-1959   65-69    0.025677     0.038049     0.031778 
1955-1959   70-74    0.050221     0.062082     0.055982 
1955-1959   75-79    0.079078     0.098455     0.088256 
1955-1959   80-84    0.129429     0.153019     0.140368 
1955-1959   85-89    0.194820     0.235326     0.212528 
1955-1959   90-94    0.271031     0.311172     0.286153 
1955-1959   95-99    0.393620     0.457542     0.414439 
