Belarus, Death rates (period 5x5)     Last modified: 02-Oct-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1960-1964      0     0.026742     0.035726     0.031356 
1960-1964    1-4     0.001498     0.001729     0.001616 
1960-1964    5-9     0.000468     0.000736     0.000605 
1960-1964   10-14    0.000434     0.000700     0.000570 
1960-1964   15-19    0.000599     0.001098     0.000849 
1960-1964   20-24    0.000818     0.001802     0.001289 
1960-1964   25-29    0.000915     0.002086     0.001463 
1960-1964   30-34    0.001214     0.002689     0.001896 
1960-1964   35-39    0.001554     0.003604     0.002395 
1960-1964   40-44    0.002233     0.004620     0.003164 
1960-1964   45-49    0.003162     0.006185     0.004285 
1960-1964   50-54    0.004751     0.009142     0.006422 
1960-1964   55-59    0.006719     0.013341     0.009266 
1960-1964   60-64    0.011269     0.022531     0.015237 
1960-1964   65-69    0.016686     0.028961     0.021215 
1960-1964   70-74    0.029447     0.045855     0.034963 
1960-1964   75-79    0.049832     0.063610     0.054577 
1960-1964   80-84    0.082071     0.106503     0.089940 
1960-1964   85-89    0.123619     0.156601     0.133151 
1960-1964   90-94    0.169412     0.200392     0.177614 
1960-1964   95-99    0.239423     0.273666     0.247184 
1960-1964  100-104   0.324271     0.404073     0.339791 
1960-1964  105-109   0.444090     0.662249     0.477363 
1960-1964  110+      0.708729     1.558659     0.754439 
1965-1969      0     0.017949     0.024198     0.021148 
1965-1969    1-4     0.001017     0.001287     0.001155 
1965-1969    5-9     0.000390     0.000598     0.000497 
1965-1969   10-14    0.000323     0.000586     0.000457 
1965-1969   15-19    0.000499     0.001038     0.000774 
1965-1969   20-24    0.000677     0.001586     0.001130 
1965-1969   25-29    0.000815     0.002179     0.001472 
1965-1969   30-34    0.001068     0.002792     0.001884 
1965-1969   35-39    0.001368     0.003562     0.002393 
1965-1969   40-44    0.002095     0.004902     0.003253 
1965-1969   45-49    0.003153     0.006517     0.004465 
1965-1969   50-54    0.004448     0.009613     0.006334 
1965-1969   55-59    0.006504     0.013646     0.009154 
