Slovenia, Exposure to risk (period 5x10)     Last modified: 07-Oct-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1983-1989      0        87974.17     92553.33    180527.50 
1983-1989    1-4       374521.17    395290.50    769811.67 
1983-1989    5-9       503886.50    537951.50   1041838.00 
1983-1989   10-14      496185.67    525820.00   1022005.67 
1983-1989   15-19      493893.17    511311.50   1005204.67 
1983-1989   20-24      531184.67    527472.33   1058657.00 
1983-1989   25-29      549307.83    558486.67   1107794.50 
1983-1989   30-34      560904.00    594491.17   1155395.17 
1983-1989   35-39      495161.33    528787.33   1023948.67 
1983-1989   40-44      423438.33    444064.50    867502.83 
1983-1989   45-49      422297.50    432480.00    854777.50 
1983-1989   50-54      428517.00    409834.00    838351.00 
1983-1989   55-59      424761.17    352955.50    777716.67 
1983-1989   60-64      379050.50    251331.00    630381.50 
1983-1989   65-69      251819.50    156463.00    408282.50 
1983-1989   70-74      238331.67    148287.50    386619.17 
1983-1989   75-79      213661.67    119019.83    332681.50 
1983-1989   80-84      123971.44     55940.80    179912.24 
1983-1989   85-89       50366.90     18200.00     68566.90 
1983-1989   90-94       11711.67      3337.00     15048.67 
1983-1989   95-99        1449.67       355.67      1805.33 
1983-1989  100-104         91.50        32.50       124.00 
1983-1989  105-109          2.50         0.00         2.50 
1983-1989  110+             0.00         0.00         0.00 
1990-1999      0        95372.50    100897.67    196270.17 
1990-1999    1-4       417983.83    440769.33    858753.17 
1990-1999    5-9       602824.67    633403.50   1236228.17 
1990-1999   10-14      683936.00    719982.17   1403918.17 
1990-1999   15-19      720215.00    760217.83   1480432.83 
1990-1999   20-24      717453.00    740900.17   1458353.17 
1990-1999   25-29      743397.83    749765.83   1493163.67 
1990-1999   30-34      771319.67    782499.17   1553818.83 
1990-1999   35-39      781911.00    813828.50   1595739.50 
1990-1999   40-44      757767.83    803951.17   1561719.00 
1990-1999   45-49      646464.00    677892.83   1324356.83 
1990-1999   50-54      577877.00    577586.83   1155463.83 
1990-1999   55-59      577355.83    540948.50   1118304.33 
1990-1999   60-64      574229.83    475621.50   1049851.33 
1990-1999   65-69      538856.50    360412.50    899269.00 
1990-1999   70-74      410119.50    221717.17    631836.67 
1990-1999   75-79      273414.83    134748.33    408163.17 
1990-1999   80-84      199328.59     89235.95    288564.54 
1990-1999   85-89      106111.41     39267.81    145379.22 
1990-1999   90-94       29845.76      8692.63     38538.39 
1990-1999   95-99        4017.73       982.17      4999.90 
1990-1999  100-104        245.67        36.83       282.50 
1990-1999  105-109          4.67         0.00         4.67 
1990-1999  110+             0.00         0.00         0.00 
2000-2009      0        90863.33     96114.33    186977.67 
2000-2009    1-4       355138.83    376366.33    731505.17 
2000-2009    5-9       458638.50    486036.50    944675.00 
2000-2009   10-14      519532.50    548090.67   1067623.17 
2000-2009   15-19      605637.17    637343.67   1242980.83 
2000-2009   20-24      688989.00    737945.67   1426934.67 
2000-2009   25-29      725849.83    781537.17   1507387.00 
2000-2009   30-34      719686.50    763084.50   1482771.00 
2000-2009   35-39      742009.67    770689.33   1512699.00 
2000-2009   40-44      764559.00    793852.17   1558411.17 
2000-2009   45-49      763689.33    807386.00   1571075.33 
2000-2009   50-54      724831.83    764154.50   1488986.33 
2000-2009   55-59      613196.33    614326.00   1227522.33 
2000-2009   60-64      542620.67    499038.00   1041658.67 
2000-2009   65-69      530877.00    437004.00    967881.00 
2000-2009   70-74      500401.00    344300.33    844701.33 
2000-2009   75-79      425010.17    222657.17    647667.33 
2000-2009   80-84      268961.65    106453.08    375414.73 
2000-2009   85-89      121892.19     40450.47    162342.66 
2000-2009   90-94       45570.26     12846.79     58417.04 
2000-2009   95-99        9982.58      2169.31     12151.89 
2000-2009  100-104        806.09       114.13       920.22 
2000-2009  105-109         24.56         3.17        27.73 
2000-2009  110+             0.00         0.00         0.00 
2010-2014      0        52938.83     56087.83    109026.67 
2010-2014    1-4       210989.50    223462.00    434451.50 
2010-2014    5-9       231002.83    244127.83    475130.67 
2010-2014   10-14      223460.83    237908.33    461369.17 
2010-2014   15-19      242200.67    256095.17    498295.83 
2010-2014   20-24      289281.67    310311.50    599593.17 
2010-2014   25-29      336110.33    367704.67    703815.00 
2010-2014   30-34      369521.33    409037.33    778558.67 
2010-2014   35-39      365703.50    400901.67    766605.17 
2010-2014   40-44      359545.33    383726.00    743271.33 
2010-2014   45-49      383557.00    398008.67    781565.67 
2010-2014   50-54      375854.83    389846.50    765701.33 
2010-2014   55-59      373555.17    385904.00    759459.17 
2010-2014   60-64      329209.50    324478.33    653687.83 
2010-2014   65-69      257846.50    227611.17    485457.67 
2010-2014   70-74      248292.67    196733.50    445026.17 
2010-2014   75-79      222003.67    144418.67    366422.33 
2010-2014   80-84      177207.83     88036.67    265244.50 
2010-2014   85-89      103635.34     35346.05    138981.39 
2010-2014   90-94       32171.31      8281.53     40452.84 
2010-2014   95-99        5856.04      1172.44      7028.49 
2010-2014  100-104        883.88       132.12      1016.00 
2010-2014  105-109         34.18         0.76        34.94 
2010-2014  110+             0.00         0.00         0.00 
