Japan, Exposure to risk (period 5x10)     Last modified: 26-Sep-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
1947-1949      0      3601005.79   3772075.88   7373081.67 
1947-1949    1-4     11214218.90  11566825.13  22781044.04 
1947-1949    5-9     13661086.55  13981990.52  27643077.07 
1947-1949   10-14    12922218.77  13182900.06  26105118.83 
1947-1949   15-19    12375753.80  12483827.58  24859581.38 
1947-1949   20-24    11178180.51  10424649.58  21602830.08 
1947-1949   25-29     9421629.66   7427598.54  16849228.20 
1947-1949   30-34     8252655.94   7023920.14  15276576.08 
1947-1949   35-39     7694887.04   6963607.40  14658494.44 
1947-1949   40-44     6352820.77   6315777.76  12668598.53 
1947-1949   45-49     5720210.70   5883682.69  11603893.39 
1947-1949   50-54     4707662.68   4873914.60   9581577.28 
1947-1949   55-59     3997587.71   3966993.79   7964581.50 
1947-1949   60-64     3392871.92   3069437.09   6462309.01 
1947-1949   65-69     2873190.53   2312779.25   5185969.78 
1947-1949   70-74     2078261.58   1501703.55   3579965.14 
1947-1949   75-79     1075530.45    682159.22   1757689.68 
1947-1949   80-84      489030.39    260187.35    749217.74 
1947-1949   85-89      130709.74     58741.75    189451.49 
1947-1949   90-94       27503.07     10667.44     38170.50 
1947-1949   95-99        2832.95      1122.95      3955.90 
1947-1949  100-104        181.17        67.50       248.68 
1947-1949  105-109         17.67         7.50        25.17 
1947-1949  110+            16.83         5.50        22.33 
1950-1959      0      8982711.06   9415703.02  18398414.08 
1950-1959    1-4     38542505.70  40226874.47  78769380.17 
1950-1959    5-9     49796505.33  51671900.40 101468405.73 
1950-1959   10-14    45672151.24  46916260.63  92588411.87 
1950-1959   15-19    43370285.05  43909429.94  87279715.00 
1950-1959   20-24    40961812.88  40737060.56  81698873.44 
1950-1959   25-29    37255587.26  35407763.50  72663350.76 
1950-1959   30-34    32274874.49  27818537.17  60093411.66 
1950-1959   35-39    28056635.64  23481530.89  51538166.53 
1950-1959   40-44    25273359.43  22612304.17  47885663.60 
1950-1959   45-49    21932736.86  20948182.07  42880918.93 
1950-1959   50-54    18606166.24  18629730.26  37235896.49 
1950-1959   55-59    15693350.14  15697123.95  31390474.09 
1950-1959   60-64    12812657.48  12224328.51  25036986.00 
1950-1959   65-69    10277021.03   8866333.52  19143354.55 
1950-1959   70-74     7836931.86   5863627.11  13700558.97 
1950-1959   75-79     5063659.11   3253081.64   8316740.75 
1950-1959   80-84     2293562.45   1251028.23   3544590.68 
1950-1959   85-89      723672.26    324040.52   1047712.78 
1950-1959   90-94      140765.28     50149.06    190914.34 
1950-1959   95-99       14830.37      4422.27     19252.65 
1950-1959  100-104        936.00       324.67      1260.67 
1950-1959  105-109         77.17        27.00       104.17 
1950-1959  110+            17.50         1.67        19.17 
1960-1969      0      8107605.81   8548181.72  16655787.53 
1960-1969    1-4     31169422.80  32582255.08  63751677.88 
1960-1969    5-9     39965089.62  41594376.36  81559465.98 
1960-1969   10-14    47103955.56  48792016.91  95895972.47 
1960-1969   15-19    49478639.76  50227535.68  99706175.44 
1960-1969   20-24    44862324.56  44376227.25  89238551.81 
1960-1969   25-29    42514002.20  42104647.03  84618649.22 
1960-1969   30-34    40132675.20  40227377.76  80360052.96 
1960-1969   35-39    36494444.37  35076096.89  71570541.26 
1960-1969   40-44    31428036.30  27152494.87  58580531.17 
1960-1969   45-49    27111215.54  22550005.79  49661221.33 
1960-1969   50-54    24014408.64  21167750.60  45182159.24 
1960-1969   55-59    20392044.97  18909952.34  39301997.31 
1960-1969   60-64    16746393.50  15775129.27  32521522.77 
1960-1969   65-69    13243880.40  11947788.68  25191669.09 
1960-1969   70-74     9618720.11   7857851.21  17476571.32 
1960-1969   75-79     6298609.30   4353961.29  10652570.59 
1960-1969   80-84     3407060.83   1887675.71   5294736.54 
1960-1969   85-89     1290497.33    568393.62   1858890.96 
1960-1969   90-94      276883.01     98343.95    375226.96 
1960-1969   95-99       30713.21      8797.48     39510.69 
1960-1969  100-104       1540.14       406.11      1946.26 
1960-1969  105-109         60.61         5.83        66.44 
1960-1969  110+            10.33         0.00        10.33 
1970-1979      0      9169767.29   9709437.47  18879204.76 
1970-1979    1-4     36904896.52  38886196.38  75791092.90 
1970-1979    5-9     43280965.94  45473658.63  88754624.57 
1970-1979   10-14    39688981.31  41508818.01  81197799.32 
1970-1979   15-19    40319166.07  41562478.64  81881644.71 
1970-1979   20-24    47061426.10  47433733.91  94495160.00 
1970-1979   25-29    49396806.96  49542785.13  98939592.09 
1970-1979   30-34    45068570.28  45111959.29  90180529.57 
1970-1979   35-39    42552301.37  42645410.00  85197711.37 
1970-1979   40-44    39793193.88  39891695.57  79684889.45 
1970-1979   45-49    35995656.86  34232696.15  70228353.01 
1970-1979   50-54    30731239.32  26034909.56  56766148.88 
1970-1979   55-59    25955130.78  20898526.21  46853656.98 
1970-1979   60-64    22541676.79  18759558.59  41301235.37 
1970-1979   65-69    18319549.80  15346320.39  33665870.19 
1970-1979   70-74    13791901.29  11098240.04  24890141.33 
1970-1979   75-79     9265870.03   6688523.61  15954393.64 
1970-1979   80-84     4954460.48   3024915.57   7979376.06 
1970-1979   85-89     1956745.29    943314.81   2900060.11 
1970-1979   90-94      500177.77    182830.94    683008.70 
1970-1979   95-99       69739.61     20126.42     89866.02 
1970-1979  100-104       4567.51      1155.78      5723.29 
1970-1979  105-109        143.00        47.79       190.79 
1970-1979  110+             7.49         5.33        12.82 
1980-1989      0      7036708.22   7421284.36  14457992.57 
1980-1989    1-4     29973874.71  31529977.95  61503852.66 
1980-1989    5-9     42814524.40  45037149.40  87851673.80 
1980-1989   10-14    46343770.21  48793328.64  95137098.85 
1980-1989   15-19    43542162.59  45625420.06  89167582.65 
1980-1989   20-24    39597396.33  40801446.25  80398842.58 
1980-1989   25-29    40030977.78  40764432.12  80795409.90 
1980-1989   30-34    46969474.02  47610920.04  94580394.06 
1980-1989   35-39    49301974.97  49623069.16  98925044.13 
1980-1989   40-44    44795251.06  44662813.11  89458064.17 
1980-1989   45-49    42029784.44  41612579.93  83642364.37 
1980-1989   50-54    39115394.37  38259716.28  77375110.65 
1980-1989   55-59    34954829.09  32077954.09  67032783.17 
1980-1989   60-64    29386574.27  23686143.41  53072717.68 
1980-1989   65-69    24170352.40  18015759.20  42186111.60 
1980-1989   70-74    19786165.61  14538030.82  34324196.43 
1980-1989   75-79    14337149.12   9880483.57  24217632.69 
1980-1989   80-84     8448122.73   5223204.11  13671326.85 
1980-1989   85-89     3787549.27   1955253.63   5742802.90 
1980-1989   90-94     1051628.08    440498.54   1492126.62 
1980-1989   95-99      161969.12     54279.00    216248.12 
1980-1989  100-104      12957.17      3340.90     16298.07 
1980-1989  105-109        516.83       102.50       619.33 
1980-1989  110+            10.67         8.67        19.33 
1990-1999      0      5841765.85   6155777.18  11997543.03 
1990-1999    1-4     23840854.49  25073925.20  48914779.69 
1990-1999    5-9     32643549.64  34302712.24  66946261.89 
1990-1999   10-14    37045316.78  38947735.19  75993051.96 
1990-1999   15-19    42811802.90  45026999.98  87838802.88 
1990-1999   20-24    45788891.65  47743613.26  93532504.91 
1990-1999   25-29    42649855.27  43919935.50  86569790.77 
1990-1999   30-34    39101419.61  40031095.34  79132514.95 
1990-1999   35-39    39860358.60  40549232.41  80409591.01 
1990-1999   40-44    46715508.22  47192794.62  93908302.85 
1990-1999   45-49    48772200.55  48809606.52  97581807.08 
1990-1999   50-54    43990607.39  43293983.82  87284591.22 
1990-1999   55-59    41000989.44  39542814.77  80543804.20 
1990-1999   60-64    37727167.61  35222344.06  72949511.68 
1990-1999   65-69    33038930.26  28207702.53  61246632.79 
1990-1999   70-74    26724390.08  19312712.25  46037102.33 
1990-1999   75-79    20301498.55  12745706.03  33047204.58 
1990-1999   80-84    13993983.46   7911903.45  21905886.91 
1990-1999   85-89     7339879.66   3503180.68  10843060.34 
1990-1999   90-94     2518673.98    975968.73   3494642.71 
1990-1999   95-99      499385.72    153708.17    653093.89 
1990-1999  100-104      47705.80     11565.01     59270.80 
1990-1999  105-109       1992.66       361.66      2354.31 
1990-1999  110+            73.17         8.67        81.83 
2000-2009      0      5414038.32   5702477.38  11116515.70 
2000-2009    1-4     22008756.84  23142958.72  45151715.56 
2000-2009    5-9     28630204.17  30076244.28  58706448.45 
2000-2009   10-14    29810059.54  31334388.31  61144447.85 
2000-2009   15-19    32551464.00  34275584.80  66827048.80 
2000-2009   20-24    36347727.12  38278029.46  74625756.59 
2000-2009   25-29    41697777.27  43375001.22  85072778.48 
2000-2009   30-34    45276905.53  46624221.87  91901127.40 
2000-2009   35-39    42724102.51  43742804.78  86466907.29 
2000-2009   40-44    39236788.86  39890508.44  79127297.30 
2000-2009   45-49    39744678.41  40055583.49  79800261.91 
2000-2009   50-54    46110488.89  45913309.15  92023798.04 
2000-2009   55-59    47827548.54  46668251.12  94495799.65 
2000-2009   60-64    42915730.00  40592511.13  83508241.13 
2000-2009   65-69    39406568.66  35697609.45  75104178.11 
2000-2009   70-74    35137846.63  29573903.00  64711749.63 
2000-2009   75-79    29171057.16  21187335.11  50358392.26 
2000-2009   80-84    21198867.06  11878466.42  33077333.47 
2000-2009   85-89    12714300.84   5422750.17  18137051.01 
2000-2009   90-94     5724328.14   1905856.27   7630184.41 
2000-2009   95-99     1511538.22    370186.98   1881725.19 
2000-2009  100-104     192085.96     33965.13    226051.09 
2000-2009  105-109      11036.15      1364.85     12400.99 
2000-2009  110+           252.17        27.50       279.67 
2010-2014      0      2526893.94   2658192.97   5185086.91 
2010-2014    1-4     10218746.22  10724756.20  20943502.42 
2010-2014    5-9     13204014.09  13848568.63  27052582.73 
2010-2014   10-14    14163890.36  14876886.88  29040777.23 
2010-2014   15-19    14575564.60  15356581.59  29932146.18 
2010-2014   20-24    14964139.35  15744256.38  30708395.73 
2010-2014   25-29    16828468.04  17527780.13  34356248.16 
2010-2014   30-34    19060257.14  19743242.71  38803499.85 
2010-2014   35-39    22693658.64  23473142.44  46166801.08 
2010-2014   40-44    22666562.46  23318266.02  45984828.47 
2010-2014   45-49    20050004.79  20400529.71  40450534.50 
2010-2014   50-54    19012227.54  19094042.76  38106270.30 
2010-2014   55-59    20362496.74  20099358.24  40461854.98 
2010-2014   60-64    25128997.98  24208610.59  49337608.56 
2010-2014   65-69    21790731.66  20083125.77  41873857.43 
2010-2014   70-74    19640578.39  17040861.48  36681439.88 
2010-2014   75-79    17281240.43  13451334.99  30732575.41 
2010-2014   80-84    13884785.30   9032256.68  22917041.98 
2010-2014   85-89     9234797.61   4395746.63  13630544.24 
2010-2014   90-94     4341151.43   1334106.67   5675258.10 
2010-2014   95-99     1337329.49    294529.19   1631858.68 
2010-2014  100-104     214875.52     31499.85    246375.38 
2010-2014  105-109      12844.58      1207.86     14052.44 
2010-2014  110+           323.15        18.23       341.38 
