Denmark, Exposure to risk (period 5x10)     Last modified: 16-Nov-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1835-1839      0        88284.57     91272.73    179557.30 
1835-1839    1-4       295697.10    299488.45    595185.55 
1835-1839    5-9       323795.88    329358.64    653154.52 
1835-1839   10-14      336194.91    339098.75    675293.66 
1835-1839   15-19      322544.34    320866.75    643411.09 
1835-1839   20-24      275443.47    270271.13    545714.60 
1835-1839   25-29      235236.87    230121.58    465358.45 
1835-1839   30-34      223837.55    223048.04    446885.59 
1835-1839   35-39      201645.43    200129.89    401775.33 
1835-1839   40-44      177537.38    170182.35    347719.73 
1835-1839   45-49      150219.85    140501.17    290721.02 
1835-1839   50-54      131819.90    120867.23    252687.12 
1835-1839   55-59      121889.87    110100.76    231990.63 
1835-1839   60-64      100723.82     88056.49    188780.31 
1835-1839   65-69       77514.50     64835.70    142350.20 
1835-1839   70-74       56325.54     45241.23    101566.77 
1835-1839   75-79       34691.63     26735.00     61426.63 
1835-1839   80-84       17687.53     12528.74     30216.27 
1835-1839   85-89        6404.98      3846.24     10251.22 
1835-1839   90-94        1491.48       893.44      2384.92 
1835-1839   95-99         303.62       159.64       463.26 
1835-1839  100-104         19.77        18.11        37.88 
1835-1839  105-109          1.93        10.17        12.10 
1835-1839  110+             0.00         0.00         0.00 
1840-1849      0       180992.59    185546.02    366538.61 
1840-1849    1-4       635166.36    641663.53   1276829.90 
1840-1849    5-9       715805.29    730473.27   1446278.56 
1840-1849   10-14      650563.05    664458.99   1315022.04 
1840-1849   15-19      635982.86    638244.35   1274227.21 
1840-1849   20-24      635796.63    617143.34   1252939.97 
1840-1849   25-29      563892.03    548275.77   1112167.80 
1840-1849   30-34      470902.11    465688.23    936590.34 
1840-1849   35-39      428558.37    428677.57    857235.94 
1840-1849   40-44      390200.05    387080.24    777280.29 
1840-1849   45-49      348908.68    334307.34    683216.02 
1840-1849   50-54      289587.37    268520.07    558107.44 
1840-1849   55-59      242830.49    218448.16    461278.64 
1840-1849   60-64      210428.48    182154.12    392582.60 
1840-1849   65-69      169813.79    141951.78    311765.57 
1840-1849   70-74      115995.10     93902.30    209897.40 
1840-1849   75-79       72113.65     54544.09    126657.74 
1840-1849   80-84       38353.03     26495.62     64848.65 
1840-1849   85-89       13238.57      8306.39     21544.96 
1840-1849   90-94        3461.91      1783.33      5245.24 
1840-1849   95-99         601.31       302.90       904.21 
1840-1849  100-104         37.20        30.23        67.43 
1840-1849  105-109          3.40         2.90         6.30 
1840-1849  110+             0.00         0.48         0.48 
1850-1859      0       215606.95    221453.12    437060.07 
1850-1859    1-4       737922.09    746509.35   1484431.45 
1850-1859    5-9       799097.85    812802.47   1611900.32 
1850-1859   10-14      719728.79    736956.61   1456685.40 
1850-1859   15-19      684879.19    691776.28   1376655.47 
1850-1859   20-24      638764.86    612510.28   1251275.14 
1850-1859   25-29      605103.85    577013.40   1182117.25 
1850-1859   30-34      571885.62    561469.64   1133355.26 
