Bulgaria, Exposure to risk (period 5x10)     Last modified: 18-Apr-2012, MPv5 (May07)

   Year      Age       Female          Male         Total
1947-1949      0       231871.88    244296.69    476168.57 
1947-1949    1-4       782531.53    814375.89   1596907.41 
1947-1949    5-9       887689.82    921190.61   1808880.43 
1947-1949   10-14      962444.52    997769.15   1960213.67 
1947-1949   15-19     1027427.23   1061717.43   2089144.66 
1947-1949   20-24     1064783.40   1089699.59   2154483.00 
1947-1949   25-29      909908.75    902891.13   1812799.89 
1947-1949   30-34      664770.67    668319.21   1333089.88 
1947-1949   35-39      789098.17    812932.91   1602031.08 
1947-1949   40-44      734013.23    757104.08   1491117.31 
1947-1949   45-49      612357.36    621753.64   1234110.99 
1947-1949   50-54      480154.83    475199.43    955354.26 
1947-1949   55-59      433652.33    345383.92    779036.25 
1947-1949   60-64      415414.51    358291.83    773706.34 
1947-1949   65-69      299921.91    269372.79    569294.69 
1947-1949   70-74      180181.94    154459.53    334641.47 
1947-1949   75-79      101656.03     94201.54    195857.57 
1947-1949   80-84       52550.86     51097.99    103648.85 
1947-1949   85-89       25934.49     23799.59     49734.08 
1947-1949   90-94        8219.39      7218.51     15437.90 
1947-1949   95-99        2790.76      2478.30      5269.06 
1947-1949  100-104        654.45       573.00      1227.45 
1947-1949  105-109        130.86       116.48       247.33 
1947-1949  110+            12.99         8.99        21.99 
1950-1959      0       703641.36    739724.45   1443365.82 
1950-1959    1-4      2758576.03   2878243.34   5636819.37 
1950-1959    5-9      3328783.05   3457548.96   6786332.01 
1950-1959   10-14     3018284.42   3116198.45   6134482.86 
1950-1959   15-19     3041261.61   3108144.39   6149406.01 
1950-1959   20-24     3257474.36   3304520.88   6561995.24 
1950-1959   25-29     3348061.29   3391283.74   6739345.04 
1950-1959   30-34     2985352.33   2992645.23   5977997.56 
1950-1959   35-39     2438057.01   2455000.89   4893057.90 
1950-1959   40-44     2393448.16   2450667.10   4844115.26 
1950-1959   45-49     2376270.25   2445681.67   4821951.92 
1950-1959   50-54     2056526.11   2076438.30   4132964.41 
1950-1959   55-59     1658221.13   1577444.15   3235665.27 
1950-1959   60-64     1379156.92   1163323.52   2542480.44 
1950-1959   65-69     1180658.39    961852.93   2142511.32 
1950-1959   70-74      867485.82    719217.70   1586703.52 
1950-1959   75-79      475063.33    389364.26    864427.58 
1950-1959   80-84      218869.43    189831.31    408700.74 
1950-1959   85-89       90402.72     81841.43    172244.15 
1950-1959   90-94       31979.62     27852.93     59832.55 
1950-1959   95-99        9276.93      7654.40     16931.33 
1950-1959  100-104       2074.90      1679.30      3754.20 
1950-1959  105-109        312.73       229.62       542.36 
1950-1959  110+            11.94         6.96        18.89 
1960-1969      0       635039.78    670665.26   1305705.04 
1960-1969    1-4      2498840.52   2628366.26   5127206.78 
1960-1969    5-9      3218771.62   3365800.21   6584571.83 
1960-1969   10-14     3398821.02   3536529.80   6935350.82 
1960-1969   15-19     3266116.71   3376557.41   6642674.12 
1960-1969   20-24     2954905.78   3015812.78   5970718.56 
1960-1969   25-29     2987303.95   3000078.25   5987382.20 
1960-1969   30-34     3187860.50   3226057.98   6413918.48 
1960-1969   35-39     3262182.93   3295608.08   6557791.00 
1960-1969   40-44     2895811.40   2899763.90   5795575.30 
1960-1969   45-49     2351459.67   2357285.97   4708745.65 
1960-1969   50-54     2280599.15   2318350.85   4598950.00 
1960-1969   55-59     2238125.27   2242946.34   4481071.60 
1960-1969   60-64     1888623.51   1800909.11   3689532.62 
1960-1969   65-69     1423678.80   1262566.27   2686245.07 
1960-1969   70-74     1037556.35    814491.67   1852048.02 
1960-1969   75-79      720281.02    535704.05   1255985.07 
1960-1969   80-84      391307.51    295125.87    686433.38 
1960-1969   85-89      139705.14    105737.85    245442.98 
1960-1969   90-94       38733.50     31465.21     70198.71 
1960-1969   95-99        9943.34      8163.78     18107.12 
1960-1969  100-104       2149.70      1775.26      3924.96 
1960-1969  105-109        332.29       256.65       588.94 
1960-1969  110+            26.99        12.96        39.94 
1970-1979      0       673174.17    710782.00   1383956.17 
1970-1979    1-4      2612173.50   2753997.17   5366170.67 
1970-1979    5-9      3091461.67   3261672.17   6353133.83 
1970-1979   10-14     3068365.00   3232136.17   6300501.17 
1970-1979   15-19     3194137.33   3338678.50   6532815.83 
1970-1979   20-24     3303790.50   3411212.33   6715002.83 
1970-1979   25-29     3202472.33   3255601.33   6458073.67 
1970-1979   30-34     2917260.83   2934636.50   5851897.33 
1970-1979   35-39     2941590.17   2959957.33   5901547.50 
1970-1979   40-44     3124755.83   3148233.00   6272988.83 
1970-1979   45-49     3171697.67   3178537.33   6350235.00 
1970-1979   50-54     2777938.33   2740870.17   5518808.50 
1970-1979   55-59     2228758.67   2163481.83   4392240.50 
1970-1979   60-64     2118443.83   2027471.17   4145915.00 
1970-1979   65-69     1957139.50   1802073.67   3759213.17 
1970-1979   70-74     1459820.33   1252675.00   2712495.33 
1970-1979   75-79      901333.17    698493.00   1599826.17 
1970-1979   80-84      470094.05    320482.28    790576.34 
1970-1979   85-89      203219.73    131231.45    334451.18 
1970-1979   90-94       61875.34     40346.20    102221.54 
1970-1979   95-99       13790.13      9290.01     23080.15 
1970-1979  100-104       2461.67      1898.97      4360.64 
1970-1979  105-109        211.25       199.38       410.62 
1970-1979  110+             0.88         2.03         2.90 
1980-1989      0       587433.52    619433.57   1206867.09 
1980-1989    1-4      2426271.12   2558234.83   4984505.96 
1980-1989    5-9      3201067.50   3374568.67   6575636.17 
1980-1989   10-14     3200110.25   3373035.96   6573146.21 
1980-1989   15-19     3026329.58   3189693.38   6216022.96 
1980-1989   20-24     2971392.29   3092545.71   6063938.00 
1980-1989   25-29     3109507.38   3189379.83   6298887.21 
1980-1989   30-34     3258652.79   3283466.33   6542119.12 
1980-1989   35-39     3161225.38   3164964.13   6326189.50 
1980-1989   40-44     2856383.42   2838141.12   5694524.54 
1980-1989   45-49     2861632.04   2820855.96   5682488.00 
1980-1989   50-54     2993559.87   2935575.62   5929135.50 
1980-1989   55-59     2988882.92   2857717.00   5846599.92 
1980-1989   60-64     2579894.00   2342915.58   4922809.58 
1980-1989   65-69     1942846.29   1696960.83   3639807.12 
1980-1989   70-74     1632080.58   1372620.12   3004700.71 
1980-1989   75-79     1248661.08    968029.62   2216690.71 
1980-1989   80-84      657047.49    459434.67   1116482.16 
1980-1989   85-89      240342.05    152976.93    393318.98 
1980-1989   90-94       64394.05     35918.45    100312.50 
1980-1989   95-99       13879.23      6982.28     20861.51 
1980-1989  100-104       2545.09      1176.40      3721.48 
1980-1989  105-109        260.38       103.22       363.61 
1980-1989  110+             4.08         0.61         4.69 
1990-1999      0       391393.08    413391.37    804784.45 
1990-1999    1-4      1735250.72   1826637.23   3561887.95 
1990-1999    5-9      2527812.96   2661722.63   5189535.60 
1990-1999   10-14     2786777.58   2941763.09   5728540.67 
1990-1999   15-19     2971399.19   3120903.74   6092302.94 
1990-1999   20-24     2922423.90   3044682.54   5967106.44 
1990-1999   25-29     2754168.05   2837174.38   5591342.43 
1990-1999   30-34     2759727.49   2797245.69   5556973.18 
1990-1999   35-39     2905994.80   2896329.37   5802324.16 
1990-1999   40-44     3049375.57   2997386.83   6046762.40 
1990-1999   45-49     2957319.48   2867114.82   5824434.29 
1990-1999   50-54     2664689.41   2528432.55   5193121.96 
1990-1999   55-59     2640953.60   2438974.05   5079927.66 
1990-1999   60-64     2711870.93   2419945.19   5131816.11 
1990-1999   65-69     2581017.85   2169783.30   4750801.15 
1990-1999   70-74     2004739.75   1554256.24   3558995.99 
1990-1999   75-79     1256020.06    909092.01   2165112.07 
1990-1999   80-84      769173.91    508316.49   1277490.40 
1990-1999   85-89      348763.63    206134.31    554897.93 
1990-1999   90-94       84427.12     44719.83    129146.95 
1990-1999   95-99       12240.01      6045.10     18285.12 
1990-1999  100-104       1163.76       512.08      1675.85 
1990-1999  105-109         39.75         8.80        48.55 
1990-1999  110+             0.00         0.00         0.00 
