France, Civilian Population, Exposure to risk (period 5x10), 	Last modified: 31 May 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1816-1819        0           1645192.22      1719810.86      3365003.08
1816-1819      1-4           5638912.85      5831858.78     11470771.62
1816-1819      5-9           6109774.83      6385340.19     12495115.02
1816-1819     10-14          5734531.98      5867749.57     11602281.55
1816-1819     15-19          5648737.96      5571535.54     11220273.50
1816-1819     20-24          5390326.73      4878645.64     10268972.37
1816-1819     25-29          4832859.48      4021853.29      8854712.77
1816-1819     30-34          4524898.38      3924911.83      8449810.20
1816-1819     35-39          4154527.26      3778064.56      7932591.82
1816-1819     40-44          3789357.01      3297251.08      7086608.09
1816-1819     45-49          3423513.75      2906556.28      6330070.03
1816-1819     50-54          3125867.63      2784230.54      5910098.17
1816-1819     55-59          2715911.02      2526740.34      5242651.36
1816-1819     60-64          2242105.71      2111411.19      4353516.90
1816-1819     65-69          1658369.64      1555451.49      3213821.13
1816-1819     70-74          1068768.72      1000833.03      2069601.75
1816-1819     75-79           604723.50       562009.36      1166732.86
1816-1819     80-84           277622.64       258551.47       536174.11
1816-1819     85-89            95447.88        89200.14       184648.02
1816-1819     90-94            28121.84        26370.32        54492.16
1816-1819     95-99             5688.18         5909.94        11598.12
1816-1819    100-104             682.37          731.95         1414.32
1816-1819    105-109              78.68           91.90          170.58
1816-1819    110+                  5.13            5.37           10.50
1820-1829        0           4315992.48      4513475.03      8829467.52
1820-1829      1-4          14439751.45     14756402.99     29196154.44
1820-1829      5-9          16137246.79     16489070.89     32626317.68
1820-1829     10-14         14771191.43     15437540.66     30208732.09
1820-1829     15-19         13961148.14     14496680.81     28457828.95
1820-1829     20-24         13429699.60     13530554.11     26960253.71
1820-1829     25-29         12895599.83     12149698.87     25045298.70
1820-1829     30-34         11895565.47     10355273.05     22250838.52
1820-1829     35-39         10821636.79      9295711.88     20117348.67
1820-1829     40-44          9903473.91      8864067.04     18767540.95
1820-1829     45-49          8971412.11      7947693.50     16919105.61
1820-1829     50-54          8007359.47      6830173.98     14837533.45
1820-1829     55-59          7045445.02      6091401.03     13136846.04
1820-1829     60-64          5929020.56      5370652.13     11299672.69
1820-1829     65-69          4606685.01      4285761.11      8892446.12
1820-1829     70-74          3227814.33      2953809.61      6181623.94
1820-1829     75-79          1785271.80      1655045.50      3440317.30
1820-1829     80-84           754034.25       699265.67      1453299.92
1820-1829     85-89           251510.49       234394.54       485905.03
1820-1829     90-94            76312.17        69038.55       145350.72
1820-1829     95-99            15048.95        14751.41        29800.36
1820-1829    100-104            1467.66         1460.11         2927.77
1820-1829    105-109              83.74           94.31          178.05
1820-1829    110+                  0.00            0.00            0.00
1830-1839        0           4319529.58      4516949.31      8836478.89
1830-1839      1-4          14630278.77     14949145.34     29579424.11
1830-1839      5-9          16403349.29     16810011.34     33213360.63
1830-1839     10-14         15493753.72     15914786.38     31408540.09
1830-1839     15-19         14681433.93     15286279.57     29967713.50
1830-1839     20-24         13619581.18     14325678.78     27945259.96
1830-1839     25-29         12753734.25     13183340.46     25937074.71
1830-1839     30-34         12185611.44     12371780.95     24557392.39
1830-1839     35-39         11620604.66     11122463.62     22743068.28
1830-1839     40-44         10622186.36      9348922.55     19971108.90
1830-1839     45-49          9583474.56      8176214.84     17759689.40
1830-1839     50-54          8525911.18      7538879.44     16064790.62
1830-1839     55-59          7419793.08      6478965.84     13898758.92
1830-1839     60-64          6178618.91      5178670.89     11357289.79
1830-1839     65-69          4835246.45      4103441.94      8938688.39
1830-1839     70-74          3411000.48      3024984.81      6435985.29
1830-1839     75-79          2024754.90      1834875.03      3859629.93
1830-1839     80-84           923160.27       836643.83      1759804.10
1830-1839     85-89           287253.93       255418.09       542672.01
1830-1839     90-94            77463.35        68092.96       145556.31
1830-1839     95-99            15487.26        13643.89        29131.15
1830-1839    100-104            1760.14         1564.30         3324.44
1830-1839    105-109             145.63          141.43          287.06
1830-1839    110+                  0.15            0.66            0.81
1840-1849        0           4339585.20      4511279.06      8850864.26
1840-1849      1-4          15021062.06     15328130.04     30349192.09
1840-1849      5-9          16855945.28     17358968.49     34214913.77
1840-1849     10-14         15982930.10     16448717.15     32431647.25
1840-1849     15-19         15233360.53     15717822.27     30951182.80
1840-1849     20-24         14364557.28     14805889.81     29170447.09
1840-1849     25-29         13413575.95     13773747.12     27187323.06
1840-1849     30-34         12355392.31     12803545.13     25158937.44
1840-1849     35-39         11505485.00     11892870.66     23398355.66
