Italy, Exposure to risk (period 5x10)     Last modified: 28-Aug-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1872-1879      0      3446482.63   3617013.29   7063495.92 
1872-1879    1-4     10086955.31  10422904.60  20509859.91 
1872-1879    5-9     10956653.57  11295206.05  22251859.63 
1872-1879   10-14    10837461.09  11015973.66  21853434.75 
1872-1879   15-19    10175701.12  10138365.23  20314066.35 
1872-1879   20-24     9392873.84   9131506.76  18524380.61 
1872-1879   25-29     8741492.58   8514240.05  17255732.63 
1872-1879   30-34     7909994.05   7774032.29  15684026.34 
1872-1879   35-39     7130197.48   7133434.31  14263631.80 
1872-1879   40-44     6488819.13   6509400.49  12998219.63 
1872-1879   45-49     5867119.58   5916225.58  11783345.15 
1872-1879   50-54     5308777.20   5376759.70  10685536.90 
1872-1879   55-59     4312935.42   4408594.48   8721529.90 
1872-1879   60-64     3435024.18   3483963.05   6918987.23 
1872-1879   65-69     2527040.41   2633859.03   5160899.45 
1872-1879   70-74     1642811.09   1725266.83   3368077.92 
1872-1879   75-79      856759.54    925518.27   1782277.82 
1872-1879   80-84      404713.87    426904.12    831617.99 
1872-1879   85-89      125809.08    141675.26    267484.34 
1872-1879   90-94       26227.54     33080.61     59308.14 
1872-1879   95-99        3304.09      4981.26      8285.35 
1872-1879  100-104        223.33       453.95       677.27 
1872-1879  105-109          6.28        10.58        16.86 
1872-1879  110+             7.98         0.00         7.98 
1880-1889      0      4597377.06   4811030.31   9408407.38 
1880-1889    1-4     14048076.28  14461680.11  28509756.38 
1880-1889    5-9     14741081.93  15091702.79  29832784.72 
1880-1889   10-14    13605875.85  13932820.22  27538696.07 
1880-1889   15-19    12916251.40  12946050.77  25862302.16 
1880-1889   20-24    12308575.09  12060077.61  24368652.70 
1880-1889   25-29    11228177.20  10930228.96  22158406.15 
1880-1889   30-34    10260213.97  10031082.29  20291296.27 
1880-1889   35-39     9431329.60   9301893.27  18733222.87 
1880-1889   40-44     8631484.66   8600035.80  17231520.46 
1880-1889   45-49     7746823.37   7709935.08  15456758.45 
1880-1889   50-54     6870047.72   6797347.10  13667394.82 
1880-1889   55-59     6064730.60   6000670.34  12065400.94 
1880-1889   60-64     5032408.09   5010494.98  10042903.06 
1880-1889   65-69     3676416.67   3705532.81   7381949.48 
1880-1889   70-74     2250856.92   2331437.69   4582294.61 
1880-1889   75-79     1277806.61   1363865.17   2641671.78 
1880-1889   80-84      593644.14    631966.25   1225610.39 
1880-1889   85-89      177324.57    206506.34    383830.91 
1880-1889   90-94       37826.83     48735.89     86562.72 
1880-1889   95-99        5563.05      7946.62     13509.68 
1880-1889  100-104        465.09       788.39      1253.48 
1880-1889  105-109          8.96        36.81        45.78 
1880-1889  110+             7.01         0.48         7.49 
1890-1899      0      4797571.67   5011908.67   9809480.34 
1890-1899    1-4     15738665.21  16265628.88  32004294.09 
1890-1899    5-9     17064743.95  17482052.78  34546796.73 
