Lithuania, Exposure to risk (period 5x10)     Last modified: 26-Nov-2014, MPv5 (May07)

   Year      Age       Female          Male         Total
1960-1969      0       274490.64    286332.68    560823.32 
1960-1969    1-4      1113982.40   1156224.15   2270206.55 
1960-1969    5-9      1353267.52   1397241.13   2750508.65 
1960-1969   10-14     1210055.00   1247147.72   2457202.71 
1960-1969   15-19     1125884.10   1139082.75   2264966.85 
1960-1969   20-24     1153178.46   1109384.23   2262562.69 
1960-1969   25-29     1228731.94   1136265.40   2364997.33 
1960-1969   30-34     1260676.55   1119429.80   2380106.36 
1960-1969   35-39     1213008.89    979385.16   2192394.05 
1960-1969   40-44      990081.71    734072.81   1724154.51 
1960-1969   45-49      784407.95    563264.20   1347672.15 
1960-1969   50-54      801008.23    594691.83   1395700.06 
1960-1969   55-59      831438.46    682624.49   1514062.95 
1960-1969   60-64      759450.12    577544.51   1336994.63 
1960-1969   65-69      617555.16    412267.92   1029823.08 
1960-1969   70-74      449598.78    279279.96    728878.74 
1960-1969   75-79      299736.51    159228.59    458965.11 
1960-1969   80-84      169656.67     80935.05    250591.72 
1960-1969   85-89       72577.70     32406.21    104983.91 
1960-1969   90-94       25362.40      9674.30     35036.70 
1960-1969   95-99        7739.25      2546.72     10285.97 
1960-1969  100-104       1757.97       442.94      2200.91 
1960-1969  105-109        273.88        28.27       302.15 
1960-1969  110+            12.20         0.00        12.20 
1970-1979      0       256038.64    266316.70    522355.35 
1970-1979    1-4      1045057.72   1079482.23   2124539.95 
1970-1979    5-9      1358516.24   1404779.16   2763295.40 
1970-1979   10-14     1416770.60   1471740.97   2888511.56 
1970-1979   15-19     1339575.17   1415911.96   2755487.13 
1970-1979   20-24     1202412.52   1233027.67   2435440.19 
1970-1979   25-29     1149999.58   1127434.47   2277434.05 
1970-1979   30-34     1178119.27   1117183.46   2295302.72 
1970-1979   35-39     1237986.89   1137000.30   2374987.20 
1970-1979   40-44     1249755.79   1099545.07   2349300.86 
1970-1979   45-49     1186369.57    944089.43   2130459.00 
1970-1979   50-54      969677.88    693532.11   1663209.99 
1970-1979   55-59      768922.84    516059.17   1284982.00 
1970-1979   60-64      769403.31    524546.43   1293949.74 
1970-1979   65-69      758317.43    548755.94   1307073.37 
1970-1979   70-74      624716.52    406476.38   1031192.90 
1970-1979   75-79      423170.68    239407.09    662577.77 
1970-1979   80-84      256028.29    130036.55    386064.85 
1970-1979   85-89      124008.61     53962.00    177970.61 
1970-1979   90-94       42213.58     16801.15     59014.74 
1970-1979   95-99       10830.95      3998.04     14828.99 
1970-1979  100-104       1791.27       608.99      2400.26 
1970-1979  105-109        159.77        33.51       193.27 
1970-1979  110+             1.69         0.00         1.69 
1980-1989      0       271918.96    285490.16    557409.11 
1980-1989    1-4      1070726.69   1114820.46   2185547.15 
1980-1989    5-9      1307777.45   1348726.71   2656504.17 
1980-1989   10-14     1331705.28   1379377.48   2711082.76 
1980-1989   15-19     1366495.03   1440701.02   2807196.05 
1980-1989   20-24     1429301.48   1507143.70   2936445.18 
1980-1989   25-29     1402704.39   1424519.00   2827223.39 
1980-1989   30-34     1268477.25   1242161.81   2510639.06 
1980-1989   35-39     1181215.16   1112284.54   2293499.70 
1980-1989   40-44     1177204.41   1073563.31   2250767.73 
1980-1989   45-49     1217142.73   1067054.53   2284197.25 
1980-1989   50-54     1205586.52    998843.81   2204430.33 
1980-1989   55-59     1147043.50    833876.17   1980919.67 
1980-1989   60-64      923257.97    589416.72   1512674.69 
1980-1989   65-69      689153.52    406540.04   1095693.56 
1980-1989   70-74      634794.15    361218.85    996013.01 
1980-1989   75-79      540821.31    312682.11    853503.42 
1980-1989   80-84      336448.83    173172.12    509620.95 
1980-1989   85-89      161685.86     70174.91    231860.77 
1980-1989   90-94       60762.18     25119.14     85881.31 
1980-1989   95-99       18028.10      6336.99     24365.09 
1980-1989  100-104       3478.86      1066.51      4545.37 
1980-1989  105-109        394.37        78.02       472.39 
1980-1989  110+             9.95         0.00         9.95 
1990-1999      0       221002.22    232757.96    453760.18 
1990-1999    1-4       973396.12   1019425.78   1992821.90 
1990-1999    5-9      1353712.56   1408486.89   2762199.46 
1990-1999   10-14     1326628.64   1371418.08   2698046.72 
1990-1999   15-19     1276335.30   1313291.46   2589626.77 
1990-1999   20-24     1298104.42   1351838.97   2649943.39 
1990-1999   25-29     1353387.96   1407766.40   2761154.37 
1990-1999   30-34     1433933.71   1436467.60   2870401.30 
1990-1999   35-39     1369605.94   1319809.43   2689415.37 
1990-1999   40-44     1212221.98   1122352.45   2334574.43 
1990-1999   45-49     1116588.69    987183.94   2103772.63 
1990-1999   50-54     1109964.84    934773.84   2044738.68 
1990-1999   55-59     1137093.70    896469.21   2033562.92 
1990-1999   60-64     1108492.46    796868.74   1905361.20 
1990-1999   65-69     1014945.60    620383.89   1635329.49 
1990-1999   70-74      754587.80    389920.39   1144508.20 
1990-1999   75-79      493531.37    225166.05    718697.42 
1990-1999   80-84      350662.87    151147.52    501810.39 
1990-1999   85-89      197203.22     87762.81    284966.03 
1990-1999   90-94       69551.63     28081.19     97632.82 
1990-1999   95-99       17333.33      6153.65     23486.97 
1990-1999  100-104       3007.22      1000.80      4008.01 
1990-1999  105-109        248.53        75.38       323.91 
1990-1999  110+             4.18         0.32         4.51 
2000-2009      0       148840.46    156722.26    305562.72 
2000-2009    1-4       615777.48    650049.24   1265826.72 
2000-2009    5-9       910420.04    960059.27   1870479.31 
2000-2009   10-14     1140752.41   1192886.94   2333639.35 
2000-2009   15-19     1249930.90   1297032.14   2546963.04 
2000-2009   20-24     1158200.82   1190011.37   2348212.19 
2000-2009   25-29     1101933.16   1103791.70   2205724.86 
2000-2009   30-34     1176432.70   1147993.68   2324426.38 
2000-2009   35-39     1250879.17   1205114.95   2455994.12 
2000-2009   40-44     1314858.76   1232976.32   2547835.08 
2000-2009   45-49     1249445.92   1132595.30   2382041.22 
2000-2009   50-54     1099875.81    943762.62   2043638.43 
2000-2009   55-59     1005114.67    801005.25   1806119.92 
2000-2009   60-64      993813.65    724291.09   1718104.74 
2000-2009   65-69     1006874.42    657856.32   1664730.74 
2000-2009   70-74      930545.31    529539.25   1460084.56 
2000-2009   75-79      757533.92    348010.01   1105543.93 
2000-2009   80-84      458437.60    168982.05    627419.64 
2000-2009   85-89      200591.87     65588.93    266180.80 
2000-2009   90-94       72764.16     24095.12     96859.28 
2000-2009   95-99       16018.11      6623.24     22641.36 
2000-2009  100-104       1934.31      1142.93      3077.24 
2000-2009  105-109         94.79       139.80       234.59 
2000-2009  110+             0.00         4.27         4.27 
2010-2013      0        59504.05     62642.89    122146.93 
2010-2013    1-4       231475.15    243353.67    474828.82 
2010-2013    5-9       266925.07    280174.01    547099.08 
2010-2013   10-14      311302.16    329798.90    641101.05 
2010-2013   15-19      394591.78    413918.63    808510.42 
2010-2013   20-24      424498.64    445277.97    869776.62 
2010-2013   25-29      384151.39    397490.47    781641.87 
2010-2013   30-34      366314.56    366322.66    732637.22 
2010-2013   35-39      406356.96    385599.24    791956.21 
2010-2013   40-44      447236.02    415765.74    863001.76 
2010-2013   45-49      471399.79    431512.88    902912.68 
2010-2013   50-54      501065.96    436286.85    937352.82 
2010-2013   55-59      416713.28    339079.20    755792.47 
2010-2013   60-64      386053.15    281741.19    667794.34 
2010-2013   65-69      349246.19    224846.46    574092.65 
2010-2013   70-74      366124.32    208819.90    574944.23 
2010-2013   75-79      319772.63    155128.99    474901.63 
2010-2013   80-84      236283.28     95596.65    331879.93 
2010-2013   85-89      127404.50     37756.08    165160.58 
2010-2013   90-94       35031.16     10075.06     45106.21 
2010-2013   95-99        5891.23      1748.32      7639.56 
2010-2013  100-104        484.31       180.58       664.89 
2010-2013  105-109         10.20         5.56        15.76 
2010-2013  110+             0.00         0.00         0.00 
