Luxembourg, Exposure to risk (period 5x10)     Last modified: 19-Oct-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1960-1969      0        24389.02     25551.44     49940.46 
1960-1969    1-4        98635.30    103100.40    201735.70 
1960-1969    5-9       120374.30    124664.24    245038.54 
1960-1969   10-14      111311.65    115057.18    226368.83 
1960-1969   15-19      105665.09    109472.28    215137.37 
1960-1969   20-24      105688.10    112703.62    218391.71 
1960-1969   25-29      110181.99    118315.71    228497.69 
1960-1969   30-34      116754.51    125325.68    242080.18 
1960-1969   35-39      120594.09    119532.34    240126.42 
1960-1969   40-44      111204.35    100398.97    211603.33 
1960-1969   45-49      103025.09     96526.58    199551.67 
1960-1969   50-54      108513.38    105978.39    214491.78 
1960-1969   55-59      111585.91    105180.38    216766.29 
1960-1969   60-64      101438.18     88973.98    190412.16 
1960-1969   65-69       82098.05     66806.19    148904.23 
1960-1969   70-74       59458.57     45160.50    104619.07 
1960-1969   75-79       39400.47     28090.54     67491.01 
1960-1969   80-84       21562.78     14661.08     36223.87 
1960-1969   85-89        8108.85      5218.11     13326.96 
1960-1969   90-94        1833.75      1075.62      2909.37 
1960-1969   95-99         227.07        95.45       322.53 
1960-1969  100-104          5.75         0.48         6.23 
1960-1969  105-109          0.00         0.00         0.00 
1960-1969  110+             0.00         0.00         0.00 
1970-1979      0        19951.41     21231.37     41182.78 
1970-1979    1-4        84563.24     89395.08    173958.32 
1970-1979    5-9       121335.14    127176.09    248511.23 
1970-1979   10-14      129690.40    134791.55    264481.95 
1970-1979   15-19      131518.35    135745.86    267264.21 
1970-1979   20-24      130080.13    132309.46    262389.59 
1970-1979   25-29      123210.64    132350.16    255560.80 
1970-1979   30-34      117665.05    128400.70    246065.76 
1970-1979   35-39      116100.87    124515.43    240616.30 
1970-1979   40-44      120065.09    128140.00    248205.09 
1970-1979   45-49      121105.85    118752.37    239858.22 
1970-1979   50-54      108476.19     95537.49    204013.67 
1970-1979   55-59       97582.19     85734.84    183317.03 
1970-1979   60-64       99629.44     85885.35    185514.78 
1970-1979   65-69       96610.38     76271.29    172881.67 
1970-1979   70-74       78947.59     55517.60    134465.19 
1970-1979   75-79       53243.99     32778.08     86022.07 
1970-1979   80-84       28356.41     15738.81     44095.22 
1970-1979   85-89       10964.82      5655.99     16620.81 
1970-1979   90-94        2707.14      1356.58      4063.72 
1970-1979   95-99         385.85       227.07       612.92 
1970-1979  100-104         12.90         6.51        19.41 
1970-1979  105-109          0.00         0.00         0.00 
1970-1979  110+             0.00         0.00         0.00 
1980-1989      0        21021.61     21962.56     42984.17 
1980-1989    1-4        82788.79     86903.17    169691.96 
1980-1989    5-9       102155.64    107558.93    209714.56 
1980-1989   10-14      109606.47    115216.03    224822.50 
1980-1989   15-19      127649.34    132469.27    260118.61 
1980-1989   20-24      146972.86    146746.17    293719.03 
1980-1989   25-29      153315.52    152646.05    305961.58 
1980-1989   30-34      145287.03    151084.98    296372.01 
1980-1989   35-39      130304.28    141025.96    271330.24 
1980-1989   40-44      119383.10    126877.70    246260.81 
1980-1989   45-49      115698.59    119763.49    235462.08 
1980-1989   50-54      116645.06    118712.13    235357.19 
1980-1989   55-59      114785.20    105012.35    219797.56 
1980-1989   60-64      100173.26     78186.39    178359.65 
1980-1989   65-69       86578.56     63575.33    150153.89 
1980-1989   70-74       82039.98     56376.36    138416.34 
1980-1989   75-79       68828.97     39831.00    108659.97 
1980-1989   80-84       40795.94     20167.00     60962.94 
1980-1989   85-89       17472.95      7308.10     24781.05 
1980-1989   90-94        4437.46      1688.65      6126.11 
1980-1989   95-99         650.24       177.53       827.77 
1980-1989  100-104         36.66         4.02        40.68 
1980-1989  105-109          0.00         0.00         0.00 
1980-1989  110+             0.00         0.00         0.00 
1990-1999      0        25647.83     27386.87     53034.70 
1990-1999    1-4       103443.91    109392.09    212835.99 
1990-1999    5-9       119950.24    126029.33    245979.56 
1990-1999   10-14      111420.56    117069.71    228490.27 
1990-1999   15-19      109239.72    114726.82    223966.54 
1990-1999   20-24      129187.32    133483.62    262670.93 
1990-1999   25-29      161627.46    167518.84    329146.30 
1990-1999   30-34      173738.00    179365.40    353103.40 
1990-1999   35-39      165118.81    170843.89    335962.69 
1990-1999   40-44      148858.70    157514.34    306373.04 
1990-1999   45-49      130598.42    140651.32    271249.74 
1990-1999   50-54      117880.34    122615.64    240495.98 
1990-1999   55-59      111002.14    109586.31    220588.45 
1990-1999   60-64      108725.45    101684.24    210409.69 
1990-1999   65-69      103888.56     83455.17    187343.74 
1990-1999   70-74       86185.43     55680.79    141866.22 
1990-1999   75-79       66691.46     37726.49    104417.96 
1990-1999   80-84       47951.74     23666.15     71617.88 
1990-1999   85-89       26761.40     10510.15     37271.55 
1990-1999   90-94        8311.35      2799.73     11111.08 
1990-1999   95-99        1361.08       353.25      1714.33 
1990-1999  100-104        114.14        11.39       125.53 
1990-1999  105-109          7.80         0.00         7.80 
1990-1999  110+             0.00         0.00         0.00 
2000-2009      0        26477.18     28173.16     54650.33 
2000-2009    1-4       109629.99    117030.94    226660.92 
2000-2009    5-9       142138.25    149541.65    291679.90 
2000-2009   10-14      139348.24    145994.69    285342.93 
2000-2009   15-19      130393.60    136633.66    267027.26 
2000-2009   20-24      134272.37    139116.74    273389.11 
2000-2009   25-29      157577.62    158365.48    315943.10 
2000-2009   30-34      182223.59    182112.33    364335.92 
2000-2009   35-39      196030.06    199894.21    395924.27 
2000-2009   40-44      189961.17    197376.30    387337.47 
2000-2009   45-49      170965.27    177181.02    348146.29 
2000-2009   50-54      148465.71    155482.57    303948.28 
2000-2009   55-59      125936.87    131875.06    257811.93 
2000-2009   60-64      108897.52    107175.86    216073.37 
2000-2009   65-69       99807.89     89514.05    189321.94 
2000-2009   70-74       94630.44     77629.93    172260.37 
2000-2009   75-79       83036.88     55498.96    138535.84 
2000-2009   80-84       57041.04     28234.94     85275.99 
2000-2009   85-89       30688.29     11822.78     42511.07 
2000-2009   90-94       12257.84      3639.58     15897.42 
2000-2009   95-99        2803.92       658.22      3462.14 
2000-2009  100-104        235.03        60.50       295.53 
2000-2009  105-109          4.97         1.50         6.47 
2000-2009  110+             0.00         0.00         0.00 
2010-2014      0        14480.17     15204.17     29684.33 
2010-2014    1-4        58858.00     61856.50    120714.50 
2010-2014    5-9        72552.17     77182.33    149734.50 
2010-2014   10-14       75507.50     79605.67    155113.17 
2010-2014   15-19       76950.50     80772.83    157723.33 
2010-2014   20-24       79063.67     82898.83    161962.50 
2010-2014   25-29       91797.17     94055.67    185852.83 
2010-2014   30-34      100681.83    100441.67    201123.50 
2010-2014   35-39      101529.00    102235.83    203764.83 
2010-2014   40-44      105543.17    109727.83    215271.00 
2010-2014   45-49      103841.50    111765.17    215606.67 
2010-2014   50-54       93270.50     98418.33    191688.83 
2010-2014   55-59       79340.50     82492.50    161833.00 
2010-2014   60-64       66162.83     67969.17    134132.00 
2010-2014   65-69       53600.83     52221.67    105822.50 
2010-2014   70-74       48069.50     41181.67     89251.17 
2010-2014   75-79       41827.17     32180.33     74007.50 
2010-2014   80-84       35420.17     23340.50     58760.67 
2010-2014   85-89       21682.10      9501.73     31183.83 
2010-2014   90-94        7976.56      2367.80     10344.37 
2010-2014   95-99        1734.40       351.06      2085.47 
2010-2014  100-104        179.28        35.60       214.88 
2010-2014  105-109          4.73         3.67         8.40 
2010-2014  110+             0.00         0.17         0.17 
