Latvia, Exposure to risk (period 5x10)     Last modified: 14-Aug-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1960-1969      0       161154.99    169824.56    330979.55 
1960-1969    1-4       657727.33    689997.34   1347724.68 
1960-1969    5-9       825571.57    862115.83   1687687.41 
1960-1969   10-14      787156.61    828965.03   1616121.65 
1960-1969   15-19      776167.87    817539.13   1593707.00 
1960-1969   20-24      847181.46    846081.92   1693263.39 
1960-1969   25-29      929334.93    896339.58   1825674.51 
1960-1969   30-34      948610.93    872870.08   1821481.02 
1960-1969   35-39      976512.18    760922.93   1737435.11 
1960-1969   40-44      845641.77    564907.03   1410548.80 
1960-1969   45-49      702665.71    479519.54   1182185.25 
1960-1969   50-54      746121.65    522873.47   1268995.12 
1960-1969   55-59      771941.77    545965.33   1317907.10 
1960-1969   60-64      702727.58    444810.77   1147538.34 
1960-1969   65-69      586732.81    307812.30    894545.12 
1960-1969   70-74      458545.72    218680.69    677226.42 
1960-1969   75-79      328096.29    148633.93    476730.22 
1960-1969   80-84      192238.28     83860.70    276098.98 
1960-1969   85-89       83838.19     33687.03    117525.22 
1960-1969   90-94       24229.34      8169.91     32399.26 
1960-1969   95-99        4488.35      1124.14      5612.49 
1960-1969  100-104        503.76        64.40       568.16 
1960-1969  105-109         12.04         0.00        12.04 
1960-1969  110+             0.00         0.00         0.00 
1970-1979      0       173447.62    181516.24    354963.86 
1970-1979    1-4       674882.80    703646.40   1378529.20 
1970-1979    5-9       826757.72    858638.89   1685396.61 
1970-1979   10-14      836658.51    881209.36   1717867.87 
1970-1979   15-19      881700.79    940166.98   1821867.77 
1970-1979   20-24      884592.06    940685.55   1825277.61 
1970-1979   25-29      856764.10    870718.97   1727483.07 
1970-1979   30-34      903913.46    885106.21   1789019.67 
1970-1979   35-39      962483.48    913911.86   1876395.33 
1970-1979   40-44      950726.35    859276.89   1810003.24 
1970-1979   45-49      965808.82    736439.68   1702248.50 
1970-1979   50-54      830891.73    534657.84   1365549.56 
1970-1979   55-59      683208.56    433682.79   1116891.35 
1970-1979   60-64      704374.61    443758.10   1148132.71 
1970-1979   65-69      694732.26    421007.39   1115739.64 
1970-1979   70-74      574056.68    297284.93    871341.61 
1970-1979   75-79      402967.42    166777.30    569744.72 
1970-1979   80-84      244345.70     88786.50    333132.20 
1970-1979   85-89      113103.34     38398.74    151502.08 
1970-1979   90-94       34117.04     11024.33     45141.37 
1970-1979   95-99        6587.87      2010.74      8598.61 
1970-1979  100-104        742.29       197.04       939.33 
1970-1979  105-109         20.20         1.64        21.84 
1970-1979  110+             0.00         0.00         0.00 
1980-1989      0       191532.40    201107.29    392639.68 
1980-1989    1-4       741608.07    775143.56   1516751.63 
1980-1989    5-9       872841.54    909576.28   1782417.83 
1980-1989   10-14      853293.83    890125.11   1743418.94 
1980-1989   15-19      857251.65    917591.80   1774843.44 
1980-1989   20-24      954372.02    991836.88   1946208.90 
1980-1989   25-29      997929.37   1002160.96   2000090.33 
1980-1989   30-34      944884.17    919052.30   1863936.48 
1980-1989   35-39      872130.39    822087.66   1694218.05 
1980-1989   40-44      901559.34    826130.51   1727689.85 
1980-1989   45-49      951071.95    843499.88   1794571.83 
1980-1989   50-54      923264.69    771582.28   1694846.97 
1980-1989   55-59      922558.82    637625.53   1560184.35 
1980-1989   60-64      769009.87    432597.57   1201607.44 
1980-1989   65-69      594431.24    319316.50    913747.74 
1980-1989   70-74      567799.49    282960.62    850760.12 
1980-1989   75-79      477712.32    217218.09    694930.40 
1980-1989   80-84      298593.32    111775.73    410369.04 
1980-1989   85-89      135098.00     39581.36    174679.37 
1980-1989   90-94       42780.29     11399.38     54179.67 
1980-1989   95-99        8983.43      2256.23     11239.67 
1980-1989  100-104       1075.55       289.56      1365.11 
1980-1989  105-109         42.28         4.95        47.23 
1980-1989  110+             0.00         0.00         0.00 
1990-1999      0       128868.05    136090.10    264958.15 
1990-1999    1-4       604132.09    633087.27   1237219.36 
1990-1999    5-9       902852.83    939876.41   1842729.23 
1990-1999   10-14      892233.54    925499.86   1817733.40 
1990-1999   15-19      834081.26    870022.97   1704104.23 
1990-1999   20-24      847228.71    892273.43   1739502.14 
1990-1999   25-29      876235.81    905698.88   1781934.69 
1990-1999   30-34      928519.76    887530.46   1816050.22 
1990-1999   35-39      936992.88    885597.51   1822590.39 
1990-1999   40-44      872953.87    800340.48   1673294.34 
1990-1999   45-49      823546.43    726651.71   1550198.13 
1990-1999   50-54      843731.01    712243.66   1555974.67 
1990-1999   55-59      883965.29    699254.23   1583219.52 
1990-1999   60-64      843283.19    593930.25   1437213.45 
1990-1999   65-69      786672.78    443843.77   1230516.55 
1990-1999   70-74      602748.53    264998.13    867746.67 
1990-1999   75-79      409198.84    160032.86    569231.70 
1990-1999   80-84      290942.96    102350.53    393293.49 
1990-1999   85-89      159244.25     49427.35    208671.60 
1990-1999   90-94       50437.05     12639.60     63076.65 
1990-1999   95-99        9112.18      1841.54     10953.72 
1990-1999  100-104        982.12       147.19      1129.32 
1990-1999  105-109         32.01         0.69        32.70 
1990-1999  110+             0.00         0.00         0.00 
2000-2009      0       104217.31    108922.17    213139.48 
2000-2009    1-4       391491.91    410762.78    802254.68 
2000-2009    5-9       511401.75    536298.09   1047699.84 
2000-2009   10-14      688059.36    717664.84   1405724.20 
2000-2009   15-19      850190.67    883114.75   1733305.42 
2000-2009   20-24      817492.60    851035.27   1668527.86 
2000-2009   25-29      762693.63    784625.95   1547319.58 
2000-2009   30-34      772451.98    770390.83   1542842.80 
2000-2009   35-39      794296.38    767800.19   1562096.57 
2000-2009   40-44      846142.45    789247.99   1635390.44 
2000-2009   45-49      851028.11    758301.94   1609330.05 
2000-2009   50-54      793860.24    665203.03   1459063.27 
2000-2009   55-59      732817.48    568857.59   1301675.07 
2000-2009   60-64      755227.99    534464.56   1289692.55 
2000-2009   65-69      755765.41    472108.14   1227873.55 
2000-2009   70-74      669900.53    357348.99   1027249.52 
2000-2009   75-79      554388.98    221565.59    775954.57 
2000-2009   80-84      327753.64     97644.02    425397.66 
2000-2009   85-89      141730.16     37350.27    179080.43 
2000-2009   90-94       52549.40     12483.73     65033.13 
2000-2009   95-99       10961.68      2325.93     13287.61 
2000-2009  100-104       1123.65       195.82      1319.47 
2000-2009  105-109         36.69         0.87        37.56 
2000-2009  110+             0.00         0.00         0.00 
2010-2013      0        38206.17     40398.50     78604.67 
2010-2013    1-4       166149.58    174028.67    340178.25 
2010-2013    5-9       193554.67    203591.25    397145.92 
2010-2013   10-14      175979.75    184508.17    360487.92 
2010-2013   15-19      217822.42    228766.33    446588.75 
2010-2013   20-24      291380.25    306159.75    597540.00 
2010-2013   25-29      290841.83    303731.41    594573.25 
