Spain, Exposure to risk (period 5x10)     Last modified: 16-Mar-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
1908-1909      0       565041.82    588923.28   1153965.10 
1908-1909    1-4      1994599.07   2027626.08   4022225.15 
1908-1909    5-9      2263025.07   2287615.25   4550640.31 
1908-1909   10-14     1974403.72   1942593.03   3916996.75 
1908-1909   15-19     1822441.10   1629534.57   3451975.67 
1908-1909   20-24     1679915.85   1556300.94   3236216.79 
1908-1909   25-29     1553333.68   1400289.06   2953622.73 
1908-1909   30-34     1340326.33   1234434.88   2574761.20 
1908-1909   35-39     1330927.40   1225414.52   2556341.91 
1908-1909   40-44     1087760.21   1040017.65   2127777.86 
1908-1909   45-49     1142582.51   1058140.47   2200722.98 
1908-1909   50-54      860012.01    803711.23   1663723.24 
1908-1909   55-59      931711.78    814059.50   1745771.28 
1908-1909   60-64      644341.57    609777.55   1254119.13 
1908-1909   65-69      535815.40    478654.43   1014469.84 
1908-1909   70-74      278206.66    264946.91    543153.57 
1908-1909   75-79      204541.54    169813.43    374354.97 
1908-1909   80-84      137331.65     96040.47    233372.11 
1908-1909   85-89       55972.22     33213.14     89185.35 
1908-1909   90-94       16455.61      7718.17     24173.78 
1908-1909   95-99        3941.91      1515.61      5457.53 
1908-1909  100-104        521.60       131.13       652.74 
1908-1909  105-109         39.65         3.03        42.67 
1908-1909  110+             0.04         0.00         0.04 
1910-1919      0      2627065.54   2821570.47   5448636.00 
1910-1919    1-4      9314453.66   9648507.41  18962961.07 
1910-1919    5-9     11437963.82  11591931.22  23029895.04 
1910-1919   10-14    10961721.23  10841123.64  21802844.87 
1910-1919   15-19     9864542.44   9368275.53  19232817.97 
1910-1919   20-24     8911121.05   8137228.73  17048349.78 
1910-1919   25-29     8074457.51   7356771.14  15431228.65 
1910-1919   30-34     7258440.40   6640810.05  13899250.45 
1910-1919   35-39     6706395.79   6148664.41  12855060.20 
1910-1919   40-44     6101134.31   5637139.06  11738273.37 
1910-1919   45-49     5487352.39   5136131.54  10623483.93 
1910-1919   50-54     4969891.77   4623429.22   9593320.99 
1910-1919   55-59     4409873.66   3989826.72   8399700.38 
1910-1919   60-64     3713083.94   3285787.29   6998871.23 
1910-1919   65-69     2801386.06   2467771.66   5269157.72 
1910-1919   70-74     1789620.82   1589093.88   3378714.71 
1910-1919   75-79     1010315.45    843538.83   1853854.29 
1910-1919   80-84      720313.48    478517.11   1198830.60 
1910-1919   85-89      291538.26    164813.44    456351.70 
1910-1919   90-94       89993.43     41056.06    131049.48 
1910-1919   95-99       22026.40      8344.06     30370.46 
1910-1919  100-104       2384.10       674.46      3058.56 
1910-1919  105-109        171.02        21.17       192.18 
1910-1919  110+             1.09         0.00         1.09 
1920-1929      0      2805797.80   2997404.86   5803202.66 
1920-1929    1-4      9699818.02  10072218.32  19772036.33 
1920-1929    5-9     11404911.03  11583622.94  22988533.97 
1920-1929   10-14    11346700.46  11344669.07  22691369.54 
1920-1929   15-19    11080432.19  10783765.56  21864197.75 
1920-1929   20-24    10174727.49   9520540.96  19695268.45 
1920-1929   25-29     8955238.21   8258746.37  17213984.58 
1920-1929   30-34     7926143.39   7281781.16  15207924.55 
1920-1929   35-39     7081979.26   6562618.84  13644598.10 
1920-1929   40-44     6537817.77   6044134.08  12581951.84 
1920-1929   45-49     5987188.96   5476159.60  11463348.57 
1920-1929   50-54     5341330.51   4839231.53  10180562.04 
1920-1929   55-59     4656368.74   4230489.69   8886858.42 
1920-1929   60-64     4035270.11   3602503.48   7637773.59 
1920-1929   65-69     3049203.84   2628165.38   5677369.22 
