Spain, Death rates (period 5x10)     Last modified: 16-Mar-2016, MPv5 (May07)

   Year      Age       Female       Male         Total
1908-1909      0     0.162603     0.193107     0.178171 
1908-1909    1-4     0.042277     0.043660     0.042974 
1908-1909    5-9     0.007037     0.006896     0.006966 
1908-1909   10-14    0.003785     0.003415     0.003602 
1908-1909   15-19    0.005705     0.005754     0.005728 
1908-1909   20-24    0.007482     0.007698     0.007586 
1908-1909   25-29    0.007727     0.007393     0.007569 
1908-1909   30-34    0.009504     0.008356     0.008954 
1908-1909   35-39    0.008298     0.008573     0.008430 
1908-1909   40-44    0.011052     0.012085     0.011557 
1908-1909   45-49    0.009856     0.013543     0.011629 
1908-1909   50-54    0.016671     0.020490     0.018516 
1908-1909   55-59    0.016775     0.023037     0.019695 
1908-1909   60-64    0.040768     0.043948     0.042314 
1908-1909   65-69    0.045770     0.054380     0.049832 
1908-1909   70-74    0.109042     0.104833     0.106989 
1908-1909   75-79    0.114916     0.137035     0.124950 
1908-1909   80-84    0.166216     0.188437     0.175361 
1908-1909   85-89    0.190609     0.244125     0.210539 
1908-1909   90-94    0.249423     0.279356     0.258980 
1908-1909   95-99    0.340127     0.361286     0.346003 
1908-1909  100-104   0.441162     0.530522     0.459114 
1908-1909  105-109   0.457522     1.202643     0.510369 
1908-1909  110+      6.000000            .     6.000000 
1910-1919      0     0.163307     0.187489     0.175830 
1910-1919    1-4     0.041022     0.041974     0.041506 
1910-1919    5-9     0.007512     0.007201     0.007355 
1910-1919   10-14    0.004229     0.003762     0.003997 
1910-1919   15-19    0.006407     0.006311     0.006360 
1910-1919   20-24    0.008483     0.008552     0.008516 
1910-1919   25-29    0.009303     0.008791     0.009059 
1910-1919   30-34    0.009955     0.009416     0.009697 
1910-1919   35-39    0.009664     0.009945     0.009798 
1910-1919   40-44    0.010782     0.012228     0.011476 
1910-1919   45-49    0.010692     0.014430     0.012499 
1910-1919   50-54    0.015163     0.019555     0.017279 
1910-1919   55-59    0.018435     0.024913     0.021512 
1910-1919   60-64    0.035515     0.041989     0.038554 
1910-1919   65-69    0.047105     0.056634     0.051568 
1910-1919   70-74    0.095780     0.101992     0.098702 
1910-1919   75-79    0.132798     0.154708     0.142767 
1910-1919   80-84    0.167237     0.193407     0.177683 
1910-1919   85-89    0.200832     0.254017     0.220040 
1910-1919   90-94    0.269078     0.312065     0.282545 
1910-1919   95-99    0.367008     0.413718     0.379841 
1910-1919  100-104   0.503612     0.545723     0.512899 
1910-1919  105-109   0.718300     1.096449     0.759951 
1910-1919  110+      2.337423            .     2.337423 
1920-1929      0     0.144773     0.164786     0.155110 
1920-1929    1-4     0.031467     0.031965     0.031721 
1920-1929    5-9     0.005170     0.005330     0.005251 
1920-1929   10-14    0.003191     0.003012     0.003101 
1920-1929   15-19    0.004963     0.004820     0.004892 
1920-1929   20-24    0.006238     0.006613     0.006419 
1920-1929   25-29    0.006730     0.006718     0.006725 
1920-1929   30-34    0.007080     0.006964     0.007025 
1920-1929   35-39    0.007397     0.008127     0.007748 
1920-1929   40-44    0.008359     0.010480     0.009378 
1920-1929   45-49    0.009005     0.013247     0.011031 
1920-1929   50-54    0.012420     0.018053     0.015097 
1920-1929   55-59    0.016083     0.023966     0.019836 
1920-1929   60-64    0.029722     0.038962     0.034080 
1920-1929   65-69    0.042050     0.054076     0.047617 
1920-1929   70-74    0.079214     0.092085     0.085054 
1920-1929   75-79    0.121308     0.148118     0.133005 
1920-1929   80-84    0.148195     0.180258     0.160397 
1920-1929   85-89    0.191316     0.249278     0.210930 
1920-1929   90-94    0.248190     0.290130     0.260318 
1920-1929   95-99    0.358329     0.412742     0.371777 
1920-1929  100-104   0.488386     0.565149     0.503503 
1920-1929  105-109   0.522888     0.499307     0.519872 
1920-1929  110+      0.000000     0.000000     0.000000 
1930-1939      0     0.122497     0.144561     0.133796 
1930-1939    1-4     0.019375     0.020333     0.019861 
1930-1939    5-9     0.003571     0.003936     0.003755 
1930-1939   10-14    0.002381     0.002602     0.002492 
1930-1939   15-19    0.003727     0.005112     0.004407 
1930-1939   20-24    0.004882     0.008304     0.006533 
1930-1939   25-29    0.005168     0.008116     0.006596 
1930-1939   30-34    0.005400     0.007844     0.006585 
1930-1939   35-39    0.006006     0.009090     0.007492 
1930-1939   40-44    0.006902     0.011005     0.008879 
1930-1939   45-49    0.008097     0.014001     0.010938 
1930-1939   50-54    0.010968     0.018159     0.014402 
1930-1939   55-59    0.014816     0.024531     0.019356 
1930-1939   60-64    0.025531     0.037218     0.030912 
1930-1939   65-69    0.038180     0.053322     0.045114 
1930-1939   70-74    0.069605     0.087573     0.077714 
1930-1939   75-79    0.109075     0.140786     0.122561 
1930-1939   80-84    0.143469     0.178215     0.156315 
1930-1939   85-89    0.197749     0.258145     0.217200 
1930-1939   90-94    0.244738     0.301424     0.259913 
1930-1939   95-99    0.336013     0.404301     0.351381 
1930-1939  100-104   0.435205     0.476259     0.441905 
1930-1939  105-109   0.422481     0.459322     0.428277 
1930-1939  110+      0.465589     0.994639     0.513037 
1940-1949      0     0.099379     0.116101     0.107938 
1940-1949    1-4     0.011311     0.011694     0.011506 
1940-1949    5-9     0.002580     0.002876     0.002730 
1940-1949   10-14    0.001821     0.002003     0.001912 
1940-1949   15-19    0.002865     0.003339     0.003100 
1940-1949   20-24    0.003794     0.006065     0.004894 
1940-1949   25-29    0.004078     0.006875     0.005386 
1940-1949   30-34    0.004144     0.006919     0.005444 
1940-1949   35-39    0.004590     0.007311     0.005890 
1940-1949   40-44    0.005239     0.008946     0.007001 
1940-1949   45-49    0.006592     0.011819     0.009062 
1940-1949   50-54    0.008907     0.016077     0.012279 
1940-1949   55-59    0.012477     0.022220     0.016987 
1940-1949   60-64    0.020063     0.032819     0.025795 
1940-1949   65-69    0.031890     0.047563     0.038734 
1940-1949   70-74    0.054842     0.074249     0.063041 
1940-1949   75-79    0.090029     0.120506     0.102467 
1940-1949   80-84    0.132283     0.167462     0.145108 
1940-1949   85-89    0.194581     0.249750     0.211667 
1940-1949   90-94    0.245462     0.295103     0.257827 
1940-1949   95-99    0.364355     0.420245     0.375632 
1940-1949  100-104   0.440432     0.520333     0.452110 
1940-1949  105-109   0.376718     0.459430     0.387357 
