Portugal, Death rates (period 5x10), 	Last modified: 24 Feb 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1940-1949        0             0.124977        0.141497        0.133500
1940-1949      1-4             0.020281        0.021069        0.020684
1940-1949      5-9             0.002883        0.003166        0.003027
1940-1949     10-14            0.001964        0.001994        0.001979
1940-1949     15-19            0.003136        0.003282        0.003209
1940-1949     20-24            0.004084        0.004935        0.004507
1940-1949     25-29            0.004240        0.005103        0.004664
1940-1949     30-34            0.004301        0.005644        0.004951
1940-1949     35-39            0.004754        0.006946        0.005791
1940-1949     40-44            0.005279        0.008574        0.006805
1940-1949     45-49            0.006330        0.011132        0.008519
1940-1949     50-54            0.008523        0.014680        0.011273
1940-1949     55-59            0.011706        0.020087        0.015374
1940-1949     60-64            0.019114        0.030109        0.023832
1940-1949     65-69            0.030839        0.046352        0.037372
1940-1949     70-74            0.053900        0.074856        0.062391
1940-1949     75-79            0.091957        0.121652        0.103293
1940-1949     80-84            0.134520        0.173020        0.147347
1940-1949     85-89            0.196912        0.257247        0.214247
1940-1949     90-94            0.245818        0.295952        0.257798
1940-1949     95-99            0.355678        0.400047        0.365001
1940-1949    100-104           0.397242        0.476275        0.409960
1940-1949    105-109           0.413841        0.496586        0.425676
1940-1949    110+              0.428620        0.750703        0.463146
1950-1959        0             0.088993        0.103999        0.096703
1950-1959      1-4             0.010946        0.011429        0.011193
1950-1959      5-9             0.001444        0.001619        0.001533
1950-1959     10-14            0.000822        0.001040        0.000932
1950-1959     15-19            0.001201        0.001557        0.001377
1950-1959     20-24            0.001669        0.002391        0.002025
1950-1959     25-29            0.001931        0.002778        0.002346
1950-1959     30-34            0.002130        0.003148        0.002625
1950-1959     35-39            0.002672        0.004106        0.003365
1950-1959     40-44            0.003301        0.005579        0.004389
1950-1959     45-49            0.004340        0.007791        0.005951
1950-1959     50-54            0.006183        0.011197        0.008462
1950-1959     55-59            0.009259        0.016697        0.012561
1950-1959     60-64            0.015209        0.025538        0.019667
1950-1959     65-69            0.025238        0.039196        0.031061
1950-1959     70-74            0.045687        0.065261        0.053559
1950-1959     75-79            0.081141        0.107507        0.091183
1950-1959     80-84            0.124504        0.160917        0.136589
1950-1959     85-89            0.199427        0.249822        0.213615
1950-1959     90-94            0.272961        0.336283        0.287389
1950-1959     95-99            0.409710        0.464529        0.419706
1950-1959    100-104           0.491255        0.416580        0.478950
1950-1959    105-109           0.423733        0.602141        0.443016
1950-1959    110+              0.412267        0.270027        0.402193
1960-1969        0             0.067471        0.080480        0.074163
1960-1969      1-4             0.005520        0.005911        0.005720
1960-1969      5-9             0.000907        0.001166        0.001038
1960-1969     10-14            0.000526        0.000776        0.000652
1960-1969     15-19            0.000632        0.001306        0.000962
1960-1969     20-24            0.000836        0.001587        0.001195
1960-1969     25-29            0.001077        0.001968        0.001501
1960-1969     30-34            0.001356        0.002538        0.001921
1960-1969     35-39            0.001828        0.003397        0.002578
1960-1969     40-44            0.002471        0.004729        0.003550
1960-1969     45-49            0.003513        0.006772        0.005067
1960-1969     50-54            0.005379        0.010288        0.007691
1960-1969     55-59            0.007986        0.015800        0.011561
1960-1969     60-64            0.013221        0.024677        0.018269
1960-1969     65-69            0.023103        0.039074        0.029881
1960-1969     70-74            0.043276        0.064344        0.051825
1960-1969     75-79            0.078070        0.103973        0.087933
1960-1969     80-84            0.120787        0.158567        0.133406
1960-1969     85-89            0.197682        0.242880        0.210787
1960-1969     90-94            0.278934        0.348674        0.295057
1960-1969     95-99            0.396902        0.463129        0.407767
1960-1969    100-104           0.492489        0.537476        0.498741
1960-1969    105-109           0.436215        0.360564        0.424330
1960-1969    110+              0.334821        0.193673        0.303249
1970-1979        0             0.035925        0.044979        0.040584
