Greece, Death rates (period 5x10)     Last modified: 25-Sep-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1981-1989      0     0.011528     0.014270     0.012946 
1981-1989    1-4     0.000359     0.000441     0.000401 
1981-1989    5-9     0.000193     0.000248     0.000221 
1981-1989   10-14    0.000172     0.000272     0.000224 
1981-1989   15-19    0.000320     0.000807     0.000569 
1981-1989   20-24    0.000393     0.001230     0.000814 
1981-1989   25-29    0.000422     0.001087     0.000752 
1981-1989   30-34    0.000530     0.001124     0.000826 
1981-1989   35-39    0.000741     0.001416     0.001075 
1981-1989   40-44    0.001125     0.002084     0.001596 
1981-1989   45-49    0.001723     0.003321     0.002502 
1981-1989   50-54    0.002816     0.005476     0.004123 
1981-1989   55-59    0.004525     0.009393     0.006888 
1981-1989   60-64    0.007658     0.015519     0.011363 
1981-1989   65-69    0.014332     0.025441     0.019429 
1981-1989   70-74    0.027052     0.041489     0.033519 
1981-1989   75-79    0.050570     0.066775     0.057687 
1981-1989   80-84    0.090051     0.106946     0.097034 
1981-1989   85-89    0.148852     0.165756     0.155393 
1981-1989   90-94    0.221221     0.245804     0.230164 
1981-1989   95-99    0.287640     0.321512     0.298871 
1981-1989  100-104   0.397432     0.426116     0.406051 
1981-1989  105-109   0.532664     0.605896     0.551758 
1981-1989  110+      1.060887     2.160000     1.131835 
1990-1999      0     0.007317     0.008248     0.007796 
1990-1999    1-4     0.000246     0.000286     0.000266 
1990-1999    5-9     0.000134     0.000179     0.000157 
1990-1999   10-14    0.000145     0.000209     0.000178 
1990-1999   15-19    0.000267     0.000752     0.000517 
1990-1999   20-24    0.000331     0.001190     0.000769 
1990-1999   25-29    0.000381     0.001186     0.000785 
1990-1999   30-34    0.000481     0.001249     0.000862 
1990-1999   35-39    0.000658     0.001516     0.001085 
1990-1999   40-44    0.001040     0.002181     0.001610 
1990-1999   45-49    0.001600     0.003398     0.002497 
1990-1999   50-54    0.002398     0.005333     0.003845 
1990-1999   55-59    0.003732     0.008382     0.005996 
1990-1999   60-64    0.006141     0.013475     0.009674 
1990-1999   65-69    0.011017     0.021915     0.016117 
1990-1999   70-74    0.021751     0.036542     0.028339 
1990-1999   75-79    0.043435     0.061269     0.051030 
1990-1999   80-84    0.080545     0.100356     0.088563 
1990-1999   85-89    0.137888     0.159034     0.146148 
1990-1999   90-94    0.218796     0.243128     0.227675 
1990-1999   95-99    0.302773     0.344144     0.316327 
1990-1999  100-104   0.478600     0.533312     0.493584 
1990-1999  105-109   0.717347     0.897883     0.756799 
1990-1999  110+      1.765729     4.604651     1.868083 
2000-2009      0     0.003696     0.004462     0.004087 
2000-2009    1-4     0.000172     0.000200     0.000186 
2000-2009    5-9     0.000104     0.000139     0.000122 
2000-2009   10-14    0.000102     0.000158     0.000131 
2000-2009   15-19    0.000212     0.000617     0.000421 
2000-2009   20-24    0.000272     0.001079     0.000690 
2000-2009   25-29    0.000308     0.001103     0.000716 
2000-2009   30-34    0.000393     0.001095     0.000748 
2000-2009   35-39    0.000562     0.001350     0.000957 
2000-2009   40-44    0.000888     0.002050     0.001464 
2000-2009   45-49    0.001466     0.003291     0.002370 
2000-2009   50-54    0.002234     0.005199     0.003704 
2000-2009   55-59    0.003296     0.007985     0.005604 
2000-2009   60-64    0.005018     0.011800     0.008298 
2000-2009   65-69    0.008537     0.018308     0.013142 
2000-2009   70-74    0.016403     0.030153     0.022689 
2000-2009   75-79    0.033667     0.051048     0.041206 
2000-2009   80-84    0.067477     0.085761     0.074855 
2000-2009   85-89    0.124884     0.142678     0.131592 
2000-2009   90-94    0.206922     0.234188     0.216559 
2000-2009   95-99    0.300341     0.344548     0.314652 
2000-2009  100-104   0.438301     0.453765     0.442711 
2000-2009  105-109   0.586203     0.629781     0.597248 
2000-2009  110+      1.652893     6.000000     1.728208 
2010-2013      0     0.003089     0.003693     0.003399 
2010-2013    1-4     0.000156     0.000172     0.000164 
2010-2013    5-9     0.000086     0.000116     0.000101 
2010-2013   10-14    0.000102     0.000118     0.000110 
2010-2013   15-19    0.000182     0.000455     0.000321 
2010-2013   20-24    0.000251     0.000795     0.000529 
2010-2013   25-29    0.000243     0.000872     0.000566 
2010-2013   30-34    0.000368     0.000999     0.000690 
2010-2013   35-39    0.000521     0.001171     0.000848 
2010-2013   40-44    0.000828     0.001806     0.001312 
2010-2013   45-49    0.001375     0.003045     0.002192 
2010-2013   50-54    0.002188     0.004955     0.003525 
2010-2013   55-59    0.003317     0.007998     0.005586 
2010-2013   60-64    0.004759     0.011560     0.008026 
2010-2013   65-69    0.007436     0.016815     0.011885 
2010-2013   70-74    0.013079     0.025809     0.018887 
2010-2013   75-79    0.027024     0.043826     0.034384 
2010-2013   80-84    0.060026     0.077005     0.067161 
2010-2013   85-89    0.115049     0.127756     0.119989 
2010-2013   90-94    0.192589     0.199662     0.195159 
2010-2013   95-99    0.290629     0.321331     0.300333 
2010-2013  100-104   0.401067     0.396116     0.399730 
2010-2013  105-109   0.569473     0.585940     0.573802 
2010-2013  110+      1.573878     6.000000     1.705487 
