Denmark, Death rates (period 5x1)     Last modified: 16-Nov-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
   1835        0     0.186348     0.236826     0.212066 
   1835      1-4     0.036863     0.039568     0.038227 
   1835      5-9     0.012402     0.012434     0.012418 
   1835     10-14    0.007659     0.006800     0.007229 
   1835     15-19    0.006087     0.006150     0.006118 
   1835     20-24    0.008004     0.008407     0.008203 
   1835     25-29    0.009148     0.008752     0.008952 
   1835     30-34    0.009389     0.009591     0.009490 
   1835     35-39    0.012084     0.013170     0.012622 
   1835     40-44    0.012277     0.014862     0.013536 
   1835     45-49    0.014504     0.020093     0.017208 
   1835     50-54    0.018251     0.023020     0.020540 
   1835     55-59    0.021950     0.030512     0.026025 
   1835     60-64    0.033228     0.041988     0.037312 
   1835     65-69    0.047439     0.058994     0.052707 
   1835     70-74    0.065537     0.081855     0.072815 
   1835     75-79    0.101403     0.108093     0.104321 
   1835     80-84    0.145153     0.179679     0.159428 
   1835     85-89    0.199378     0.264775     0.224506 
   1835     90-94    0.242437     0.249446     0.245019 
   1835     95-99    0.202310     0.311509     0.238077 
   1835    100-104   0.865136     0.214286     0.429180 
   1835    105-109   0.735294     0.000000     0.560224 
   1835    110+             .            .            . 
   1836        0     0.195540     0.233871     0.215003 
   1836      1-4     0.029277     0.031210     0.030250 
   1836      5-9     0.009709     0.009478     0.009592 
   1836     10-14    0.005717     0.005879     0.005798 
   1836     15-19    0.005639     0.005390     0.005515 
   1836     20-24    0.006955     0.008558     0.007749 
   1836     25-29    0.008778     0.009298     0.009035 
   1836     30-34    0.010103     0.009954     0.010029 
   1836     35-39    0.012532     0.014073     0.013297 
   1836     40-44    0.013366     0.014371     0.013857 
   1836     45-49    0.014791     0.020725     0.017660 
   1836     50-54    0.017463     0.023752     0.020475 
   1836     55-59    0.023343     0.030294     0.026647 
   1836     60-64    0.035027     0.042299     0.038420 
   1836     65-69    0.050045     0.060488     0.054806 
   1836     70-74    0.073588     0.077456     0.075309 
   1836     75-79    0.109047     0.118014     0.112960 
   1836     80-84    0.162727     0.181930     0.170682 
   1836     85-89    0.235572     0.266127     0.247050 
   1836     90-94    0.315210     0.270364     0.298148 
   1836     95-99    0.295397     0.438424     0.338973 
   1836    100-104   0.305033     0.242718     0.270331 
   1836    105-109   2.027027     0.000000     0.543971 
   1836    110+             .            .            . 
   1837        0     0.175573     0.219035     0.197635 
   1837      1-4     0.024831     0.025967     0.025403 
   1837      5-9     0.007263     0.007956     0.007613 
   1837     10-14    0.005582     0.004687     0.005133 
   1837     15-19    0.005430     0.005178     0.005304 
   1837     20-24    0.007339     0.008819     0.008072 
   1837     25-29    0.009007     0.008057     0.008538 
   1837     30-34    0.009938     0.009977     0.009958 
   1837     35-39    0.012557     0.013263     0.012908 
   1837     40-44    0.012569     0.014784     0.013653 
   1837     45-49    0.015927     0.020245     0.018014 
   1837     50-54    0.018986     0.023754     0.021266 
   1837     55-59    0.025454     0.032029     0.028575 
   1837     60-64    0.038446     0.047545     0.042693 
   1837     65-69    0.055247     0.067008     0.060606 
   1837     70-74    0.085473     0.088430     0.086790 
   1837     75-79    0.115930     0.138393     0.125702 
   1837     80-84    0.174640     0.207111     0.188117 
   1837     85-89    0.262584     0.321558     0.284415 
   1837     90-94    0.371637     0.277416     0.334488 
   1837     95-99    0.389922     0.430176     0.402489 
   1837    100-104   0.615752     0.000000     0.352115 
   1837    105-109          .     0.000000     0.000000 
   1837    110+             .            .            . 
   1838        0     0.167748     0.200175     0.184212 
   1838      1-4     0.024354     0.024160     0.024256 
   1838      5-9     0.006723     0.006754     0.006739 
   1838     10-14    0.005533     0.004740     0.005134 
   1838     15-19    0.005709     0.004675     0.005192 
   1838     20-24    0.006850     0.007174     0.007010 
   1838     25-29    0.007741     0.007794     0.007767 
   1838     30-34    0.009864     0.009775     0.009820 
   1838     35-39    0.011010     0.011762     0.011386 
   1838     40-44    0.011912     0.014114     0.012992 
   1838     45-49    0.014552     0.019279     0.016836 
   1838     50-54    0.018451     0.024170     0.021182 
   1838     55-59    0.023805     0.031677     0.027535 
   1838     60-64    0.035005     0.045557     0.039927 
   1838     65-69    0.049984     0.060034     0.054556 
   1838     70-74    0.077348     0.082914     0.079829 
   1838     75-79    0.106434     0.119690     0.112188 
