Netherlands, Death rates (period 5x1), 	Last modified: 13 Jan 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
  1850           0             0.201633        0.240548        0.221441
  1850         1-4             0.033112        0.035106        0.034114
  1850         5-9             0.008537        0.008591        0.008564
  1850        10-14            0.005123        0.004449        0.004783
  1850        15-19            0.006016        0.005545        0.005781
  1850        20-24            0.007385        0.008823        0.008091
  1850        25-29            0.009921        0.009157        0.009545
  1850        30-34            0.011744        0.009407        0.010596
  1850        35-39            0.012892        0.010784        0.011860
  1850        40-44            0.013519        0.013370        0.013447
  1850        45-49            0.013730        0.015784        0.014726
  1850        50-54            0.016268        0.020821        0.018456
  1850        55-59            0.021454        0.026320        0.023687
  1850        60-64            0.031488        0.036776        0.033839
  1850        65-69            0.048142        0.052817        0.050222
  1850        70-74            0.074851        0.075822        0.075280
  1850        75-79            0.112039        0.115966        0.113755
  1850        80-84            0.161259        0.175201        0.167264
  1850        85-89            0.246325        0.251813        0.248685
  1850        90-94            0.337580        0.318582        0.329759
  1850        95-99            0.391011        0.475693        0.422210
  1850       100-104           1.638225        0.000000        1.359773
  1850       105-109                 .              .              .
  1850       110+                    .              .              .
  1851           0             0.202007        0.240392        0.221521
  1851         1-4             0.038796        0.039125        0.038962
  1851         5-9             0.008723        0.008387        0.008553
  1851        10-14            0.004917        0.004056        0.004483
  1851        15-19            0.005989        0.004942        0.005463
  1851        20-24            0.007051        0.008663        0.007846
  1851        25-29            0.009060        0.008494        0.008782
  1851        30-34            0.010928        0.009262        0.010109
  1851        35-39            0.012234        0.009980        0.011127
  1851        40-44            0.012184        0.011825        0.012009
  1851        45-49            0.012529        0.014833        0.013649
  1851        50-54            0.015521        0.019226        0.017304
  1851        55-59            0.020622        0.024961        0.022625
  1851        60-64            0.030017        0.035830        0.032594
  1851        65-69            0.043696        0.051046        0.046960
  1851        70-74            0.070198        0.071953        0.070975
  1851        75-79            0.106283        0.110280        0.108035
  1851        80-84            0.155162        0.165571        0.159627
  1851        85-89            0.219145        0.237091        0.226819
  1851        90-94            0.285772        0.334039        0.306079
  1851        95-99            0.458412        0.452440        0.456232
  1851       100-104           1.061008        4.000000        1.677149
  1851       105-109                 .              .              .
  1851       110+                    .              .              .
  1852           0             0.229183        0.269739        0.249774
  1852         1-4             0.037168        0.037067        0.037117
  1852         5-9             0.008303        0.007742        0.008021
  1852        10-14            0.005103        0.004492        0.004795
  1852        15-19            0.006024        0.005849        0.005936
  1852        20-24            0.007712        0.009732        0.008712
  1852        25-29            0.009545        0.009601        0.009573
  1852        30-34            0.011078        0.009631        0.010366
  1852        35-39            0.013308        0.010783        0.012066
  1852        40-44            0.013054        0.012741        0.012902
  1852        45-49            0.013397        0.015246        0.014296
  1852        50-54            0.016143        0.021435        0.018687
  1852        55-59            0.022012        0.026799        0.024239
  1852        60-64            0.032034        0.035067        0.033379
  1852        65-69            0.048782        0.053084        0.050696
  1852        70-74            0.076890        0.079094        0.077863
  1852        75-79            0.112551        0.109137        0.111044
  1852        80-84            0.163316        0.169486        0.165956
  1852        85-89            0.225038        0.251794        0.236426
  1852        90-94            0.307803        0.324399        0.314729
  1852        95-99            0.454054        0.568182        0.495526
  1852       100-104           1.479047        0.000000        1.186552
  1852       105-109                 .              .              .
  1852       110+                    .              .              .
  1853           0             0.207242        0.242957        0.225389
  1853         1-4             0.033353        0.034378        0.033870
  1853         5-9             0.007610        0.007744        0.007677
  1853        10-14            0.005679        0.004549        0.005109
  1853        15-19            0.006221        0.006012        0.006115
  1853        20-24            0.008221        0.009954        0.009081
  1853        25-29            0.009882        0.010007        0.009943
  1853        30-34            0.012813        0.010389        0.011618
  1853        35-39            0.014029        0.013611        0.013823
  1853        40-44            0.015068        0.015552        0.015305
  1853        45-49            0.014920        0.019041        0.016922
  1853        50-54            0.018834        0.024299        0.021457
  1853        55-59            0.025580        0.031876        0.028535
  1853        60-64            0.037135        0.042375        0.039463
  1853        65-69            0.055693        0.063829        0.059317
  1853        70-74            0.087395        0.095924        0.091143
  1853        75-79            0.131464        0.137712        0.134228
  1853        80-84            0.187153        0.203248        0.194042
  1853        85-89            0.280390        0.298287        0.287964
  1853        90-94            0.335970        0.365523        0.348150
  1853        95-99            0.576980        0.385542        0.504155
  1853       100-104           0.892857        4.000000        1.459854
  1853       105-109                 .              .              .
  1853       110+                    .              .              .
  1854           0             0.206165        0.241296        0.224018
  1854         1-4             0.034871        0.035347        0.035111
  1854         5-9             0.009435        0.008444        0.008937
  1854        10-14            0.005342        0.004598        0.004966
  1854        15-19            0.005978        0.005927        0.005952
  1854        20-24            0.008130        0.009975        0.009048
  1854        25-29            0.009597        0.009434        0.009517
  1854        30-34            0.012284        0.010318        0.011314
  1854        35-39            0.013952        0.012117        0.013047
  1854        40-44            0.014445        0.014141        0.014297
  1854        45-49            0.014975        0.019020        0.016938
  1854        50-54            0.018293        0.023026        0.020562
  1854        55-59            0.023937        0.030557        0.027064
  1854        60-64            0.035698        0.040600        0.037895
  1854        65-69            0.053363        0.059561        0.056104
  1854        70-74            0.079518        0.091202        0.084633
  1854        75-79            0.128946        0.130330        0.129554
  1854        80-84            0.174648        0.181589        0.177628
  1854        85-89            0.263296        0.275168        0.268243
  1854        90-94            0.268307        0.365787        0.307052
  1854        95-99            0.416389        0.530769        0.463247
  1854       100-104           0.492813        1.500000        0.634921
  1854       105-109                 .              .              .
  1854       110+                    .              .              .
  1855           0             0.221275        0.264324        0.243182
  1855         1-4             0.046804        0.046876        0.046840
  1855         5-9             0.011726        0.011444        0.011584
  1855        10-14            0.006180        0.005155        0.005662
  1855        15-19            0.006285        0.005908        0.006095
  1855        20-24            0.009228        0.010244        0.009736
  1855        25-29            0.010943        0.010467        0.010710
  1855        30-34            0.013208        0.010670        0.011954
  1855        35-39            0.015593        0.013502        0.014561
  1855        40-44            0.015925        0.017343        0.016622
  1855        45-49            0.016707        0.021583        0.019067
  1855        50-54            0.021663        0.028011        0.024709
  1855        55-59            0.028665        0.033957        0.031173
  1855        60-64            0.042534        0.049159        0.045531
  1855        65-69            0.065863        0.073117        0.069038
  1855        70-74            0.099207        0.104843        0.101665
  1855        75-79            0.161952        0.162777        0.162313
  1855        80-84            0.226517        0.240472        0.232507
  1855        85-89            0.331605        0.328277        0.330225
  1855        90-94            0.475754        0.449405        0.465272
  1855        95-99            0.629032        0.553436        0.599499
  1855       100-104           1.732102        2.185792        1.841298
  1855       105-109                 .              .              .
  1855       110+                    .              .              .
  1856           0             0.208192        0.242987        0.225916
  1856         1-4             0.037806        0.038340        0.038076
  1856         5-9             0.010221        0.010403        0.010313
  1856        10-14            0.005375        0.004580        0.004974
  1856        15-19            0.006331        0.005686        0.006005
  1856        20-24            0.007880        0.009295        0.008590
  1856        25-29            0.009394        0.008541        0.008974
  1856        30-34            0.011079        0.009511        0.010306
  1856        35-39            0.012970        0.011510        0.012249
  1856        40-44            0.013744        0.013339        0.013544
  1856        45-49            0.013935        0.018030        0.015915
  1856        50-54            0.017947        0.022399        0.020088
  1856        55-59            0.021509        0.026790        0.024015
  1856        60-64            0.033308        0.039249        0.036008
  1856        65-69            0.051095        0.056476        0.053444
  1856        70-74            0.081287        0.085097        0.082947
  1856        75-79            0.125101        0.122462        0.123947
  1856        80-84            0.174664        0.185830        0.179454
  1856        85-89            0.237584        0.238615        0.238014
  1856        90-94            0.307586        0.341117        0.321186
  1856        95-99            0.491253        0.622003        0.541879
  1856       100-104           3.220036        0.000000        1.053864
  1856       105-109                 .              .              .
  1856       110+                    .              .              .
  1857           0             0.245973        0.290414        0.268505
  1857         1-4             0.040249        0.040970        0.040613
  1857         5-9             0.010360        0.010301        0.010330
  1857        10-14            0.005904        0.004958        0.005427
  1857        15-19            0.006894        0.006460        0.006674
  1857        20-24            0.008458        0.010299        0.009384
  1857        25-29            0.010550        0.009776        0.010167
  1857        30-34            0.012372        0.010166        0.011287
  1857        35-39            0.014990        0.012745        0.013879
  1857        40-44            0.015312        0.014772        0.015046
  1857        45-49            0.015115        0.018838        0.016919
  1857        50-54            0.019539        0.024061        0.021712
  1857        55-59            0.025158        0.030180        0.027538
  1857        60-64            0.038743        0.044624        0.041433
