Latvia, Death rates (period 1x10)     Last modified: 14-Aug-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1960-1969      0     0.018351     0.024799     0.021659 
1960-1969      1     0.002137     0.002484     0.002315 
1960-1969      2     0.001415     0.001388     0.001401 
1960-1969      3     0.000909     0.001199     0.001058 
1960-1969      4     0.000716     0.000922     0.000821 
1960-1969      5     0.000661     0.000844     0.000755 
1960-1969      6     0.000551     0.000639     0.000596 
1960-1969      7     0.000544     0.000835     0.000693 
1960-1969      8     0.000504     0.000716     0.000612 
1960-1969      9     0.000412     0.000723     0.000571 
1960-1969     10     0.000391     0.000738     0.000569 
1960-1969     11     0.000404     0.000687     0.000549 
1960-1969     12     0.000449     0.000771     0.000614 
1960-1969     13     0.000361     0.000771     0.000571 
1960-1969     14     0.000389     0.000799     0.000600 
1960-1969     15     0.000520     0.000868     0.000699 
1960-1969     16     0.000569     0.001124     0.000855 
1960-1969     17     0.000604     0.001363     0.000994 
1960-1969     18     0.000634     0.001868     0.001265 
1960-1969     19     0.000734     0.002039     0.001398 
1960-1969     20     0.000815     0.002018     0.001423 
1960-1969     21     0.000892     0.002037     0.001467 
1960-1969     22     0.000877     0.002326     0.001601 
1960-1969     23     0.000899     0.002731     0.001810 
1960-1969     24     0.000882     0.003163     0.002011 
1960-1969     25     0.000926     0.003281     0.002088 
1960-1969     26     0.001025     0.003215     0.002103 
1960-1969     27     0.001019     0.003285     0.002131 
1960-1969     28     0.001045     0.003283     0.002141 
1960-1969     29     0.001018     0.003071     0.002021 
1960-1969     30     0.001071     0.003649     0.002328 
1960-1969     31     0.001207     0.003680     0.002406 
1960-1969     32     0.001165     0.003814     0.002440 
1960-1969     33     0.001180     0.003928     0.002487 
1960-1969     34     0.001367     0.004235     0.002705 
1960-1969     35     0.001368     0.004213     0.002668 
1960-1969     36     0.001442     0.004303     0.002721 
1960-1969     37     0.001657     0.004440     0.002873 
1960-1969     38     0.001759     0.004583     0.002967 
1960-1969     39     0.001795     0.004895     0.003095 
1960-1969     40     0.001842     0.005625     0.003399 
1960-1969     41     0.002231     0.005252     0.003452 
1960-1969     42     0.002484     0.006006     0.003882 
1960-1969     43     0.002629     0.005984     0.003947 
1960-1969     44     0.002563     0.006406     0.004079 
1960-1969     45     0.002807     0.006805     0.004398 
1960-1969     46     0.003263     0.006287     0.004480 
1960-1969     47     0.003242     0.007398     0.004935 
1960-1969     48     0.003583     0.007777     0.005302 
1960-1969     49     0.004053     0.008291     0.005793 
1960-1969     50     0.004303     0.008696     0.006108 
1960-1969     51     0.004642     0.009081     0.006465 
1960-1969     52     0.005128     0.010938     0.007517 
1960-1969     53     0.005510     0.011166     0.007845 
1960-1969     54     0.005732     0.011792     0.008244 
1960-1969     55     0.006106     0.013230     0.009073 
1960-1969     56     0.006702     0.014645     0.010015 
1960-1969     57     0.007335     0.015095     0.010561 
1960-1969     58     0.007901     0.017353     0.011807 
1960-1969     59     0.008759     0.018480     0.012729 
1960-1969     60     0.010207     0.020742     0.014451 
1960-1969     61     0.010442     0.022316     0.015151 
1960-1969     62     0.011654     0.025319     0.016959 
1960-1969     63     0.012759     0.027239     0.018238 
1960-1969     64     0.014930     0.029759     0.020393 
1960-1969     65     0.016382     0.032187     0.022054 
1960-1969     66     0.017132     0.035584     0.023585 
1960-1969     67     0.020415     0.037957     0.026412 
1960-1969     68     0.022982     0.041146     0.029074 
1960-1969     69     0.024085     0.044232     0.030746 
1960-1969     70     0.029705     0.048974     0.036016 
1960-1969     71     0.030516     0.052191     0.037545 
1960-1969     72     0.036233     0.058610     0.043440 
1960-1969     73     0.039736     0.063330     0.047304 
1960-1969     74     0.046635     0.071261     0.054480 
1960-1969     75     0.049727     0.076401     0.058151 
1960-1969     76     0.056473     0.082012     0.064487 
1960-1969     77     0.062119     0.083796     0.068880 
1960-1969     78     0.071990     0.098553     0.080200 
1960-1969     79     0.075788     0.101972     0.083810 
