Taiwan, Death rates (period 1x10)     Last modified: 13-Jul-2016, MPv5 (May07)

   Year      Age       Female       Male         Total
1970-1979      0     0.012399     0.014449     0.013458 
1970-1979      1     0.003354     0.003677     0.003520 
1970-1979      2     0.001825     0.002125     0.001979 
1970-1979      3     0.001114     0.001327     0.001224 
1970-1979      4     0.000774     0.000923     0.000851 
1970-1979      5     0.000592     0.000774     0.000685 
1970-1979      6     0.000490     0.000681     0.000588 
1970-1979      7     0.000398     0.000633     0.000519 
1970-1979      8     0.000339     0.000592     0.000469 
1970-1979      9     0.000299     0.000541     0.000424 
1970-1979     10     0.000297     0.000536     0.000420 
1970-1979     11     0.000310     0.000513     0.000415 
1970-1979     12     0.000366     0.000539     0.000455 
1970-1979     13     0.000390     0.000593     0.000494 
1970-1979     14     0.000437     0.000675     0.000559 
1970-1979     15     0.000529     0.000855     0.000696 
1970-1979     16     0.000592     0.001078     0.000842 
1970-1979     17     0.000643     0.001277     0.000968 
1970-1979     18     0.000711     0.001517     0.001124 
1970-1979     19     0.000734     0.001600     0.001177 
1970-1979     20     0.000782     0.001527     0.001163 
1970-1979     21     0.000801     0.001549     0.001183 
1970-1979     22     0.000821     0.001694     0.001267 
1970-1979     23     0.000843     0.001877     0.001372 
1970-1979     24     0.000898     0.001906     0.001414 
1970-1979     25     0.000896     0.001850     0.001384 
1970-1979     26     0.000903     0.001853     0.001389 
1970-1979     27     0.000899     0.001859     0.001389 
1970-1979     28     0.000970     0.001936     0.001463 
1970-1979     29     0.000971     0.001931     0.001461 
1970-1979     30     0.001059     0.001993     0.001535 
1970-1979     31     0.001173     0.002147     0.001670 
1970-1979     32     0.001273     0.002322     0.001807 
1970-1979     33     0.001331     0.002434     0.001892 
1970-1979     34     0.001430     0.002580     0.002014 
1970-1979     35     0.001511     0.002709     0.002120 
1970-1979     36     0.001600     0.002927     0.002278 
1970-1979     37     0.001734     0.002996     0.002384 
1970-1979     38     0.001800     0.003292     0.002575 
1970-1979     39     0.001988     0.003601     0.002837 
1970-1979     40     0.002174     0.003803     0.003045 
1970-1979     41     0.002342     0.004066     0.003279 
1970-1979     42     0.002554     0.004341     0.003540 
1970-1979     43     0.002748     0.004491     0.003727 
1970-1979     44     0.003101     0.004876     0.004116 
1970-1979     45     0.003131     0.005202     0.004334 
1970-1979     46     0.003466     0.005607     0.004725 
1970-1979     47     0.003769     0.006029     0.005107 
1970-1979     48     0.004151     0.006566     0.005588 
1970-1979     49     0.004511     0.007046     0.006025 
1970-1979     50     0.004849     0.007797     0.006614 
1970-1979     51     0.005547     0.008421     0.007265 
1970-1979     52     0.006057     0.009227     0.007943 
1970-1979     53     0.006568     0.010236     0.008736 
1970-1979     54     0.007168     0.011343     0.009620 
1970-1979     55     0.007683     0.012731     0.010627 
1970-1979     56     0.008332     0.013710     0.011451 
1970-1979     57     0.009180     0.014729     0.012385 
1970-1979     58     0.009994     0.016179     0.013540 
1970-1979     59     0.011152     0.017551     0.014776 
1970-1979     60     0.012017     0.019264     0.016082 
1970-1979     61     0.013173     0.021048     0.017544 
1970-1979     62     0.014720     0.024027     0.019836 
1970-1979     63     0.016218     0.026230     0.021659 
1970-1979     64     0.018356     0.029420     0.024301 
1970-1979     65     0.020391     0.032038     0.026562 
1970-1979     66     0.022396     0.035674     0.029322 
1970-1979     67     0.025441     0.039200     0.032451 
1970-1979     68     0.028270     0.042785     0.035515 
1970-1979     69     0.031458     0.047217     0.039221 
1970-1979     70     0.034823     0.051838     0.043073 
1970-1979     71     0.038530     0.056671     0.047163 
1970-1979     72     0.042445     0.062366     0.051757 
1970-1979     73     0.047868     0.067330     0.056824 
1970-1979     74     0.053574     0.074303     0.062965 
1970-1979     75     0.058169     0.080514     0.068055 
1970-1979     76     0.065462     0.088062     0.075200 
1970-1979     77     0.070191     0.095304     0.080665 
1970-1979     78     0.076974     0.105682     0.088559 
1970-1979     79     0.086046     0.115535     0.097636 
1970-1979     80     0.099758     0.125779     0.109943 
1970-1979     81     0.110190     0.138201     0.120875 
1970-1979     82     0.118259     0.144995     0.128213 
1970-1979     83     0.132667     0.151957     0.139681 
1970-1979     84     0.140784     0.171879     0.151783 
1970-1979     85     0.152188     0.174121     0.159718 
1970-1979     86     0.166917     0.185582     0.173175 
1970-1979     87     0.185039     0.205463     0.191740 
1970-1979     88     0.195309     0.209121     0.199728 
1970-1979     89     0.217842     0.230606     0.221818 
1970-1979     90     0.234384     0.236362     0.234987 
1970-1979     91     0.253219     0.261014     0.255557 
1970-1979     92     0.276445     0.244050     0.266859 
1970-1979     93     0.295614     0.249687     0.281991 
1970-1979     94     0.314092     0.282925     0.304876 
1970-1979     95     0.330204     0.275760     0.314334 
1970-1979     96     0.352605     0.286605     0.333601 
1970-1979     97     0.375888     0.298081     0.353808 
1970-1979     98     0.400889     0.311057     0.375670 
1970-1979     99     0.428283     0.327226     0.400180 
1970-1979    100     0.458888     0.347678     0.428448 
1970-1979    101     0.493901     0.378624     0.463169 
1970-1979    102     0.536268     0.416659     0.505942 
1970-1979    103     0.593978     0.475930     0.566395 
1970-1979    104     0.679553     0.569558     0.658146 
1970-1979    105     0.797580     0.845612     0.803757 
1970-1979    106     0.935143     1.494662     0.964853 
1970-1979    107     1.270553            .     1.270553 
1970-1979    108     3.352313            .     3.352313 
1970-1979    109            .            .            . 
1970-1979    110+           .            .            . 
1980-1989      0     0.007347     0.008442     0.007914 
1980-1989      1     0.001643     0.001884     0.001767 
1980-1989      2     0.000941     0.001177     0.001063 
1980-1989      3     0.000636     0.000837     0.000739 
1980-1989      4     0.000476     0.000672     0.000577 
1980-1989      5     0.000385     0.000560     0.000475 
1980-1989      6     0.000333     0.000509     0.000423 
1980-1989      7     0.000302     0.000506     0.000407 
1980-1989      8     0.000289     0.000517     0.000406 
1980-1989      9     0.000288     0.000454     0.000373 
1980-1989     10     0.000280     0.000440     0.000362 
1980-1989     11     0.000260     0.000440     0.000353 
1980-1989     12     0.000283     0.000456     0.000372 
1980-1989     13     0.000326     0.000493     0.000412 
1980-1989     14     0.000325     0.000577     0.000455 
1980-1989     15     0.000414     0.000848     0.000637 
1980-1989     16     0.000507     0.001154     0.000839 
1980-1989     17     0.000543     0.001416     0.000991 
1980-1989     18     0.000551     0.001728     0.001155 
1980-1989     19     0.000619     0.001703     0.001174 
1980-1989     20     0.000669     0.001439     0.001064 
1980-1989     21     0.000648     0.001395     0.001031 
1980-1989     22     0.000702     0.001607     0.001165 
1980-1989     23     0.000667     0.001781     0.001237 
1980-1989     24     0.000713     0.001736     0.001237 
1980-1989     25     0.000713     0.001687     0.001212 
1980-1989     26     0.000728     0.001753     0.001252 
1980-1989     27     0.000742     0.001692     0.001227 
1980-1989     28     0.000790     0.001695     0.001252 
1980-1989     29     0.000762     0.001779     0.001281 
1980-1989     30     0.000859     0.001789     0.001334 
1980-1989     31     0.000816     0.001931     0.001386 
1980-1989     32     0.000920     0.002021     0.001483 
1980-1989     33     0.000930     0.002082     0.001519 
1980-1989     34     0.001018     0.002209     0.001627 
1980-1989     35     0.001097     0.002419     0.001774 
1980-1989     36     0.001207     0.002557     0.001898 
1980-1989     37     0.001281     0.002790     0.002054 
1980-1989     38     0.001326     0.002971     0.002169 
1980-1989     39     0.001565     0.003181     0.002393 
1980-1989     40     0.001519     0.003457     0.002510 
1980-1989     41     0.001702     0.003769     0.002758 
1980-1989     42     0.001914     0.004135     0.003047 
1980-1989     43     0.002056     0.004398     0.003249 
1980-1989     44     0.002253     0.004694     0.003496 
1980-1989     45     0.002502     0.005145     0.003849 
1980-1989     46     0.002747     0.005615     0.004211 
1980-1989     47     0.003091     0.005929     0.004546 
1980-1989     48     0.003389     0.006355     0.004922 
1980-1989     49     0.003652     0.006873     0.005337 
1980-1989     50     0.004010     0.007288     0.005754 
1980-1989     51     0.004338     0.007827     0.006223 
1980-1989     52     0.004790     0.008388     0.006767 
1980-1989     53     0.005128     0.009002     0.007290 
1980-1989     54     0.005655     0.009706     0.007951 
1980-1989     55     0.006204     0.010322     0.008572 
1980-1989     56     0.006737     0.011386     0.009439 
1980-1989     57     0.007388     0.012087     0.010139 
1980-1989     58     0.008144     0.012924     0.010954 
1980-1989     59     0.009155     0.014628     0.012376 
1980-1989     60     0.009850     0.016017     0.013472 
1980-1989     61     0.011103     0.017377     0.014774 
1980-1989     62     0.012516     0.019121     0.016356 
1980-1989     63     0.013604     0.020758     0.017732 
1980-1989     64     0.015101     0.023136     0.019692 
1980-1989     65     0.016840     0.025757     0.021883 
1980-1989     66     0.018975     0.028307     0.024204 
1980-1989     67     0.021063     0.030732     0.026446 
1980-1989     68     0.024166     0.034262     0.029733 
1980-1989     69     0.026736     0.037427     0.032546 
1980-1989     70     0.029322     0.040870     0.035499 
1980-1989     71     0.032416     0.044879     0.038988 
1980-1989     72     0.035677     0.049485     0.042855 
1980-1989     73     0.040851     0.054784     0.047964 
1980-1989     74     0.044296     0.060572     0.052459 
1980-1989     75     0.050367     0.065540     0.057816 
1980-1989     76     0.055817     0.072238     0.063694 
1980-1989     77     0.061483     0.080837     0.070522 
1980-1989     78     0.068876     0.086865     0.077069 
1980-1989     79     0.073965     0.094282     0.083037 
1980-1989     80     0.088581     0.109728     0.097679 
1980-1989     81     0.097103     0.120797     0.107082 
1980-1989     82     0.106811     0.135314     0.118520 
1980-1989     83     0.116802     0.143631     0.127545 
1980-1989     84     0.128511     0.150275     0.137027 
1980-1989     85     0.140153     0.162252     0.148601 
1980-1989     86     0.158450     0.182980     0.167582 
1980-1989     87     0.169753     0.193499     0.178348 
1980-1989     88     0.180094     0.207944     0.189918 
1980-1989     89     0.200768     0.217611     0.206587 
1980-1989     90     0.208080     0.227809     0.214771 
1980-1989     91     0.225859     0.237652     0.229794 
1980-1989     92     0.244845     0.260027     0.249854 
1980-1989     93     0.270974     0.256232     0.266142 
1980-1989     94     0.281293     0.243407     0.268713 
1980-1989     95     0.320473     0.335365     0.325495 
1980-1989     96     0.345136     0.357344     0.349264 
1980-1989     97     0.371042     0.381072     0.374464 
1980-1989     98     0.398700     0.406876     0.401512 
1980-1989     99     0.428273     0.434105     0.430296 
1980-1989    100     0.459860     0.463843     0.461265 
1980-1989    101     0.495716     0.500301     0.497368 
1980-1989    102     0.538423     0.546860     0.541522 
1980-1989    103     0.594196     0.612622     0.601088 
1980-1989    104     0.679643     0.724231     0.696541 
1980-1989    105     0.847579     0.962721     0.891148 
1980-1989    106     1.359690     1.750367     1.494673 
1980-1989    107     4.022573     6.000000     4.347170 
1980-1989    108            .            .            . 
1980-1989    109            .            .            . 
1980-1989    110+           .            .            . 
1990-1999      0     0.005849     0.006892     0.006393 
1990-1999      1     0.000962     0.001069     0.001018 
1990-1999      2     0.000618     0.000743     0.000683 
1990-1999      3     0.000419     0.000565     0.000495 
1990-1999      4     0.000333     0.000443     0.000390 
1990-1999      5     0.000302     0.000343     0.000324 
1990-1999      6     0.000261     0.000335     0.000300 
1990-1999      7     0.000255     0.000328     0.000293 
1990-1999      8     0.000243     0.000330     0.000288 
1990-1999      9     0.000206     0.000330     0.000270 
1990-1999     10     0.000216     0.000308     0.000264 
1990-1999     11     0.000217     0.000312     0.000266 
1990-1999     12     0.000239     0.000329     0.000285 
1990-1999     13     0.000305     0.000396     0.000352 
