Lithuania, Death rates (period 1x10)     Last modified: 26-Nov-2014, MPv5 (May07)

   Year      Age       Female       Male         Total
1960-1969      0     0.025223     0.032912     0.029149 
1960-1969      1     0.002365     0.002662     0.002517 
1960-1969      2     0.001256     0.001684     0.001474 
1960-1969      3     0.000906     0.001011     0.000960 
1960-1969      4     0.000763     0.000930     0.000848 
1960-1969      5     0.000610     0.000746     0.000679 
1960-1969      6     0.000544     0.000811     0.000679 
1960-1969      7     0.000478     0.000692     0.000587 
1960-1969      8     0.000424     0.000742     0.000586 
1960-1969      9     0.000422     0.000617     0.000521 
1960-1969     10     0.000417     0.000713     0.000567 
1960-1969     11     0.000407     0.000617     0.000514 
1960-1969     12     0.000447     0.000639     0.000545 
1960-1969     13     0.000365     0.000549     0.000458 
1960-1969     14     0.000420     0.000649     0.000536 
1960-1969     15     0.000455     0.000896     0.000678 
1960-1969     16     0.000559     0.001188     0.000877 
1960-1969     17     0.000549     0.001357     0.000956 
1960-1969     18     0.000625     0.001740     0.001184 
1960-1969     19     0.000737     0.001874     0.001304 
1960-1969     20     0.000881     0.001841     0.001357 
1960-1969     21     0.000781     0.001731     0.001249 
1960-1969     22     0.000763     0.001996     0.001367 
1960-1969     23     0.000848     0.002412     0.001610 
1960-1969     24     0.000888     0.002514     0.001677 
1960-1969     25     0.000921     0.002833     0.001847 
1960-1969     26     0.000756     0.002900     0.001791 
1960-1969     27     0.000871     0.002860     0.001827 
1960-1969     28     0.000866     0.002880     0.001830 
1960-1969     29     0.001061     0.002833     0.001906 
1960-1969     30     0.001154     0.003187     0.002120 
1960-1969     31     0.000990     0.003144     0.002010 
1960-1969     32     0.001119     0.003312     0.002154 
1960-1969     33     0.001236     0.003204     0.002158 
1960-1969     34     0.001325     0.003711     0.002428 
1960-1969     35     0.001537     0.003825     0.002581 
1960-1969     36     0.001665     0.003684     0.002575 
1960-1969     37     0.001641     0.004083     0.002730 
1960-1969     38     0.001734     0.004093     0.002776 
1960-1969     39     0.001742     0.004105     0.002776 
1960-1969     40     0.002215     0.004910     0.003382 
1960-1969     41     0.002090     0.004880     0.003285 
1960-1969     42     0.002360     0.005268     0.003590 
1960-1969     43     0.002226     0.005276     0.003509 
1960-1969     44     0.002608     0.005341     0.003761 
1960-1969     45     0.003127     0.006036     0.004357 
1960-1969     46     0.003063     0.006550     0.004533 
1960-1969     47     0.003285     0.006953     0.004821 
1960-1969     48     0.003613     0.007350     0.005165 
1960-1969     49     0.003860     0.007466     0.005340 
1960-1969     50     0.005019     0.009127     0.006689 
1960-1969     51     0.004433     0.008550     0.006134 
1960-1969     52     0.005127     0.009880     0.007157 
1960-1969     53     0.004896     0.009756     0.007020 
1960-1969     54     0.005597     0.011442     0.008181 
1960-1969     55     0.006159     0.011777     0.008668 
1960-1969     56     0.006535     0.012564     0.009248 
1960-1969     57     0.007234     0.013544     0.010085 
1960-1969     58     0.007809     0.015333     0.011219 
1960-1969     59     0.008435     0.016026     0.011872 
1960-1969     60     0.011458     0.020270     0.015444 
1960-1969     61     0.009949     0.019764     0.014302 
1960-1969     62     0.011600     0.023953     0.016899 
1960-1969     63     0.013392     0.025020     0.018260 
1960-1969     64     0.014549     0.027023     0.019675 
1960-1969     65     0.016747     0.030947     0.022506 
1960-1969     66     0.017102     0.031107     0.022734 
1960-1969     67     0.019730     0.034468     0.025617 
1960-1969     68     0.022319     0.036071     0.027775 
1960-1969     69     0.022186     0.035351     0.027403 
1960-1969     70     0.031732     0.045371     0.037138 
1960-1969     71     0.027836     0.042137     0.033401 
1960-1969     72     0.034850     0.051295     0.041104 
1960-1969     73     0.037008     0.052417     0.042780 
1960-1969     74     0.043140     0.057695     0.048533 
1960-1969     75     0.048384     0.066422     0.054961 
1960-1969     76     0.052398     0.067487     0.057733 
1960-1969     77     0.056664     0.071650     0.061810 
1960-1969     78     0.067599     0.085681     0.073661 
1960-1969     79     0.066929     0.084560     0.072722 
1960-1969     80     0.088374     0.099905     0.092088 
1960-1969     81     0.079406     0.100067     0.086082 
1960-1969     82     0.094876     0.108843     0.099399 
1960-1969     83     0.101307     0.122976     0.108327 
1960-1969     84     0.111443     0.129150     0.117143 
1960-1969     85     0.120904     0.151146     0.130504 
1960-1969     86     0.137405     0.152958     0.142244 
1960-1969     87     0.147840     0.167510     0.153857 
1960-1969     88     0.158052     0.175910     0.163443 
1960-1969     89     0.166360     0.176545     0.169384 
1960-1969     90     0.186045     0.224764     0.197165 
1960-1969     91     0.169648     0.193060     0.176149 
1960-1969     92     0.199027     0.222554     0.205426 
1960-1969     93     0.200711     0.213592     0.204160 
1960-1969     94     0.189579     0.246722     0.204562 
1960-1969     95     0.242011     0.258560     0.246219 
1960-1969     96     0.250687     0.242576     0.248635 
1960-1969     97     0.253622     0.309498     0.267556 
1960-1969     98     0.285270     0.333888     0.296774 
1960-1969     99     0.295405     0.332266     0.303727 
1960-1969    100     0.310901     0.356125     0.320785 
1960-1969    101     0.327693     0.383171     0.339228 
1960-1969    102     0.346600     0.416079     0.360086 
1960-1969    103     0.367446     0.462451     0.384437 
1960-1969    104     0.391845     0.535703     0.414996 
1960-1969    105     0.418266     0.665000     0.452288 
1960-1969    106     0.451129     0.866893     0.494001 
1960-1969    107     0.502469     1.700000     0.560360 
1960-1969    108     0.581211     1.500000     0.586867 
1960-1969    109     0.713177            .     0.713177 
1960-1969    110+    0.962164            .     0.962164 
1970-1979      0     0.015463     0.020720     0.018143 
1970-1979      1     0.001970     0.002074     0.002023 
1970-1979      2     0.001037     0.001398     0.001220 
1970-1979      3     0.000738     0.000923     0.000832 
1970-1979      4     0.000556     0.000835     0.000698 
1970-1979      5     0.000537     0.000748     0.000644 
1970-1979      6     0.000528     0.000683     0.000607 
1970-1979      7     0.000398     0.000677     0.000540 
1970-1979      8     0.000372     0.000603     0.000489 
1970-1979      9     0.000353     0.000554     0.000455 
1970-1979     10     0.000313     0.000527     0.000422 
1970-1979     11     0.000285     0.000512     0.000400 
1970-1979     12     0.000263     0.000517     0.000392 
1970-1979     13     0.000285     0.000540     0.000415 
1970-1979     14     0.000315     0.000660     0.000491 
1970-1979     15     0.000372     0.000742     0.000561 
1970-1979     16     0.000389     0.001119     0.000763 
1970-1979     17     0.000495     0.001585     0.001055 
1970-1979     18     0.000666     0.002070     0.001389 
1970-1979     19     0.000612     0.001998     0.001326 
1970-1979     20     0.000664     0.001977     0.001337 
1970-1979     21     0.000633     0.002665     0.001666 
1970-1979     22     0.000642     0.003206     0.001937 
1970-1979     23     0.000646     0.003174     0.001918 
1970-1979     24     0.000754     0.003251     0.002007 
1970-1979     25     0.000719     0.003438     0.002076 
1970-1979     26     0.000789     0.003531     0.002151 
1970-1979     27     0.000824     0.003458     0.002126 
1970-1979     28     0.000877     0.003354     0.002099 
1970-1979     29     0.000906     0.003864     0.002361 
1970-1979     30     0.001002     0.003922     0.002433 
1970-1979     31     0.000919     0.003975     0.002412 
1970-1979     32     0.001084     0.003911     0.002460 
1970-1979     33     0.001245     0.004027     0.002594 
1970-1979     34     0.001232     0.004694     0.002906 
1970-1979     35     0.001459     0.004811     0.003076 
1970-1979     36     0.001370     0.005018     0.003124 
1970-1979     37     0.001424     0.005244     0.003254 
1970-1979     38     0.001469     0.005110     0.003205 
1970-1979     39     0.001635     0.005726     0.003578 
1970-1979     40     0.001805     0.005919     0.003752 
1970-1979     41     0.001989     0.006116     0.003934 
1970-1979     42     0.002308     0.006217     0.004143 
1970-1979     43     0.002301     0.007002     0.004492 
1970-1979     44     0.002856     0.007122     0.004817 
1970-1979     45     0.002827     0.008007     0.005175 
1970-1979     46     0.003221     0.008151     0.005429 
1970-1979     47     0.003594     0.008976     0.005976 
1970-1979     48     0.003864     0.009183     0.006193 
1970-1979     49     0.004022     0.010112     0.006656 
1970-1979     50     0.004366     0.010614     0.007033 
1970-1979     51     0.004693     0.011011     0.007350 
1970-1979     52     0.005210     0.012241     0.008121 
1970-1979     53     0.005379     0.012548     0.008322 
1970-1979     54     0.005946     0.013648     0.009102 
1970-1979     55     0.006127     0.015027     0.009758 
1970-1979     56     0.006702     0.015987     0.010463 
1970-1979     57     0.007237     0.016581     0.010994 
1970-1979     58     0.007610     0.017668     0.011618 
1970-1979     59     0.008403     0.019235     0.012661 
1970-1979     60     0.009450     0.021120     0.013986 
1970-1979     61     0.009636     0.021436     0.014299 
1970-1979     62     0.010663     0.022976     0.015684 
1970-1979     63     0.011994     0.024996     0.017392 
1970-1979     64     0.013215     0.028141     0.019446 
1970-1979     65     0.015066     0.029135     0.020958 
1970-1979     66     0.015955     0.031171     0.022348 
1970-1979     67     0.017601     0.033610     0.024340 
1970-1979     68     0.019955     0.037758     0.027451 
1970-1979     69     0.022144     0.042046     0.030468 
1970-1979     70     0.026074     0.044459     0.033680 
1970-1979     71     0.027558     0.049034     0.036269 
1970-1979     72     0.032500     0.054734     0.041222 
1970-1979     73     0.034949     0.057727     0.043605 
1970-1979     74     0.040009     0.062521     0.048349 
1970-1979     75     0.046094     0.071131     0.055214 
1970-1979     76     0.050072     0.074569     0.058936 
1970-1979     77     0.057764     0.078652     0.065307 
1970-1979     78     0.063523     0.087270     0.072054 
1970-1979     79     0.073855     0.092050     0.080383 
1970-1979     80     0.080926     0.101400     0.088042 
1970-1979     81     0.083732     0.104958     0.090988 
1970-1979     82     0.095454     0.112844     0.101283 
1970-1979     83     0.101104     0.121478     0.107800 
1970-1979     84     0.109721     0.130763     0.116516 
1970-1979     85     0.124515     0.138261     0.128869 
1970-1979     86     0.134245     0.147093     0.138211 
1970-1979     87     0.141660     0.163772     0.148279 
1970-1979     88     0.150605     0.164236     0.154570 
1970-1979     89     0.165597     0.187613     0.171886 
1970-1979     90     0.182733     0.189405     0.184635 
1970-1979     91     0.165845     0.200745     0.175797 
1970-1979     92     0.194273     0.212640     0.199484 
1970-1979     93     0.197680     0.207945     0.200600 
1970-1979     94     0.215735     0.206707     0.213165 
1970-1979     95     0.214582     0.246829     0.223581 
1970-1979     96     0.229271     0.249826     0.234767 
1970-1979     97     0.262515     0.248320     0.258791 
1970-1979     98     0.285937     0.294429     0.288180 
1970-1979     99     0.307400     0.313337     0.308963 
1970-1979    100     0.328616     0.334497     0.330138 
1970-1979    101     0.347292     0.359427     0.350385 
1970-1979    102     0.374663     0.388111     0.378038 
1970-1979    103     0.412975     0.429320     0.417008 
1970-1979    104     0.453084     0.501797     0.464710 
1970-1979    105     0.500177     0.646654     0.531694 
1970-1979    106     0.557246     0.869629     0.609995 
1970-1979    107     0.659563     1.217059     0.720778 
1970-1979    108     0.909380     1.686695     0.958503 
1970-1979    109     1.354592     6.000000     1.409244 
1970-1979    110+    2.152174            .     2.152174 
1980-1989      0     0.011605     0.015183     0.013437 
1980-1989      1     0.001697     0.001871     0.001786 
1980-1989      2     0.000892     0.001016     0.000956 
1980-1989      3     0.000589     0.000862     0.000728 
1980-1989      4     0.000537     0.000723     0.000632 
1980-1989      5     0.000465     0.000523     0.000495 
1980-1989      6     0.000422     0.000663     0.000544 
1980-1989      7     0.000361     0.000642     0.000504 
1980-1989      8     0.000336     0.000642     0.000492 
1980-1989      9     0.000331     0.000635     0.000485 
1980-1989     10     0.000295     0.000517     0.000408 
1980-1989     11     0.000271     0.000554     0.000415 
1980-1989     12     0.000312     0.000454     0.000384 
1980-1989     13     0.000303     0.000541     0.000424 
1980-1989     14     0.000302     0.000627     0.000468 
1980-1989     15     0.000357     0.000741     0.000553 
1980-1989     16     0.000520     0.001086     0.000810 
1980-1989     17     0.000557     0.001669     0.001128 
1980-1989     18     0.000589     0.002087     0.001359 
1980-1989     19     0.000529     0.001860     0.001213 
1980-1989     20     0.000524     0.001641     0.001098 
1980-1989     21     0.000633     0.002094     0.001385 
1980-1989     22     0.000617     0.002486     0.001578 
1980-1989     23     0.000642     0.002637     0.001665 
1980-1989     24     0.000627     0.002675     0.001672 
1980-1989     25     0.000673     0.002529     0.001616 
1980-1989     26     0.000613     0.002723     0.001680 
1980-1989     27     0.000746     0.002968     0.001865 
1980-1989     28     0.000788     0.003064     0.001929 
1980-1989     29     0.000747     0.003328     0.002036 
1980-1989     30     0.000921     0.003402     0.002157 
1980-1989     31     0.000921     0.003426     0.002165 
1980-1989     32     0.000975     0.003989     0.002466 
1980-1989     33     0.001023     0.004218     0.002598 
1980-1989     34     0.001202     0.004433     0.002788 
1980-1989     35     0.001444     0.004695     0.003033 
1980-1989     36     0.001505     0.004852     0.003134 
1980-1989     37     0.001511     0.005369     0.003380 
1980-1989     38     0.001709     0.005472     0.003526 
1980-1989     39     0.002078     0.005837     0.003889 
1980-1989     40     0.002002     0.006687     0.004253 
1980-1989     41     0.002096     0.007007     0.004449 
1980-1989     42     0.002528     0.007154     0.004736 
